ladder,panel,from_freq,to_freq,cost_bps,book_from,book_to,book_dSharpe,null_d_median,null_d_p95,null_d_sd,book_pctl_in_null_DELTA,pctl_half,book_pctl_LEVEL_from,book_pctl_LEVEL_to,book_dCAGR,book_dTurn,n_draws
LADDER4,U56,D,W,10.0,0.9505882246292917,1.0595867666452303,0.10899854201593862,1.3445219567840045,1.4617318618134663,0.07480728863934033,0.0,0.0,100.0,100.0,0.016597175709996748,-15.217011873400299,500
LADDER4,U56,D,W,25.0,0.6053272628452003,0.9217003319373287,0.31637306909212837,3.3786095195037067,3.492140020603048,0.07563573581535125,0.0,0.0,100.0,100.0,0.04234657911518269,-15.217011873400299,500
LADDER4,U56,D,W,50.0,0.030945939912434973,0.6913793753395103,0.6604334354270753,6.663531472689673,6.781898168429024,0.07973721631956567,0.0,0.0,100.0,100.0,0.0820632796262375,-15.217011873400299,500
LADDER4,U56,D,M,0.0,1.1808303916542064,1.2506508307226851,0.06982043906847868,0.017937549925530982,0.14094261474568545,0.07074929455184314,75.4,75.6,84.6,98.4,0.01716357202819685,-21.089945725355307,500
LADDER4,U56,D,M,10.0,0.9505882246292917,1.2120443328460044,0.2614561082167127,1.6730814023363707,1.792123830260246,0.07056380743324957,0.0,0.0,100.0,99.8,0.04208775935265807,-21.089945725355307,500
LADDER4,U56,D,M,25.0,0.6053272628452003,1.1537918658044903,0.54846460295929,4.133394318765643,4.253821600110451,0.07142913370218501,0.0,0.0,100.0,100.0,0.07800940924858168,-21.089945725355307,500
LADDER4,U56,D,M,50.0,0.030945939912434973,1.0559290735411964,1.0249831336287614,8.112238820518588,8.236570986279839,0.07548085544372672,0.0,0.0,100.0,100.0,0.13414715719538273,-21.089945725355307,500
LADDER4,U56,D,Q,0.0,1.1808303916542064,1.0756610479800026,-0.10516934367420383,-0.05705130202632802,0.0724016062441061,0.07874323375448894,26.6,27.6,84.6,56.00000000000001,0.005169713773850448,-23.07970478781224,500
LADDER4,U56,D,Q,10.0,0.9505882246292917,1.055912614135472,0.10532438950618028,1.6574896830194066,1.7867459264349843,0.07852545269738946,0.0,0.0,100.0,63.4,0.032555206752632904,-23.07970478781224,500
LADDER4,U56,D,Q,25.0,0.6053272628452003,1.0260567376333816,0.42072947478818123,4.212464574311902,4.339729895825906,0.07929059902571854,0.0,0.0,100.0,74.0,0.0721349288562727,-23.07970478781224,500
LADDER4,U56,D,Q,50.0,0.030945939912434973,0.9757318005243076,0.9447858606118726,8.343179754886009,8.478614601478633,0.08308067593853659,0.0,0.0,100.0,88.6,0.13427981315087956,-23.07970478781224,500
LADDER4,U56,W,M,0.0,1.1512760588609559,1.2506508307226851,0.09937477186172927,0.046640467782591455,0.15811253927292435,0.07069115038646426,76.4,78.0,83.2,98.4,0.018573249457985996,-5.8729338519550085,500
LADDER4,U56,W,M,10.0,1.0595867666452303,1.2120443328460044,0.1524575662007741,0.33342195483900394,0.44849987267486774,0.07061097710052233,1.2,1.2,100.0,99.8,0.025490583642661324,-5.8729338519550085,500
LADDER4,U56,W,M,25.0,0.9217003319373287,1.1537918658044903,0.23209153386716164,0.7623889948537188,0.8769769964011087,0.07047570364088851,0.0,0.0,100.0,100.0,0.03566283013339899,-5.8729338519550085,500
LADDER4,U56,W,M,50.0,0.6913793753395103,1.0559290735411964,0.36454969820168603,1.4501126016969723,1.5681509163858325,0.07017676742446476,0.0,0.0,100.0,100.0,0.05208387756914523,-5.8729338519550085,500
LADDER4,U56,W,Q,0.0,1.1512760588609559,1.0756610479800026,-0.07561501088095324,-0.030104443603456266,0.09887278068228782,0.07924706197000597,28.4,30.0,83.2,56.00000000000001,0.006579391203639595,-7.862692914411941,500
LADDER4,U56,W,Q,10.0,1.0595867666452303,1.055912614135472,-0.0036741525097583327,0.31730549684765647,0.4477614398184705,0.07912405165588207,0.0,0.0,100.0,63.4,0.015958031042636156,-7.862692914411941,500
LADDER4,U56,W,Q,25.0,0.9217003319373287,1.0260567376333816,0.10435640569605287,0.8403632292813321,0.9699878337744442,0.07891427917640581,0.0,0.0,100.0,74.0,0.029788349741090014,-7.862692914411941,500
LADDER4,U56,W,Q,50.0,0.6913793753395103,0.9757318005243076,0.2843524251847973,1.686709794349591,1.8149680563403774,0.07846763579482863,0.0,0.0,100.0,88.6,0.05221653352464206,-7.862692914411941,500
LADDER4,U56,M,Q,0.0,1.2506508307226851,1.0756610479800026,-0.1749897827426825,-0.07755530126281762,0.051302171024013396,0.07454963433494562,9.2,7.6,98.4,56.00000000000001,-0.011993858254346401,-1.9897590624569328,500
LADDER4,U56,M,Q,10.0,1.2120443328460044,1.055912614135472,-0.15613171871053244,-0.015927370109597216,0.11316326227862525,0.07446174865195583,3.0,2.8000000000000003,99.8,63.4,-0.009532552600025168,-1.9897590624569328,500
LADDER4,U56,M,Q,25.0,1.1537918658044903,1.0260567376333816,-0.12773512817110877,0.07552085918879231,0.2037473396286819,0.0743062740210052,0.2,0.4,100.0,74.0,-0.005874480392308978,-1.9897590624569328,500
LADDER4,U56,M,Q,50.0,1.0559290735411964,0.9757318005243076,-0.08019727301688873,0.2289124598002812,0.35833354597578476,0.07399406502884415,0.0,0.0,100.0,88.6,0.00013265595549682985,-1.9897590624569328,500
LADDER4,B136,D,W,0.0,0.993128740643695,1.0454260955081687,0.05229735486447362,-0.032732441923559286,0.11754356118777137,0.0949641598377243,78.60000000000001,81.6,8.4,45.800000000000004,0.010647609657246315,-18.500729580136582,500
LADDER4,B136,D,W,10.0,0.7472194190196095,0.9431869804604214,0.19596756144081184,2.0639005984929133,2.21567726329691,0.09479477399541525,0.0,0.0,100.0,100.0,0.032124021639561295,-18.500729580136582,500
LADDER4,B136,D,W,25.0,0.3784032505874777,0.7895518917643998,0.41114864117692207,5.202203690693342,5.353796827380895,0.09805395554240748,0.0,0.0,100.0,100.0,0.06243355627567082,-18.500729580136582,500
LADDER4,B136,D,W,50.0,-0.2356558723165749,0.5332625006904443,0.7689183730070193,10.358314114152822,10.540269984180492,0.11117153496999432,0.0,0.0,100.0,100.0,0.1081791243265966,-18.500729580136582,500
LADDER4,B136,D,M,0.0,0.993128740643695,1.1472072527400103,0.1540785120963153,-0.024689404889856936,0.1249622547841432,0.09751450854057381,97.6,96.39999999999999,8.4,92.80000000000001,0.03718173053361218,-25.882633832669008,500
LADDER4,B136,D,M,10.0,0.7472194190196095,1.1034702279364665,0.356250808916857,2.498881449556221,2.653368130951842,0.09701057273268576,0.0,0.0,100.0,99.6,0.06730703246534886,-25.882633832669008,500
LADDER4,B136,D,M,25.0,0.3784032505874777,1.0375057500832823,0.6591024994958046,6.26451025838272,6.421164539749687,0.0997469014212454,0.0,0.0,100.0,100.0,0.1102519417219332,-25.882633832669008,500
LADDER4,B136,D,M,50.0,-0.2356558723165749,0.9267961660280872,1.1624520383446622,12.394347448631285,12.577857502767639,0.11229068735585654,0.0,0.0,100.0,100.0,0.17617853432463115,-25.882633832669008,500
LADDER4,B136,D,Q,0.0,0.993128740643695,0.9503826897231193,-0.04274605092057571,-0.06464742944210777,0.07907329262123075,0.09397890793748921,57.599999999999994,61.199999999999996,8.4,16.6,0.00915402324092729,-28.61755534323968,500
LADDER4,B136,D,Q,10.0,0.7472194190196095,0.926983124272449,0.17976370525283947,2.5494795889627406,2.6909999160817573,0.09436941495162962,0.0,0.0,100.0,25.2,0.042753176494347844,-28.61755534323968,500
LADDER4,B136,D,Q,25.0,0.3784032505874777,0.8916395594659443,0.5132363088784666,6.438796400602358,6.595453295805268,0.09848968886670988,0.0,0.0,100.0,42.199999999999996,0.0908453312437012,-28.61755534323968,500
LADDER4,B136,D,Q,50.0,-0.2356558723165749,0.8321683930758595,1.0678242653924344,12.776137049492228,12.964784452440767,0.11302437256501723,0.0,0.0,100.0,72.2,0.16518307542767996,-28.61755534323968,500
LADDER4,B136,W,M,0.0,1.0454260955081687,1.1472072527400103,0.10178115723184167,0.0049850246982854896,0.17031333108814786,0.09408357096737734,86.2,85.2,45.800000000000004,92.80000000000001,0.026534120876365863,-7.381904252532426,500
LADDER4,B136,W,M,10.0,0.9431869804604214,1.1034702279364665,0.16028324747604517,0.4343327605049666,0.5990877666056414,0.09382714727471646,0.0,0.0,100.0,99.6,0.035183010825787564,-7.381904252532426,500
LADDER4,B136,W,M,25.0,0.7895518917643998,1.0375057500832823,0.2479538583188825,1.0684328291786607,1.22878671478912,0.0933191625956643,0.0,0.0,100.0,100.0,0.04781838544626238,-7.381904252532426,500
LADDER4,B136,W,M,50.0,0.5332625006904443,0.9267961660280872,0.3935336653376429,2.038149501201217,2.190753889620611,0.09204310112724974,0.0,0.0,100.0,100.0,0.06799940999803455,-7.381904252532426,500
LADDER4,B136,W,Q,0.0,1.0454260955081687,0.9503826897231193,-0.09504340578504933,-0.04040668980989748,0.13007471953071953,0.09693425805937152,26.8,28.000000000000004,45.800000000000004,16.6,-0.001493586416319026,-10.116825763103098,500
LADDER4,B136,W,Q,10.0,0.9431869804604214,0.926983124272449,-0.016203856187972376,0.4731131725503479,0.6431207181603592,0.0967213494668183,0.0,0.0,100.0,25.2,0.010629154854786549,-10.116825763103098,500
LADDER4,B136,W,Q,25.0,0.7895518917643998,0.8916395594659443,0.10208766770154454,1.231646970244635,1.4051866996285918,0.09626314773112954,0.0,0.0,100.0,42.199999999999996,0.02841177496803038,-10.116825763103098,500
LADDER4,B136,W,Q,50.0,0.5332625006904443,0.8321683930758595,0.2989058923854152,2.4181054347047937,2.58763661317682,0.09505560133962401,0.0,0.0,100.0,72.2,0.05700395110108336,-10.116825763103098,500
LADDER4,B136,M,Q,0.0,1.1472072527400103,0.9503826897231193,-0.196824563016891,-0.041049988209829635,0.11821277237104691,0.09603216348085745,4.6,6.0,92.80000000000001,16.6,-0.02802770729268489,-2.7349215105706723,500
LADDER4,B136,M,Q,10.0,1.1034702279364665,0.926983124272449,-0.17648710366401754,0.044417969711904315,0.20085465742140296,0.09565644873127722,0.6,0.4,99.6,25.2,-0.024553855971001015,-2.7349215105706723,500
LADDER4,B136,M,Q,25.0,1.0375057500832823,0.8916395594659443,-0.14586619061733797,0.1711621607725961,0.3288070887603887,0.0950132328067255,0.0,0.0,100.0,42.199999999999996,-0.019406610478232,-2.7349215105706723,500
LADDER4,B136,M,Q,50.0,0.9267961660280872,0.8321683930758595,-0.09462777295222768,0.3797163992634487,0.5412891398193848,0.09377468679000771,0.0,0.0,100.0,72.2,-0.010995458896951193,-2.7349215105706723,500
LADDER4,SMALL,D,W,0.0,0.5449432484522915,0.6341536873915894,0.08921043893929792,0.16563387467289456,0.40029104599996784,0.14740645187858456,27.6,29.599999999999998,98.8,92.4,0.017054840538580418,-24.05075648243065,500
LADDER4,SMALL,D,W,10.0,0.2559115531139442,0.5040654455644011,0.24815389245045694,2.1833712928491904,2.4293171447768045,0.14709226083064955,0.0,0.0,100.0,100.0,0.043321290742603935,-24.05075648243065,500
LADDER4,SMALL,D,W,25.0,-0.17765459186580299,0.3088238423747397,0.4864784342405427,5.227035095610777,5.471333159265689,0.15107755455023475,0.0,0.0,100.0,100.0,0.07940966819460571,-24.05075648243065,500
LADDER4,SMALL,D,W,50.0,-0.8997340195584014,-0.015905620248076815,0.8838283993103245,10.345055501946897,10.623149039188512,0.16822105990251923,0.0,0.0,100.0,100.0,0.1314811072438019,-24.05075648243065,500
LADDER4,SMALL,D,M,0.0,0.5449432484522915,0.6053206835772954,0.06037743512500393,0.2406213258007453,0.48019132925120095,0.1442725627507743,12.8,14.799999999999999,98.8,67.80000000000001,0.014140329134560092,-34.65847317566954,500
LADDER4,SMALL,D,M,10.0,0.2559115531139442,0.5452659480766194,0.28935439496267523,2.6713323298020892,2.899961123761657,0.14468774673293594,0.0,0.0,100.0,86.0,0.05258120647855424,-34.65847317566954,500
LADDER4,SMALL,D,M,25.0,-0.17765459186580299,0.4549036279451269,0.6325582198109299,6.31122755502122,6.562682630713189,0.14984130697059833,0.0,0.0,100.0,98.4,0.1062193719322495,-34.65847317566954,500
LADDER4,SMALL,D,M,50.0,-0.8997340195584014,0.3040032199945493,1.2037372395529506,12.359370183478426,12.627673297062847,0.16882267439120435,0.0,0.0,100.0,100.0,0.1857161325503448,-34.65847317566954,500
LADDER4,SMALL,D,Q,0.0,0.5449432484522915,0.38594754641135914,-0.15899570204093233,0.17031403660316694,0.4151986903964024,0.14210916948621316,0.4,0.0,98.8,14.399999999999999,-0.024565663165627694,-39.79770374118291,500
LADDER4,SMALL,D,Q,10.0,0.2559115531139442,0.35890705123891914,0.10299549812497494,2.6825866246572323,2.930106013999706,0.14172030153378473,0.0,0.0,100.0,17.0,0.01998929066355082,-39.79770374118291,500
LADDER4,SMALL,D,Q,25.0,-0.17765459186580299,0.3182485857098497,0.4959031775756527,6.454195558924103,6.706269016285167,0.1459312734444736,0.0,0.0,100.0,21.4,0.08263830142934059,-39.79770374118291,500
LADDER4,SMALL,D,Q,50.0,-0.8997340195584014,0.2503487662068628,1.1500827857652642,12.699382465193708,13.000043984842627,0.16417378431927926,0.0,0.0,100.0,30.0,0.17673262944146584,-39.79770374118291,500
LADDER4,SMALL,W,M,0.0,0.6341536873915894,0.6053206835772954,-0.02883300381429399,0.07112570352552741,0.29334198577879433,0.13610472484947678,22.6,22.0,92.4,67.80000000000001,-0.0029145114040203257,-10.607716693238894,500
LADDER4,SMALL,W,M,10.0,0.5040654455644011,0.5452659480766194,0.041200502512218296,0.48434400720203763,0.7017756050202867,0.135652256814636,0.0,0.0,100.0,86.0,0.009259915735950308,-10.607716693238894,500
LADDER4,SMALL,W,M,25.0,0.3088238423747397,0.4549036279451269,0.1460797855703872,1.0901761847885827,1.3016662587594758,0.13472553542598897,0.0,0.0,100.0,98.4,0.026809703737643797,-10.607716693238894,500
LADDER4,SMALL,W,M,50.0,-0.015905620248076815,0.3040032199945493,0.3199088402426261,2.0116626247496674,2.22159161307346,0.13250076538523356,0.0,0.0,100.0,100.0,0.054235025306542894,-10.607716693238894,500
LADDER4,SMALL,W,Q,0.0,0.6341536873915894,0.38594754641135914,-0.24820614098023025,0.018155221597294657,0.25641802224152865,0.14809431701881925,4.3999999999999995,3.2,92.4,14.399999999999999,-0.04162050370420811,-15.746947258752257,500
LADDER4,SMALL,W,Q,10.0,0.5040654455644011,0.35890705123891914,-0.145158394325482,0.5148633672405616,0.7526952177072715,0.14767318230736384,0.0,0.0,100.0,17.0,-0.023332000079053117,-15.746947258752257,500
LADDER4,SMALL,W,Q,25.0,0.3088238423747397,0.3182485857098497,0.009424743335110009,1.2418008708606396,1.475513739113187,0.14673547486754424,0.0,0.0,100.0,21.4,0.003228633234734879,-15.746947258752257,500
LADDER4,SMALL,W,Q,50.0,-0.015905620248076815,0.2503487662068628,0.2662543864549396,2.3650877349129793,2.5886988640041193,0.1444027439793129,0.0,0.0,100.0,30.0,0.04525152219766393,-15.746947258752257,500
LADDER4,SMALL,M,Q,0.0,0.6053206835772954,0.38594754641135914,-0.21937313716593626,-0.04898158349620174,0.15805506557618673,0.14071943920058638,14.000000000000002,12.0,67.80000000000001,14.399999999999999,-0.038705992300187786,-5.139230565513364,500
LADDER4,SMALL,M,Q,10.0,0.5452659480766194,0.35890705123891914,-0.1863588968377003,0.031607987967824436,0.2403124703161652,0.14055439785000168,6.6000000000000005,6.4,86.0,17.0,-0.032591915815003425,-5.139230565513364,500
LADDER4,SMALL,M,Q,25.0,0.4549036279451269,0.3182485857098497,-0.1366550422352772,0.15451981456151445,0.35972292440240994,0.14015587547199795,1.6,1.6,98.4,21.4,-0.02358107050290892,-5.139230565513364,500
LADDER4,SMALL,M,Q,50.0,0.3040032199945493,0.2503487662068628,-0.05365445378768652,0.35221246331228,0.5655253428875875,0.13910937811394133,0.0,0.0,100.0,30.0,-0.008983503108878965,-5.139230565513364,500
