stat,nfiles,nrows,row_share,file_share,gap_pp,top_file_row_share,median_rows,max_rows
is_incumbent,21,88405,0.12501555341892426,0.13689208946046763,1.1876536041543373,0.408574175668797,805.0,36120
a_dd,20,15805,0.42834546029737425,0.11703838308443801,31.130707721293625,0.7607719076241696,63.0,12024
p4b_oos,20,50374,0.1874379640290626,0.2750998365780405,8.766187254897789,0.5026402509230953,255.0,25320
beats_SPY,20,4345,0.6423475258918296,0.6787720280764635,3.642450218463389,0.39769850402761797,18.0,1728
keep4b_25,20,1346,0.0824665676077266,0.10747150997150998,2.500494236378338,0.1337295690936107,54.0,180
keep4a_25,20,1346,0.0,0.0,0.0,0.1337295690936107,54.0,180
beat_ctl,19,2980,0.30033557046979864,0.4477519724665699,14.741640199677125,0.19328859060402684,77.0,576
flip,19,38889,0.16418524518501376,0.2787075210392063,11.452227585419255,0.32718763660675254,120.0,12724
a_h2,19,3781,0.1605395398042846,0.08221276229790161,7.832677750638298,0.3173763554615181,51.0,1200
a_h1,19,3781,0.33853477915895264,0.4138967516831294,7.536197252417676,0.3173763554615181,51.0,1200
b_h1,18,3767,0.543668701884789,0.7591203703703704,21.54516684855814,0.3185558800106185,63.0,1200
b_oos,18,3767,0.518980621183966,0.7326388888888888,21.36582677049228,0.3185558800106185,63.0,1200
b_h2,18,3767,0.5083620918502787,0.7189814814814814,21.061938963120276,0.3185558800106185,63.0,1200
L4_DD,18,34489,0.6863057786540636,0.8725974221252,18.629164347113637,0.4676273594479399,108.0,16128
b_cagr,18,3767,0.5280063711176002,0.6137587751149841,8.575240399738393,0.3185558800106185,63.0,1200
pass4a_oos,18,3515,0.12546230440967282,0.04862386164656177,7.683844276311105,0.22532005689900428,76.5,792
same,18,33029,0.7438614550849254,0.6726565132943939,7.12049417905315,0.27039874050077206,111.0,8931
b_dd,18,3767,0.5229625696840987,0.5488837880831344,2.5921218399035717,0.3185558800106185,63.0,1200
is_anchor,18,3073,0.16400911161731208,0.13937606480394782,2.4633046813364254,0.28115847705824926,82.5,864
keep4b_0,18,1256,0.2921974522292994,0.31037003120336454,1.8172578974065157,0.14331210191082802,57.0,180
pass4b_OOSPURE,18,168222,0.09194992331561865,0.10863370224331387,1.6683778927695223,0.21400292470663765,2145.0,36000
keep4a_0,18,1256,0.007165605095541401,0.002777777777777778,0.4387827317763623,0.14331210191082802,57.0,180
feasible,17,17427,0.9449704481551615,0.8369724954245814,10.79979527305801,0.7001778848912606,288.0,12202
beats_base,17,616,0.3538961038961039,0.44053065670712727,8.663455281102339,0.2727272727272727,24.0,168
ok,17,6883,0.9687636205143106,0.9265696177460883,4.219400276822238,0.8984454453000146,10.0,6184
L5_CAGR,16,34279,0.5752501531549928,0.8029673997877123,22.771724663271943,0.4704921380437002,108.0,16128
exact,16,122803,0.1838635863944692,0.3878866740876804,20.40230876932112,0.662817683607078,160.0,81396
4a,16,5512,0.2701378809869376,0.43775374616982476,16.761586518288716,0.3483309143686502,208.0,1920
beat_v2,16,5592,0.265379113018598,0.3289494974340104,6.35703844154124,0.15450643776824036,184.0,864
oos4b,16,10032,0.26186204146730463,0.24235726909849845,1.9504772368806185,0.430622009569378,35.5,4320
keep_4b,16,4692,0.34846547314578,0.33691590736993815,1.1549565775841875,0.43137254901960786,120.0,2024
beats_SPY_OOS,16,509,0.5481335952848723,0.5562466772993089,0.8113082014436612,0.4243614931237721,18.0,216
recovered,15,8008,0.8287962037962038,0.9123441453876237,8.354794159141987,0.23601398601398602,81.0,1890
prior,15,391526,0.5011774441544112,0.5466741009731316,4.549665681872039,0.6355439996322083,1706.0,248832
pick_keep4b,15,312,0.20192307692307693,0.2160493827160494,1.4126305792972471,0.17307692307692307,12.0,54
OOS_pass,14,14924,0.15371214151701956,0.3393798945722378,18.566775305521823,0.20101849370142053,579.0,3000
keep_4a,14,3302,0.2786190187764991,0.12797967598692236,15.063934278957673,0.612961841308298,104.0,2024
full_4a,14,980,0.376530612244898,0.24177858126721766,13.475203097768032,0.49387755102040815,18.0,484
beats_ctrl,14,1026,0.5194931773879142,0.39910605267748134,12.03871247104329,0.7602339181286549,15.0,780
flip_MaxDD,14,9159,0.3278742220766459,0.22531007974848552,10.256414232816038,0.18866688503111692,324.0,1728
leg_L1_H1,14,123029,0.7776052800559218,0.822432700969511,4.482742091358927,0.3103170797129132,467.0,38178
p4a_oos,14,24354,0.010963291451096329,0.05553256129893035,4.456926984783402,0.42572062084257206,298.0,10368
leg_L2_H2,14,123029,0.7081582391143552,0.7522301209596703,4.407188184531519,0.3103170797129132,467.0,38178
pass4b_REC,14,138642,0.04870818366728697,0.09217025034515787,4.34620666778709,0.24884234214740122,7560.0,34500
contiguous,14,3666,0.9844517184942717,0.9485974945533769,3.585422394089477,0.5008183306055647,60.0,1836
beat_v1,14,1634,0.7129742962056304,0.7404531529576047,2.7478856751974368,0.23561811505507957,98.5,385
tie,14,58038,0.023053861263310244,0.02696166607668709,0.3907804813376846,0.22330197456838624,1944.0,12960
is_default,14,3096,0.15988372093023256,0.16079088221945365,0.09071612892210812,0.12790697674418605,234.0,396
beats_live,13,1399,0.25089349535382416,0.10352599834205184,14.736749701177231,0.4603288062902073,18.0,644
both,13,13822,0.0028939372015627262,0.13659781576448243,13.370387856291972,0.7501085226450586,126.0,10368
PASS_4a,13,629,0.003179650238473768,0.009188034188034187,0.6008383949560419,0.1907790143084261,24.0,120
OOS_pass4a,13,85119,3.524477496211187e-05,0.005128205128205128,0.5092960353243016,0.9924928629330702,27.0,84480
gated,12,7963,0.9527816149692327,0.8421309872922776,11.06506276769551,0.7708150194650257,186.0,6138
headline,12,18068,0.022415319902590214,0.12296785569293563,10.055253579034542,0.674119991144565,195.5,12180
leg_L5_CAGR,12,122095,0.42090994717228386,0.5182510102339027,9.734106306161888,0.3126909373848233,508.5,38178
leg_L4_DD,12,122095,0.45829067529382855,0.5458556371161957,8.756496182236711,0.3126909373848233,508.5,38178
p4b_25,12,1752,0.079337899543379,0.1513052276941166,7.196732815073761,0.2226027397260274,108.0,390
leg_L3_OOS,12,122095,0.7575740202301486,0.7964749348236868,3.890091459353817,0.3126909373848233,508.5,38178
pass4b_full_and_oos,12,1738,0.11277330264672036,0.14561194960289436,3.2838646956174,0.24856156501726123,96.0,432
oos4a,12,9817,0.009880818987470714,0.03518174052028219,2.530092153281147,0.4400529693389019,27.0,4320
pick_keep4a,12,264,0.0,0.0,0.0,0.20454545454545456,12.0,54
strict,11,418830,0.8361244418976673,0.36375195227141577,47.23724896262516,0.45280662798748894,813.0,189649
WIDE,11,59363,0.3364890588413658,0.6858786970333262,34.93896381919603,0.5590687802166333,2088.0,33188
survives,11,142442,0.8362561604021286,0.5377276778507198,29.852848255140874,0.8374215470156274,151.0,119284
C_ALL,11,265364,0.17759379569195521,0.4010155931468157,22.342179745486046,0.12796385342397612,32887.0,33957
p4b_0,11,1590,0.20817610062893083,0.3902985902985902,18.212248966965937,0.24528301886792453,90.0,390
flip_any,11,8019,0.41464022945504425,0.2560271518604852,15.861307759455906,0.21548821548821548,324.0,1728
is_path,11,31064,0.7344192634560907,0.588235294117647,14.61839693384437,0.4728302858614473,272.0,14688
p4b_10,11,1590,0.15283018867924528,0.27501942501942506,12.218923634017978,0.24528301886792453,90.0,390
L5_CAGRfloor,11,43638,0.3347770291947385,0.4554298092974563,12.06527801027178,0.7479719510518356,160.0,32640
L4_DDcap,11,43638,0.6356386635501169,0.5306570855614973,10.498157798861962,0.7479719510518356,160.0,32640
C_STRICT,11,265364,0.02297598769991408,0.11500231158312015,9.202632388320605,0.12796385342397612,32887.0,33957
clears,11,4972,0.2715205148833467,0.20316390650692975,6.835660837641696,0.3475462590506838,288.0,1728
flip_CAGR,11,8010,0.17677902621722846,0.1102801519468186,6.649887427040986,0.2157303370786517,324.0,1728
pass_4b_OOS,11,8007,0.056450605719995,0.09722032017428436,4.076971445428936,0.23604346197077558,276.0,1890
v4a,11,7652,0.20033978044955567,0.17313757777729347,2.72022026722622,0.47516989022477785,284.0,3636
p4a_10,11,1590,0.018238993710691823,0.007284382284382285,1.095461142630954,0.24528301886792453,90.0,390
pass_4a_OOS,11,8007,0.03646809042088173,0.03083721833721834,0.5630872083663387,0.23604346197077558,276.0,1890
pool_empty,10,62136,0.6267220290974637,0.37369104543128506,25.30309836661786,0.6624179219775975,864.0,41160
is_empty,10,19728,0.5774533657745337,0.35589600398045834,22.15573617940753,0.6022404703974047,510.0,11881
C_PROX,10,231407,0.04545670614977075,0.23104603046306815,18.55893243132974,0.14355226937819512,32853.0,33219
agree,10,44501,0.7025460102020179,0.5171941371617,18.535187304031787,0.9162490730545381,132.5,40774
flips,10,35348,0.14736335860586172,0.3114243827160494,16.406102411018768,0.9166006563313341,38.0,32400
a_H1,10,3117,0.5142765479627848,0.3597795950484106,15.449695291437415,0.8248315688161694,73.5,2571
anchor,10,3580,0.2628491620111732,0.1182156862745098,14.46334757366634,0.44692737430167595,75.0,1600
tie_U,10,7752,0.331656346749226,0.18792582417582415,14.373052257340186,0.24380804953560373,498.0,1890
b_CAGR,10,3117,0.6833493743984601,0.5951762510470211,8.817312335143901,0.8248315688161694,73.5,2571
a_DD,10,3117,0.006416426050689766,0.08846153846153845,8.20451124108487,0.8248315688161694,73.5,2571
b_H2,10,3117,0.5835739493102342,0.6324918388366463,4.891788952641207,0.8248315688161694,73.5,2571
pick_4b,10,1007,0.12512413108242304,0.08039351851851853,4.473061256390451,0.21449851042701093,59.0,216
is_control,10,7941,0.16433698526633925,0.2083633633053874,4.402637803904816,0.2715023296814003,592.0,2156
b_OOS,10,3117,0.6066730830927174,0.6463165914048352,3.9643508312117826,0.8248315688161694,73.5,2571
ctlM_pass_4b,10,7752,0.05933952528379773,0.08844826670913626,2.910874142533853,0.24380804953560373,498.0,1890
confound,10,7752,0.17453560371517027,0.19620401337792642,2.1668409662756156,0.24380804953560373,498.0,1890
b_H1,10,3117,0.6628168110362528,0.6584855958251524,0.4331215211100359,0.8248315688161694,73.5,2571
PASS,9,75811,0.09953700650301407,0.5053382378329828,40.580123132996874,0.7584651303900489,2460.0,57500
rev,9,81603,0.3254169577098881,0.41544210582328006,9.002514811339196,0.5435829565089518,350.0,44358
dominated,9,2269,0.4345526663728515,0.5150192020275565,8.046653565470496,0.2855883649184663,202.0,648
v4b,9,7191,0.25823946599916564,0.3376522968461885,7.941283084702288,0.5056320400500626,284.0,3636
holds,9,2127,0.47296661965209214,0.5246759842751404,5.170936462304826,0.4085566525622943,120.0,869
pareto,9,4116,0.12900874635568513,0.1770317002627318,4.802295390704667,0.21477162293488825,306.0,884
beats_V2,9,1754,0.16818700114025084,0.20947331740342495,4.128631626317411,0.5473204104903079,120.0,960
interior,9,1115,0.5838565022421525,0.6233479666692227,3.949146442707019,0.33004484304932735,90.0,368
OOS_keep4b,9,4553,0.11948166044366351,0.14997881868796903,3.049715824430552,0.4032506039973644,60.0,1836
4b_oos,9,3248,0.41348522167487683,0.4006546117377352,1.2830609937141635,0.48891625615763545,208.0,1588
endpoint,9,674,0.4732937685459941,0.46574074074074073,0.7553027805253354,0.28486646884273,50.0,192
D2_pass,9,3328,0.5192307692307693,0.5251924001924002,0.5961630961630937,0.21153846153846154,448.0,704
D1_pass,9,3328,0.6490384615384616,0.6535894660894661,0.4551004551004545,0.21153846153846154,448.0,704
B_RESOLVED,9,8784,0.24339708561020038,0.2406712791875393,0.272580642266107,0.3360655737704918,648.0,2952
p4a_v2,9,5643,0.000708842814105972,0.000992063492063492,0.028322067795752002,0.23444976076555024,448.0,1323
flip_Sharpe,9,6264,0.0,0.0,0.0,0.22413793103448276,324.0,1404
hit,8,45164,0.9837038349127624,0.5968850466522859,38.681878826047644,0.6371224869364981,192.0,28775
monotone,8,24523,0.6483301390531337,0.34062319024244836,30.77069488106854,0.9151816661909228,52.0,22443
pass4b_WIN,8,11343,0.4670722031208675,0.7050555117880486,23.79833086671811,0.5331922771753504,318.0,6048
star_is_ctl,8,27627,0.3101313932023021,0.5044107435802166,19.427935037791457,0.41734535056285516,1500.0,11530
long_decline,8,6675,0.708314606741573,0.5333333333333333,17.498127340823967,0.28314606741573034,480.0,1890
picked,8,2028,0.6632149901380671,0.4981481481481481,16.506684198991895,0.28402366863905326,216.0,576
beats_spy_oos,8,223,0.874439461883408,0.723313492063492,15.112596981991599,0.5022421524663677,12.0,112
nonempty,8,996,0.3684738955823293,0.5034722222222222,13.499832663989292,0.3072289156626506,30.0,306
reached,8,3933,0.2606153063818968,0.38957070707070707,12.89554006888103,0.6864988558352403,210.0,2700
within_floor,8,187,0.40106951871657753,0.2732142857142857,12.785523300229185,0.3850267379679144,16.0,72
full_pass4b,8,1936,0.128099173553719,0.25117442810457513,12.307525455085614,0.6198347107438017,58.5,1200
is_null,8,3044,0.11563731931668857,0.1885596299166828,7.2922310599994224,0.5216819973718791,208.0,1588
sign_holds,8,1043,0.6845637583892618,0.6234809027777778,6.108285561148397,0.5522531160115053,27.0,576
leg_DDCAP,8,13020,0.6414746543778802,0.5878197192120296,5.365493516585063,0.471889400921659,1152.0,6144
mono,8,440,0.3477272727272727,0.3853472222222222,3.7619949494949454,0.2727272727272727,50.0,120
reach,8,1212,0.3316831683168317,0.29431768077601406,3.736548754081764,0.297029702970297,39.0,360
pick_is_default,8,1200,0.15083333333333335,0.1763599537037037,2.5526620370370345,0.2,192.0,240
a_H2,8,3095,0.10210016155088852,0.07931657722625488,2.278358432463365,0.8306946688206786,79.5,2571
pass4b_IS,8,87690,0.1602235146538944,0.18290467923280423,2.268116457890984,0.4353746151214506,5100.0,38178
pick_4a,8,944,0.0413135593220339,0.05512152777777778,1.3807968455743884,0.2288135593220339,128.0,216
b_DD,8,3095,0.24588045234248787,0.2323198910677032,1.3560561274784666,0.8306946688206786,79.5,2571
p4a_25,8,1440,0.02361111111111111,0.011752136752136752,1.185897435897436,0.2708333333333333,153.0,390
p4a_0,8,1440,0.017361111111111112,0.008627136752136753,0.8733974358974359,0.2708333333333333,153.0,390
book_pass4b,8,5746,0.10198398886181692,0.1103475242373049,0.8363535375487979,0.3132613992342499,379.5,1800
pass,8,64,0.671875,0.667311507936508,0.45634920634920473,0.15625,8.0,10
ladder,8,2125,0.8644705882352941,0.8601145038167939,0.4356084418500217,0.30823529411764705,259.0,655
is_adopted,8,7308,0.07197591680350302,0.07167490193959292,0.030101486391009846,0.2950191570881226,760.0,2156
stateful,8,6424,0.375,0.375,0.0,0.44831880448318806,340.0,2880
inside,7,45645,0.2408368934165845,0.5111152432664717,27.02783498498872,0.9078979077664585,144.0,41441
empty,7,72579,0.6228936744788437,0.3718217555221322,25.10719189567115,0.9781341710412103,180.0,70992
resolvable,7,7334,0.22075265884919554,0.46358200269137534,24.28293438421798,0.8246523043359695,151.0,6048
IS_pass,7,8082,0.06916604800791883,0.28968814192343606,22.052209391551724,0.3711952487008166,510.0,3000
decisive,7,761,0.05519053876478318,0.27334910775904564,21.815856899426244,0.6898817345597897,36.0,525
pass4b_25,7,4071,0.31269958241218376,0.10457447724142929,20.81251051707545,0.8489314664701547,146.0,3456
readable,7,13299,0.90292503195729,0.7419735878808357,16.095144407645435,0.5258290096999775,672.0,6993
pass4a_v1_10,7,3513,0.3726159977227441,0.5135609648737998,14.094496715105564,0.4918872758326217,288.0,1728
rev_oos,7,81433,0.28282146058723123,0.4161507017881944,13.332924120096317,0.5447177434209718,371.0,44358
same_episode,7,6612,0.4806412583182093,0.35068292645932403,12.995833185888529,0.28584392014519056,897.0,1890
same_pick,7,437,0.8649885583524027,0.75,11.498855835240274,0.37757437070938216,36.0,165
passes,7,51523,0.6173359470527725,0.5139370892587805,10.339885779399205,0.8198280379636279,80.0,42240
admissible,7,3244,0.3905672009864365,0.48295376378613714,9.238656279970064,0.4161528976572133,403.0,1350
works,7,534,0.6423220973782772,0.7336394557823128,9.131735840403564,0.5243445692883895,8.0,280
pass4b_0,7,4437,0.36105476673427994,0.2735984271943176,8.745633953996235,0.7789046653144016,54.0,3456
KEEP4b,7,1440,0.33194444444444443,0.25069380024737165,8.125064419707279,0.6416666666666667,88.0,924
same_sign,7,459,0.6775599128540305,0.7532596204031454,7.569970754911493,0.7058823529411765,23.0,324
pick_pass4b,7,176,0.19886363636363635,0.2599206349206349,6.105699855699854,0.8181818181818182,3.0,144
identical,7,15930,0.1581293157564344,0.21428448448718398,5.615516873074958,0.527306967984934,72.0,8400
PASS_4b,7,353,0.12464589235127478,0.06904761904761905,5.5598273303655725,0.33994334277620397,24.0,120
in_596_corpus,7,6612,0.5444646098003629,0.48886765408504534,5.559695571531758,0.28584392014519056,897.0,1890
nothing_keep4b,7,108,0.25,0.20238095238095238,4.761904761904762,0.3333333333333333,6.0,36
PROX,7,52586,0.043604761723652685,0.08794954041051765,4.434477868686497,0.6554025786330963,2088.0,34465
disagree,7,1455,0.3147766323024055,0.2734122584732341,4.136437382917141,0.2536082474226804,180.0,369
gate,7,1724,0.5835266821345708,0.5428571428571428,4.0669539277428,0.37122969837587005,192.0,640
IS_adm,7,1974,0.03596757852077001,0.06888359899638095,3.2916020475610943,0.37537993920972645,189.0,741
IS_floor_only,7,7967,0.19141458516380067,0.21995476413472423,2.854017897092356,0.2816618551525041,748.0,2244
sharpe_ok,7,3276,0.3537851037851038,0.32831330886729415,2.547179491780965,0.41208791208791207,348.0,1350
abstained,7,1722,0.5139372822299652,0.49316815535453523,2.0769126875429924,0.28222996515679444,252.0,486
levered,7,5096,0.16934850863422293,0.18565773809523814,1.6309229461015207,0.2943485086342229,694.0,1500
NARROW,7,18167,0.03649474321572081,0.0514584278751507,1.496368465942989,0.45973468376727034,2088.0,8352
pass4b_OOS,7,1026,0.13255360623781676,0.14486066356367108,1.2307057325854327,0.2777777777777778,108.0,285
sig,7,23942,0.4419430289867179,0.4320776061708616,0.9865422815856284,0.508729429454515,2880.0,12180
has_panel,7,8268,0.5806724721819061,0.5892655309945486,0.8593058812642496,0.8457910014513788,164.0,6993
allcash,7,6612,0.019963702359346643,0.012738607148545038,0.7225095210801604,0.28584392014519056,897.0,1890
pass4b_both,7,7656,0.24725705329153605,0.24351065819036566,0.3746395101170391,0.2280564263322884,1122.0,1746
cheat,7,954,0.07442348008385745,0.07142857142857142,0.29949086552860243,0.33962264150943394,120.0,324
in_core,7,569,0.7117750439367311,0.7131449631449632,0.1369919208232151,0.19507908611599298,74.0,111
abstain,6,29754,0.5617732069637695,0.194602929114392,36.71702778493775,0.969751966122202,210.0,28854
changed,6,15504,0.22658668730650156,0.5646314333814334,33.804474607493184,0.9752321981424149,82.5,15120
matched,6,4394,0.5391442876649978,0.8026719862256829,26.352769856068512,0.8434228493400091,168.0,3706
beats_spy_OOS,6,1425,0.3684210526315789,0.5732290725685035,20.48080199369246,0.8631578947368421,19.5,1230
has_ctl,6,21752,0.7191982346450901,0.9117085862966174,19.25103516515273,0.530066200809121,1200.0,11530
verdict,6,8196,0.2756222547584187,0.427510409467397,15.188815470897826,0.4587603709126403,330.0,3760
lad_floor_only,6,4835,0.3857290589451913,0.520932929628381,13.520387068318968,0.33753877973112717,639.5,1632
rev_eps0,6,81045,0.34966993645505584,0.47064037845635265,12.09704420012968,0.547325559874144,371.0,44358
STRICT,6,9288,0.174526270456503,0.2810272239645864,10.65009535080834,0.736541774332472,607.0,6841
PASS_4b_full,6,276,0.17391304347826086,0.09876543209876543,7.514761137949543,0.29347826086956524,46.5,81
panel_dependent,6,950,0.8505263157894737,0.7755555555555554,7.497076023391824,0.47368421052631576,102.0,450
PASS_4b_oos,6,276,0.18840579710144928,0.11882716049382717,6.957863660762211,0.29347826086956524,46.5,81
keep4b_oos,6,441,0.21768707482993196,0.2833002645502645,6.561318972033256,0.6530612244897959,25.5,288
lad_pass4b,6,4835,0.10341261633919338,0.14677255219903354,4.335993585984016,0.33753877973112717,639.5,1632
is_b_cagr,6,2004,0.6007984031936128,0.6417701525054466,4.097174931183378,0.3592814371257485,220.5,720
OOS4b_clears,6,2642,0.22331566994700985,0.26079918213932834,3.748351219231849,0.3796366389099167,241.5,1003
rung_set_moves,6,66824,0.5433676523404765,0.5104005167958656,3.2967135544610837,0.6949598946486293,2728.0,46440
KEEP4a,6,516,0.040697674418604654,0.07361111111111111,3.291343669250646,0.32558139534883723,84.0,168
floor_musd,6,660,0.3393939393939394,0.3611111111111111,2.171717171717169,0.6545454545454545,36.0,432
is_b_dd,6,2004,0.5518962075848304,0.5325199709513435,1.9376236633486865,0.3592814371257485,220.5,720
pass4b_10,6,615,0.21300813008130082,0.2275786402841197,1.457051020281888,0.2926829268292683,100.0,180
T2_flag,6,966,0.46790890269151136,0.45736834740888016,1.0540555282631203,0.48757763975155277,43.0,471
is_b_sh,6,2004,0.7749500998003992,0.7666666666666666,0.8283433133732587,0.3592814371257485,220.5,720
p4b_full,6,1748,0.17734553775743708,0.18261128191683748,0.5265744159400398,0.22654462242562928,298.0,396
D1_pass_IS_only,6,1728,0.5567129629629629,0.5518353174603174,0.4877645502645467,0.25925925925925924,320.0,448
outside_null,6,5310,0.05630885122410546,0.06060185185185185,0.4293000627746388,0.3389830508474576,720.0,1800
B_MODALMATCH,6,7992,0.79491991991992,0.7922866880183953,0.26332319015246464,0.36936936936936937,1152.0,2952
control,6,1758,0.16552901023890784,0.1664151507735813,0.08861405346734519,0.22184300341296928,288.0,390
O_REACH,6,7992,0.1881881881881882,0.1875,0.06881881881881935,0.36936936936936937,1152.0,2952
p4a_full,6,1748,0.013729977116704805,0.01306884987440543,0.06611272422993741,0.22654462242562928,298.0,396
