W,S,family,n_cells,n_windows,n_indep,var_TIME,var_PANEL,var_BOTH,partial_TIME,partial_PANEL,rho_U_B136,rho_U_SMAL,rho_B_SMAL,mean_rho,panel_spread_raw,gap_U56_B136,t_U56_B136,gap_U56_SMAL,t_U56_SMAL,gap_B136_SMAL,t_B136_SMAL
2,6,QUANTILE,2565,28,7,0.22885664721334967,0.14754147221541714,0.3720963347361218,0.22455486252070467,0.14323968752277214,0.8987107731287669,-0.27753791145631235,-0.6035753193909221,0.005865847427177477,0.037256030840344144,-0.0006915882979417287,-0.1220038968906773,-0.040024716788931866,-1.2646701863958436,-0.03933312849099014,-1.126782911186903
2,6,MA-THRESH,2565,28,7,0.6393724316985099,0.00441939575562804,0.64176260910569,0.637343213350062,0.002390177407180172,0.9278122942534072,0.31449615313923945,0.3828669043618727,0.5417251172515064,0.11934987767158717,0.11041086675739378,1.4881844897731673,-0.37514926035337404,-1.0998041560446261,-0.4855601271107678,-1.2145342377229362
2,12,QUANTILE,1323,14,7,0.18975504696077672,0.14595318769940283,0.32510408019375936,0.17915089249435653,0.13534903323298264,0.9233461554679048,-0.43956880273417775,-0.6981411788282963,-0.07145460869818976,0.038550742635314696,-0.0006915882979417287,-0.1220038968906773,-0.040024716788931866,-1.2646701863958436,-0.03933312849099014,-1.126782911186903
2,12,MA-THRESH,1323,14,7,0.5835931809812754,0.005709562465677282,0.5872147626168779,0.5815052001512006,0.0036215816356024444,0.953279053933957,0.2000328861384778,0.11534044589932006,0.4228841286572516,0.2258410741356231,0.11041086675739378,1.4881844897731673,-0.37514926035337404,-1.0998041560446261,-0.4855601271107678,-1.2145342377229362
3,6,QUANTILE,2403,26,5,0.12083291191719096,0.25522842736792173,0.3604375048582462,0.10520907749032449,0.23960459294105524,0.8095730684852009,-0.36706182393675574,-0.7974492117377449,-0.11831265572976656,0.04261678312581647,0.0017477273223621803,0.27714139071606597,-0.032618863120877306,-1.5527247402489845,-0.03436659044323949,-1.3272562114711888
3,6,MA-THRESH,2403,26,5,0.5650137742419821,0.027294745532728624,0.5867275037452464,0.5594327582125178,0.021713729503264334,0.9238933667530234,0.2584424137276026,0.24672899749788646,0.4763549259928375,0.28504540587723476,0.10167954214129889,1.1506717155872634,-0.08057501158106314,-0.21382065043357068,-0.18225455372236204,-0.4094277285058864
3,12,QUANTILE,1242,13,5,0.1215381963748555,0.24066200882322697,0.34147557116130844,0.10081356233808147,0.21993737478645295,0.8543280761634321,-0.4553138681567525,-0.8116028624508541,-0.1375295514813915,0.04307774653564317,0.0017477273223621803,0.27714139071606597,-0.032618863120877306,-1.5527247402489845,-0.03436659044323949,-1.3272562114711888
3,12,MA-THRESH,1242,13,5,0.5010585105524409,0.03352414727974432,0.5297434224859997,0.49621927520625536,0.02868491193355882,0.932592805659038,0.02955267681225022,-0.00010110927984981647,0.32068145773047946,0.3652819451577316,0.10167954214129889,1.1506717155872634,-0.08057501158106314,-0.21382065043357068,-0.18225455372236204,-0.4094277285058864
4,6,QUANTILE,2241,24,3,0.11200013259829084,0.3512406456813283,0.444569725072681,0.09332907939135271,0.33256959247439016,0.7813945600540124,-0.3171847884676253,-0.7728921920585266,-0.10289414015737981,0.04691451931418765,0.006667558067193306,1.4103143615042346,-0.04089803358559497,-1.5670349201421128,-0.04756559165278828,-1.5485991390477905
4,6,MA-THRESH,2241,24,3,0.48390522934039426,0.06888667995915704,0.5383386075689846,0.4694519276098275,0.05443337822859029,0.9213493747843703,0.05230826548776347,0.1361444306947055,0.36993402365561306,0.34544552509563725,0.1734434532785645,1.4714151453757023,-0.3840194542030641,-1.273099370837832,-0.5574629074816285,-1.3314854132757656
