universe,sleeve,book,conv,n_assets,f,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn_yr,Gross,p4a,p4a_v1,p4b,sleeve_eff,conv_eff
u56,SCASH,top20,natural,0,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.088279155722231,1.1015451872229007,0.9928968404730496,0.1063259561145935,-0.1165319055219201,0.1436057127328029,1.167991233806965,-0.183083486978781,9.630697203129404,0.7158706915972064,False,False,True,-,-
u56,S4,top20,matched,4,0.25,0.1082847105980995,1.141893659065849,-0.1460705422535587,1.127351261546979,1.1588329221687037,1.0442160330160235,0.0933407895137683,-0.091005574753564,0.1207708431305667,1.2174377783867614,-0.1460705422535589,9.243287862937708,0.7158706915972065,False,False,True,S4,matched
u56,S5f,top20,matched,5,0.25,0.1095423122958578,1.1293600698353117,-0.1517173840952653,1.119539183017104,1.1421552607590728,1.0307073755384648,0.0942770780730952,-0.0951592479119571,0.1223001486048318,1.205661480122324,-0.1517173840952652,8.987163254097336,0.7158706915972066,False,False,True,S5f,matched
u56,S6f,top20,natural,6,0.25,0.108013451406145,1.123291911053385,-0.1535138071373251,1.101091745480479,1.148051920700486,1.002188931690762,0.0895055767564296,-0.0971570831264723,0.123523568566531,1.215607376257763,-0.1535138071373251,8.305182322443546,0.7001109866948058,False,False,True,S6f,natural
u56,S6f,top20,matched,6,0.25,0.111747787417441,1.1265335766237083,-0.1552896791242937,1.12269781011281,1.134211733941256,1.028571479876258,0.0960679740635968,-0.0981297190539183,0.1248562966347091,1.202233291949101,-0.1552896791242938,8.838909302328956,0.7158706915972066,False,False,True,S6f,matched
u56,S7f,top20,natural,7,0.25,0.1082167449481625,1.107699914636156,-0.157046289645051,1.0889256375899254,1.1288899412255455,0.9929086676810506,0.090665572583193,-0.1006273829444343,0.1229133077313637,1.19566904215698,-0.1570462896450515,8.317132157113763,0.7017389135109594,False,False,True,S7f,natural
u56,S7f,top20,matched,7,0.25,0.1117259108156696,1.1120233024017,-0.1590956068442144,1.110514614478654,1.117347699610817,1.018458274456813,0.0966446258278788,-0.1009648806248733,0.1243277688594686,1.1845199877958277,-0.1590956068442144,8.822678409021822,0.7158706915972066,False,False,True,S7f,matched
u56,S8f,top20,natural,8,0.25,0.1075852927699234,1.0922515010078504,-0.159115005793148,1.073704428625015,1.11302320605698,0.97230275053061,0.0896211698694868,-0.1027481700431642,0.1226329678767326,1.1841864280363046,-0.1591150057931483,8.31551876103814,0.7025495999841931,False,False,True,S8f,natural
u56,S8f,top20,matched,8,0.25,0.1109489630905014,1.0975336107907336,-0.1615089123108496,1.0974287506260236,1.1013717799342817,1.001555878909389,0.095853365080462,-0.1026167229269973,0.1235630420037197,1.1719980757645252,-0.1615089123108494,8.79748765265012,0.7158706915972066,False,False,True,S8f,matched
u56,S5r,top20,matched,5,0.25,0.1084367865832331,1.120255936770669,-0.1492495457586045,1.0951329602642763,1.1462033932583982,1.001731679627706,0.0915499564491901,-0.0935606274213066,0.1225691671134792,1.211843860243747,-0.1492495457586046,9.177328241197737,0.7158706915972065,False,False,True,S5r,matched
