panel,rung,gross,family,arm,q,w,level,depth,cadence,rate,rate_ratio,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,fail4b,on_share,mean_mult
U56,0,,ref,v2,,,,,-,,,0.08824663599428928,1.2271748845796517,-0.12029816459609066,1.2560492276801523,1.2047946097529552,1.12994537073111,0.09677994358088626,1.3033814514046218,-0.120298164596091,False,False,CAGR,0.0,1.0
U56,0,,ref,v1,,,,,-,,,0.08931455578809788,0.8895012175528123,-0.13594410441713167,0.8793452712029983,0.9032429225204178,0.7859912143167211,0.10318421528298449,0.96772059327027,-0.135944104417132,False,False,"H1,CAGR",0.0,1.0
U56,0,,ref,SPY,,,,,-,,,0.1515424356997792,0.8855285842005364,-0.33717235283398295,0.9586939217909282,0.8256586922139754,0.8986370410891735,0.15315660628921846,0.8757783801289708,-0.33717235283398284,False,False,"H1,H2,OOS,DD",0.0,1.0
U56,0,0.75,NOGATE,NOGATE g0.75,,,,0.0,-,0.0,,0.11281231673932823,1.129275887030009,-0.15769539333233729,1.1545965919847823,1.109709553850836,1.0530337219209345,0.12201801009066426,1.189612193236939,-0.15769539333233684,False,True,-,0.0,1.0
U56,0,0.75,QEXP,QEXP q0.07 d0.25 D g0.75,0.07,,0.07,0.25,D,0.002251745102454402,0.03216778717792003,0.11159721900672626,1.1195225174884817,-0.15769539333233729,1.1545965919847823,1.0910056876900747,1.0530337219209345,0.11978364700950705,1.172241828993839,-0.15769539333233684,False,True,-,0.002251745102454402,0.9994370637243865
U56,0,0.75,QROLL,QROLL q0.07 w252 d0.25 D g0.75,0.07,252.0,0.07,0.25,D,0.11101103355100203,1.5858719078714574,0.11455434015471444,1.2119961680732916,-0.1420988766574759,1.1906539062442585,1.2329792289410229,1.0863153795864842,0.12556211289574293,1.3149628859724607,-0.1420988766574759,False,True,-,0.11101103355100203,0.9722472416122495
U56,0,0.75,QROLL,QROLL q0.07 w504 d0.25 D g0.75,0.07,504.0,0.07,0.25,D,0.10628236883584778,1.5183195547978252,0.11303266953684976,1.1903119058178175,-0.14973806615594054,1.2008905616212722,1.1823201882326246,1.0967783736351167,0.12217206721269513,1.2656430078167487,-0.14973806615594076,False,True,-,0.10628236883584778,0.973429407791038
U56,0,0.75,QROLL,QROLL q0.07 w1008 d0.25 D g0.75,0.07,1008.0,0.07,0.25,D,0.059671245215041656,0.8524463602148807,0.11149567027293328,1.1536570296655757,-0.15444425021680752,1.1743510290946986,1.137101525095507,1.0703931306242171,0.12037298722931711,1.220160198130374,-0.15444425021680697,False,True,-,0.059671245215041656,0.9850821886962395
U56,0,0.75,QROLL,QROLL q0.07 w2016 d0.25 D g0.75,0.07,2016.0,0.07,0.25,D,0.0448097275388426,0.6401389648406085,0.11220780228788207,1.150548775299021,-0.14973806615594099,1.1545965919847823,1.1476490212166757,1.0530337219209345,0.1209061567380505,1.2306658366184124,-0.14973806615594076,False,True,-,0.0448097275388426,0.9887975681152894
U56,0,0.75,QEXP,QEXP q0.12 d0.25 D g0.75,0.12,,0.12,0.25,D,0.032425129475343394,0.2702094122945283,0.1129550228410523,1.153199517106064,-0.14564213510484414,1.1545965919847823,1.1530831871246165,1.0530337219209345,0.12228055500314117,1.2349160491566513,-0.1456421351048438,False,True,-,0.032425129475343394,0.9918937176311642
U56,0,0.75,QROLL,QROLL q0.12 w252 d0.25 D g0.75,0.12,252.0,0.12,0.25,D,0.1612249493357352,1.34354124446446,0.11281997341042582,1.215537362435303,-0.13956433827524828,1.2050418768272795,1.2265637913307703,1.0985131441954654,0.123264199169701,1.3106539783530604,-0.13956433827524783,False,True,-,0.1612249493357352,0.9596937626660662
U56,0,0.75,QROLL,QROLL q0.12 w504 d0.25 D g0.75,0.12,504.0,0.12,0.25,D,0.14073406890340012,1.1727839075283344,0.1119846736577288,1.1919355182428895,-0.14973806615594065,1.2098124048151744,1.1774320230382525,1.1045205408557606,0.1206899259606522,1.2621087080834261,-0.14973806615594054,False,True,-,0.14073406890340012,0.96481648277415
U56,0,0.75,QROLL,QROLL q0.12 w1008 d0.25 D g0.75,0.12,1008.0,0.12,0.25,D,0.09659986489529385,0.8049988741274487,0.11222277173736339,1.1798160806740479,-0.142098876657476,1.1872396254447382,1.174439323012401,1.0829272548129034,0.12139670872983199,1.2582207533123897,-0.1420988766574759,False,True,-,0.09659986489529385,0.9758500337761765
U56,0,0.75,QROLL,QROLL q0.12 w2016 d0.25 D g0.75,0.12,2016.0,0.12,0.25,D,0.0677775275838775,0.5648127298656459,0.11270513778328106,1.166865112842668,-0.14695426395794076,1.1545965919847823,1.178891243716563,1.0530337219209345,0.12182084483764344,1.2624285980550434,-0.14695426395794042,False,True,-,0.0677775275838775,0.9830556181040306
U56,0,0.75,QEXP,QEXP q0.17 d0.25 D g0.75,0.17,,0.17,0.25,D,0.05201531186669669,0.30597242274527464,0.11309814997319245,1.1642862808926335,-0.14973806615594054,1.1416734461257865,1.1863751405272045,1.0386130014772443,0.12418462267571906,1.2677902326987114,-0.14973806615594076,False,True,-,0.05201531186669669,0.9869961720333258
U56,0,0.75,QROLL,QROLL q0.17 w252 d0.25 D g0.75,0.17,252.0,0.17,0.25,D,0.1965773474442693,1.1563373379074664,0.1119958937559773,1.216705095183211,-0.13684041348797438,1.1975647134007132,1.2356562600958383,1.0896883918332203,0.12295580052021005,1.3204376096989041,-0.1368404134879745,False,True,-,0.1965773474442693,0.9508556631389327
U56,0,0.75,QROLL,QROLL q0.17 w504 d0.25 D g0.75,0.17,504.0,0.17,0.25,D,0.17405989641972527,1.0238817436454428,0.11169256014571838,1.2002823501035953,-0.14695426395794076,1.215670287462935,1.1876444845109329,1.1098646147741975,0.12026775937358414,1.2732471211521883,-0.14695426395794076,False,True,-,0.17405989641972527,0.9564850258950687
U56,0,0.75,QROLL,QROLL q0.17 w1008 d0.25 D g0.75,0.17,1008.0,0.17,0.25,D,0.12226975906327403,0.7192338768427884,0.11158760820124614,1.1831254409557999,-0.14209887665747578,1.180715093319286,1.1867006847368624,1.074938595440317,0.12150494197234263,1.270930468167969,-0.1420988766574759,False,True,-,0.12226975906327403,0.9694325602341815
U56,0,0.75,QROLL,QROLL q0.17 w2016 d0.25 D g0.75,0.17,2016.0,0.17,0.25,D,0.09164602566989417,0.5390942686464363,0.11113589380763345,1.1615162556092156,-0.14209887665747611,1.1490248228505746,1.1736352980957783,1.046792823073386,0.11965872462024163,1.2592534941809204,-0.14209887665747611,False,True,-,0.09164602566989417,0.9770884935825265
U56,0,0.75,ABS,ABS B0.30 d0.25 D g0.75,,,0.3,0.25,D,0.07002927268633191,,0.11188175462560546,1.1560839408220096,-0.14564213510484392,1.1507789146379523,1.1630906302294717,1.0454395423808611,0.12307356241910217,1.2445780145668912,-0.14564213510484403,False,True,-,0.07002927268633191,0.982492681828417
U56,0,0.75,ABS,ABS B0.40 d0.25 D g0.75,,,0.4,0.25,D,0.12339563161450123,,0.11042885077791276,1.1645759407566436,-0.14973806615594054,1.170941077279458,1.1611354717877038,1.0637181213865465,0.1207587315728218,1.2449684341202871,-0.14973806615594087,False,True,-,0.12339563161450123,0.9691510920963747
U56,0,0.75,ABS,ABS B0.50 d0.25 D g0.75,,,0.5,0.25,D,0.16707948660211663,,0.10814275829951603,1.159335483511136,-0.14800979083830934,1.1666556267841668,1.1552545961629495,1.056415528163093,0.11869001867876405,1.241051479495991,-0.14800979083830923,False,True,-,0.16707948660211663,0.9582301283494709
U56,0,0.75,QEXP,QEXP q0.07 d0.50 D g0.75,0.07,,0.07,0.5,D,0.002251745102454402,0.03216778717792003,0.11037947591860542,1.1093310359923438,-0.15769539333233729,1.1545965919847823,1.071498555277006,1.0530337219209345,0.11754643915992569,1.1540423270686528,-0.15769539333233684,False,True,-,0.002251745102454402,0.9988741274487728
U56,0,0.75,QROLL,QROLL q0.07 w252 d0.50 D g0.75,0.07,252.0,0.07,0.5,D,0.11101103355100203,1.5858719078714574,0.11611551727885239,1.2845856273473306,-0.12658767373987256,1.21711157928174,1.350361764109168,1.11055687397482,0.12886959661604291,1.4330326577573316,-0.12658767373987234,False,True,-,0.11101103355100203,0.944494483224499
U56,0,0.75,QROLL,QROLL q0.07 w504 d0.50 D g0.75,0.07,504.0,0.07,0.5,D,0.10628236883584778,1.5183195547978252,0.1130879282260191,1.240023680668318,-0.1418963095540532,1.2373994465279794,1.2432866105083855,1.1313896496124087,0.12212110305609336,1.3292530124328137,-0.14189630955405297,False,True,-,0.10628236883584778,0.9468588155820761
U56,0,0.75,QROLL,QROLL q0.07 w1008 d0.50 D g0.75,0.07,1008.0,0.07,0.5,D,0.059671245215041656,0.8524463602148807,0.11007431297166548,1.1684434573247358,-0.15139548563098149,1.1864808938143105,1.153484199433678,1.0805202398697902,0.11859993597597729,1.239293523016016,-0.1513954856309816,False,True,-,0.059671245215041656,0.9701643773924792
U56,0,0.75,QROLL,QROLL q0.07 w2016 d0.50 D g0.75,0.07,2016.0,0.07,0.5,D,0.0448097275388426,0.6401389648406085,0.1115245363306534,1.1645408857727517,-0.14189630955405308,1.1545965919847823,1.1741709117173378,1.0530337219209345,0.11965005943337292,1.2598229954440097,-0.14189630955405308,False,True,-,0.0448097275388426,0.9775951362305787
U56,0,0.75,QEXP,QEXP q0.12 d0.50 D g0.75,0.12,,0.12,0.5,D,0.032425129475343394,0.2702094122945283,0.11303067760437968,1.171050925947742,-0.13358887687735033,1.1545965919847823,1.1870695937829783,1.0530337219209345,0.12241975283535433,1.2703475895243197,-0.13358887687735055,False,True,-,0.032425129475343394,0.9837874352623283
U56,0,0.75,QROLL,QROLL q0.12 w252 d0.50 D g0.75,0.12,252.0,0.12,0.5,D,0.1612249493357352,1.34354124446446,0.11259475353087445,1.2903268540786872,-0.12142694599588166,1.242234690179313,1.3368892062602669,1.13146580728142,0.12422428640915384,1.4238599177835325,-0.12142694599588155,False,True,-,0.1612249493357352,0.9193875253321324
U56,0,0.75,QROLL,QROLL q0.12 w504 d0.50 D g0.75,0.12,504.0,0.12,0.5,D,0.14073406890340012,1.1727839075283344,0.11096299283469246,1.2417364858031898,-0.14189630955405297,1.253350455505711,1.2318170271158626,1.1451090000317694,0.11913317111324528,1.3205734537296103,-0.14189630955405275,False,True,-,0.14073406890340012,0.9296329655482999
