panel,bps,ON_Sharpe,OFF_Sharpe,dSharpe,ON_CAGR,OFF_CAGR,dCAGR,ON_MaxDD,OFF_MaxDD,dMaxDD,ON_OOS,OFF_OOS,dOOS,dH1,dH2,ON_turn,OFF_turn
U56,0,1.175452096703249,1.221329765134005,0.045877668430756025,0.18400323971140575,0.2053652269053683,0.02136198719396254,-0.23868804284348244,-0.2528345514669872,-0.01414650862350475,1.2468787532155619,1.2387524882009835,-0.00812626501457836,0.12222600391260996,-0.008414468076305859,12.832255465220616,12.222099725044108
U56,5,1.133873318197731,1.184167039217201,0.05029372101947005,0.17643850867616018,0.19802884003836652,0.02159033136220634,-0.23923853525107508,-0.25327227920946505,-0.014033743958389966,1.207596063397457,1.2048990421465522,-0.002697021250904763,0.12489956358422827,-0.00293144343925289,12.832255465220616,12.222099725044108
U56,10,1.09224606590421,1.146965729377173,0.054719663472962976,0.16892093007792908,0.19073600644903488,0.0218150763711058,-0.23978879263703112,-0.25370984974655786,-0.013921057109526735,1.1682680518336135,1.1710136817623649,0.002745629928751381,0.1275756910245618,0.002564577135276247,12.832255465220616,12.222099725044108
U56,15,1.050574791689568,1.1097290432947007,0.05915425160513266,0.16145021728336872,0.18348647403955898,0.022036256756190253,-0.24033881504514176,-0.2541472631024736,-0.013808448057331835,1.128898432224883,1.1370988012145455,0.008200368989662588,0.13025348407042014,0.008072279018373818,12.832255465220616,12.222099725044108
U56,20,1.0088639631840786,1.0724601984268782,0.06359623524279967,0.15402608535773976,0.17627999213429835,0.022253906776558585,-0.24088860251919797,-0.25458451930142045,-0.013695916782222484,1.0894909314364558,1.1031568013390398,0.013665869902584005,0.13293203708319268,0.013590341503707082,12.832255465220616,12.222099725044108
U56,25,0.9671180613872827,1.0351624206172831,0.0680443592300004,0.14664825105509882,0.16911631147196604,0.02246806041686722,-0.24143815510299138,-0.25502161836760673,-0.013583463264615347,1.0500492877345058,1.0691900887919452,0.019140801057439427,0.13561044183764426,0.019117438706278578,12.832255465220616,12.222099725044108
U56,30,0.9253415782613378,0.9978389427000738,0.072497364438736,0.13931643280854455,0.16199518419785797,0.022678751389313412,-0.2419874728403124,-0.25545856032524017,-0.013471087484927757,1.010577249013333,1.035201075196376,0.02462382618304315,0.13828778841576184,0.024652240466585873,12.832255465220616,12.222099725044108
B136,0,1.0579243916561052,1.0809058437851333,0.022981452129028135,0.1954337107440347,0.21601277263926266,0.020579061895227957,-0.261129532593656,-0.30899792210541466,-0.04786838951175865,0.9923210432536641,1.0027662496820249,0.010445206428360776,0.06127897086930245,0.011787997690539842,18.349650059898526,17.50670015629153
B136,5,1.0083901173749314,1.0369940665948327,0.02860394921990128,0.1845247515933386,0.20542017577025606,0.020895424176917476,-0.26155713254116797,-0.3096190171019002,-0.04806188456073224,0.943022146286489,0.9605773757511167,0.01755522946462773,0.06465986070445329,0.01888910317231607,18.349650059898526,17.50670015629153
B136,10,0.9588068335637157,0.9930496632904442,0.03424282972672854,0.17371311294741676,0.19491777450792336,0.0212046615605066,-0.261984570492628,-0.3102397258848345,-0.048255155392206484,0.893678847107437,0.9183615579441133,0.02468271083667639,0.0680534034931437,0.026006825200088013,18.349650059898526,17.50670015629153
B136,15,0.9091813498047826,0.9490773909868901,0.039896041182107544,0.16299794635673592,0.18450481839986788,0.021506872043131953,-0.2624118464782855,-0.31086004860445027,-0.04844820212616474,0.8442978219031668,0.8761229807940155,0.03182515889084869,0.07145829628742661,0.033138712673898896,18.349650059898526,17.50670015629153
B136,20,0.8595204923668807,0.9050820132694288,0.04556152090254817,0.1523784105974353,0.17418056309249308,0.02180215249505779,-0.2628389605283892,-0.31147998541095134,-0.04864102488256217,0.7948857611242329,0.8338658333519214,0.03898007222768851,0.07487322622505421,0.04028230552464451,18.349650059898526,17.50670015629153
B136,25,0.8098310995116773,0.8610682976170897,0.051237198105412385,0.14185367161122997,0.16394427028261127,0.0220905986713813,-0.26326591267318944,-0.31209953645451505,-0.04883362378132561,0.7454493649544757,0.7915943071128207,0.04614494215834508,0.07829687199118107,0.047435137083859824,18.349650059898526,17.50670015629153
B136,30,0.76012001678949,0.8170410128258401,0.056920996036350036,0.13142290244582044,0.15379520766943,0.022372305223609557,-0.2636927029429357,-0.3127187018852893,-0.0490259989423536,0.6959953387726685,0.7493125939418968,0.05331725516922825,0.0817279052934734,0.05459473646061852,18.349650059898526,17.50670015629153
SMALL484,0,0.620145453809593,0.8391166058818826,0.21897115207228968,0.12137546851969061,0.21893174743008226,0.09755627891039165,-0.31236748051595786,-0.4083063590154137,-0.09593887849945582,0.6384164999539379,0.8132644958372581,0.17484799588332023,0.3665920917677338,0.17625171049735217,27.898717682739594,21.8382182588455
SMALL484,5,0.5584190881411789,0.8007336998964995,0.24231461175532054,0.10584164417133746,0.20570279900022492,0.09986115482888747,-0.3174682474285563,-0.4113467631157972,-0.09387851568724093,0.5749971715181866,0.7770204145088869,0.2020232429907003,0.3815687725509481,0.2042553962117904,27.898717682739594,21.8382182588455
SMALL484,10,0.49666977143822594,0.7623296953355477,0.2656599238973218,0.09051846337046365,0.19261435235539648,0.10209588898493283,-0.3521802072161636,-0.4390189331667441,-0.08683872595058051,0.5115553859188998,0.7407545318580071,0.22919914593910728,0.3965480878167831,0.23225583891367718,27.898717682739594,21.8382182588455
SMALL484,15,0.4349097861061637,0.7239075911966352,0.28899780509047146,0.0754031310419454,0.17966494771343067,0.10426181667148526,-0.38513713184985543,-0.4653966959599424,-0.08025956411008695,0.4481042982772152,0.7044693770228035,0.25636507874558834,0.41152326968664155,0.2602426397985703,27.898717682739594,21.8382182588455
SMALL484,20,0.3731514076624714,0.6854703903087401,0.31231898264626873,0.06049288838841638,0.16685314012333086,0.10636025173491448,-0.41642723351503697,-0.4905402981623279,-0.07411306464729095,0.3846570533336084,0.6681674836037131,0.28351043027010475,0.4264875534981766,0.28820541693767343,27.898717682739594,21.8382182588455
SMALL484,25,0.3114068925734648,0.6470210981591441,0.3356142055856793,0.04578501242990396,0.15417749931798075,0.10839248688807679,-0.44613431689102534,-0.5145071963412232,-0.06837287945019788,0.3212267718808968,0.6318513887790023,0.31062461689810544,0.4414341864870384,0.3161338171984016,27.898717682739594,21.8382182588455
SMALL484,30,0.24968846615239648,0.6085627217192039,0.3588742555668074,0.031276815549163395,0.14163660956828772,0.11035979401912432,-0.4762091717732526,-0.5373521855288494,-0.06114301375559683,0.2578265372755037,0.5955236324182182,0.33769709514271445,0.45635643642962836,0.34401752808732716,27.898717682739594,21.8382182588455
