panel,gross,m,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_CAGR,IS_Sharpe,IS_Calmar,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,legs,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,dCAGR,dSharpe,cut,turnover_yr,mean_risk_gross,dgross_rel,act_rate,mean_stale_w,mean_gap_days,pp_per_1pct,clears_bar
U56,0.75,2,25.0,0.11175323091328204,1.218335566206282,-0.15125505270401973,0.7388396547119916,1.2393708376649128,1.206305314298514,0.0970882549276002,1.1250362119894715,0.9883347059377547,-0.0982341855894665,0.12394751920307545,1.2902704132977423,-0.15125505270401984,11111,False,True,True,True,True,True,True,0.0013797757762727958,0.008569880639804017,0.10993276629571114,3.1209165655679234,0.6573620228306344,0.0019349033540021487,0.4785276073619632,0.014859309735252438,10.070663811563168,0.012551087567116245,False
U56,0.75,2,50.0,0.10310652405625609,1.1307735733624928,-0.15231952581122787,0.6769094343428939,1.1506601810217694,1.1192660789873228,0.08860812212856328,1.0332127956679702,0.8018221890573696,-0.11050844356494038,0.11516177243066528,1.2057545048014522,-0.15231952581122732,11110,False,False,True,True,True,True,False,0.00242791924314667,0.0194336844114118,0.10993276629571114,3.1209165655679234,0.6573620228306344,0.0019349033540021487,0.4785276073619632,0.014859309735252438,10.070663811563168,0.0220854921144779,False
U56,0.75,3,0.0,0.11914740268580659,1.290665077754176,-0.15019012865586912,0.7933104775401666,1.318369207589859,1.273112988064897,0.10528483798230792,1.2101018355471076,1.1679632176419896,-0.09014396720032702,0.13066592115088582,1.353197956293644,-0.15019012865586856,11111,False,True,True,True,True,True,True,-0.0010025918760867558,-0.017207863489348663,0.16801175482826114,2.9172693908839427,0.6571899583833627,0.0016726469878594052,0.35480572597137017,0.0186169789876462,13.552023121387283,-0.005967391252544137,False
U56,0.75,3,10.0,0.1158867754737316,1.2581406933885089,-0.1506161523880425,0.7694179783265526,1.285217255591489,1.2409611255047113,0.1020486792701385,1.1756294670469525,1.0952003829223413,-0.09317808947239437,0.12738511408437492,1.3220798452325648,-0.15061615238804238,11111,False,True,True,True,True,True,True,-0.00034275851929699286,-0.010534621282507262,0.16801175482826114,2.9172693908839427,0.6571899583833627,0.0016726469878594052,0.35480572597137017,0.0186169789876462,13.552023121387283,-0.0020400865382743903,False
U56,0.75,3,25.0,0.11101239645103966,1.2092239315172326,-0.15125505270401995,0.7339417392440554,1.2353489222542793,1.1926104282040697,0.09721097238075371,1.1237939377793333,0.9904781281055277,-0.09814550127087374,0.12248048971892955,1.275271135558389,-0.15125505270401984,11111,False,True,True,True,True,True,True,0.0006389413140304168,-0.0005417540492453909,0.16801175482826114,2.9172693908839427,0.6571899583833627,0.0016726469878594052,0.35480572597137017,0.0186169789876462,13.552023121387283,0.0038029560174734924,False
U56,0.75,3,50.0,0.10293241080397375,1.1274057343473798,-0.15231952581122743,0.6757663553360841,1.1519233953079993,1.1117509899509228,0.08919202453484543,1.0371297060054083,0.8304873765610854,-0.10739720681146925,0.11435016098681783,1.1969561838710645,-0.1523195258112281,11110,False,False,True,True,True,True,False,0.0022538059908643326,0.01606584539629874,0.16801175482826114,2.9172693908839427,0.6571899583833627,0.0016726469878594052,0.35480572597137017,0.0186169789876462,13.552023121387283,0.013414573243212276,False
U56,0.75,5,0.0,0.1180586400264172,1.2718410589851203,-0.1524297874132161,0.7745116097707105,1.2833710605799555,1.2686542479936045,0.1024398984556496,1.1759682230714565,1.0963807703608692,-0.09343459975308754,0.13105534460426638,1.3457223346597573,-0.15242978741321622,11111,False,True,True,True,True,True,True,-0.002091354535476153,-0.03603188225840426,0.27094935131858366,2.55633075845123,0.6574735885032854,0.0021049489872499993,0.2167689161554192,0.03137321683940087,22.222748815165875,-0.007718617982654358,False
U56,0.75,5,10.0,0.11520332671423184,1.2434888178866306,-0.15280990254126614,0.7538996151320841,1.253343826419183,1.2415759419159171,0.09952351125947612,1.1448721258845438,1.0361297320085254,-0.09605313715547081,0.1282519429268627,1.3193662880789196,-0.1528099025412657,11111,False,True,True,True,True,True,True,-0.0010262072787967647,-0.02518649678438556,0.27094935131858366,2.55633075845123,0.6574735885032854,0.0021049489872499993,0.2167689161554192,0.03137321683940087,22.222748815165875,-0.0037874505836706903,False
U56,0.75,5,25.0,0.11093263286986943,1.2008099783015351,-0.15338007523334063,0.7232532172194144,1.2081383153007648,1.2008182274672787,0.09516196287777912,1.0980791751742915,0.9478190921625181,-0.10040097700570705,0.12405850378818872,1.2796829791455282,-0.1533800752333404,11111,False,True,True,True,True,True,True,0.0005591777328601832,-0.00895570726494288,0.27094935131858366,2.55633075845123,0.6574735885032854,0.0021049489872499993,0.2167689161554192,0.03137321683940087,22.222748815165875,0.0020637721778588025,False
U56,0.75,5,50.0,0.10384743438898303,1.1293335062413532,-0.15433036305346526,0.6728904950026378,1.1324244581274767,1.1325629229682384,0.08792734498223642,1.019765718245127,0.8033895252760407,-0.10944547098995971,0.11710043845214857,1.2131926411945775,-0.15433036305346548,11110,False,False,True,True,True,True,False,0.0031688295758736107,0.017993617290272157,0.27094935131858366,2.55633075845123,0.6574735885032854,0.0021049489872499993,0.2167689161554192,0.03137321683940087,22.222748815165875,0.011695283861918843,False
U56,0.75,8,0.0,0.12027789659195531,1.2879331398657892,-0.15278701208677958,0.7872259228660102,1.2913714840799826,1.291185399256897,0.10426878450539401,1.1874403427829918,0.9593662562916994,-0.10868506560615432,0.13360338393469307,1.3653844236545538,-0.15278701208677958,11111,False,True,True,True,True,True,True,0.000127902030061966,-0.019939801377735433,0.35682174967318725,2.255229245664872,0.6570336754188834,0.0014344443666656215,0.1359918200408998,0.04517334203096256,35.52272727272727,0.00035844796506690347,True
U56,0.75,8,10.0,0.11775441947232079,1.2631568693087336,-0.1531543722884099,0.7688609715338305,1.2646120405542955,1.2679717607779275,0.10165139773528264,1.1597140997463606,0.9169647544242503,-0.11085638487720084,0.1311595138923236,1.342785071757702,-0.15315437228841022,11111,False,True,True,True,True,True,True,0.0015248854792921929,-0.00551844536228252,0.35682174967318725,2.255229245664872,0.6570336754188834,0.0014344443666656215,0.1359918200408998,0.04517334203096256,35.52272727272727,0.0042735216692615695,True
U56,0.75,8,25.0,0.11397820905414946,1.2257904254760317,-0.15370541259085546,0.7415367301185753,1.224246840934351,1.232968494653633,0.09773511669554114,1.117918527699794,0.8565344559533942,-0.11410529490813515,0.12750208718520062,1.3086938953719836,-0.15370541259085546,11111,False,True,True,True,True,True,True,0.003604753917140213,0.016024739909553665,0.35682174967318725,2.255229245664872,0.6570336754188834,0.0014344443666656215,0.1359918200408998,0.04517334203096256,35.52272727272727,0.010102394039718163,True
U56,0.75,8,50.0,0.10770847573747977,1.1630326743450174,-0.15462381309493078,0.6965840098080656,1.1564466192590672,1.174187477779296,0.0912340403085099,1.0477920293002176,0.7634731769197968,-0.11949868452037848,0.12142866172132583,1.2514064000256864,-0.15462381309493078,11111,False,True,True,True,True,True,True,0.007029870924370352,0.0516927853939364,0.35682174967318725,2.255229245664872,0.6570336754188834,0.0014344443666656215,0.1359918200408998,0.04517334203096256,35.52272727272727,0.01970135209193107,True
U56,1.0,0,0.0,0.13114717920248742,1.2578720128376348,-0.17219526991017153,0.7616189415127517,1.2854339862310473,1.2434023420162417,0.1114667380580161,1.1596341055522486,1.057947122602816,-0.10536135093763466,0.14757573417524905,1.333105459265909,-0.17219526991017187,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,3.9918738682526254,0.7500522904110477,0.0,1.0,0.011473229537298223,4.818833162743091,,False
U56,1.0,0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866834,1.204786328268981,0.10713961009996198,1.1184206858014547,0.9850903311368046,-0.10876120363126673,0.14292015051644658,1.2952683323978311,-0.172766014578268,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,3.9918738682526254,0.7500522904110477,0.0,1.0,0.011473229537298223,4.818833162743091,,False
U56,1.0,0,25.0,0.11991592170873533,1.159802830587867,-0.17362190598961014,0.6906727640457496,1.184821614289832,1.146759863124971,0.10067919038925699,1.0565009759528643,0.8577992748092869,-0.11736917172335082,0.13597078538040064,1.2384027260128632,-0.17362190598961036,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,3.9918738682526254,0.7500522904110477,0.0,1.0,0.011473229537298223,4.818833162743091,,False
U56,1.0,0,50.0,0.10879175377661077,1.0614330172323296,-0.17504779014401306,0.6214974418534905,1.0838958858860082,1.049825636020947,0.08999206853836128,0.953101028201383,0.6827387453391273,-0.13181040207943784,0.12447863828467565,1.1433814467910008,-0.17504779014401328,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,3.9918738682526254,0.7500522904110477,0.0,1.0,0.011473229537298223,4.818833162743091,,False
U56,1.0,1,0.0,0.13142788012124829,1.2588663746874285,-0.1743114560904545,0.753983031689249,1.2870435118507424,1.2437881693682764,0.11183679125395463,1.161603971327198,1.0644023795506505,-0.10507003122368797,0.1477805851148093,1.3333962171493752,-0.1743114560904545,11111,False,True,True,True,True,True,True,0.0002807009187608678,0.0009943618497936235,0.042246423702002156,3.8232314734494746,0.7503525302640509,0.0004002918954340018,0.6820040899795501,0.011422996299418356,7.061561561561562,0.0066443711482154335,False
U56,1.0,1,10.0,0.1271111170400252,1.2213568663082497,-0.1748636905572536,0.7269154427368482,1.248826556763472,1.2066045337646514,0.10770561441167059,1.122306005917848,0.9931435508673035,-0.1084491907716787,0.14330743757631192,1.2970667256949833,-0.1748636905572537,11111,False,True,True,True,True,True,True,0.0004693547854268676,0.002669924215692454,0.042246423702002156,3.8232314734494746,0.7503525302640509,0.0004002918954340018,0.6820040899795501,0.011422996299418356,7.061561561561562,0.011109929416454339,False
U56,1.0,1,25.0,0.12066548013334377,1.1649854828415578,-0.17569185485398375,0.6868017884700915,1.1913865100935577,1.1507270460707668,0.10153630439113792,1.063257628827292,0.8676766763942606,-0.11702089862906628,0.1366289896519275,1.2424626847892088,-0.17569185485398353,11111,False,True,True,True,True,True,True,0.000749558424608443,0.005182652253690856,0.042246423702002156,3.8232314734494746,0.7503525302640509,0.0004002918954340018,0.6820040899795501,0.011422996299418356,7.061561561561562,0.017742529637435788,False
U56,1.0,1,50.0,0.1100009819346719,1.070800536705129,-0.17707162893928274,0.6212230756198152,1.0954071121310962,1.0573744659024462,0.09132692204498238,0.9646364733845811,0.6957058999753399,-0.13127231211956025,0.1255811425029687,1.1512098821380836,-0.17707162893928252,11111,False,True,True,True,True,True,True,0.0012092281580611264,0.009367519472799346,0.042246423702002156,3.8232314734494746,0.7503525302640509,0.0004002918954340018,0.6820040899795501,0.011422996299418356,7.061561561561562,0.02862320764926235,False
U56,1.0,2,0.0,0.13127809804191104,1.256249230269698,-0.1743114560904543,0.7531237532304691,1.274468698709845,1.2498119732433417,0.11084697717604675,1.1525393808366717,1.0615798627093787,-0.10441699307779029,0.14834375384046794,1.3354326536192136,-0.1743114560904545,11111,False,True,True,True,True,True,True,0.0001309188394236216,-0.001622782567936909,0.11781255527446344,3.521581007500427,0.7494911106390447,-0.0007481875319591547,0.4785276073619632,0.014859309735252438,10.070663811563168,0.0011112469220162906,False
U56,1.0,2,10.0,0.12730113202556548,1.2216647159608829,-0.17486369055725348,0.7280020890551022,1.2394647145474362,1.2153240874049198,0.1070471165817044,1.1162949976850356,0.9855564956749983,-0.10861591096143997,0.14421739112018828,1.3019371197921774,-0.1748636905572536,11111,False,True,True,True,True,True,True,0.0006593697709671442,0.0029777738683256505,0.11781255527446344,3.521581007500427,0.7494911106390447,-0.0007481875319591547,0.4785276073619632,0.014859309735252438,10.070663811563168,0.005596769965909283,False
U56,1.0,2,25.0,0.12136045080370228,1.1696768776364186,-0.17569185485398364,0.6907574110624773,1.1868408611390353,1.1634856976209076,0.10137032091932463,1.0618240289294425,0.8692644043914234,-0.11661621068021821,0.138054142768276,1.25157920309734,-0.17569185485398342,11111,False,True,True,True,True,True,True,0.001444529094966951,0.00987404704855166,0.11781255527446344,3.521581007500427,0.7494911106390447,-0.0007481875319591547,0.4785276073619632,0.014859309735252438,10.070663811563168,0.01226124916484229,False
U56,1.0,2,50.0,0.11152501731641085,1.082787029353936,-0.17707162893928285,0.6298299619452438,1.0988783982109296,1.076853361496707,0.09197000405679234,0.9708227975810274,0.7085597460780433,-0.1297985167318021,0.12785180829350207,1.1673907152971754,-0.17707162893928274,11111,False,True,True,True,True,True,True,0.0027332635398000793,0.02135401212160626,0.11781255527446344,3.521581007500427,0.7494911106390447,-0.0007481875319591547,0.4785276073619632,0.014859309735252438,10.070663811563168,0.023200104041818794,False
U56,1.0,3,0.0,0.1306213828043008,1.2493556262207999,-0.17431145609045462,0.7493562714347246,1.2666295200382776,1.2435719865431571,0.11026893567516605,1.1456058826450217,1.0230897923416364,-0.107780310682979,0.14762039297419927,1.3285504214302022,-0.1743114560904545,11111,False,True,True,True,True,True,True,-0.0005257963981866176,-0.008516386616834959,0.17496929269834294,3.293418520983465,0.7483411265698718,-0.0022813927282830937,0.35480572597137017,0.0186169789876462,13.552023121387283,-0.0030050781487304785,False
U56,1.0,3,10.0,0.12690374140478644,1.2170398063587975,-0.17486369055725381,0.7257295153749237,1.2336725117933625,1.211553691326801,0.10667892037517412,1.111368749972232,0.9610212408113137,-0.11100578826448582,0.14379531074529783,1.2975229925162817,-0.1748636905572537,11111,False,True,True,True,True,True,True,0.00026197915018810747,-0.0016471357337597414,0.17496929269834294,3.293418520983465,0.7483411265698718,-0.0022813927282830937,0.35480572597137017,0.0186169789876462,13.552023121387283,0.0014972864446550316,False
U56,1.0,3,25.0,0.12134865080005919,1.1684418536989722,-0.17569185485398342,0.6906902479964789,1.184106285591992,1.1634062409709203,0.10131417766566209,1.0598969596959604,0.8711761839744107,-0.11629585327212988,0.13807998977904457,1.250853406676436,-0.17569185485398353,11111,False,True,True,True,True,True,True,0.0014327290913238588,0.008639023111105315,0.17496929269834294,3.293418520983465,0.7483411265698718,-0.0022813927282830937,0.35480572597137017,0.0186169789876462,13.552023121387283,0.008188460210523716,False
U56,1.0,3,50.0,0.11214688568944031,1.0871676615570918,-0.17707162893928263,0.6333419213526023,1.1012075083011916,1.0828899013694322,0.09242676740448696,0.9738653093928726,0.7165717734028455,-0.12898466118135254,0.12861364050953528,1.1727754584258676,-0.17707162893928274,11111,False,True,True,True,True,True,True,0.0033551319128295454,0.025734644324762135,0.17496929269834294,3.293418520983465,0.7483411265698718,-0.0022813927282830937,0.35480572597137017,0.0186169789876462,13.552023121387283,0.01917554709793555,False
U56,1.0,5,0.0,0.12802913405495664,1.2189903714197028,-0.17878292431868137,0.7161150011549432,1.220553559064179,1.2266409174193804,0.10637634333593304,1.104163336357454,1.0051858349068248,-0.10582753918910281,0.146134273887228,1.3060413488449885,-0.17878292431868115,11111,False,True,True,True,True,True,True,-0.003118045147530779,-0.038881641417932045,0.2801196745295864,2.8736714595145387,0.7468948050704672,-0.00420968695242574,0.2167689161554192,0.03137321683940087,22.222748815165875,-0.011131117986507046,False
U56,1.0,5,10.0,0.12479196999334818,1.19099060687153,-0.17931909799730494,0.6959212453501397,1.1907652011569683,1.1999125136320954,0.10314177591436247,1.0733433252413895,0.9449585307302272,-0.10914952620688922,0.1428958280174797,1.2799828302916094,-0.17931909799730505,11111,False,True,True,True,True,True,True,-0.0018497922612501494,-0.027696335221027324,0.2801196745295864,2.8736714595145387,0.7468948050704672,-0.00420968695242574,0.2167689161554192,0.03137321683940087,22.222748815165875,-0.006603578503925375,False
U56,1.0,5,25.0,0.11995191684912054,1.1488472073887341,-0.1801233585152403,0.6659431505046658,1.1459269258928722,1.1596842491762789,0.09830594291063277,1.0269737678282795,0.8478646536411132,-0.11594532510402777,0.13805358020664427,1.2407507419168387,-0.18012335851524053,11111,False,True,True,True,True,True,True,3.599514038521434e-05,-0.010955623199132791,0.2801196745295864,2.8736714595145387,0.7468948050704672,-0.00420968695242574,0.2167689161554192,0.03137321683940087,22.222748815165875,0.00012849915110626229,False
U56,1.0,5,50.0,0.11192684794771202,1.0782774447260979,-0.1814637927117998,0.6167998931085601,1.070845504369063,1.0923203413074676,0.09028876728920432,0.9493870720244832,0.7100107954391934,-0.12716534434290416,0.13002413435666904,1.1750225598133965,-0.18146379271179958,11111,False,True,True,True,True,True,True,0.003135094171101249,0.016844427493768244,0.2801196745295864,2.8736714595145387,0.7468948050704672,-0.00420968695242574,0.2167689161554192,0.03137321683940087,22.222748815165875,0.011191981342853225,False
U56,1.0,8,0.0,0.1304710254490955,1.2504710329920334,-0.17950690175720907,0.7268301339497423,1.2542844314565533,1.2584209473317907,0.10764556273316317,1.1387962668673026,0.8744155030172251,-0.12310573447259965,0.14957435978600908,1.3351801983538851,-0.17950690175720907,11111,False,True,True,True,True,True,True,-0.0006761537533919171,-0.0074009798456013964,0.3661778937152934,2.5301379031987583,0.7370354801156392,-0.01735453709270718,0.1359918200408998,0.04517334203096256,35.52272727272727,-0.0018465171300527296,False
U56,1.0,8,10.0,0.12761519120386677,1.2256879342901752,-0.1800223635771676,0.7088852110819209,1.2273501073885147,1.2351363959461819,0.10478651704337616,1.1108648918480195,0.8357135214446324,-0.12538569061589422,0.1467221715164666,1.3125111271110357,-0.1800223635771676,11111,False,True,True,True,True,True,True,0.00097342894926844,0.007000992197617961,0.3661778937152934,2.5301379031987583,0.7370354801156392,-0.01735453709270718,0.1359918200408998,0.04517334203096256,35.52272727272727,0.0026583498511936108,True
U56,1.0,8,25.0,0.1233429359428897,1.1883177952647765,-0.1807955563071052,0.6822232717566099,1.1867341587245217,1.2000277892859037,0.10050967799944255,1.0687757056178115,0.780375564808073,-0.12879654685774544,0.14245519231605597,1.2783160587633327,-0.1807955563071053,11111,False,True,True,True,True,True,True,0.0034270142341543686,0.028514964676909615,0.3661778937152934,2.5301379031987583,0.7370354801156392,-0.01735453709270718,0.1359918200408998,0.04517334203096256,35.52272727272727,0.009358878001572927,True
U56,1.0,8,50.0,0.11625307532116103,1.1255695568058268,-0.18208421085700177,0.6384577486098416,1.118545521899361,1.141073268406802,0.09341279642915712,0.9981962783413696,0.6947401758621965,-0.1344571678372114,0.13537361368186107,1.22085659797901,-0.18208421085700166,11111,False,True,True,True,True,True,True,0.007461321544550259,0.06413653957349719,0.3661778937152934,2.5301379031987583,0.7370354801156392,-0.01735453709270718,0.1359918200408998,0.04517334203096256,35.52272727272727,0.020376220609187028,True
B136,0.75,0,0.0,0.12345139017923223,1.1628722607918338,-0.1660523318147472,0.7434486997566416,1.303151676072531,1.0372254796047264,0.12537998977245923,1.19211666791142,1.2174272274432332,-0.10298766689798344,0.12186816399359102,1.1392361336091135,-0.1660523318147471,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,4.6751254264368125,0.7283250174818579,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,0.75,0,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248199,0.6914386111124281,1.2602744668441759,0.9904200834070894,0.12029229917762807,1.1481576017821296,1.1581052382235721,-0.10386992063186373,0.11650054279398914,1.0935817708519633,-0.17096216935248343,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,4.6751254264368125,0.7283250174818579,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,0.75,0,25.0,0.11039134147411489,1.0505054094214668,-0.1793470044898412,0.6155181782273248,1.1958236654668324,0.9201326242890085,0.11270197050374664,1.0820977653730663,1.0713873072312097,-0.10519255711083864,0.1084951278667623,1.025005402259087,-0.17934700448983998,11111,False,True,True,True,True,True,True,0.0,0.0,0.0,4.6751254264368125,0.7283250174818579,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,0.75,0,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155355,0.5046930156758078,1.0881272759082292,0.8028724158812461,0.10016055226776799,0.9717596741094949,0.9326372957936638,-0.10739496771092827,0.09527458603872074,0.9105523613820905,-0.19314020037155388,10110,False,False,True,False,True,True,False,0.0,0.0,0.0,4.6751254264368125,0.7283250174818579,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,0.75,1,0.0,0.12352425921268861,1.1635721426479828,-0.16592717612411623,0.7444486316110778,1.3048483025405173,1.0370520469536446,0.12555979540113094,1.1939003483562476,1.2191731222099307,-0.10298766689798355,0.12185339111010651,1.1390734544000756,-0.16592717612411667,11111,False,True,True,True,True,True,True,7.286903345637974e-05,0.0006998818561489983,0.006997967843164421,4.6424090490398475,0.7283823026168922,7.865325734979223e-05,0.8986693961105425,0.013410589022301727,5.362599771949829,0.010412884867363007,False
B136,0.75,1,10.0,0.1183189829658795,1.1189797617021264,-0.17096216935248343,0.692076986470228,1.2623682023390808,0.9904803798631281,0.12051672186680085,1.150325418928626,1.1602658511113848,-0.10386992063186329,0.11651522268594117,1.093672568133737,-0.17096216935248343,11111,False,True,True,True,True,True,True,0.00010913803603163075,0.0010114879689031575,0.006997967843164421,4.6424090490398475,0.7283823026168922,7.865325734979223e-05,0.8986693961105425,0.013410589022301727,5.362599771949829,0.015595675555759551,False
B136,0.75,1,25.0,0.11055424658920088,1.051982875760054,-0.17934700448984142,0.6164265018179487,1.1985116764529617,0.9205420554315051,0.11299255707855638,1.0848401270224715,1.0741497324710847,-0.10519255711083841,0.10855346002333932,1.0254751961290707,-0.1793470044898401,11111,False,True,True,True,True,True,True,0.00016290511508598726,0.0014774663385872522,0.006997967843164421,4.6424090490398475,0.7283823026168922,7.865325734979223e-05,0.8986693961105425,0.013410589022301727,5.362599771949829,0.02327891735671694,False
B136,0.75,1,50.0,0.0977273488456154,0.940122029905237,-0.19314020037155422,0.5059917544747911,1.0918016005528186,0.8038595223931864,0.10055940269990793,0.9754547552584594,0.9363511609834521,-0.10739496771092816,0.0954042829193209,0.9116502103433664,-0.19314020037155355,10110,False,False,True,False,True,True,False,0.0002508386718662603,0.0022498921383601322,0.006997967843164421,4.6424090490398475,0.7283823026168922,7.865325734979223e-05,0.8986693961105425,0.013410589022301727,5.362599771949829,0.035844501930839566,False
B136,0.75,2,0.0,0.1235110671790891,1.1634338314744,-0.16592717612411656,0.7443691266504805,1.3034624326184538,1.0380245768009124,0.12543583526632607,1.1927604702273715,1.217969481632964,-0.10298766689798411,0.12193098132134206,1.139737712625375,-0.16592717612411645,11111,False,True,True,True,True,True,True,5.967699985687247e-05,0.000561570682566126,0.02137487150703865,4.575195221167436,0.7285076210802276,0.00025071718530433884,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.0027919232093264793,False
