panel,Y,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_CAGR,base_Sharpe,base_MaxDD,base_H1,base_H2,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,n_rows,max_row_sum,turnover_yr,mean_gross,mean_sweep_w,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_H1,m_H2,m_OOS,m_DD,m_CAGR,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,floor_CAGR,cap_DD
U56,2009,0.75,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.08842859592114194,1.2301785415522146,-0.1202982109803481,1.251416743282594,1.2146734192416844,0.09708168179295829,1.3084634507178121,-0.12029821098034799,4450,1.0000000000000004,3.5063829420832278,0.9999999999999998,0.3436092589733788,False,True,True,True,True,True,True,0.38650441402841573,0.44883975884664085,0.48620604071535745,0.05465349611530726,0.013534212471448426,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,0.75,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.08650071953758953,1.2051536091601132,-0.12054950773958328,1.2262110265004778,1.1897367036576658,0.0951245058604564,1.2839355379722956,-0.12054950773958317,4450,1.0000000000000004,3.5063829420832278,0.9999999999999998,0.3436092589733788,False,True,True,True,True,True,True,0.34614537473394,0.41043237698205726,0.4487007267964185,0.05421273275296526,0.0096137519025839,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,0.75,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.08361508935052275,1.167577587507485,-0.1209263949626459,1.188361366918254,1.1522949347156048,0.09219507341635946,1.2471042446353333,-0.12092639496264546,4450,1.0000000000000004,3.5063829420832278,0.9999999999999998,0.3436092589733788,False,True,True,True,True,True,True,0.2854849870390517,0.3527143529393626,0.3923283090730565,0.053551746473293776,0.003757673046564547,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,0.75,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.07882215197225406,1.104859632753247,-0.12155438589978063,1.125181802143392,1.0898050923852554,0.08732952292477725,1.1856242391281901,-0.12155438589978085,4450,1.0000000000000004,3.5063829420832278,0.9999999999999998,0.3436092589733788,False,False,True,True,True,True,False,0.1841259140122833,0.2562858093402949,0.2981201912117333,0.052450526018719384,-0.0059371772773352816,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,1.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,0.08842859592114194,1.2301785415522146,-0.1202982109803481,1.251416743282594,1.2146734192416844,0.09708168179295829,1.3084634507178121,-0.12029821098034799,4450,1.0000000000000009,3.9918738682526254,0.9999999999999996,0.24981764438997936,False,True,True,True,True,True,True,0.32881519622110256,0.4080911523003157,0.4499648045498603,0.030108270434939827,0.024531397112042497,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,0.08650071953758953,1.2051536091601132,-0.12054950773958328,1.2262110265004778,1.1897367036576658,0.0951245058604564,1.2839355379722956,-0.12054950773958317,4450,1.0000000000000009,3.9918738682526254,0.9999999999999996,0.24981764438997936,False,True,True,True,True,True,True,0.28861522537673845,0.36947513855305525,0.4121276776817824,0.02953752576684357,0.020025980164153634,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,1.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,0.08361508935052275,1.167577587507485,-0.1209263949626459,1.188361366918254,1.1522949347156048,0.09219507341635946,1.2471042446353333,-0.12092639496264546,4450,1.0000000000000009,3.9918738682526254,0.9999999999999996,0.24981764438997936,False,True,True,True,True,True,True,0.22820282427988725,0.31144867340904514,0.3552620712968142,0.028681634355501445,0.013300139618290407,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2009,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,0.07882215197225406,1.104859632753247,-0.12155438589978063,1.125181802143392,1.0898050923852554,0.08732952292477725,1.1856242391281901,-0.12155438589978085,4450,1.0000000000000009,3.9918738682526254,0.9999999999999996,0.24981764438997936,False,True,True,True,True,True,True,0.1272770958760634,0.21451444630502103,0.2602407920749521,0.0272557502010983,0.002175971686166067,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.1066157820904447,-0.2023035403451117
U56,2010,0.75,0.0,0.11547889355175212,1.2691656393747472,-0.14765004422980477,0.7821121500784586,1.2299694336396367,1.3088186006365452,1.1179780527857208,1.0444258431851414,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.0839448245124439,1.1839081542652516,-0.12029821098034821,1.1201001111505395,1.244221588843192,0.09708168179295829,1.3084634507178121,-0.12029821098034799,4205,1.0000000000000004,3.522427577120472,1.0,0.3362403184503406,False,True,True,True,True,True,True,0.3067980640419934,0.4687012953741162,0.48620604071535745,0.05465349611530687,0.015276778787986445,0.14314587823395097,0.8698557680929537,-0.33717256724185274,0.9231713695976433,0.840117305262429,0.10020211476376567,-0.20230354034511164
U56,2010,0.75,10.0,0.1115565613967342,1.229485846236692,-0.14809080759214654,0.753298352615981,1.190037698643329,1.2691755161670248,1.0747414445601224,0.966766387744317,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.08201972096126653,1.1585173003155445,-0.12054950773958328,1.0949647408048293,1.2185368606711688,0.0951245058604564,1.2839355379722956,-0.12054950773958317,4205,1.0000000000000004,3.522427577120472,1.0,0.3362403184503406,False,True,True,True,True,True,True,0.26686632904568564,0.42905821090459584,0.4487007267964185,0.05421273275296509,0.011354446632968529,0.14314587823395097,0.8698557680929537,-0.33717256724185274,0.9231713695976433,0.840117305262429,0.10020211476376567,-0.20230354034511164
