panel,warm,dCAGR,dSharpe,dMaxDD,dOOS,keep4b_priced,keep4b_scored
U56,260,-0.0007145690908749724,-0.004219951783551723,3.3306690738754696e-16,-0.009481639192332914,False,False
U56,504,-0.0007596661978832575,-0.0049528049116971395,1.1102230246251565e-16,-0.009481639192332914,False,False
B136,260,-0.0003908187985850464,-0.0026050647693232065,0.0007090601768459104,-0.0025121157080765233,False,False
B136,504,-0.00040514592281759576,-0.002466679487336254,0.0007090601768464655,-0.0025121157080765233,False,False
SMALL439,260,0.000234586820261784,-0.0032286050528859134,-0.011000419839670483,0.0033267755781104524,False,False
SMALL439,504,0.0006562867501405112,-0.0012418152693156603,-0.011000419839672482,0.0033267755781104524,False,False
