panel,cost,chooser,N,g,moved,oCAGR,oSharpe,oMaxDD,o4a,o4b,frozen_oSharpe,frozen_oCAGR,frozen_oMaxDD,d_oSharpe,spy_oSharpe,spy_oCAGR,spy_oMaxDD,live_oSharpe,live_oCAGR,live_oMaxDD
U56,0.0,argmaxISsharpe,40,1.0,True,0.19310512456484163,1.1404321458760476,-0.2905602399015744,False,False,1.2063383322922183,0.17669799422836485,-0.19077301350831266,-0.06590618641617074,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,0.0,argmaxIScalmar,15,1.0,True,0.2600985733250645,1.2181551416151528,-0.26080815849212147,False,False,1.2063383322922183,0.17669799422836485,-0.19077301350831266,0.011816809322934496,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,0.0,argmaxISlegs,40,0.75,True,0.1444071344605813,1.1409057448046322,-0.22424076929913161,False,False,1.2063383322922183,0.17669799422836485,-0.19077301350831266,-0.06543258748758607,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,0.0,ISsharpe|ISddcap,40,0.75,True,0.1444071344605813,1.1409057448046322,-0.22424076929913161,False,False,1.2063383322922183,0.17669799422836485,-0.19077301350831266,-0.06543258748758607,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,10.0,argmaxISsharpe,40,1.0,True,0.1893156592057892,1.1212604490918754,-0.2909326429708806,False,False,1.1856777042016955,0.17323365236641486,-0.19127562163086187,-0.0644172551098201,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,10.0,argmaxIScalmar,15,1.0,True,0.2548286275412823,1.197914406603137,-0.2613501544680744,False,False,1.1856777042016955,0.17323365236641486,-0.19127562163086187,0.01223670240144159,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,10.0,argmaxISlegs,40,0.75,True,0.14166114183036194,1.1215637981921378,-0.22455514379479768,False,False,1.1856777042016955,0.17323365236641486,-0.19127562163086187,-0.06411390600955769,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,10.0,ISsharpe|ISddcap,40,0.75,True,0.14166114183036194,1.1215637981921378,-0.22455514379479768,False,False,1.1856777042016955,0.17323365236641486,-0.19127562163086187,-0.06411390600955769,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,25.0,argmaxISsharpe,40,1.0,True,0.18365318673851627,1.0924885219131522,-0.29149097167823135,False,False,1.1546480761334217,0.16805521021708936,-0.19202939307160538,-0.06215955422026953,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
U56,25.0,argmaxIScalmar,15,1.0,True,0.24696176847569062,1.1674900040260012,-0.26216256381444425,False,False,1.1546480761334217,0.16805521021708936,-0.19202939307160538,0.012841927892579541,0.8738401470547136,0.1525745335844091,-0.33717289200673783,1.2768823974588255,0.09455179369762767,-0.12054956914840886
