panel,band,gross,trade,B,leg,margin,se,t,lo90,hi90,lo95,hi95
U56,0.0,0.5,W,10,L1_H1,0.22507443782521308,0.20420243660897344,1.1022123024722146,-0.10928151155375379,0.5421330334135734,-0.1987611661280118,0.6171761491511722
U56,0.0,0.5,W,10,L2_H2,0.3309705654447064,0.19675299598615198,1.6821627736128653,-0.006390095622267256,0.652221537673288,-0.06495177765709136,0.7191033715331281
U56,0.0,0.5,W,10,L3_OOS,0.3818711246959434,0.18192990596303768,2.0990013855859817,0.05880717935591021,0.6538151785431672,0.00788028219797467,0.7034802731972188
U56,0.0,0.5,W,10,L4_DD,0.12133869081214693,0.03939298811779249,3.080210377778941,0.052830673777980085,0.18573382862710328,0.047993630675866226,0.19840227694950788
U56,0.0,0.5,W,10,L5_CAGR,-0.05159318586327577,0.02340255987310028,-2.204595828107624,-0.09100358958925069,-0.016843422295817447,-0.09866850558260494,-0.009753672353709573
U56,0.0,0.5,M,10,L1_H1,0.28915694779735046,0.20305157442242044,1.4240566645191326,-0.045673961419596655,0.6046679156962842,-0.13020840848317336,0.6863159124785659
U56,0.0,0.5,M,10,L2_H2,0.342309819972618,0.19437721270964994,1.7610594122673304,0.01768994472756845,0.6590144478147718,-0.04683994599757796,0.7272737340572032
U56,0.0,0.5,M,10,L3_OOS,0.39046587830882573,0.18225987453812914,2.1423578793649365,0.06600102718921337,0.6645336091683575,-0.01234252072144292,0.7100942652898394
U56,0.0,0.5,M,10,L4_DD,0.12200278760039923,0.03962343414458882,3.079056377476069,0.052147878680255035,0.18442337057758929,0.045253487586517205,0.19679464873339073
U56,0.0,0.5,M,10,L5_CAGR,-0.04702110221532896,0.0232274660297685,-2.0243750289018334,-0.0862676078258783,-0.012519225013963386,-0.09479953701591663,-0.004254594203470274
U56,0.0,0.75,W,10,L1_H1,0.22570484482692665,0.20411962725059346,1.105747878668392,-0.10765770541700373,0.5432340849042802,-0.19847857216614676,0.6177021268709686
U56,0.0,0.75,W,10,L2_H2,0.3304348218068778,0.1966892456928635,1.6799841833897835,-0.005857647869839311,0.6514603149107705,-0.0645542133519377,0.718279855639902
U56,0.0,0.75,W,10,L3_OOS,0.3814127559774252,0.18188876274932153,2.096956129736761,0.057539511331942815,0.6519304464070949,0.008017664886956937,0.7039211155510839
U56,0.0,0.75,W,10,L4_DD,0.08218683788662257,0.03931296786809286,2.0905783089789804,0.01109591732486847,0.1415816356123235,0.002406267184067129,0.15510220520573056
U56,0.0,0.75,W,10,L5_CAGR,-0.024206344249721012,0.020323667890173574,-1.191042108173038,-0.05932443775181493,0.006193084989626196,-0.06422401727817661,0.011305110478304401
U56,0.0,0.75,M,10,L1_H1,0.291267480468136,0.2027998747874537,1.436231066579314,-0.04332486801372848,0.6070709056075293,-0.12815295787700545,0.6882010018178721
U56,0.0,0.75,M,10,L2_H2,0.3438077063718459,0.1939193289776234,1.7729419144778409,0.01932456411952342,0.6604363823520123,-0.045641348709260815,0.728644315927276
U56,0.0,0.75,M,10,L3_OOS,0.39197037279839586,0.1819939047382226,2.1537554972634956,0.06822843326830244,0.664680011281224,-0.011480569948574998,0.7110009621340485
U56,0.0,0.75,M,10,L4_DD,0.08403724050667,0.03958452969583813,2.12298191117591,0.009022141456884169,0.14077803873184125,0.0004887106914412716,0.1578279929772461
U56,0.0,0.75,M,10,L5_CAGR,-0.017080483013559022,0.020125799110378862,-0.8486859537791286,-0.051252186224914814,0.013438128956364884,-0.05749422335749867,0.01927579285010479
U56,0.0,1.0,W,10,L1_H1,0.22620749546745966,0.20403702469250692,1.1086590573861026,-0.10615257202704108,0.5441926275295345,-0.19832915082153657,0.6181201685934031
U56,0.0,1.0,W,10,L2_H2,0.329762189875368,0.1966343267780667,1.6770326691105026,-0.005422187092884311,0.650012801698188,-0.06424885093074346,0.717357450717232
U56,0.0,1.0,W,10,L3_OOS,0.3808119475081535,0.1818550685269156,2.094040878776998,0.058017867471936754,0.6507522304670673,0.009032785007710166,0.704184122683634
U56,0.0,1.0,W,10,L4_DD,0.04391814153696977,0.041338181727893775,1.0624110616683247,-0.03600968606629178,0.10413957077678045,-0.046558537907462866,0.11830617121643183
U56,0.0,1.0,W,10,L5_CAGR,0.0033036046225048965,0.018677635885155603,0.17687488089060016,-0.0286195143913125,0.03217552869526095,-0.03359970717716958,0.0369682345999565
U56,0.0,1.0,M,10,L1_H1,0.2932602639893326,0.20255248245864668,1.4478235982578238,-0.039423355537137425,0.6093441082881904,-0.12694013883160202,0.6899518149893609
U56,0.0,1.0,M,10,L2_H2,0.345233894884589,0.1934727136832826,1.7844061227659291,0.020927679145567677,0.6602276761574603,-0.044508888661498554,0.7299345279076278
U56,0.0,1.0,M,10,L3_OOS,0.39338746246061596,0.18173980396308248,2.1645641399532174,0.06866441587125448,0.6647391428460805,-0.005723217125837617,0.7108592113190808
U56,0.0,1.0,M,10,L4_DD,0.04744861448451726,0.041545667521249746,1.1420833342068286,-0.03326056071553794,0.1036010872916609,-0.04977500879394702,0.11769588787047507
U56,0.0,1.0,M,10,L5_CAGR,0.013183157294358039,0.01857576038751404,0.7096967779159816,-0.01803681931312912,0.042333787863074276,-0.024282349905094962,0.047780828767476365
U56,0.03,0.5,W,10,L1_H1,0.2699325050946074,0.20581478395258826,1.3115311733718282,-0.07922998479824499,0.5878341050511607,-0.16608705856442668,0.6755216915356437
U56,0.03,0.5,W,10,L2_H2,0.3562360466209582,0.1942170932191628,1.8342157258988854,0.019802963401742604,0.676288984663225,-0.024573769707319393,0.7466767294472845
U56,0.03,0.5,W,10,L3_OOS,0.40350411500801475,0.18191625382499102,2.2180762110250907,0.08211402154747637,0.669566314285772,0.025138100244397,0.7169026803171242
U56,0.03,0.5,W,10,L4_DD,0.121127986597169,0.038934456399761654,3.1110742976216437,0.05299659454415086,0.18303296108531325,0.04919878634673427,0.19707422270269742
U56,0.03,0.5,W,10,L5_CAGR,-0.04862632371379039,0.023381365139950143,-2.0797042184122048,-0.08840399767944783,-0.013954545734305346,-0.09599296739360641,-0.0063908329665307954
U56,0.03,0.5,M,10,L1_H1,0.25337257406836666,0.20307786972309705,1.2476621623707596,-0.09704829240161195,0.57642792057999,-0.16256059278003215,0.6512103020247477
U56,0.03,0.5,M,10,L2_H2,0.31351684301239424,0.17536379006363775,1.7878083206266364,0.027035791630411178,0.6043061155917008,-0.028380158339875332,0.6642918153294359
U56,0.03,0.5,M,10,L3_OOS,0.3495381001825173,0.16798991135677704,2.0807088792383976,0.06474793122040669,0.6119589975580589,0.02094907946853907,0.6535864974086535
U56,0.03,0.5,M,10,L4_DD,0.10452209166336773,0.03616382621669159,2.8902387440166675,0.05210156107254857,0.17095463090315033,0.04560085640025507,0.18342576107411143
U56,0.03,0.5,M,10,L5_CAGR,-0.04702859686002914,0.02279160620243933,-2.06341740210463,-0.0866548721526766,-0.013614291324984625,-0.0929838606208555,-0.004798685379328481
U56,0.03,0.75,W,10,L1_H1,0.27060210211649205,0.2057445796072054,1.3152332014437929,-0.07819660148227063,0.5884287457603856,-0.16557410845225196,0.676157117540777
U56,0.03,0.75,W,10,L2_H2,0.35563643945932877,0.1940598715014853,1.8326119496405355,0.019091107331054614,0.6763630276374358,-0.02461855486800002,0.7466199991615539
U56,0.03,0.75,W,10,L3_OOS,0.4029596851568247,0.18181193113016636,2.216354463934107,0.08195302001537004,0.6695182131926489,0.025351924709174543,0.7179234394004645
U56,0.03,0.75,W,10,L4_DD,0.0817541660556334,0.03845971495502966,2.1257090998003303,0.010728737678595036,0.13935659606635586,0.003580236481759179,0.1549434885305369
U56,0.03,0.75,W,10,L5_CAGR,-0.019673318342151913,0.02031492877330876,-0.9684168013426736,-0.05431802116864357,0.010922416717583587,-0.06085207425119825,0.01626625091399676
U56,0.03,0.75,M,10,L1_H1,0.2554687390454159,0.20285219735549695,1.2593836417641011,-0.09463579352993629,0.5779973889988125,-0.15880147888552318,0.6503568015096381
U56,0.03,0.75,M,10,L2_H2,0.3145759343178607,0.17478003434795145,1.7998390690987283,0.03009927519983273,0.6060449073322397,-0.027809273845852887,0.663849497137006
U56,0.03,0.75,M,10,L3_OOS,0.35054833732973667,0.1676634489791582,2.0907856748987217,0.0656834789989197,0.6121382464850154,0.02043884518257241,0.6559631784817155
U56,0.03,0.75,M,10,L4_DD,0.05848684885186256,0.035296947478832386,1.6569945286894052,0.009075684198443382,0.1289273765974058,0.00036425735137267054,0.13996401523948762
