panel,arm,n,bps,CAGR,Vol,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,gross,sat_share,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,p4a,f4b,p4b
U56,EWall,,10,0.1040491811310249,0.0990648706361151,1.0490288480160836,-0.15874704847794507,1.06846717048947,1.0344959688835331,0.09295248819931046,0.9696219470490614,0.11329149227062874,1.111874408264675,-0.1587470484779454,8.208759352934159,0.7500000000000001,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,CAGR,False
U56,EWall,,0,0.11314831389325475,0.09904343933520983,1.1321362346444486,-0.15769540293383966,1.1502926877747832,1.1189906484817445,0.10174928028647812,1.0530336720591569,0.12264409917161023,1.194763825348269,-0.15769540293383966,8.208759352934159,0.7500000000000001,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,v1,,10,0.06453053483847215,0.10201267848492176,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.04925613582932131,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,"H1,H2,OOS,CAGR",False
U56,v1,,0,0.0899230928204462,0.10206878834166895,0.8948880940589614,-0.13594394240496122,0.8773917061188327,0.9148968978097718,0.07260657232215895,0.7847264314088308,0.10442384778230118,0.9780477105237235,-0.135943942404961,23.58532168462946,0.7495269204775851,0.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,"H1,CAGR",False
U56,FWD,5.0,10,0.16180664985050486,0.18052949338664037,0.9212981220701545,-0.21508789981207932,0.8869648319751691,0.9567142855045767,0.14064257783185408,0.8800312315415106,0.17956766240699396,0.9548662408690617,-0.2150878998120782,18.50682667900333,0.75,0.00760043431053203,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,"H1,DD",False
U56,FWD,5.0,0,0.18348777583652742,0.18056613481737213,1.0236045097898903,-0.20535881414456514,0.9987179786235163,1.0519111528481513,0.16159660984251367,0.990211392379776,0.20186376120172334,1.052082788087777,-0.20535881414456447,18.50682667900333,0.75,0.00760043431053203,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,DD,False
U56,FWD,10.0,10,0.13075835389295642,0.1431343209046583,0.9304570940525174,-0.17538190355779537,0.9033560162108623,0.9593984028717507,0.10947851064330916,0.8540267892600898,0.14862652556496214,0.9889777884605897,-0.17538190355779526,14.686610712021187,0.75,0.038002171552660155,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,H1,False
U56,FWD,10.0,0,0.14747059147755937,0.14319091128362352,1.03265600920204,-0.17473594747739718,1.0133176229315972,1.0557350886346264,0.12550661178261135,0.9625132864143953,0.1659187403950242,1.0870830945898762,-0.17473594747739718,14.686610712021187,0.75,0.038002171552660155,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,20.0,10,0.12788458697149974,0.11996321819836779,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,0.10803155993739111,0.9759401521429143,0.14453585654383216,1.1306969416161394,-0.1830834869787813,10.996244092602641,0.75,0.12269272529858849,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,20.0,0,0.14034814475179003,0.11997454777908138,1.1550935984443078,-0.1822003619415382,1.164554484570374,1.1544363444434362,0.12009481730905458,1.0729399129541783,0.1573376597525562,1.218588771085467,-0.1822003619415381,10.996244092602641,0.75,0.12269272529858849,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,30.0,10,0.11521025735908919,0.1092404582883188,1.0531559958898553,-0.17467883350206537,1.0207626181572897,1.085922467536103,0.094716703125161,0.9231821136803345,0.13241112256912557,1.1530139566283335,-0.17467883350206537,9.285044046945817,0.7500000000000002,0.21498371335504887,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,30.0,0,0.12560932974981665,0.10923682059950342,1.1381902824038215,-0.1736001552376677,1.1073775421713645,1.1699560276058454,0.1047554139182072,1.0110726426866485,0.1431151035301219,1.236028111789579,-0.1736001552376678,9.285044046945817,0.7500000000000002,0.21498371335504887,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,40.0,10,0.10729609309121058,0.10198785644175612,1.0506590895132306,-0.16663447329617465,1.0499214718679708,1.0549508904715428,0.09166271106449186,0.9415307990956086,0.12036596378596465,1.1358494573491724,-0.16663447329617487,8.42827519287586,0.7500000000000002,0.4723127035830619,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,40.0,0,0.11666590196371462,0.10197554238616335,1.1334359286434195,-0.165520971662792,1.132012749158231,1.1386336197913773,0.10066173251154797,1.0252607817207142,0.13004840435480092,1.2179501877417305,-0.1655209716627919,8.42827519287586,0.7500000000000002,0.4723127035830619,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
U56,FWD,60.0,10,0.10394944276323281,0.09895737446401726,1.0491473622777687,-0.15874704847794496,1.0672217419115992,1.0359541486650077,0.09258934302848876,0.9680079228325479,0.11341323151490479,1.1132841948586054,-0.15874704847794496,8.213701018709864,0.7500000000000001,1.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,CAGR,False
U56,FWD,60.0,0,0.11305314422414048,0.09893692416667263,1.132383792595266,-0.15769540293384,1.1493428473794616,1.1204336408060036,0.10140033508928781,1.051736483355805,0.12276238162213393,1.196159445521016,-0.15769540293383977,8.213701018709864,0.7500000000000001,1.0,0.15228044986566602,0.8890296069344827,-0.3371723528339826,False,-,True
B136,EWall,,10,0.10716215168162102,0.10457013981148203,1.0261183690583502,-0.17687931105226473,1.1455748414127866,0.9144263370785016,0.1087705617421808,1.0349765743906882,0.10583657394304091,1.0185476662771331,-0.17687931105226462,8.266497294317862,0.7499999999999998,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,True,-,True
B136,EWall,,0,0.11635195735512016,0.10454562726986542,1.1054296734148639,-0.17342689518610777,1.2204607832278112,0.9979510875058692,0.11765126852314145,1.1111006218848407,0.1152808427800831,1.100499453025563,-0.173426895186108,8.266497294317862,0.7499999999999998,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,True,-,True
B136,v1,,10,0.06385177680442844,0.10642851758185978,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.06925295472432902,0.714743531177852,0.05941502665859644,0.5762505378038233,-0.2119126361153264,29.429583427883788,0.7498648344221672,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H1,H2,OOS,DD,CAGR",False
B136,v1,,0,0.09562048178086613,0.10639664403888408,0.9117838878057644,-0.18353080750936002,1.0362717600503204,0.8070353917672256,0.09900112963534413,0.9869967361854326,0.09283844674412256,0.8568806821147589,-0.18353080750935924,29.429583427883788,0.7498648344221672,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,CAGR",False
B136,FWD,5.0,10,0.16633229591191312,0.19815403483671373,0.8759512186202089,-0.2398884377180862,0.9964109867910509,0.7822263375851602,0.16925496444138832,0.9550528539914069,0.16392587618324272,0.8243073644786649,-0.23988843771808588,21.883816969723267,0.75,0.002171552660152009,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,DD",False
B136,FWD,5.0,0,0.19212132196495402,0.19815953648031043,0.9863622449423475,-0.2340896347095619,1.1115333136424532,0.8895667240412239,0.1942298848321906,1.0720357489881003,0.1903840415706599,0.9306342332030443,-0.23408963470956234,21.883816969723267,0.75,0.002171552660152009,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
B136,FWD,10.0,10,0.1425213779576584,0.16406058837081428,0.8945662564516421,-0.21444792932259615,1.118065989470775,0.710413352662198,0.16078119791765988,1.0558595059015365,0.12766905137397422,0.780593339534181,-0.21444792932259604,17.922295935407835,0.75,0.011943539630836048,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,DD",False
B136,FWD,10.0,0,0.1631643783045944,0.16409990877382313,1.0035676651869732,-0.2137161819084622,1.230945162254818,0.816811020151994,0.18078230611593482,1.1680141419913217,0.14882339136905265,0.8877013793890176,-0.21371618190846187,17.922295935407835,0.75,0.011943539630836048,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,DD",False
B136,FWD,20.0,10,0.12992958836952506,0.13995312096918833,0.9431848997615343,-0.2005204833110832,1.1047866702854354,0.8025166021122436,0.1364909901051221,1.0226042049000195,0.12454335283909401,0.8836022780725372,-0.20052048331108296,14.310741802245708,0.75,0.0249728555917481,0.15228333786002324,0.8890499106949826,-0.3371595330739301,True,H2,False
B136,FWD,20.0,0,0.14620897388850618,0.13994890839771287,1.0454701923010825,-0.19983154054596752,1.208158640684983,0.9041382414427861,0.15213537478526207,1.1247401783290516,0.14134119698337289,0.9861110497210084,-0.19983154054596786,14.310741802245708,0.75,0.0249728555917481,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,-,True
B136,FWD,30.0,10,0.12146330044490283,0.12915142994317946,0.9525401679398168,-0.20296607416739598,1.1120005517436764,0.8112311564768437,0.12809917291465678,1.02686444118253,0.11601647704030738,0.8951694506747754,-0.20296607416739587,12.474083989706207,0.7500000000000002,0.04017372421281216,0.15228333786002324,0.8890499106949826,-0.3371595330739301,True,"H2,DD",False
B136,FWD,30.0,0,0.13553426255029422,0.12914986278741175,1.049137845237081,-0.20213755718716075,1.2116533762893817,0.905267327194488,0.1420025384868706,1.124789660911651,0.1302239403698262,0.9907698510925399,-0.20213755718716098,12.474083989706207,0.7500000000000002,0.04017372421281216,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,-,True
B136,FWD,40.0,10,0.12038296166541573,0.122625326125159,0.9886495025282044,-0.19113372902660153,1.1082733695367837,0.8802705643447664,0.1211255248567158,1.0102015790664909,0.11977053426322892,0.971492627133937,-0.19113372902660153,11.281328549974669,0.7500000000000004,0.07600434310532031,0.15228333786002324,0.8890499106949826,-0.3371595330739301,True,-,True
B136,FWD,40.0,0,0.13308989888837952,0.12261498998437781,1.0807389556354847,-0.19034529297252867,1.2033717331910458,0.9697103859723266,0.13382910888265798,1.1038144186344825,0.13248023124990516,1.062363848153381,-0.1903452929725289,11.281328549974669,0.7500000000000004,0.07600434310532031,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,-,True
B136,FWD,60.0,10,0.11382476645590267,0.11440724907948134,0.9997907193402468,-0.18676941561945615,1.097262187879449,0.9105325889248799,0.11193153649393839,0.9929349274121043,0.11538957576421982,1.0052150948644978,-0.18676941561945615,9.7518290604377,0.7499999999999993,0.13355048859934854,0.15228333786002324,0.8890499106949826,-0.3371595330739301,True,-,True
B136,FWD,60.0,0,0.12473786782709206,0.11438755181293883,1.085215418530443,-0.18568337550968195,1.1849593417614255,0.9938902037969642,0.12299654938034776,1.0802468368143543,0.12617691850665302,1.0890947367055321,-0.18568337550968195,9.7518290604377,0.7499999999999993,0.13355048859934854,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,-,True
BSTK100,EWall,,10,0.12738334929822792,0.12491352063919632,1.0228373951970056,-0.2609327726929145,1.141788746703878,0.9044700210156312,0.13448453700049945,1.0388605326610394,0.12155660613742114,1.0095999331099443,-0.2609327726929146,8.6396905042728,0.7469587744987609,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,EWall,,0,0.13717411937332047,0.1248359249321481,1.0926815390192868,-0.2580910321943871,1.207725072523424,0.9781561445022922,0.14429772763156223,1.1058399718205227,0.13132879645093487,1.082045875367407,-0.25809103219438734,8.6396905042728,0.7469587744987609,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,v1,,10,0.08169899324198404,0.12994433179868842,0.6695672129103325,-0.21125356804413953,0.8990963302601018,0.46555573305996434,0.10892662581655244,0.8837671937096808,0.0597336961101913,0.5026265124152564,-0.2112535680441392,28.166582774434033,0.7436472178418563,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H1,H2,OOS,DD,CAGR",False
BSTK100,v1,,0,0.11259431365177175,0.12991124032143475,0.8865518223473873,-0.20792865413233874,1.1183001428607007,0.6810932794320139,0.13890608780851021,1.0958492423633692,0.09133904149771532,0.7235682121760401,-0.2079286541323384,28.166582774434033,0.7436472178418563,0.0,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,DD",False
BSTK100,FWD,5.0,10,0.1637366029711631,0.20301252795157904,0.848910512743783,-0.28669726413880225,0.9886068280153727,0.7305384987832251,0.17627916366578344,0.9446990222926394,0.15348668380469555,0.7794566584876192,-0.2866972641388026,21.539194332446737,0.746958774498761,0.016286644951140065,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,DD",False
BSTK100,FWD,5.0,0,0.1890627889755767,0.20300751903010114,0.9550319340658794,-0.2843459986176402,1.0948458144959556,0.8370086350635678,0.20071410340987073,1.0523454748111256,0.17953277852274563,0.884685264102454,-0.2843459986176401,21.539194332446737,0.746958774498761,0.016286644951140065,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,10.0,10,0.14519258303456306,0.17092103362146605,0.8791856605397992,-0.2913080218051687,1.104472264519851,0.6794046184339618,0.17218874145745944,1.0495996581958842,0.12338297887674621,0.7488975844407562,-0.29130802180516846,17.884271549063715,0.746958774498761,0.018458197611292075,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,DD",False
BSTK100,FWD,10.0,0,0.16585134935565593,0.17090549029030613,0.9839098387539367,-0.2892013596112343,1.2115418263981457,0.7823853189977705,0.19260326582702247,1.1550871526027475,0.144226961506287,0.8531962323817152,-0.2892013596112344,17.884271549063715,0.746958774498761,0.018458197611292075,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,OOS,DD",False
BSTK100,FWD,20.0,10,0.13882130950972837,0.14930830836463618,0.9458199036213336,-0.27294930694382635,1.1062122893653503,0.7963154894849032,0.1490304441683643,1.0130953078333733,0.13046460605228716,0.8910729150865583,-0.27294930694382613,13.493725841440154,0.746958774498761,0.03257328990228013,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,"H2,DD",False
BSTK100,FWD,20.0,0,0.15429839582784632,0.1492372546888674,1.0366881647031916,-0.2706033625096157,1.1981831625957204,0.8862036643562549,0.1645296405957979,1.1040841361789604,0.1459228284017242,0.9818249098311408,-0.2706033625096158,13.493725841440154,0.746958774498761,0.03257328990228013,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,30.0,10,0.13327888756824602,0.13980074535666556,0.965365638875728,-0.26749225748891137,1.09780709170566,0.838284295853905,0.14156188578172424,1.009051545772277,0.12648865351607386,0.9285625198662371,-0.26749225748891126,11.759927342383351,0.7469587744987611,0.06840390879478828,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,30.0,0,0.14669024559219257,0.13973639561223958,1.0499681386233826,-0.2651173213483229,1.1843685328373303,0.9209768185989904,0.15526364614408994,1.0939301702304676,0.13966301394935932,1.012914542669458,-0.26511732134832267,11.759927342383351,0.7469587744987611,0.06840390879478828,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,40.0,10,0.13190583408858658,0.13435228784454176,0.9899134735226894,-0.2629927204852842,1.0989977166369957,0.8834726997367592,0.1371260609794842,1.0064710028215125,0.127615912535066,0.9758418101396567,-0.262992720485284,10.473413422985026,0.7469587744987614,0.10640608034744843,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,40.0,0,0.14383117267199275,0.13427295252697424,1.0684992819389563,-0.260494691002765,1.17939467432303,0.9602306051379641,0.1494451856895449,1.0854500837390086,0.13921888344050148,1.054101480120894,-0.2604946910027648,10.473413422985026,0.7469587744987614,0.10640608034744843,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,60.0,10,0.1304324410991322,0.12807044489535832,1.0218513825602598,-0.2636083770541163,1.1214728047387825,0.9228708631585955,0.13499239163213406,1.0236387565068945,0.12668315772723737,1.0209480694852155,-0.2636083770541163,8.970686345941829,0.7469587744987604,0.26492942453854507,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
BSTK100,FWD,60.0,0,0.14062847186398764,0.12798347527949067,1.0926383052342425,-0.26086310857230266,1.1914153066529858,0.9944372062686909,0.1454502544029035,1.093446110213137,0.13666460216064724,1.0926528473781818,-0.26086310857230277,8.970686345941829,0.7469587744987604,0.26492942453854507,0.15228333786002324,0.8890499106949826,-0.3371595330739301,False,DD,False
SMALL439,EWall,,10,0.03666279912702519,0.1339358510266337,0.33611343420604756,-0.3998069131118529,0.43943114617044443,0.25876181215049104,0.045247157053363685,0.42105878487589055,0.03139636424374004,0.29095981782086194,-0.39980691311185323,13.36027270641697,0.7498093543467207,0.0,0.1412985547640384,0.8615352658239138,-0.3371723528339826,False,"H1,H2,OOS,DD,CAGR",False
