panel,book,gross,cadence,CAGR,Sharpe,MaxDD,SH_H1,SH_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_yr,L_H1,L_H2,L_OOS,L_DD,L_CAGR,I_H1,I_H2,I_DD,I_CAGR,p4b,p4b_IS
U56,TOP5,0.5,W,0.10898198235253309,0.9203617806224856,-0.14729341837146293,0.887552934923025,0.9545269782357054,0.09472582879327529,0.8780453519419227,-0.12263060543818516,0.12085708844792675,0.9545784292588039,-0.1472934183714636,12.41203701839728,False,True,True,True,True,False,True,True,False,False,False
U56,TOP5,0.5,M,0.12556039531910512,1.0076660206673396,-0.19108238464740213,1.240490424251073,0.8267478658199375,0.1461868458002029,1.2637268920444578,-0.11347467231188291,0.10885923117285823,0.8363507683982854,-0.19108238464740213,5.2361373039734636,True,True,False,True,True,True,True,True,True,False,True
U56,TOP5,0.5,Q,0.10591572568919316,0.8480397687489232,-0.1990646650009822,1.2846226712564888,0.4944102910094149,0.155364347047513,1.2965546353036186,-0.14553599782816395,0.0668011205513317,0.5393730152144512,-0.19906466500098174,2.6820498825753085,True,False,False,True,True,True,True,False,True,False,False
U56,TOP5,0.75,W,0.1621707746498684,0.9234279854354637,-0.21508840335702561,0.8899006090504901,0.9581912974531657,0.14065208181795397,0.8800813494778176,-0.18056911394239084,0.180189614100704,0.9583725362472999,-0.21508840335702684,18.568319442034227,False,True,True,False,True,False,True,False,True,False,False
U56,TOP5,0.75,M,0.18864363435644216,1.0136574837972157,-0.2724245337622352,1.244667415830091,0.8341503932901344,0.22220239350472837,1.2665756944960187,-0.16749783440551425,0.16171016041714936,0.844298426675679,-0.2724245337622353,7.816861737358066,True,True,False,False,True,True,True,False,True,False,False
U56,TOP5,0.75,Q,0.15733891429492042,0.8554961821152519,-0.293812579495383,1.2905672877517649,0.5053842899119546,0.23552993686552104,1.3006308861099647,-0.2136151538662573,0.09669843676768064,0.5508132205666658,-0.2938125794953821,3.9884509517359295,True,False,False,False,True,True,True,False,True,False,False
U56,TOP5,1.0,W,0.2139022174393943,0.9262286200427939,-0.2790883928207394,0.8919612049120368,0.9616105196620562,0.18513713473487647,0.8818173739616632,-0.23622088143236575,0.2381052859178654,0.9619269550606213,-0.27908839282073816,24.75083181468039,False,True,True,False,True,False,True,False,True,False,False
U56,TOP5,1.0,M,0.2515234495324947,1.0195051248114342,-0.34606700062524387,1.2486750794358494,0.8415393860161173,0.29987240982005003,1.2692630113799446,-0.21980496245851977,0.21307438445824234,0.8521981299702257,-0.34606700062524376,10.393833166448362,True,True,False,False,True,True,True,False,True,False,False
U56,TOP5,1.0,Q,0.2073940064130626,0.8621856898434022,-0.3847875725918475,1.2957714858949654,0.5161236819179682,0.31709712352489117,1.3039655962935717,-0.27872526052216995,0.12397630670526527,0.5618601050345475,-0.38478757259184737,5.281081393225391,True,False,False,False,True,True,True,False,True,False,False
U56,TOP10,0.5,W,0.08769701919215733,0.9296061831666437,-0.11887285575227524,0.9022234614350086,0.9587814389500903,0.07337747993319388,0.8500120566521766,-0.09346038973088899,0.09962833697857154,0.9902505227056848,-0.1188728557522758,9.852177095333086,False,True,True,True,False,False,True,True,False,False,False
U56,TOP10,0.5,M,0.11443024822362524,1.144414062733024,-0.16098639048836583,1.2080168873315151,1.1004019771529516,0.10648808019469791,1.1609264814137705,-0.08923500787359462,0.1210111291994671,1.1377783689837906,-0.16098639048836616,4.2355346863170675,True,True,True,True,True,True,True,True,True,True,True
U56,TOP10,0.5,Q,0.10324063798163663,0.9822272673202834,-0.16803405665265359,1.2352845124684126,0.7939360625927028,0.10971286010249948,1.1573722138430875,-0.11986222067064645,0.0979409406757239,0.8722187168089166,-0.16803405665265347,2.2831043014348835,True,False,True,True,False,True,True,True,True,False,True
U56,TOP10,0.75,W,0.1308530080932384,0.9313665574079554,-0.175382087611208,0.9038983628419603,0.9606265800651557,0.10910303350372108,0.8514680552107922,-0.13937925943892693,0.1490776484709162,0.9922363316436791,-0.175382087611208,14.734881395555067,False,True,True,True,True,False,True,False,True,False,False
U56,TOP10,0.75,M,0.17302042081188374,1.1483931919926516,-0.2321515892447944,1.2128844152293263,1.1035406734980628,0.1613583207103335,1.165483113908085,-0.13209333935299417,0.18270867729084683,1.141253184688935,-0.23215158924479418,6.3209619031500655,True,True,True,False,True,True,True,True,True,False,True
U56,TOP10,0.75,Q,0.15511296019372112,0.9883114043904431,-0.2446128751952823,1.239739782423685,0.8018105253524567,0.16582616931565752,1.1608548685736915,-0.17707633915772958,0.14636759785750386,0.8800593798701023,-0.2446128751952824,3.389208235865482,True,False,True,False,True,True,True,False,True,False,False
U56,TOP10,1.0,W,0.17322325132757865,0.9328841157109337,-0.22995300455370626,0.9053063898581049,0.9622512487426955,0.1439257115877075,0.8526547119244392,-0.18461556264897083,0.1979037048802159,0.9939970421875781,-0.22995300455370637,19.633233244954372,False,True,True,False,True,False,True,False,True,False,False
U56,TOP10,1.0,M,0.23232626783924104,1.152246190853404,-0.2979275261211185,1.2176244047550033,1.1065837508843064,0.21718340173415673,1.1699365549818692,-0.17382180931066682,0.24493338847281,1.144598578260798,-0.2979275261211184,8.404774363556966,True,True,True,False,True,True,True,False,True,False,False
U56,TOP10,1.0,Q,0.20698753090309907,0.9937043056587505,-0.31680146008431176,1.2436290403760788,0.8091990675083568,0.22266377092163658,1.1639344165148193,-0.2325955625729651,0.19423355134420328,0.8872008537228228,-0.31680146008431165,4.483143897366973,True,False,True,False,True,True,True,False,True,False,False
