uni,book,cost,arm,kind,d_t1,d_t2,d_nr,d_swing,sign_flip,r_t1,r_t2,r_nr,r_swing,rel,published,sign_stable,lag_stable,dTO,native,unit
universe.json(56),V1u,10.0,g200-dg,gate,1.620419116034344,1.0728798062327405,0.5635418355052546,1.0568772805290894,False,0.08972855704329806,0.12681887239125691,0.228536065692532,0.1388075086492339,1.5469713681259027,True,True,False,-0.38539095702764925,7.579747690921379,gateflips/tkr/yr
universe.json(56),V1u,10.0,g200-rw,gate,1.8442960694274868,5.304507126976854,2.6403193350931553,3.460211057549367,False,-0.18400337745834225,-0.09152348828847931,-0.129711561179993,0.09247988916986294,0.5025988677343712,True,True,False,0.38515474093954083,7.579747690921379,gateflips/tkr/yr
universe.json(56),V1u,10.0,band3-dg,gate,1.1207339237437441,0.6665990691836488,0.18210576442239113,0.938628159321353,False,0.07596604518368451,0.09065979425502933,0.41300968127750964,0.33704363609382515,4.436766917099078,True,True,False,-0.44793964871121617,1.7781031763910793,gateflips/tkr/yr
universe.json(56),V1u,10.0,band3-rw,gate,2.050699931492639,4.974263717994932,2.640319335093133,2.9235637865022928,False,-0.12502988554348016,-0.09882500304278455,-0.05415488344025225,0.0708750021032279,0.5668644883992999,True,True,False,-0.2796384630963864,1.7781031763910793,gateflips/tkr/yr
universe.json(56),V1u,10.0,abs12-dg,gate,2.050699931492672,1.7762711483403026,-0.4242738240613275,2.4749737555539997,True,0.0701183989858191,0.17826998496031032,,,inf,True,False,False,-0.9323616413678373,5.158932191935121,gateflips/tkr/yr
universe.json(56),V1u,10.0,abs12-rw,gate,1.0737388265737335,3.1460759095836233,1.3341486832772698,2.0723370830098897,False,-0.11065776030984681,-0.0936046524831014,-0.17726500588430866,0.08366035340120725,0.6019211430627053,True,True,False,-0.23496569829433867,5.158932191935121,gateflips/tkr/yr
universe.json(56),V1u,10.0,vol60-dg,gate,0.0,0.0,0.0,0.0,False,,,,,inf,False,False,False,0.0,1.4445821130885335,gateflips/tkr/yr
universe.json(56),V1u,10.0,vol60-rw,gate,0.0,0.0,0.0,0.0,False,,,,,inf,False,False,False,0.0,1.4445821130885335,gateflips/tkr/yr
universe.json(56),V1u,10.0,v1gate-dg,gate,1.620419116034344,1.0728798062327405,0.5635418355052546,1.0568772805290894,False,0.08972855704329806,0.12681887239125691,0.228536065692532,0.1388075086492339,1.5469713681259027,True,True,False,-0.38539095702764925,7.809867087181798,gateflips/tkr/yr
universe.json(56),V1u,10.0,v1gate-rw,gate,1.8442960694274868,5.304507126976854,2.6403193350931553,3.460211057549367,False,-0.08440956772234302,-0.06667574437848514,-0.16750674741394306,0.10083100303545792,0.9844521413134117,True,True,False,0.3496926471034598,7.809867087181798,gateflips/tkr/yr
universe.json(56),V1u,10.0,stop15,stop,-0.5243090329254629,-0.698372168103889,-0.02462190211696136,0.6737502659869277,False,,,,,inf,False,False,False,0.015043527618527008,0.17030862806938502,stops/yr
universe.json(56),V1u,10.0,stop25,stop,0.0,0.0,0.0,0.0,False,,,,,inf,False,False,False,0.0,0.0,stops/yr
universe.json(56),V1u,10.0,ddctl-8/.5/recover,dd,3.035314991379412,4.546259313836232,3.8291733119626192,1.5109443224568198,False,0.6582355944398971,0.43966664022270857,0.7584296657410717,0.31876302551836316,0.3320527726902588,True,True,True,-4.908041573045743,0.34061725613877003,ddepisodes/yr
