leg,char,flavour,slope_IS,r2_IS,slope_OOS,r2_OOS,slope_full,sign_hold,book,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
WF-A,cvol,POOL,-0.2828263669171565,0.06362214136588817,-0.0673350051354676,0.008017267704671704,-0.1442196889052939,True,,,,,,,,,,,
WF-A,cvol,SONLY,0.009945090193353212,4.0278393510284616e-05,0.7475556273090089,0.21919922616950827,0.4794999688624757,True,,,,,,,,,,,
WF-A,mrho,POOL,-0.41899346590339803,0.04140889069326348,-0.5337455276119759,0.10210175692467671,-0.48666859694031345,True,,,,,,,,,,,
WF-A,mrho,BONLY,-0.001020511268258606,9.144683564832334e-07,0.2747201775276299,0.10705371127420837,0.18061371752332234,False,,,,,,,,,,,
WF-A,mrho,SONLY,-0.26856517963020327,0.006531640462276389,-2.0909641803495136,0.5469893813489024,-1.4491075053243447,True,,,,,,,,,,,
WF-A,beta,POOL,-0.17591318576624101,0.07521964397600167,0.06575494120780791,0.008800798809941335,-0.00970315079832055,False,,,,,,,,,,,
WF-A,beta,BONLY,-0.04268359640445201,0.01186559632126516,0.1655550107123975,0.17214808518165425,0.09300459735664439,False,,,,,,,,,,,
WF-A,beta,SONLY,0.12399670060616381,0.023388106926166885,0.03415047415808895,0.00448967821940538,0.06395814214134182,True,,,,,,,,,,,
WF-A,tpers,POOL,21.366554892838696,0.5181100924296236,39.08353723144195,0.7579268735620305,33.38118697033348,True,,,,,,,,,,,
WF-A,tpers,BONLY,23.631802490399497,0.5161395275623435,12.651624499504754,0.1667836534451692,16.431778162983626,True,,,,,,,,,,,
WF-A,tpers,SONLY,21.06665053476837,0.39166540383170056,36.020612609242036,0.778033410901867,30.94172271658338,True,,,,,,,,,,,
WF-A,plevel,POOL,0.06311253042446095,0.022130656606225374,0.008680546645870337,0.000517476317164145,0.03497781001170062,True,,,,,,,,,,,
WF-A,plevel,SONLY,0.1738806263467261,0.06915309630751543,-0.24441702880833424,0.13576776595518014,-0.10578468676664377,False,,,,,,,,,,,
WF-B,,,,,,,,,WF-B pick (seed-pooled),0.09116664726108348,0.8953462055381087,-0.26770759175479075,1.0819040609694153,0.7811542036813963,1.06762935036229,0.09645400866519194,0.08791392370569051,0.8153472020565354,-0.26770759175479064
WF-B,,,,,,,,,RULES v2 (B136),0.07617124945758658,1.0820582813703945,-0.12240793860208032,1.1262098537824323,1.040002456077372,1.0212022906880909,0.07026794653075163,0.07983337481604336,1.1185082795688426,-0.12240793860208021
WF-B,,,,,,,,,SPY,0.14130109527377144,0.8615657442323101,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8316196634335646,0.12024200100827742,0.1545044425578177,0.8820239235972316,-0.3371595330739301
