panel,dialset,dial,split,n_arms,pick_S,pick_C,disagree,dOOS_Sharpe,dOOS_CAGR_pp,S_OOS_Sharpe,C_OOS_Sharpe,DN_OOS_Sharpe,S_OOS_CAGR,C_OOS_CAGR,DN_OOS_CAGR,S_OOS_MaxDD,C_OOS_MaxDD,DN_OOS_MaxDD,S_pass4a,C_pass4a,S_pass4b,C_pass4b,DN_pass4a,DN_pass4b,gross_range,nheld_ratio,ORD_b1_S,ORD_b2_S,ORD_R2_S,ORD_b1_C,ORD_b2_C,ORD_R2_C,ORD_LEVELGAP,ORD_CURVGAP,ORD_SHAPEDIST,VAL_b1_S,VAL_b2_S,VAL_R2_S,VAL_b1_C,VAL_b2_C,VAL_R2_C,VAL_LEVELGAP,VAL_CURVGAP,VAL_SHAPEDIST,SIGNFLIP,CURVFLIP
B136,C,volcap,CAL,5,V0.90,V9.99,True,0.0229492075552593,0.5812141156467554,1.0415668978946178,1.064516105449877,1.0185476662771331,0.1137396495211244,0.119551790677592,0.1058365739430409,-0.1932294532449132,-0.2012239672094971,-0.1768793110522646,False,False,True,True,False,True,0.0,1.2297579664785208,0.7101176560465204,0.0970311891878178,0.5136821371042064,0.9405487798994284,-0.2385492407986976,0.9415377476559388,0.2304311238529079,0.3355804299865155,0.6128475471139602,0.4310966817859814,-0.5972518404937623,0.542554110020072,0.5179253159175441,-0.7982868411155306,0.905508513566504,0.0868286341315627,0.2010350006217682,0.6128475471139602,0.0,1.0
BSTK100,B,cadence,CAL,4,FREQ_Q,FREQ_Q,False,0.0,0.0,1.013751072922812,1.013751072922812,1.0095999331099443,0.125581515955317,0.125581515955317,0.1215566061374211,-0.2575431720705435,-0.2575431720705435,-0.2609327726929146,False,False,False,False,False,False,0.0,1.0,0.7185637048975807,0.4084124797124443,0.683134551581005,0.645551680327024,0.0441743146306178,0.4186883420461287,0.0730120245705566,0.3642381650818265,0.4216780693820411,0.675997731176681,0.386766026574037,0.606560891867893,0.6308168868570739,-0.0052406970324411,0.3979574096494362,0.0451808443196071,0.3920067236064781,0.4216780693820411,0.0,0.0
BSTK100,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,1.0061832635929588,1.0061832635929588,1.010250664320656,0.1611219583845689,0.1611219583845689,0.1135637404053742,-0.3377512938599805,-0.3377512938599805,-0.2449730175130496,False,False,False,False,False,False,0.7469587744987607,1.0,0.9992730586960592,-0.0381169682799261,0.99999954910663,0.9999997701064944,-0.000505453143036,0.9999997956959208,0.0007267114104353,0.03761151513689,0.0376192220597703,0.9992730586960592,-0.038116968279926,0.99999954910663,0.9999997701064938,-0.000505453143036,0.9999997956959208,0.0007267114104346,0.03761151513689,0.0376192220597703,0.0,0.0
BSTK100,B,n,CAL,6,FWD10,FWD5,True,0.030559074046863,3.0103704927949337,0.7488975844407562,0.7794566584876192,1.0095999331099443,0.1233829788767462,0.1534866838046955,0.1215566061374211,-0.2913080218051684,-0.2866972641388026,-0.2609327726929146,False,False,False,False,False,False,4.440892098500626e-16,13.674039741177548,0.4930937292240673,-0.3026779803969377,0.334755385617267,-0.9485182122822404,0.2211178737748268,0.9485799131337976,1.4416119415063078,0.5237958541717646,1.6574051166877226,0.5481159133727282,-0.3431529092999626,0.4181849736534497,-0.9689057022656096,0.0666914773394232,0.9432260130325292,1.5170216156383378,0.4098443866393859,1.6574051166877226,1.0,1.0
BSTK100,B,trim,CAL,6,B0.08,B0.08,False,0.0,0.0,1.155080855825761,1.155080855825761,1.1403459736163717,0.095562044536783,0.095562044536783,0.0888933435317906,-0.1550990196087868,-0.1550990196087868,-0.1288221389277298,False,False,False,False,False,False,0.011996794386726,1.02270990175335,0.7459675512022275,0.1545729636370398,0.5803603885341857,0.8963448149536659,0.2467402059401938,0.8643147565217302,0.1503772637514384,0.0921672423031539,0.3409759765782126,0.7979707423519755,0.167543212342207,0.6648280336517096,0.951810453122818,0.1265358756804056,0.9219544665080724,0.1538397107708425,0.0410073366618013,0.3409759765782126,0.0,0.0
BSTK100,B,volgate,CAL,6,V1.00,V1.00,False,0.0,0.0,1.116734648493553,1.116734648493553,1.0095999331099443,0.1405006958484382,0.1405006958484382,0.1215566061374211,-0.2219482581159708,-0.2219482581159708,-0.2609327726929146,False,False,False,False,False,False,0.015037170533904,1.2864446775039329,0.9561649057719944,0.0207339834529742,0.9146812250997952,0.9747030525286,-0.1656646946897157,0.9774908316752074,0.0185381467566053,0.18639867814269,0.2376696445907238,0.9344031900352396,-0.1981336830959792,0.9123662779252084,0.9248911267180444,-0.3525104886180117,0.9796872408674824,0.009512063317195,0.1543768055220324,0.2376696445907238,0.0,1.0
BSTK100,C,band,CAL,6,B0.08,B0.12,True,-0.028097944398771,0.2008434406631565,1.155080855825761,1.12698291142699,1.1403459736163717,0.095562044536783,0.0975704789434146,0.0888933435317906,-0.1550990196087868,-0.1693744116113128,-0.1288221389277298,False,False,False,False,False,False,0.0171707495689347,1.0326296970591613,0.8577123594589073,0.1099729570909392,0.7477645428598916,0.9573981026868504,0.1939479408414831,0.9542269307850322,0.0996857432279432,0.0839749837505439,0.3165882729165431,0.8633116835777824,-0.1193189869246338,0.7595440836426252,0.97675103223397,-0.0356536349975145,0.9553137606586616,0.1134393486561876,0.0836653519271192,0.3165882729165431,0.0,0.0
BSTK100,C,cadence,CAL,4,FREQ_W,FREQ_M,True,-0.0294229087638722,0.3915213091916003,1.1403459736163717,1.1109230648524993,1.1403459736163717,0.0888933435317906,0.0928085566237066,0.0888933435317906,-0.1288221389277298,-0.168743236635657,-0.1288221389277298,False,False,False,False,False,False,0.0,1.0,-0.5923883555949098,-0.8037203656371281,0.99689038998432,0.5830918162507148,-0.7813179511407558,0.9504538069533448,1.1754801718456247,0.0224024144963723,1.2081954476529433,-0.5250105392261429,-0.8487813724746588,0.9960658845584974,0.6478253352573644,-0.6961000232983859,0.904232907437324,1.1728358744835077,0.1526813491762728,1.2081954476529433,1.0,0.0
BSTK100,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,1.1393476298152132,1.1393476298152132,1.1403459736163717,0.118766132607752,0.118766132607752,0.0888933435317906,-0.1699255716073395,-0.1699255716073395,-0.1288221389277298,False,False,True,True,False,False,0.534971564541867,1.0,0.9990891737053584,-0.0426606455370944,0.9999991076928968,0.99999336701397,0.0036393731071454,0.9999999791085484,0.0009041933086115,0.0463000186442398,0.0463157578166484,0.9990891737053584,-0.0426606455370944,0.9999991076928968,0.99999336701397,0.0036393731071454,0.9999999791085484,0.0009041933086115,0.0463000186442398,0.0463157578166484,0.0,1.0
BSTK100,C,n,CAL,5,N20,N20,False,0.0,0.0,0.8150992793632663,0.8150992793632663,0.8150992793632663,0.1043948586367216,0.1043948586367216,0.1043948586367216,-0.2393016449219261,-0.2393016449219261,-0.2393016449219261,False,False,False,False,False,False,3.3306690738754696e-16,9.418036893646097,0.5647682460966501,-0.6241343174297463,0.7085068179925817,0.6112328636957742,-0.543189679070795,0.6686606411107696,0.0464646175991241,0.0809446383589513,0.1242552386681459,0.428658096471015,-0.7288968975055478,0.715038450863368,0.4887942415360997,-0.6994191253309956,0.7281069234376266,0.0601361450650846,0.0294777721745521,0.1242552386681459,0.0,0.0
BSTK100,C,quantile,CAL,5,Q1.00,Q1.00,False,0.0,0.0,1.1271391021044908,1.1271391021044908,1.1271391021044908,0.1439115006470888,0.1439115006470888,0.1439115006470888,-0.2215233268320806,-0.2215233268320806,-0.2215233268320806,False,False,False,False,False,False,0.0099684613651721,10.673065470977685,0.3951299143864379,0.4683640566524382,0.3754925388069623,0.6469379140545306,0.1618060381325372,0.4447098586173753,0.2518079996680927,0.3065580185199009,0.4122462273860086,0.4601309196650049,0.3074902115754561,0.3062706934464805,0.6842512281210843,0.0076274234032215,0.4682579207729843,0.2241203084560793,0.2998627881722345,0.4122462273860086,0.0,0.0
BSTK100,C,volcap,CAL,5,V0.90,V9.99,True,0.014963849079598,0.5184560068911992,1.11171757206001,1.126681421139608,1.0095999331099443,0.1386515168802236,0.1438360769491355,0.1215566061374211,-0.2187966819472312,-0.2215233268320806,-0.2609327726929146,False,False,False,False,False,False,0.015037170533904,1.2898489436202785,0.9098173779375074,-0.1324387203272642,0.8453076758390038,0.936342180625234,-0.2557918568309065,0.9421661532390208,0.0265248026877266,0.1233531365036423,0.2051242819738125,0.5092532379899256,-0.782366806406972,0.8714366801706713,0.5055433437834833,-0.803997915668093,0.9019867208424268,0.0037098942064422,0.0216311092611209,0.2051242819738125,0.0,0.0
S0_B60,B,cadence,CAL,4,FREQ_Q,FREQ_W,True,-0.0837574665258438,-1.5022954838093572,1.157135621642687,1.073378155116843,1.073378155116843,0.1443005637489578,0.1292776089108642,0.1292776089108642,-0.2457348361140637,-0.2557787718294652,-0.2557787718294652,False,False,False,False,False,False,0.0,1.0,0.873725103563201,0.1725750807888518,0.7931777151058045,0.4420341564286756,-0.7459871438170649,0.751891014189953,0.4316909471345253,0.9185622246059169,1.015869562739114,0.8512475472708185,0.1803805776797697,0.7571595395386747,0.495954632797889,-0.7673997942526057,0.8348734420126251,0.3552929144729295,0.9477803719323756,1.015869562739114,0.0,1.0
S0_B60,B,gross,CAL,6,G0.70,G1.00,True,-0.0048205206688909,5.100342848900352,1.0741533275487234,1.0693328068798325,1.0741533275487234,0.1207256179770837,0.1717290464660872,0.1207256179770837,-0.2400618031454419,-0.3315724378353758,-0.2400618031454419,False,False,False,False,False,False,0.746958774498761,1.0,0.4315638544474862,-0.9019871842643538,0.9998282410427072,0.9999997051954692,-0.0005708654985476,0.9999997362784426,0.568435850747983,0.9014163187658062,1.0657529527015606,0.4315638544474858,-0.9019871842643534,0.9998282410427072,0.9999997051954692,-0.0005708654985476,0.9999997362784426,0.5684358507479832,0.9014163187658056,1.0657529527015606,0.0,0.0
S0_B60,B,n,CAL,5,EWall,FWD5,True,-0.1253458752227761,5.30215471051505,1.073378155116843,0.9480322798940668,1.073378155116843,0.1292776089108642,0.1822991560160147,0.1292776089108642,-0.2557787718294652,-0.2969796010981268,-0.2557787718294652,False,False,False,False,False,False,1.1102230246251563e-16,8.272341211225998,0.900227594684659,0.0231126369113955,0.8109439162167248,-0.9302085832167614,0.3635862988390348,0.9974830049936018,1.8304361779014204,0.3404736619276394,1.905044219915868,0.9181138983442982,0.0789868836310493,0.8491720581187067,-0.9486493990087556,0.3016434122162701,0.9909244303731524,1.866763297353054,0.2226565285852208,1.905044219915868,1.0,0.0
S0_B60,B,trim,CAL,6,B0.08,B0.08,False,0.0,0.0,1.2434931580058353,1.2434931580058353,1.2427980245366692,0.104114899527187,0.104114899527187,0.0994175122582112,-0.148033620223804,-0.148033620223804,-0.1299038328318211,False,False,False,False,False,False,0.0144005703202422,1.027142763745723,0.8707734271375096,0.1726008410576485,0.7880374117426113,0.9179270623745964,0.2502526231862353,0.905216467251248,0.0471536352370868,0.0776517821285868,0.1823878794049083,0.9194036575602226,0.09897533621338,0.8550992027136679,0.9726483649210104,0.10582843483371,0.9572444994028684,0.0532447073607876,0.0068530986203299,0.1823878794049083,0.0,0.0
S0_B60,B,volgate,CAL,6,V1.00,V1.00,False,0.0,0.0,1.1756726069108987,1.1756726069108987,1.073378155116843,0.1474645822031512,0.1474645822031512,0.1292776089108642,-0.2201021971793084,-0.2201021971793084,-0.2557787718294652,False,False,False,False,False,False,0.0158819553953593,1.2903803068945596,0.8166103354682822,0.3031098074448611,0.7587279953628815,0.9613594911418876,-0.0184521085140466,0.9245525515172036,0.1447491556736054,0.3215619159589077,0.4157907235170337,0.8379227466868585,0.057510822644554,0.7054220241365023,0.9320715986927696,-0.2330061005691905,0.9230493079921545,0.0941488520059111,0.2905169232137445,0.4157907235170337,0.0,1.0
S0_B60,C,band,CAL,6,B0.08,B0.12,True,0.0005589242097614,0.5233894896164548,1.2434931580058353,1.2440520822155967,1.2427980245366692,0.104114899527187,0.1093487944233515,0.0994175122582112,-0.148033620223804,-0.1598834256885709,-0.1299038328318211,False,False,False,True,False,False,0.0208207075023977,1.0396027197245408,0.9281349141301724,0.0175916064457783,0.8617438834447657,0.9700267703970068,0.1409313069043196,0.9608135685526062,0.0418918562668343,0.1233397004585412,0.2173291139339909,0.9085082183253748,-0.2297876859258027,0.8781895633678817,0.9761657409963774,-0.0959012392002445,0.962096601575148,0.0676575226710026,0.1338864467255582,0.2173291139339909,0.0,0.0
S0_B60,C,cadence,CAL,4,FREQ_W,FREQ_M,True,-0.0552850976330849,0.2549967468078007,1.2427980245366692,1.1875129269035842,1.2427980245366692,0.0994175122582112,0.1019674797262892,0.0994175122582112,-0.1299038328318211,-0.1684436751831575,-0.1299038328318211,False,False,False,False,False,False,0.0,1.0,-0.5831067753726685,-0.8123865770342811,0.9999854620309876,0.605758531167304,-0.7304963748688726,0.9005683517785342,1.1888653065399726,0.0818902021654084,1.231725741010376,-0.5143551732899088,-0.8487543018557714,0.9849451092087766,0.6673220726415896,-0.6318577108769602,0.8445629154293341,1.1816772459314984,0.2168965909788112,1.231725741010376,1.0,0.0
S0_B60,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,1.241626871804445,1.241626871804445,1.2427980245366692,0.1331760678053981,0.1331760678053981,0.0994175122582112,-0.1714785275373278,-0.1714785275373278,-0.1299038328318211,False,False,True,True,False,False,0.5350929446659696,1.0,0.9987447935475696,-0.0500860965032895,0.9999997797013138,0.9999930177873618,0.0037343224227339,0.9999999807874316,0.0012482242397922,0.0538204189260235,0.0538359076545693,0.9987447935475696,-0.0500860965032895,0.9999997797013138,0.9999930177873618,0.0037343224227339,0.9999999807874316,0.0012482242397922,0.0538204189260235,0.0538359076545693,0.0,1.0
S0_B60,C,n,CAL,5,N50,N50,False,0.0,0.0,1.1761753842206808,1.1761753842206808,1.12857906114091,0.1511687160880277,0.1511687160880277,0.1505595137700723,-0.214961909395297,-0.214961909395297,-0.234067635162588,False,False,False,False,False,False,0.0,8.248430986302624,0.7645477543251683,0.5489235703017201,0.8858503546764446,0.7961753702717108,0.5559241438432974,0.9429468739351984,0.0316276159465425,0.0070005735415772,0.144660179252066,0.8830645017182256,0.4509512831288527,0.983159973950416,0.9134883104925224,0.4032584948236077,0.9970783070538848,0.0304238087742968,0.047692788305245,0.144660179252066,0.0,0.0
S0_B60,C,quantile,CAL,5,Q0.10,Q0.10,False,0.0,0.0,0.4110978722684885,0.4110978722684885,1.179951094691548,0.0499405425850938,0.0499405425850938,0.1512827000629892,-0.2897200146716114,-0.2897200146716114,-0.2133740479756116,False,False,False,False,False,False,0.0138544717278666,11.074494415937217,0.0446141451523273,0.7693316701765017,0.5938616406842385,0.2389559630653476,0.6738398187122291,0.5111600535666174,0.1943418179130203,0.0954918514642726,0.225956956570291,0.1285563995465857,0.6424729658421022,0.4292982597023271,0.317560898932102,0.5270175659401902,0.3785924393400854,0.1890044993855162,0.115455399901912,0.225956956570291,0.0,0.0
S0_B60,C,volcap,CAL,5,V0.90,V0.90,False,0.0,0.0,1.153078263612029,1.153078263612029,1.073378155116843,0.1439988828939593,0.1439988828939593,0.1292776089108642,-0.2214292118654163,-0.2214292118654163,-0.2557787718294652,False,False,False,False,False,False,0.0158819553953593,1.2939734250165564,0.7689604600163461,0.0877737750802196,0.5990044246603835,0.9114083676945844,-0.1492684383348782,0.8529462793866393,0.1424479076782382,0.2370422134150978,0.3770932908451125,0.469392740958983,-0.6478168411715873,0.6399962049705229,0.511868015336835,-0.7751890044461922,0.862926857739152,0.042475274377852,0.1273721632746048,0.3770932908451125,0.0,1.0
S1_B60,B,cadence,CAL,4,FREQ_Q,FREQ_Q,False,0.0,0.0,1.018069459757358,1.018069459757358,1.0360112778069932,0.1313031254649497,0.1313031254649497,0.1299888098850907,-0.2534385953444207,-0.2534385953444207,-0.259712702516328,False,False,False,False,False,False,0.0,1.0,0.3287600440058786,0.8564665283975518,0.8416180808001013,0.3206252094157477,0.7123800233799484,0.6102858226237076,0.0081348345901308,0.1440865050176033,0.2683992898001026,0.2619473342402522,0.9249261253852682,0.9241047433357829,0.2683073730830899,0.8117223868850496,0.730882079821114,0.0063600388428377,0.1132037385002185,0.2683992898001026,0.0,0.0
S1_B60,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,1.0326163939398074,1.0326163939398074,1.0366607069115543,0.1724794595092895,0.1724794595092895,0.1214154079741671,-0.3362145034210411,-0.3362145034210411,-0.2438223076024095,False,False,False,False,False,False,0.746958774498761,1.0,0.9986866526774584,-0.0512280032335072,0.9999993385513992,0.999997611789362,-0.0021262782493877,0.9999997446436208,0.0013109591119035,0.0491017249841194,0.0491211958996489,0.9986866526774584,-0.0512280032335072,0.9999993385513992,0.9999976117893616,-0.0021262782493875,0.9999997446436208,0.0013109591119032,0.0491017249841196,0.0491211958996489,0.0,0.0
S1_B60,B,n,CAL,5,EWall,FWD10,True,-0.1130827750346659,1.9027541463252584,1.0360112778069932,0.9229285027723272,1.0360112778069932,0.1299888098850907,0.1490163513483433,0.1299888098850907,-0.259712702516328,-0.2793005638289311,-0.259712702516328,False,False,False,False,False,False,1.1102230246251563e-16,8.089780853517878,0.859982027512651,-0.4355819880239185,0.9293007559356392,-0.8205192989096461,-0.2476410494018123,0.7345780092320073,1.6805013264222972,0.1879409386221062,1.7115372711612733,0.8971099588406346,-0.385415522854497,0.9533514035082568,-0.7851600012956688,-0.328334342432567,0.7242796680552356,1.6822699601363034,0.05708118042193,1.7115372711612733,1.0,0.0
S1_B60,B,trim,CAL,6,B0.02,B0.08,True,-0.0197834112276842,0.4675384770414403,1.1920838555989202,1.172300444371236,1.1464251245434012,0.0967266463380671,0.1014020311084815,0.0934792367453953,-0.1325407371941338,-0.1594922569135372,-0.1300874745912511,False,False,False,False,False,False,0.0105677411843162,1.0200575453252756,0.2119348005098122,0.0179984067704265,0.0452403023134074,0.8166214806193427,0.2432322661720003,0.7260325779160939,0.6046866801095305,0.2252338594015737,0.7929153879381952,0.2810118016637701,0.2786895521651318,0.15663549916032,0.8886991950841923,0.1894633717332703,0.8256826285718314,0.6076873934204221,0.0892261804318614,0.7929153879381952,0.0,0.0
S1_B60,B,volgate,CAL,6,V1.00,V1.00,False,0.0,0.0,1.1444579903168492,1.1444579903168492,1.0360112778069932,0.1498794333311532,0.1498794333311532,0.1299888098850907,-0.2143829691594264,-0.2143829691594264,-0.259712702516328,False,False,False,False,False,False,0.0167267402568145,1.3110375211530605,0.8819399662911228,0.3514867268305321,0.9013610232796284,0.9894861704682272,-0.0070959888549173,0.9791332346057072,0.1075462041771043,0.3585827156854494,0.4119804595747602,0.9248420641754552,0.1188572845928541,0.8694598977691044,0.9721117238673238,-0.2057415980872728,0.9873308088638036,0.0472696596918684,0.3245988826801269,0.4119804595747602,0.0,1.0
S1_B60,C,band,CAL,6,B0.08,B0.12,True,-0.0188473027436533,0.1846821722166991,1.172300444371236,1.1534531416275826,1.1464251245434012,0.1014020311084815,0.1032488528306485,0.0934792367453953,-0.1594922569135372,-0.1673805009560911,-0.1300874745912511,False,False,False,True,False,False,0.0146396467823338,1.0277284038393175,0.5504809384366947,0.2933356231115247,0.3890750513683706,0.9360570940001326,0.2474061745670741,0.9374126984418872,0.3855761555634379,0.0459294485444505,0.6601416418685241,0.5975117141370916,0.1199077507218517,0.3713981172142196,0.9652624646069966,0.0168034520017495,0.932013981578348,0.367750750469905,0.1031042987201021,0.6601416418685241,0.0,0.0
S1_B60,C,cadence,CAL,4,FREQ_W,FREQ_M,True,-0.0119417407232973,0.6709576291800801,1.1464251245434012,1.1344833838201038,1.1464251245434012,0.0934792367453953,0.1001888130371961,0.0934792367453953,-0.1300874745912511,-0.1749909540875897,-0.1300874745912511,False,False,False,False,False,False,0.0,1.0,-0.8291147034232288,-0.5222253810970244,0.9601505400945206,0.3807908560064214,-0.9243992318611522,0.9995156158835912,1.2099055594296502,0.4021738507641278,1.2873081229139924,-0.7857093093064809,-0.6085041856652205,0.9876164627029675,0.4551181858951851,-0.8858525639566812,0.9918673282011452,1.240827495201666,0.2773483782914607,1.2873081229139924,1.0,0.0
S1_B60,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,1.1455114648872955,1.1455114648872955,1.1464251245434012,0.1249076831789126,0.1249076831789126,0.0934792367453953,-0.1715815262750213,-0.1715815262750213,-0.1300874745912511,False,False,True,True,False,False,0.5331104671712232,1.0,0.9992377095360666,-0.0390297793812961,0.9999993238374372,0.9999874819830432,0.005001743614687,0.9999999815619742,0.0007497724469767,0.0440315229959832,0.0440432567403283,0.9992377095360666,-0.0390297793812961,0.9999993238374372,0.9999874819830432,0.005001743614687,0.9999999815619742,0.0007497724469767,0.0440315229959832,0.0440432567403283,0.0,1.0
