panel,family,fast,slow,turn_fast,turn_slow,turn_ratio,d0_Sharpe,d10_Sharpe,be_Sharpe_60,be_Sharpe_200,be_Sharpe_IS,d0_Sharpe_IS,ratio_IS,be_Sharpe_OOS,d0_Sharpe_OOS,ratio_OOS,d0_CAGR,d10_CAGR,be_CAGR_60,be_CAGR_200,be_CAGR_IS,d0_CAGR_IS,be_CAGR_OOS,d0_CAGR_OOS,cost_relevant,be,sensitive,pred_be
U56,CAD_v2,v2 cadence D,v2 cadence M,2.464998504012502,1.2338600285030952,1.997794277364678,0.0367202642864537,0.017618170450341974,19.237841796875006,19.237841796875006,,-0.020559227323401208,1.967473715405872,42.523974609375,0.08222156512543743,2.0221876566188963,-0.0036981417339718714,-0.0050290031932673784,,,,-0.006650406127425734,,-0.0012305921295554523,True,19.237841796875006,True,19.386003811828772
U56,CAD_v2,v2 cadence W,v2 cadence M,1.773555812069992,1.2338600285030952,1.4374043822633995,0.03766979282455152,0.029012101123776945,43.640087890625,43.640087890625,8.659619140625,0.007736050270562345,1.4416378886767873,,0.060862241459861854,1.4339984583343757,-0.0019814615019027038,-0.0025658063208833237,,,,-0.0038765447861748292,,-0.0003989940685411586,True,43.640087890625,False,44.10064305520937
U56,BAND_v2,v2 band 0.00,v2 band 0.05,3.1327106349295484,1.4160931866924853,2.2122206817804844,0.04782519296790211,0.02237052988048238,18.774365234375,18.774365234375,7.053759765625,0.018451359738807627,2.257041414700878,28.635791015625003,0.07140966634944967,2.177267165759442,0.0005534937981541699,-0.0013049366348845126,2.973681640625,2.973681640625,,-0.0005529852524370771,7.929736328125,0.0014786673257445315,True,18.774365234375,True,18.764279028735718
U56,BAND_v2,v2 band 0.00,v2 band 0.08,3.1327106349295484,1.125063222352518,2.7844751945397523,0.051909841338520835,0.022106097501172428,17.406396484375,17.406396484375,,-0.03662284828295759,2.9075890942837628,41.48881835937499,0.12060414061977487,2.6923157664848243,-0.0012192624150437759,-0.0033904373611022276,,,,-0.006047734339016619,12.952783203125001,0.0028055019453736563,True,17.406396484375,True,17.35431437584636
U56,BAND_v2,v2 band 0.05,v2 band 0.08,1.4160931866924853,1.125063222352518,1.2586787644977149,0.004084648370618726,-0.00026443237930995345,9.392431640624999,9.392431640624999,,-0.055074208021765214,1.2882302802888979,,0.049194474270325195,1.2365573728503507,-0.0017727562131979457,-0.002085500726217715,,,,-0.005494749086579542,43.91440429687499,0.0013268346196291247,True,9.392431640624999,True,9.232055726986747
U56,CAD_v1,v1 n=5 cadence D,v1 n=5 cadence W,57.397169757288516,23.62300472040458,2.4297150356876998,0.07928801876015457,-0.2615128547042904,2.3260253906250004,2.3260253906250004,5.2672363281250005,0.18400965553748339,2.442917067493713,0.12377929687500001,0.004162215670111102,2.4201313681374512,0.007237090749677044,-0.02848522103385731,1.961572265625,1.961572265625,4.826611328125,0.01658075265057435,,-0.0005913859284509826,True,2.3260253906250004,True,2.328432078716701
U56,CAD_v1,v1 n=5 cadence D,v1 n=5 cadence Q,57.397169757288516,4.73090075516897,12.1323977668685,0.26328707774808047,-0.271318456379098,4.926220703125002,4.926220703125002,5.3274902343749995,0.2894521156320007,12.35693679775645,4.625927734375,0.24523368059065576,11.97297735461361,0.012488830638248682,-0.04353751140720674,2.1761230468749995,2.1761230468749995,2.7633300781250005,0.014784198940725357,1.7445800781250003,0.010576709199883627,True,4.926220703125002,True,4.926577807594285
U56,CAD_v1,v1 n=5 cadence W,v1 n=5 cadence Q,23.62300472040458,4.73090075516897,4.993341848186975,0.1839990589879259,-0.009805601674807596,9.494970703125002,9.494970703125002,5.435791015625,0.1054424600945173,5.058271098180967,12.412939453125002,0.24107146492054465,4.947242745681236,0.005251739888571638,-0.01505229037334943,2.5599121093750004,2.5599121093750004,,-0.0017965537098489914,5.121240234375,0.01116809512833461,True,9.494970703125002,True,9.489341418995298
U56,CAD_v1,v1 n=5 cadence M,v1 n=5 cadence Q,10.495126184069413,4.73090075516897,2.218420281296847,0.34016677261921346,0.2799855999984123,55.820068359375,55.820068359375,,0.42860224172025063,2.2582659118465656,47.364306640625,0.28024252401770355,2.1901302916960543,0.027902925164551284,0.021415698509569703,44.066259765625006,44.066259765625006,57.253857421875,0.03432383943843287,34.14194335937499,0.02257351908402283,True,55.820068359375,False,56.26324091287403
U56,N_v1,v1 n=10,v1 n=15,16.339072812058877,12.810150739394226,1.2754785751124993,0.029130476562195806,-0.007127296222591006,8.039111328125003,8.039111328125003,,-0.012610146482071372,1.2995210255115681,18.256298828125,0.06078319951371103,1.257139571670388,0.0023687943335397588,-0.0015040710172502525,6.082568359375001,6.082568359375001,,-0.0025612249538045084,17.085400390625,0.006417449835128819,True,8.039111328125003,True,8.029472951553771
