cell,panel,gross,bps,rel_OOS,r_OOS,rel_IS,rho_obs,rho_disatt,SD_OOS_S,pick_N,OOS_pick,OOS_anchor,gain,OOS_SPY
U56|g=0.65|10bps,U56,0.65,10.0,0.9664281180612662,0.9350371608876182,0.05378723028765372,0.9333333333333332,0.9494060568613156,0.15900854610139845,5,0.8195732340839356,1.159993904240939,-0.3404206701570035,0.8745240617633456
U56|g=0.65|25bps,U56,0.65,25.0,0.9680775231288047,0.9381300871205273,0.0,0.9333333333333332,0.9485969156979501,0.16471655049132855,5,0.7593823681765784,1.1064644528759855,-0.34708208469940705,0.8745240617633456
U56|g=0.65|50bps,U56,0.65,50.0,0.9704599924392324,0.9426151342466912,0.0,0.9333333333333332,0.9474318023323631,0.1745035405919489,5,0.6585052925372629,1.0165948683008408,-0.3580895757635779,0.8745240617633456
U56|g=1.00|10bps,U56,1.0,10.0,0.9655369797290094,0.9333702228196371,0.04625118248551394,0.9333333333333332,0.9498440809985919,0.15583520050177843,5,0.8313779266580696,1.1649590697652772,-0.33358114310720755,0.8745240617633456
U56|g=1.00|25bps,U56,1.0,25.0,0.9672988589939339,0.9366687230069127,0.0,0.9333333333333332,0.94897864353772,0.16150200257797867,5,0.7715407629546858,1.111719981710234,-0.34017921875554813,0.8745240617633456
U56|g=1.00|50bps,U56,1.0,50.0,0.969835279064188,0.941437091908156,0.0,0.9333333333333332,0.9477368943667727,0.17121846909853353,5,0.6712516990196594,1.0223376154681771,-0.3510859164485177,0.8745240617633456
B136|g=0.65|10bps,B136,0.65,10.0,0.46621522455410314,0.3039639146363065,0.5435274567274199,0.16666666666666669,0.2440931117078236,0.05888757935148938,12,0.9673676551218384,1.020821917495886,-0.05345426237404749,0.8767278433896203
B136|g=0.65|25bps,B136,0.65,25.0,0.43718762981218345,0.27974415748938747,0.4217857025647131,0.16666666666666669,0.25206631769667087,0.06050341593006199,12,0.901593819219356,0.9573529083070079,-0.055759089087651925,0.8767278433896203
B136|g=0.65|50bps,B136,0.65,50.0,0.3941637101023671,0.24545697004237826,0.10684609932124842,0.2333333333333333,0.37165370509351114,0.06345890366907553,12,0.7912996196698318,0.850871844337699,-0.05957222466786727,0.8767278433896203
B136|g=1.00|10bps,B136,1.0,10.0,0.4934989238076244,0.3275795361891969,0.553790079691146,0.08333333333333334,0.11862484254756224,0.059346772163956826,12,0.9782995250249752,1.0294815795555097,-0.05118205453053448,0.8767278433896203
B136|g=1.00|25bps,B136,1.0,25.0,0.4587130480049484,0.2976169021681441,0.4367653907623154,0.16666666666666669,0.246081067871306,0.060652117056955404,12,0.9131518026322696,0.9666299177090389,-0.05347811507676936,0.8767278433896203
B136|g=1.00|50bps,B136,1.0,50.0,0.40689448068480205,0.2554096233749207,0.13523887415509298,0.16666666666666669,0.261281012388032,0.06312707921095564,12,0.8039053611756444,0.86118393509059,-0.05727857391494562,0.8767278433896203
SMALL|g=0.65|10bps,SMALL,0.65,10.0,0.0,-0.7889066745068922,0.7882301446842515,-0.2833333333333333,,0.07081405772364063,15,0.4694156904200756,0.44898610866424854,0.020429581755827042,0.8767141873340053
SMALL|g=0.65|25bps,SMALL,0.65,25.0,0.0,-0.7942399789679602,0.7743304508312666,-0.43333333333333335,,0.07070791128615991,15,0.38166397612445824,0.3630860206735653,0.018577955450892913,0.8767141873340053
SMALL|g=0.65|50bps,SMALL,0.65,50.0,0.0,-0.8024127105371075,0.7483587819147712,-0.5166666666666667,,0.0708020815169217,15,0.23513510046562036,0.21971301306941407,0.015422087396206291,0.8767141873340053
SMALL|g=1.00|10bps,SMALL,1.0,10.0,0.0,-0.7906045034477147,0.7808509052963329,-0.2833333333333333,,0.07026462754784531,15,0.46882699912802905,0.4491023882838079,0.01972461084422117,0.8767141873340053
SMALL|g=1.00|25bps,SMALL,1.0,25.0,0.0,-0.7961000725320847,0.7672876046416912,-0.39999999999999997,,0.07013041001694638,15,0.3822440258342904,0.36440338323364263,0.01784064260064777,0.8767141873340053
SMALL|g=1.00|50bps,SMALL,1.0,50.0,0.0,-0.8045547151671959,0.7420433952851868,-0.5166666666666667,,0.07016941172559601,15,0.23766905656996506,0.22303471775683104,0.014634338813134029,0.8767141873340053
