phi,delta,n_cells,mean_admitted,med_admitted,E,move_rate,live_move_rate,d_OOS_MaxDD,dE_OOS_MaxDD,dL_OOS_MaxDD,dLm_OOS_MaxDD,tLm_OOS_MaxDD,nLm_OOS_MaxDD,shareE_OOS_MaxDD,d_OOS_CAGR,dE_OOS_CAGR,dL_OOS_CAGR,dLm_OOS_CAGR,tLm_OOS_CAGR,nLm_OOS_CAGR,shareE_OOS_CAGR,d_OOS_Sharpe,dE_OOS_Sharpe,dL_OOS_Sharpe,dLm_OOS_Sharpe,tLm_OOS_Sharpe,nLm_OOS_Sharpe,shareE_OOS_Sharpe,null_OOS_MaxDD,null_sd_OOS_MaxDD,z_OOS_MaxDD,zabs_OOS_MaxDD,null_OOS_CAGR,null_sd_OOS_CAGR,z_OOS_CAGR,zabs_OOS_CAGR
0.0,0.2,600,0.02666666666666667,0.0,0.9866666666666667,0.875,0.01,-0.030914266924573972,-0.03178843537205531,0.033774198189044764,0.045032264252059674,4.354644353346025,6,1.0145668226136275,0.016532029340709062,0.016968546869371093,-0.015770267780281545,-0.021027023707042066,-16.455389024163058,6,1.0127189610384153,0.02255277918356042,0.021476680541580872,0.10218407869004703,0.13624543825339605,6.82676872777679,6,0.9395881823945181,-0.031308741712997704,0.0002500728155389887,1.5774397052054985,-0.22332636986750032,0.016618456590797647,0.00012410819637744992,-0.6963863194477046,0.9978630791248367
0.0,0.4,600,2.02,0.0,0.7266666666666667,0.7666666666666667,0.11,-0.0186034781349438,-0.033698936254546084,0.02152834954887692,0.05349468675781538,9.020811519649158,66,1.3163072787075611,0.010499533958026282,0.019783848707395944,-0.014183156473224778,-0.035242994872861574,-15.606964910083374,66,1.3692287154375302,0.01826563485247132,0.030502761632402474,-0.014267214391735917,-0.03545186606431349,-2.7128464231800797,66,1.2134995743959511,-0.023048298953799836,0.0009629426153916694,4.615872999917177,-1.4949953418751853,0.012228846314444429,0.000485463852834173,-3.5621856216941725,4.42343352045646
0.0,0.6,600,5.3533333333333335,1.0,0.44666666666666666,0.48,0.08333333333333333,-0.01700073392851928,-0.03914850489986934,0.0008775872170283608,0.005827179121068314,0.81513286968416,50,1.0285633703892287,0.01074161688747994,0.023947224025254902,8.166895698689608e-05,0.00054228187439299,0.1309963182125241,50,0.9957929838056234,0.020828559753961886,0.04186027684989831,0.0038511495680854917,0.025571633132087667,2.741111603760361,50,0.8976900250019145,-0.014162151226279536,0.001061334077229072,-2.6745421287618565,-3.1320778571508123,0.007506297695329059,0.0005310188129072972,6.0926639763244825,6.007563119064825
0.0,0.8,600,7.12,7.0,0.3333333333333333,0.39166666666666666,0.09666666666666666,-0.016889124118809332,-0.04150920094115522,-0.004579085707636389,-0.0315799014319751,-4.791888985520808,58,0.8192491343176805,0.008491329693347817,0.02116671508954326,0.0021536369952500968,0.014852668932759284,3.18301495153928,58,0.8309148215080868,0.01817679594049693,0.04228958013982947,0.006120403840830662,0.04220968166090112,3.933454100783149,58,0.7755231867828907,-0.010564989648432076,0.001018425207594388,-6.209719106732866,-3.2122247572933675,0.005619687220157499,0.0005278145952667357,5.4406272561279,2.7204334424122627
0.0,1.0,600,7.733333333333333,8.0,0.32666666666666666,0.36833333333333335,0.08,-0.016810993226427946,-0.041723344433842874,-0.004724803036691985,-0.039767092225490866,-5.061979143144666,48,0.8107567271493535,0.008974772868585322,0.021090845101251948,0.003096678419073789,0.026063710027204395,5.414644230218822,48,0.7676713569571346,0.01885659915583382,0.042467152597424944,0.007401974218824267,0.06229994967510425,5.350426850351908,48,0.7356895624274646,-0.01035371956863046,0.0010273749676010045,-6.2852160714755305,-3.1886179662404017,0.005507772382878219,0.0005105968066620004,6.79009433758984,2.7064479556087955
0.0,1.25,600,8.006666666666666,8.5,0.32666666666666666,0.3566666666666667,0.06833333333333333,-0.017341978456550736,-0.041723344433842874,-0.005513394962616922,-0.05432711133895698,-8.085331393200661,41,0.7859325787156791,0.009244450168899932,0.02109084510125195,0.00349718926112519,0.0344601088169409,7.825867139086143,41,0.7452769976074008,0.018545510531732402,0.04246715259742493,0.006939961410752855,0.06838400999863789,5.15096422802029,41,0.7480302663056204,-0.01036861841402407,0.0010085343349018768,-6.914350658379047,-3.233412409981933,0.005508454517673702,0.0005025683250578703,7.433806439743359,2.7483259088726353
0.0,1.5,600,8.066666666666666,9.0,0.32666666666666666,0.355,0.06666666666666667,-0.017384615638476125,-0.041723344433842874,-0.005576717510030872,-0.0563248468513118,-8.562858665829905,40,0.7840050152287059,0.009241943190680463,0.02109084510125195,0.003493466026145782,0.0352840068640724,7.955590995719747,40,0.7454791621481175,0.018476724104600675,0.042467152597424944,0.006837803350656232,0.06906181384162795,5.0801797913545075,40,0.7508150851465724,-0.01035373379114296,0.000968183819205787,-7.261928683233606,-3.3835434886042264,0.005503309919190628,0.000514591718214953,7.265241820172765,2.694108937523236
0.3,0.2,600,0.0,0.0,1.0,0.8716666666666667,0.0,-0.031732708455418576,-0.031732708455418576,,,,0,1.0,0.016838898650423855,0.016838898650423855,,,,0,1.0,0.02032786585599607,0.02032786585599607,,,,0,1.0,-0.031732708455418576,,,,0.016838898650423855,,,
0.3,0.4,600,1.98,0.0,0.7266666666666667,0.77,0.11333333333333333,-0.018644580012042097,-0.03369893625454609,0.021377976827785597,0.05155864999642407,8.72004418059845,68,1.3134054863390505,0.010556369540239306,0.019783848707395947,-0.013975221416347864,-0.03370494576883897,-13.797982156930155,68,1.3618567765405412,0.01801563713371953,0.030502761632402477,-0.015181840192047331,-0.036615026345525915,-2.8812955922832644,68,1.230338952490298,-0.02309792464468092,0.0009622346792836761,4.628127346183427,-1.4445218651413814,0.01222813630694659,0.00048135477506029695,-3.4730449417435825,4.46266911307856
0.3,0.6,600,5.3133333333333335,1.0,0.44666666666666666,0.48333333333333334,0.08666666666666667,-0.017041835805617574,-0.03914850489986934,0.0008033067162483072,0.0051288044191238075,0.7445485512575016,52,1.0260826584682976,0.010798452469692962,0.023947224025254902,0.0001843838646007925,0.0011772200586050603,0.2940320242582627,52,0.9905518185407783,0.020578562035210097,0.04186027684989831,0.0033993464619075644,0.021703519718332905,2.3167158838124506,52,0.9085955711723772,-0.014182926294549134,0.001080739518122639,-2.6453270775502635,-3.0566161768541056,0.00750962656854121,0.00055445406717165,5.931647174902199,5.7476360106719735
0.3,0.8,600,7.08,7.0,0.3333333333333333,0.395,0.1,-0.01693022599590763,-0.04150920094115523,-0.004640738523283833,-0.03093825682189222,-4.845753595150705,60,0.8172602254135852,0.00854816527556084,0.02116671508954326,0.0022388903685696304,0.014925935790464202,3.309738516218553,60,0.8253901824624592,0.017926798221745144,0.04228958013982947,0.005745407262702982,0.038302715084686544,3.5707207470664266,60,0.7863382260964733,-0.010556181202154373,0.0010238878349375755,-6.22533501840255,-3.203689896134011,0.005586992288356834,0.0005211431472567206,5.682072196078021,2.8179961991021796
0.3,1.0,600,7.693333333333333,8.0,0.32666666666666666,0.37166666666666665,0.08333333333333333,-0.01685209510352624,-0.041723344433842874,-0.004785845428422127,-0.038669631061650785,-5.1031410827870385,50,0.8087793099112479,0.009031608450798345,0.02109084510125195,0.0031810876995881795,0.025703188612672484,5.556247768374664,50,0.76284042913751,0.018606601437082038,0.042467152597424944,0.007030690478103793,0.05680797906307864,4.807166221760456,50,0.7455742645283985,-0.010321722829388872,0.0010302219554391148,-6.338801303602492,-3.2108644176485863,0.00549642856386893,0.0005043645690536055,7.009175711059283,2.762381792904969
0.3,1.25,600,7.966666666666667,8.5,0.32666666666666666,0.36,0.07166666666666667,-0.01738308033364903,-0.04172334443384289,-0.0055744373543470645,-0.05237378351526079,-7.999921642734737,43,0.7840742599575597,0.009301285751112952,0.021090845101251948,0.00358159854163958,0.033650367693543966,7.9473441211807545,43,0.7407229764535058,0.018295512812980613,0.04246715259742493,0.006568677670032379,0.06171501810914143,4.577111119861001,43,0.7582516720702633,-0.010413145102374791,0.0010071010973522723,-6.920790027534085,-3.1938012523968062,0.005506605804767994,0.0005044063547447623,7.523061338640603,2.7419762828738174
0.3,1.5,600,8.026666666666667,9.0,0.32666666666666666,0.35833333333333334,0.07,-0.017425717515574424,-0.041723344433842874,-0.005637759901761014,-0.05422988095979641,-8.434586686881346,42,0.782155789924119,0.009298778772893488,0.021090845101251948,0.003577875306660172,0.0344157529497788,8.069769433336106,42,0.7409226775555516,0.01822672638584889,0.04246715259742494,0.006466519609935758,0.06220176005747729,4.5075871513707995,42,0.7611132623681715,-0.010393263246848725,0.0009954211950882956,-7.064802621670023,-3.251249438437843,0.00551819686831254,0.000511287261470958,7.394242316353291,2.6824043966022644
