panel,form,pick,B,depth,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctrl_OOS_CAGR,ctrl_OOS_Sharpe,ctrl_OOS_MaxDD,best_OOS_cell,best_OOS_Sharpe,regret,base_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
U56,EWALL,B0.40_d0.50,0.4,0.5,1.134917968569687,0.12523908348100377,1.2366652161595686,-0.18816497505549,0.1381731378987332,1.1357379992068701,-0.2252589051154077,B0.30_d1.00,1.2457932779986767,0.009128061839108081,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284
U56,TOP3,OFF,,,1.015825592240117,0.23805236009934383,1.0553980365043352,-0.25810346252191085,0.23805236009934383,1.0553980365043352,-0.25810346252191085,B0.30_d1.00,1.0872748900172304,0.031876853512895265,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284
U56,TOP10,B0.40_d0.50,0.4,0.5,0.8945402815676543,0.14036292314257004,0.9949800522014801,-0.1606451119243214,0.14305502309526497,0.9713041910854872,-0.17538190355779537,B0.30_d1.00,1.0210654382365745,0.02608538603509436,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284
U56,TOP20,B0.40_d0.25,0.4,0.25,0.9966847998100383,0.14291380224666472,1.1871760311290205,-0.17559746380633512,0.14360571273280298,1.167991233806965,-0.18308348697878107,B0.30_d1.00,1.2332829037706163,0.04610687264159585,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284
U56,MAEW,OFF,,,1.05475910131451,0.09105842375708106,1.2628581235218095,-0.12011675258999555,0.09105842375708106,1.2628581235218095,-0.12011675258999555,B0.30_d1.00,1.3012012959200456,0.03834317239823615,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284
U56,RULESV2,OFF,,,1.1042593710951487,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.09534722887472857,1.285072363206482,-0.12054942313126815,B0.30_d1.00,1.321941481432534,0.0368691182260521,1.285072363206482,0.8820107671822842,0.15450717694493266,-0.33717235283398284
B136,EWALL,B0.40_d0.50,0.4,0.5,1.1824014720640355,0.11734883381628047,1.1287750219088504,-0.22106012825271293,0.13933574083806333,1.1022031339130582,-0.2537106610635026,B0.50_d0.50,1.2230795192774633,0.0943044973686129,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301
B136,TOP3,OFF,,,0.9219778587907292,0.11420757715234342,0.5760999130793343,-0.34685341029382044,0.11420757715234342,0.5760999130793343,-0.34685341029382044,B0.30_d1.00,0.6181003516389816,0.0420004385596473,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301
B136,TOP10,B0.50_d0.25,0.5,0.25,1.0540902286325902,0.12467905881221042,0.7930585740460815,-0.2084278814011109,0.1274626435621795,0.7830912652526079,-0.21444792932259582,B0.50_d0.50,0.7950845485069231,0.0020259744608416286,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301
B136,TOP20,OFF,,,1.043837850225855,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.12486792010130943,0.8919165372280256,-0.2005204833110832,B0.50_d0.50,0.9172597707131209,0.025343233485095373,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301
