panel,book,N,H,gross,cadence,anchor,keep4a_maxdd,keep4b_maxdd,fail4a,fail4b,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,dd_full_Q900,dd_full_Q950,dd_full_Q975,dd_full_Q990,dd_full_Q995,dd_full_Q999,dd_full_Q1000(=MaxDD),dd_h1_Q900,dd_h1_Q950,dd_h1_Q975,dd_h1_Q990,dd_h1_Q995,dd_h1_Q999,dd_h1_Q1000(=MaxDD),dd_h2_Q900,dd_h2_Q950,dd_h2_Q975,dd_h2_Q990,dd_h2_Q995,dd_h2_Q999,dd_h2_Q1000(=MaxDD),dd_is__Q900,dd_is__Q950,dd_is__Q975,dd_is__Q990,dd_is__Q995,dd_is__Q999,dd_is__Q1000(=MaxDD),dd_oos_Q900,dd_oos_Q950,dd_oos_Q975,dd_oos_Q990,dd_oos_Q995,dd_oos_Q999,dd_oos_Q1000(=MaxDD)
U56,N=5,5,126,0.75,W,False,False,False,"H1,H2,DD",DD,0.1789829066444839,0.9893393325945896,-0.25853595033657006,0.19810736615214086,1.1946892109813996,-0.24238280544386492,0.1601721100642597,0.8353240146529841,-0.25853595033656984,0.1876466688774261,1.1166700991092462,-0.24238280544386492,0.17190400059573552,0.9060838087852844,-0.2585359503365696,0.11880660800312302,0.15962172988768497,0.17992711030656022,0.20003810836309135,0.21995648492056302,0.2393679401620097,0.25853595033657006,0.10323832954676623,0.13585160917764671,0.16467859547390812,0.20922605421006396,0.22406056072535904,0.23426645988368663,0.24238280544386492,0.134875641518437,0.17227135639870114,0.18456794575150026,0.19699267186947267,0.20324688817412284,0.24034875877473433,0.25853595033656984,0.1085313654980794,0.14021807668494596,0.1702063356346673,0.21252666697456882,0.22482168061459532,0.23537409620278726,0.24238280544386492,0.12992055825270282,0.16810225129307624,0.18249902325389364,0.19604925344400514,0.20220291545790464,0.23939872819021182,0.2585359503365696
U56,N=10,10,126,0.75,W,False,False,False,"H1,H2,DD",DD,0.17057239764149146,1.1059017686043204,-0.20771055519190817,0.17877098302520533,1.2330655008470013,-0.18713951068128565,0.16243448306100272,1.0014369375917649,-0.20771055519190829,0.1629861976706839,1.1239476420411478,-0.18713951068128565,0.17684943562424715,1.095526853155757,-0.20771055519190795,0.09442219524343723,0.11691287651708081,0.13242715411271666,0.1517395553033786,0.1616023477754821,0.17898084687029117,0.20771055519190817,0.09245066301579215,0.11525828290045495,0.13756548642892047,0.15920922205358712,0.16383258179848548,0.17631553043156278,0.18713951068128565,0.09540607942393875,0.11761844984414829,0.12944384627175123,0.14569406571217058,0.15257298403038327,0.19177667624053696,0.20771055519190829,0.09784692767129485,0.11894802161656536,0.13873411579638595,0.16035813242914015,0.16491512522231558,0.17729228303861247,0.18713951068128565,0.09254659237611726,0.11508831993849496,0.12884093087706483,0.14499526544836563,0.1524947488576386,0.18814559218916133,0.20771055519190795
U56,N=15,15,126,0.75,W,False,False,True,"H2,DD",-,0.1712513442147694,1.171073124862731,-0.2014457489579955,0.1628853409093598,1.259559340954203,-0.1447822746368369,0.17967373168692435,1.1154781647693055,-0.2014457489579946,0.14907589924452935,1.1485301048192222,-0.1447822746368369,0.18981196763901864,1.19530470786359,-0.20144574895799494,0.08355358898328845,0.10087824013712818,0.1184115045946275,0.14221248763206898,0.16254814184762323,0.19646605012852048,0.2014457489579955,0.07707377753382605,0.09312252421111514,0.10829087686132996,0.12004619730924213,0.12625555893316728,0.13732915727657266,0.1447822746368369,0.09061279893142817,0.11045786681558573,0.13205846343269778,0.16254814184762428,0.18169713699995002,0.1997591485768181,0.2014457489579946,0.07986258111833082,0.0949633101003506,0.10934940216639287,0.1205974294579329,0.12648737139830724,0.13789517948858393,0.1447822746368369,0.0876896451092669,0.1075468480049534,0.12936076839967783,0.1603232457588475,0.17578951242678473,0.19967010095517604,0.20144574895799494
U56,N=20,20,126,0.75,W,True,False,True,"H1,H2,DD",-,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.1397990134833147,1.1157639886864141,-0.13952247957155728,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.08823751941432226,0.104400427139896,0.11816124695729038,0.13412607806938945,0.15179398746816783,0.1842082031188909,0.19127563591226449,0.07267892806081652,0.09305159211461135,0.10553133418163263,0.11911006695480299,0.12588433952309058,0.1329660532378617,0.13952247957155728,0.09527254665385707,0.11357780641810782,0.12895024427316948,0.15179398746816794,0.16127861460923998,0.1894883087315701,0.19127563591226415,0.07718446638872306,0.095589620128589,0.10730121283006812,0.12009935434723204,0.12629395992076253,0.13384021942875643,0.13952247957155728,0.09245688318324786,0.11102891041202095,0.12702581258921236,0.1493896589575721,0.1602056582931803,0.18936704568842372,0.19127563591226437
U56,N=30,30,126,0.75,W,False,False,False,"H1,H2,DD",DD,0.14593154909599915,1.1488076300824583,-0.22073939857267888,0.13745603164973974,1.2278827334409097,-0.14620005783946566,0.15446636650806345,1.1008899394258345,-0.220739398572679,0.12799997607443991,1.1236242415725988,-0.14620005783946566,0.16089446740646518,1.1736468884312028,-0.2207393985726791,0.07702697238960743,0.09559175775019431,0.11013042517373801,0.130918753850554,0.14437461781828922,0.2013995421419847,0.22073939857267888,0.06522600767212462,0.08330570340092996,0.09610418481699698,0.10719638257709596,0.11719565749446378,0.13212904733732939,0.14620005783946566,0.0868147353922719,0.10532793488875251,0.1237246484280056,0.14369853829312532,0.16622872357020138,0.21663514510641613,0.220739398572679,0.0685867219527488,0.0854457627822358,0.09814488462659197,0.10770267836055229,0.11838653442199602,0.13277817634523967,0.14620005783946566,0.0847260771927507,0.10303638037212669,0.12271160883396894,0.14134652600090555,0.15842732253722497,0.2152731537981619,0.2207393985726791
U56,N=40,40,126,0.75,W,False,False,False,"H2,DD",DD,0.13443489553141097,1.1346869565732272,-0.2245552108552068,0.1337509379293269,1.266294739283014,-0.12581426784923955,0.13511895793122197,1.0427178666609016,-0.2245552108552067,0.12573803243089188,1.1622887308103953,-0.12581426784923955,0.14163875971720574,1.1212046598635055,-0.22455521085520647,0.07355812343229842,0.09610675595082506,0.1154698291544801,0.14107120798592312,0.15639359747525447,0.195834736329095,0.2245552108552068,0.05705505276766674,0.07067131251904296,0.0796972154766299,0.09407685498914205,0.10253011001239247,0.11187986778095957,0.12581426784923955,0.0919165819455667,0.11498367040713016,0.13610271348127606,0.15639359747525697,0.16884391651460365,0.21161989515082327,0.2245552108552067,0.05937155789382023,0.07350585924790777,0.08152775943302022,0.0964059588597248,0.10303620760316998,0.11201210239524796,0.12581426784923955,0.0879199850409848,0.11187747777941438,0.1343908534209846,0.1522112768125844,0.16783785273316362,0.21088130306969893,0.22455521085520647
U56,H=5,20,5,0.75,W,False,False,True,"H1,H2,DD",-,0.13325930709585254,1.1032824164736832,-0.18461776158756316,0.12141173363145108,1.101176701647957,-0.1191485882220612,0.14522663692678428,1.112200854916288,-0.18461776158756327,0.11083196643828686,0.997642180194771,-0.1191485882220612,0.1520457111502833,1.1837077949969443,-0.18461776158756282,0.08844929362304638,0.10039276270673117,0.11130749632139186,0.13223614050022406,0.1458527682987096,0.15490645309544096,0.18461776158756316,0.07968922874486892,0.09333269857763903,0.1002873491581527,0.1073683974863371,0.10999605085232009,0.11517879239891593,0.1191485882220612,0.09507235770899813,0.10913330763347355,0.12747248986592993,0.1458527682987101,0.15024446620211243,0.15974571489466774,0.18461776158756327,0.08193212006803097,0.09474070136060427,0.10117189810053938,0.10773665595280615,0.11016520298439343,0.11548615745045195,0.1191485882220612,0.09322339980029157,0.10771386183037236,0.12559200219609215,0.14369734737706819,0.14999330820458126,0.15926946215224702,0.18461776158756282
U56,H=10,20,10,0.75,W,False,False,True,"H1,H2,DD",-,0.1376077500171442,1.111739117873682,-0.19390170464023937,0.12957254536377927,1.1445861343669068,-0.11384453417758578,0.14569646147238102,1.091450958483034,-0.19390170464023915,0.11894668569898004,1.042652644255919,-0.11384453417758578,0.15319028625213105,1.1656218174069388,-0.19390170464023904,0.08539676614655474,0.10032973998819324,0.11576917283321117,0.1504483188456531,0.16964383231656166,0.18420865411878454,0.19390170464023937,0.07485082611508137,0.08660685868698546,0.09598111226444439,0.10172804786121864,0.1043251973015868,0.11116535099673362,0.11384453417758578,0.09709287841934716,0.11576917283321157,0.14272466116614835,0.16964383231656258,0.18117989099462048,0.18751669753181263,0.19390170464023915,0.07766512796970615,0.08812637040430284,0.09686096170746489,0.10219410445253752,0.10437393750729859,0.11118973480156004,0.11384453417758578,0.09499242495992587,0.11336734495545449,0.14073354591781864,0.16702762538217347,0.1795545563603535,0.1872115874926582,0.19390170464023904
U56,H=21,20,21,0.75,W,False,False,True,"H1,H2,DD",-,0.14180691740293483,1.108346743835367,-0.20192294540169775,0.1363424255646286,1.188265329053651,-0.1173319493541759,0.1472952123269342,1.0547862968575132,-0.20192294540169797,0.129983541590597,1.1178208341203901,-0.1173319493541759,0.15162480038723403,1.10786771047321,-0.20192294540169764,0.08183529564963175,0.0995942136958103,0.11619980955272335,0.13268325628722116,0.14207867602184732,0.19147533743490847,0.20192294540169775,0.06526011020955032,0.07752072052615075,0.08597319168194949,0.09671089397658211,0.1007252697631685,0.11299763987874525,0.1173319493541759,0.0976786941822782,0.11536091304415885,0.1310778968180077,0.14207867602184798,0.15547723751204245,0.19908359338564097,0.20192294540169797,0.06635147955747153,0.07985850748671466,0.0869459484380485,0.09773373064342782,0.10234014492740054,0.1134804884499887,0.1173319493541759,0.09411713138399838,0.11327862446174546,0.1294439543136552,0.14089870905835028,0.155226953359257,0.19871692025189683,0.20192294540169764
U56,H=42,20,42,0.75,W,False,False,False,"H1,H2,DD",DD,0.14126846680823824,1.063993658862333,-0.2282840041427341,0.13418218538601412,1.1493208864082893,-0.11536933448652487,0.14839580658559282,1.011553395291978,-0.2282840041427341,0.1220017476604418,1.038486159652789,-0.11536933448652487,0.15736386811974712,1.0898384157754941,-0.2282840041427342,0.09188588935156423,0.11348073480964821,0.12988849768475197,0.1452314080148606,0.15258098484427146,0.20676437472511572,0.2282840041427341,0.07338151744190471,0.08507523044748175,0.09251255706338646,0.09983203015300426,0.10375648516738151,0.11455653708003115,0.11536933448652487,0.11325483927672625,0.12988849768475133,0.14213669264181794,0.1525809848442716,0.17458863318869738,0.2266921775856905,0.2282840041427341,0.07557106376739606,0.08626127281164801,0.09362357995042958,0.1003690151107831,0.10425564386551078,0.1153144203605478,0.11536933448652487,0.1103437370659489,0.12850321586747426,0.14076002296011192,0.1519254027073801,0.16540865119276998,0.22621426789888827,0.2282840041427342
