panel,bookrule,cost,credit,treat,cash,CAGR,Sharpe,MaxDD,CAGR_floor,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,m_bind,pass4b
u56,v1,10.0,0.0,C0,0.25047903401316796,0.06389280969247424,0.6583521553255874,-0.13827812344296697,0.10607970498984544,-0.3158021681346954,-0.15036951233541374,-0.13978799527300345,0.06402528825742279,-0.0421868952973712,-0.3158021681346954,H1,False
u56,v1,10.0,150.0,C1,0.2505005322554104,0.067896466828413,0.6952016635738132,-0.1380123740482725,0.10607970498984544,-0.27567237154662916,-0.11610137545681065,-0.10472225305167593,0.06429103765211727,-0.038183238161432445,-0.27567237154662916,H1,False
u56,v1,10.0,150.0,C2,0.2505005322554104,0.067896466828413,0.5481442316033353,-0.1380123740482725,0.10607970498984544,-0.34483404703121057,-0.1733056848133615,-0.1617897632915547,0.06429103765211727,-0.038183238161432445,-0.34483404703121057,H1,False
u56,v1,10.0,300.0,C1,0.2505220310830291,0.07191581252262358,0.7320595600999023,-0.13774650229219965,0.10607970498984544,-0.2355334793933368,-0.08182541317038017,-0.0696485524794691,0.06455690940819012,-0.03416389246722186,-0.2355334793933368,H1,False
u56,v1,10.0,300.0,C2,0.2505220310830291,0.07191581252262358,0.43793608819876517,-0.13774650229219965,0.10607970498984544,-0.3738660274754247,-0.19624214948808105,-0.1837916625848104,0.06455690940819012,-0.03416389246722186,-0.3738660274754247,H1,False
u56,v1,25.0,0.0,C0,0.25047903401316796,0.026839760439106852,0.3104689244367018,-0.15629975338740654,0.10607970498984544,-0.6717761943030492,-0.49336247815512485,-0.48871543723720395,0.046003658312983225,-0.07923994455073859,-0.6717761943030492,H1,False
u56,v1,25.0,150.0,C1,0.2505005322554104,0.030706304286101993,0.34727085795620133,-0.15392561927783732,0.10607970498984544,-0.6317008290315567,-0.4591371025641068,-0.45368871571346603,0.04837779242255244,-0.07537340070374345,-0.6317008290315567,H1,False
u56,v1,25.0,150.0,C2,0.2505005322554104,0.030706304286101993,0.20043036280862092,-0.15392561927783732,0.10607970498984544,-0.7006176459998618,-0.5161438986653892,-0.5105719285937138,0.04837779242255244,-0.07537340070374345,-0.7006176459998618,H1,False
u56,v1,25.0,300.0,C1,0.2505220310830291,0.034587994682723444,0.3840810591999226,-0.15154446187935966,0.10607970498984544,-0.5916165301815157,-0.4249039868977577,-0.4186541132150918,0.0507589498210301,-0.071491710307122,-0.5916165301815157,H1,False
u56,v1,25.0,300.0,C2,0.2505220310830291,0.034587994682723444,0.09039142084898999,-0.15154446187935966,0.10607970498984544,-0.7294594365196784,-0.5389257125586797,-0.5324286493563486,0.0507589498210301,-0.071491710307122,-0.7294594365196784,H1,False
broad,v2,10.0,0.0,C0,0.4678918924778198,0.08030318942550885,1.1057901818007776,-0.12240793860208021,0.10659833650201626,0.2724293279121638,0.15035237127281664,0.23648435597160233,0.07988778124227783,-0.026295147076507416,-0.026295147076507416,CAGR,False
broad,v2,10.0,150.0,C1,0.467917928886151,0.08790622161025174,1.2029955343922554,-0.12199962783203155,0.10659833650201626,0.36749100947058466,0.249653128049921,0.33625374480592773,0.08029609201232649,-0.01869211489176452,-0.01869211489176452,CAGR,False
broad,v2,10.0,150.0,C2,0.467917928886151,0.08790622161025174,0.9952988318550149,-0.12199962783203155,0.10659833650201626,0.24931899121069023,0.12296853918444806,0.20732882720274093,0.08029609201232649,-0.01869211489176452,-0.01869211489176452,CAGR,False
broad,v2,10.0,300.0,C1,0.4679439641509341,0.09556336250613362,1.3002191577648283,-0.12159109473374874,0.10659833650201626,0.46256964352456664,0.34897294324337236,0.4360433487851294,0.0807046251106093,-0.011034973995882644,-0.011034973995882644,CAGR,False
broad,v2,10.0,300.0,C2,0.4679439641509341,0.09556336250613362,0.8848004065366554,-0.12159109473374874,0.10659833650201626,0.22620038328129233,0.09557932894526278,0.17816553634071075,0.0807046251106093,-0.011034973995882644,-0.011034973995882644,CAGR,False
broad,v2,25.0,0.0,C0,0.4678918924778198,0.07704992234239239,1.06398103415036,-0.12284879701088991,0.10659833650201626,0.23394806021098147,0.105270702780496,0.1919997704243519,0.07944692283346813,-0.02954841415962388,-0.02954841415962388,CAGR,False
broad,v2,25.0,150.0,C1,0.467917928886151,0.0846307837853082,1.1611893366431847,-0.12244064060507853,0.10659833650201626,0.32901039964839296,0.2045770804971061,0.29177374994020044,0.07985507923927951,-0.02196755271670807,-0.02196755271670807,CAGR,False
broad,v2,25.0,150.0,C2,0.467917928886151,0.0846307837853082,0.9535006014291509,-0.12244064060507853,0.10659833650201626,0.21085136525854942,0.07789501193407544,0.16285363400559005,0.07985507923927951,-0.02196755271670807,-0.02196755271670807,CAGR,False
broad,v2,25.0,300.0,C1,0.4679439641509341,0.09226557012533121,1.2584159215938457,-0.12203226194356331,0.10659833650201626,0.42408967988288493,0.30390252997788036,0.3915679702279422,0.08026345790079473,-0.014332766376685055,-0.014332766376685055,CAGR,False
broad,v2,25.0,300.0,C2,0.4679439641509341,0.09226557012533121,0.8430125689523082,-0.12203226194356331,0.10659833650201626,0.18774584660199678,0.0505134589362185,0.13369919516108875,0.08026345790079473,-0.014332766376685055,-0.014332766376685055,CAGR,False
broad,v1,10.0,0.0,C0,0.2501740771715174,0.06385177680442733,0.6349911081998709,-0.2119126361153264,0.10659833650201626,-0.20042344897187625,-0.3020019417654395,-0.3057733857934205,-0.009616916270968362,-0.042746559697588934,-0.3057733857934205,OOS,False
broad,v1,10.0,150.0,C1,0.25019557010457727,0.06784989087329762,0.6702614035712011,-0.207311174329867,0.10659833650201626,-0.16252597076130582,-0.2688727152646173,-0.27187592261573323,-0.005015454485508969,-0.03874844562871864,-0.27187592261573323,OOS,False
broad,v1,10.0,150.0,C2,0.25019557010457727,0.06784989087329762,0.5293175149419433,-0.207311174329867,0.10659833650201626,-0.22300913424898006,-0.3217072280363631,-0.3246223957036772,-0.005015454485508969,-0.03874844562871864,-0.3246223957036772,OOS,False
broad,v1,10.0,300.0,C1,0.25021706362606033,0.07186365510045656,0.705539805221672,-0.20268212758270931,0.10659833650201626,-0.12461974130105091,-0.23573590447357606,-0.23797069487798195,-0.0003864077383512743,-0.034734681401559706,-0.23797069487798195,OOS,False
broad,v1,10.0,300.0,C2,0.25021706362606033,0.07186365510045656,0.42364359134901647,-0.20268212758270931,0.10659833650201626,-0.24559522880901874,-0.34141278230950595,-0.34347167357850744,-0.0003864077383512743,-0.034734681401559706,-0.34347167357850744,OOS,False
broad,v1,25.0,0.0,C0,0.2501740771715174,0.01787737124375144,0.21947520601683893,-0.2672108494702876,0.10659833650201626,-0.6215911366803659,-0.7142677513171256,-0.7266246349411805,-0.06491512962592957,-0.08872096525826483,-0.7266246349411805,OOS,False
broad,v1,25.0,150.0,C1,0.25019557010457727,0.02170552614069088,0.2546348766296692,-0.2626325720186823,0.10659833650201626,-0.5838005699239792,-0.6812497626402099,-0.692842616961381,-0.060336852174324246,-0.08489281036132539,-0.692842616961381,OOS,False
broad,v1,25.0,150.0,C2,0.25019557010457727,0.02170552614069088,0.1141622401140434,-0.2626325720186823,0.10659833650201626,-0.6438274307361107,-0.7336104304268686,-0.745096478203445,-0.060336852174324246,-0.08489281036132539,-0.745096478203445,OOS,False
broad,v1,25.0,300.0,C1,0.25021706362606033,0.02554866710442316,0.28980256185915737,-0.25802499051563665,0.10659833650201626,-0.546001356410013,-0.6482242706371131,-0.6590529112544028,-0.05572927067127861,-0.0810496693975931,-0.6590529112544028,OOS,False
broad,v1,25.0,300.0,C2,0.25021706362606033,0.02554866710442316,0.008848830001064371,-0.25802499051563665,0.10659833650201626,-0.6660642839243927,-0.7529534630977235,-0.7635686737406071,-0.05572927067127861,-0.0810496693975931,-0.7635686737406071,OOS,False
