panel,floor,conv,comp,bps,pick_IS_Sharpe,pick_IS_dCAGR,pickSh_arm,pickSh_oosCAGR,pickSh_oosSharpe,pickSh_oosMaxDD,pickCG_arm,pickCG_oosCAGR,pickCG_oosSharpe,pickCG_oosMaxDD,const_band3_arm,const_band3_oosCAGR,const_band3_oosSharpe,const_band3_oosMaxDD,incumbent_200d_arm,incumbent_200d_oosCAGR,incumbent_200d_oosSharpe,incumbent_200d_oosMaxDD,donothing_NOGATE_arm,donothing_NOGATE_oosCAGR,donothing_NOGATE_oosSharpe,donothing_NOGATE_oosMaxDD
SMALL439,DV0,rw,FULL,0,band12,band12,band12,0.057402698191374224,0.4550466869224528,-0.38760354695802657,band12,0.057402698191374224,0.4550466869224528,-0.38760354695802657,band3,0.04707669245874646,0.39451737991909697,-0.3964542567475774,200d,0.046507467045281636,0.39486276949292853,-0.38621536487273844,NOGATE,0.04616062489396233,0.37639053312344145,-0.3434199246796451
SMALL439,DV0,rw,FULL,5,band12,band12,band12,0.053136526655954475,0.42736929064195983,-0.3910491166227019,band12,0.053136526655954475,0.42736929064195983,-0.3910491166227019,band3,0.04090427604147928,0.3529705817152659,-0.4019126790167592,200d,0.038925125246588754,0.3429047810713693,-0.39304852419510616,NOGATE,0.04240669025403676,0.35235258864659263,-0.3468655084250306
SMALL439,DV0,rw,FULL,10,band12,band12,band12,0.04888704224785223,0.3996977923715783,-0.3944758429366938,band12,0.04888704224785223,0.3996977923715783,-0.3944758429366938,band3,0.03476726856280088,0.3114374844852257,-0.4073227162649299,200d,0.03139636424374004,0.29095981782086194,-0.39980691311185357,NOGATE,0.03866578551765998,0.32832119713476365,-0.3502936762057103
SMALL439,DV0,rw,FULL,25,band12,band12,band12,0.03623807959860925,0.31673511632121776,-0.4046439631311889,band12,0.03623807959860925,0.31673511632121776,-0.4046439631311889,band3,0.01656672816155136,0.18696890407964945,-0.4232667052680953,200d,0.009127886131771623,0.13528981693967163,-0.41964145710116674,NOGATE,0.02752081320658606,0.2562779927308283,-0.3604745325115877
SMALL439,DV0,dg,FULL,0,band12,band12,band12,0.021079156700705814,0.4196420788260009,-0.12628384375525603,band12,0.021079156700705814,0.4196420788260009,-0.12628384375525603,band3,0.014776330315818154,0.31793148206782523,-0.11706228057819257,200d,0.014538537960067988,0.31446096387168226,-0.11372941957749683,NOGATE,0.03141443103219044,0.3446472523357797,-0.20966916630319887
SMALL439,DV0,dg,FULL,5,band12,band12,band12,0.019860216754205462,0.397123963085861,-0.12757887540206692,band12,0.019860216754205462,0.397123963085861,-0.12757887540206692,band3,0.013126907181968628,0.285453613445036,-0.11926318898801447,200d,0.012511505689635882,0.27433614537132184,-0.11646787041066942,NOGATE,0.029221437528474503,0.32457624645059807,-0.21197701223919707
SMALL439,DV0,dg,FULL,10,band12,band12,band12,0.01864269887729808,0.3746032044759936,-0.12887201540613036,band12,0.01864269887729808,0.3746032044759936,-0.12887201540613036,band3,0.011480107647421578,0.2529696256004786,-0.12145868143570437,200d,0.010488438734623573,0.2342067283912258,-0.11919796501094637,NOGATE,0.027033005525108678,0.30450445820972266,-0.21427820921876617
SMALL439,DV0,dg,FULL,25,band12,band12,band12,0.014998661465120078,0.3070315099798812,-0.13274011276912034,band12,0.014998661465120078,0.3070315099798812,-0.13274011276912034,band3,0.006555409847624594,0.15549892635381193,-0.12801279440183688,200d,0.004442953913557535,0.11382380272198889,-0.1273383628244079,NOGATE,0.020494985817709033,0.24428871161050622,-0.22114209511898641
SMALL439,DV0,rw,TREND,0,band20,band20,band20,0.11308465013870794,0.7546517017016158,-0.34384644782274576,band20,0.11308465013870794,0.7546517017016158,-0.34384644782274576,band3,0.08978169469171027,0.6277680239414172,-0.367661894551632,200d,0.08546025218093867,0.6046557471857641,-0.37074402137688456,NOGATE,0.10295173945013114,0.6473182186991797,-0.35992703250466895
SMALL439,DV0,rw,TREND,5,band20,band20,band20,0.11127286679488702,0.7443225873741423,-0.3455636737104132,band20,0.11127286679488702,0.7443225873741423,-0.3455636737104132,band3,0.08529287125933882,0.6013925425972277,-0.3722233883721474,200d,0.07962982535473873,0.5700702532337194,-0.37659849774234955,NOGATE,0.10192361644081416,0.6419904446890732,-0.3607959660009905
SMALL439,DV0,rw,TREND,10,band20,band20,band20,0.10946392308822905,0.7339934403950344,-0.34727658752589385,band20,0.10946392308822905,0.7339934403950344,-0.34727658752589385,band3,0.08082201079563234,0.5750092709182847,-0.37675263629148525,200d,0.07382991597741184,0.535474046054103,-0.3823994376738248,NOGATE,0.10089643214031607,0.6366624355474833,-0.36166373582084044
SMALL439,DV0,rw,TREND,25,band20,band20,band20,0.10405408672802197,0.7030068425860828,-0.35238956097577545,band20,0.10405408672802197,0.7030068425860828,-0.35238956097577545,band3,0.06751650996241265,0.4958261821428166,-0.39014913159496745,200d,0.05661174004127267,0.43164798619867045,-0.39948582967311086,NOGATE,0.09782050310343715,0.6206770724346838,-0.36426007858274967
SMALL439,DV0,dg,TREND,0,band20,band20,band20,0.048254100175458614,0.6438862362907946,-0.1701309403261989,band20,0.048254100175458614,0.6438862362907946,-0.1701309403261989,band3,0.04137059832439549,0.6070527207999408,-0.14326046128378256,200d,0.04099217384036735,0.6031258904393557,-0.13779087867563033,NOGATE,0.10295173945013114,0.6473182186991797,-0.35992703250466895
SMALL439,DV0,dg,TREND,5,band20,band20,band20,0.047503839405809156,0.6346812775271178,-0.17097150139774442,band20,0.047503839405809156,0.6346812775271178,-0.17097150139774442,band3,0.03987218581424812,0.5867725240158825,-0.14515041480789803,200d,0.03905254725036844,0.5767805492941736,-0.14025248487696884,NOGATE,0.10192361644081416,0.6419904446890732,-0.3607959660009905
SMALL439,DV0,dg,TREND,10,band20,band20,band20,0.046754103090345334,0.6254757615623746,-0.17181122827420636,band20,0.046754103090345334,0.6254757615623746,-0.17181122827420636,band3,0.03837588361212907,0.5664863714962137,-0.1470362580000889,200d,0.03711646003531155,0.5504275280301453,-0.1427071577531348,NOGATE,0.10089643214031607,0.6366624355474833,-0.36166373582084044
SMALL439,DV0,dg,TREND,25,band20,band20,band20,0.04450803729006503,0.5978563223707993,-0.17432541184563155,band20,0.04450803729006503,0.5978563223707993,-0.17432541184563155,band3,0.033899609793537566,0.5055965085014015,-0.1526692136114992,200d,0.031329371466825906,0.4713315713770696,-0.15002976879390584,NOGATE,0.09782050310343715,0.6206770724346838,-0.36426007858274967
SMALL439,DV1M,rw,FULL,0,band20,band20,band20,0.027687678146517847,0.2470904027376755,-0.3729842400903606,band20,0.027687678146517847,0.2470904027376755,-0.3729842400903606,band3,0.009772455687227843,0.14023503894071154,-0.429111775511284,200d,0.012730274356115956,0.15983284345215432,-0.4109950168860723,NOGATE,0.019503891982558974,0.1998941418690003,-0.37639571774290725
SMALL439,DV1M,rw,FULL,5,band20,band20,band20,0.023722413817938603,0.22413637895376842,-0.3760639449447295,band20,0.023722413817938603,0.22413637895376842,-0.3760639449447295,band3,0.00347856575457417,0.09861023301038137,-0.4347319170738184,200d,0.005046628614255644,0.10844796310513805,-0.41797822433592435,NOGATE,0.01548781807652988,0.17601820193091228,-0.3796155698790228
SMALL439,DV1M,rw,FULL,10,band20,band20,band20,0.0197719419260034,0.20118322290377247,-0.37912899000464073,band20,0.0197719419260034,0.20118322290377247,-0.37912899000464073,band3,-0.0027771773621004803,0.057005253031684855,-0.44029782552733043,200d,-0.002580201045743191,0.057081050904912126,-0.42488006674645895,NOGATE,0.011486986736606308,0.1521444480926743,-0.38281922647553845
SMALL439,DV1M,rw,FULL,25,band20,band20,band20,0.008008747340278344,0.13233946422923454,-0.3882368434438225,band20,0.008008747340278344,0.13233946422923454,-0.3882368434438225,band3,-0.021317768176373986,-0.06764018585008753,-0.45667526010405446,200d,-0.025123873384309325,-0.09682484117979387,-0.44510666887767925,NOGATE,-0.0004246098561367928,0.08054953609111597,-0.3923338163520199
SMALL439,DV1M,dg,FULL,0,band20,band20,band20,0.009608941111393543,0.18520281383575896,-0.1514886121886858,band20,0.009608941111393543,0.18520281383575896,-0.1514886121886858,band3,0.0020533491552530148,0.06474873096903098,-0.15163257769537863,200d,0.0020588554395881697,0.06488176023580906,-0.15045863421736716,NOGATE,0.011208466256801941,0.15421061043062578,-0.24110151304872984
SMALL439,DV1M,dg,FULL,5,band20,band20,band20,0.008308249431788761,0.1644123412897408,-0.15284063946643,band20,0.008308249431788761,0.1644123412897408,-0.15284063946643,band3,0.00027466356553063065,0.03259599471213973,-0.15729796290753728,200d,-9.491016412721542e-05,0.02581130587123478,-0.15741291324955953,NOGATE,0.008845855672173775,0.1340043726501335,-0.2436661515880859
SMALL439,DV1M,dg,FULL,10,band20,band20,band20,0.007009195400139445,0.1436229778418268,-0.15419054346577854,band20,0.007009195400139445,0.1436229778418268,-0.15419054346577854,band3,-0.0015009324450363515,0.00044385968364843106,-0.1629257209544005,200d,-0.002244143497622031,-0.013255990139522859,-0.16431057070363053,NOGATE,0.006488646183718361,0.11379854195074891,-0.24892623391791302
SMALL439,DV1M,dg,FULL,25,band20,band20,band20,0.0031218390608716007,0.0812665923244983,-0.15822754862756727,band20,0.0031218390608716007,0.0812665923244983,-0.15822754862756727,band3,-0.0068092354545655764,-0.09599148474531619,-0.17958570931056062,200d,-0.008664743125253782,-0.13040851617567942,-0.18627527838578806,NOGATE,-0.000550696345479551,0.05318785271577029,-0.2681120826324537
SMALL439,DV1M,rw,TREND,0,band20,band20,band20,0.061907199571050286,0.44398182370828687,-0.364512505587788,band20,0.061907199571050286,0.44398182370828687,-0.364512505587788,band3,0.04077564498461217,0.3250659650868276,-0.39182544127789687,200d,0.03931997806984566,0.31627833948741557,-0.39910180256891936,NOGATE,0.057066401336180794,0.39093193139671656,-0.39700455221316444
SMALL439,DV1M,rw,TREND,5,band20,band20,band20,0.059755221056619456,0.4317963976480851,-0.3665487687413036,band20,0.059755221056619456,0.4317963976480851,-0.3665487687413036,band3,0.03610378025209182,0.29780610127657225,-0.3967443133554255,200d,0.033342071230437975,0.2814181857516511,-0.40519807706379163,NOGATE,0.055681790596931346,0.3839094034863204,-0.3982357251648957
