panel,cost_bps,chooser,pick_target,pick_window,picks_inherited,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4b_oos,keep4b_full,keep4a,dSharpe_OOS_vs_twin
B136,0,C_SHARPE,0.2,20,False,0.16662218302037912,1.1846945852736432,-0.2039903419053094,False,False,False,0.09184314928129611
B136,0,C_CAGR,0.25,60,False,0.17018910583739433,1.1026707242334952,-0.27905761087721104,False,False,False,0.009945114816077405
B136,0,C_CALMAR,0.25,60,False,0.17018910583739433,1.1026707242334952,-0.27905761087721104,False,False,False,0.009945114816077405
B136,0,C_MEMO,0.1,10,False,0.1278026020951848,1.2317765693076337,-0.14817105863344604,True,True,False,0.137768057024809
B136,0,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.15270447293567035,1.20721493561889,-0.18263159361535053,True,True,False,0.1140259413867366
B136,10,C_SHARPE,0.2,20,False,0.16463696729482558,1.1723103717498409,-0.20457510212732444,False,False,False,0.08659764505142897
B136,10,C_CAGR,0.25,60,False,0.1687072129148519,1.0942881255495847,-0.27947146452703475,False,False,False,0.008700372916821797
B136,10,C_CALMAR,0.25,60,False,0.1687072129148519,1.0942881255495847,-0.27947146452703475,False,False,False,0.008700372916821797
B136,10,C_MEMO,0.1,10,False,0.12223840309023459,1.1831182299893805,-0.14893228352663246,True,True,False,0.09632321167238045
B136,10,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.1502258932009204,1.1899150596441082,-0.18327528440822172,True,True,False,0.10387373136002775
B136,25,C_SHARPE,0.2,20,False,0.16166514635820683,1.1537207026199363,-0.2054516934885262,False,False,False,0.07871729941801542
B136,25,C_CAGR,0.25,60,False,0.16648777804678794,1.0817142209466524,-0.28009201308874665,False,False,False,0.006834508252478999
B136,25,C_CALMAR,0.25,60,False,0.16648777804678794,1.0817142209466524,-0.28009201308874665,False,False,False,0.006834508252478999
B136,25,C_MEMO,0.1,10,False,0.11394130207585684,1.1099520710335289,-0.15007347241138957,True,True,False,0.033978623805600794
B136,25,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.14651747739270027,1.1639295200168567,-0.1842401779830415,True,True,False,0.08861096586717654
B136,50,C_SHARPE,0.2,60,False,0.1529965456564759,1.0430518484865798,-0.2612080055788708,False,False,False,-0.014121941397474691
B136,50,C_CAGR,0.25,60,False,0.16279778062139716,1.0607580861213488,-0.28112564243555316,False,False,False,0.003728295521339575
B136,50,C_CALMAR,0.25,40,False,0.1621648753463174,1.0624053994431597,-0.26623646765916487,False,False,False,0.0053849398404228754
B136,50,C_MEMO,0.1,60,False,0.11300658497107952,1.0754500657290846,-0.1913139911966819,True,True,False,0.017444087732193303
B136,50,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.14036191327824232,1.1205315322727027,-0.18584662117602269,True,True,False,0.0630875110585234
SMALL,0,C_SHARPE,0.2,10,False,0.07300049000955777,0.4861484724277869,-0.31379889359158564,False,False,False,-0.11759467449466754
SMALL,0,C_CAGR,0.25,20,False,0.09312599572616787,0.5546950431400284,-0.3582640456719699,False,False,False,-0.04886236711592351
SMALL,0,C_CALMAR,0.2,10,False,0.07300049000955777,0.4861484724277869,-0.31379889359158564,False,False,False,-0.11759467449466754
SMALL,0,C_MEMO,0.15,20,True,0.05222084635324453,0.41239760087117366,-0.30390351233556645,False,False,False,-0.19182196015217706
SMALL,0,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.05222084635324453,0.41239760087117366,-0.30390351233556645,False,False,False,-0.19182196015217706
SMALL,10,C_SHARPE,0.2,10,False,0.06861718884584689,0.46305277755074653,-0.31713295309941736,False,False,False,-0.13118287947410884
SMALL,10,C_CAGR,0.25,20,False,0.09041969724270271,0.541943594203048,-0.35995882664612033,False,False,False,-0.052102955702539755
SMALL,10,C_CALMAR,0.2,10,False,0.06861718884584689,0.46305277755074653,-0.31713295309941736,False,False,False,-0.13118287947410884
SMALL,10,C_MEMO,0.15,20,True,0.04848131802052302,0.38883781171938153,-0.3074108089923203,False,False,False,-0.2058651492731522
SMALL,10,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.04848131802052302,0.38883781171938153,-0.3074108089923203,False,False,False,-0.2058651492731522
SMALL,25,C_SHARPE,0.2,20,False,0.06923981643635524,0.46253034287398004,-0.34260040216003296,False,False,False,-0.11743518281874538
SMALL,25,C_CAGR,0.25,20,False,0.08637240739281116,0.5228161923542984,-0.36340330156575795,False,False,False,-0.05696307137163825
SMALL,25,C_CALMAR,0.2,10,False,0.06207447837943514,0.4283963547151486,-0.3221045728143188,False,False,False,-0.15157706051974873
SMALL,25,C_MEMO,0.15,20,True,0.04289608590677174,0.35349006612926615,-0.31263942505723263,False,False,False,-0.2269369646564563
SMALL,25,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.04289608590677174,0.35349006612926615,-0.31263942505723263,False,False,False,-0.2269369646564563
SMALL,50,C_SHARPE,0.2,20,False,0.06138517280513489,0.42147848908145735,-0.3491018557245539,False,False,False,-0.13471415727662217
SMALL,50,C_CAGR,0.25,40,False,0.07675781706518037,0.47303486031841757,-0.3908209072292632,False,False,False,-0.08295944436200342
SMALL,50,C_CALMAR,0.2,20,False,0.06138517280513489,0.42147848908145735,-0.3491018557245539,False,False,False,-0.13471415727662217
SMALL,50,C_MEMO,0.15,20,True,0.0336511724408326,0.2945655060811794,-0.3212682636570784,False,False,False,-0.26206592063966716
SMALL,50,"C_INHERITED (incumbent, NOT a chooser)",0.15,20,True,0.0336511724408326,0.2945655060811794,-0.3212682636570784,False,False,False,-0.26206592063966716
