panel,form,cadence,gross,cash_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Sharpe_x,H1_x,H2_x,IS_Sharpe_x,OOS_Sharpe_x,turnover,L_H1,L_H2,L_OOS,L_DD,L_CAGR,fail4b,keep4b,X_H1,X_H2,X_OOS,X_DD,X_CAGR,fail4b_x,keep4b_x,keep4a_c0,keep4a_cmatched,ISL_H1,ISL_H2,ISL_OOS,ISL_DD,ISL_CAGR,IS_keep4b,OOSL_H1,OOSL_H2,OOSL_OOS,OOSL_DD,OOSL_CAGR,OOS_keep4b
U56,EWall,W,0.2,0.0,0.03504094912665745,1.1221434226032454,-0.06398020203937704,1.1860308881050898,1.071617714726689,1.1056697490757712,0.03331011977608722,-0.03477436811280199,0.0364714936417736,1.1356664971122499,-0.06398020203937704,1.1221434226032454,1.1860308881050898,1.071617714726689,1.1056697490757712,1.1356664971122499,0.24951782837795536,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.2,150.0,0.047528418254132676,1.5076204638231112,-0.06294037460134727,1.601643925384355,1.4326269279557684,1.5050054744911059,0.04577709245079431,-0.033847470310072514,0.04897590276698671,1.5106635097630183,-0.06294037460134727,1.0256669600889852,1.0820076011312962,0.9812678519315087,1.0057258920983267,1.041811933437266,0.24927806787788592,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.2,300.0,0.060166497186888934,1.8931806128999205,-0.061899396480553315,2.017343530608381,1.7937159547083206,1.9044243036968387,0.05839443402249178,-0.032919688449782325,0.061631120796531436,1.8857434098153847,-0.061899396480553426,0.9291907919718408,0.9779854311098082,0.8909177325729017,0.9057831439736116,0.9479571027967831,0.2490639935734629,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.25,0.0,0.04384878954383775,1.1223617810893156,-0.07952035690087877,1.186439973351674,1.0717000100860636,1.1060959912014527,0.041680479816258664,-0.043322190485782563,0.04564157885502018,1.1357277672423332,-0.07952035690087911,1.1223617810893156,1.186439973351674,1.0717000100860636,1.1060959912014527,1.1357277672423332,0.30729383334188043,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.25,150.0,0.05564925814037247,1.4114032726504002,-0.07855839098186213,1.4981176967956686,1.342369029042473,1.4055670571074186,0.053456887893366556,-0.04245924510659205,0.05746194032178753,1.416885075586628,-0.07855839098186235,1.0259075366746757,1.0824273594031835,0.9813796701636518,1.006162485130841,1.0419034820490856,0.30703525491980777,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.25,300.0,0.0675832529142828,1.700507209876953,-0.07759541034923545,1.8098605561885832,1.613097968493409,1.7051006810684959,0.06536655563852856,-0.0415955153805142,0.06941604830287873,1.698104586491431,-0.077595410349236,0.929453624584785,0.9784157999462398,0.8910591896656526,0.9062300462988144,0.9480790257795783,0.30680424608665186,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.3,0.0,0.0526737252462961,1.1225708557999523,-0.09488104506421602,1.1868418217613144,1.0717719872680058,1.1065153634579175,0.050066336576157555,-0.05181229607013638,0.05483033953755445,1.1357780677501348,-0.09488104506421602,1.1225708557999523,1.1868418217613144,1.0717719872680058,1.1065153634579175,1.1357780677501348,0.36355230699303276,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.3,150.0,0.06377483729995159,1.3473282680576373,-0.0939951134985485,1.429232452779837,1.282222510509608,1.3394130115029497,0.061140459385064405,-0.051012471446991836,0.06595377389126234,1.3543840898503594,-0.09399511349854861,1.026139370591065,1.0828401707085782,0.9814818572565382,1.0065924929475818,1.0419847677661311,0.36328491709625454,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,True,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.3,300.0,0.07499329786396336,1.572134413052061,-0.09310829359944339,1.6716739907108091,1.4927197535790862,1.5723595215127195,0.07233164809796366,-0.050211958471214735,0.07719479048899514,1.5730386322983323,-0.09310829359944328,0.929708305328865,0.9788395952946748,0.8911917235138928,0.9066706665740845,0.9481914665558159,0.36304315480435184,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,W,0.35,0.0,0.06151476908120346,1.1227710168856582,-0.11006359485567518,1.1872374477253334,1.0718334860667904,1.1069286826724256,0.05846688802643918,-0.06024501013835071,0.06403663167643714,1.1358174315147809,-0.11006359485567496,1.1227710168856582,1.1872374477253334,1.0718334860667904,1.1069286826724256,1.1358174315147809,0.41843881698867735,True,True,True,True,False,CAGR,False,True,True,True,True,False,CAGR,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False
