panel,pick_M,pick_warm,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,oos_best_M,oos_best_warm,oos_best_sharpe,regret,anchor_oos,spy_oos,base_oos,beats_spy,beats_live
U56,63,260,1.1222915950712455,1.1254289464478728,0.13670234866051834,-0.2252589051154077,1,260,1.1357379992068701,-0.010309052758997295,1.1357379992068701,0.8820107671822842,1.285072363206482,True,False
B136,1,260,1.1458535010857955,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1,260,1.1022031339130582,0.0,1.1022031339130582,0.8820239235972316,1.1185082795688426,True,False
SMALL439,1,504,1.0858206144059028,0.6373624545119161,0.10094957271514571,-0.361052449863858,253,260,0.6406892300900265,-0.0033267755781104524,0.6373624545119161,0.8820107671822842,0.5680478293625534,False,True
