panel,mode,fam,pi,kind,B,bps,free_strata,overlap,infl,cert_ok,cert_disc,d_real,band_max,band_q95,band_sd,clears,clears_q95,clears_two,clears_is
U56,skip,THRESH,0.75,ROT,1,25,,0.7514363885088919,1.0019151846785226,True,,-0.17658539933813677,0.1622677812369382,0.14268498448542527,0.08623562709708116,False,False,True,False
U56,skip,THRESH,0.75,RS1,1,10,1.0,0.7497264021887825,0.9996352029183767,True,False,-0.2657762036549113,0.06323336849143457,0.05963377628703809,0.056218460411959034,False,False,True,False
U56,skip,THRESH,0.75,RS1,1,25,1.0,0.7497264021887825,0.9996352029183767,True,False,-0.17658539933813677,0.1392274851348465,0.1296875711337893,0.056166032489037246,False,False,True,False
U56,skip,THRESH,0.75,RS2,2,10,1.0,0.8344733242134064,1.1126310989512085,True,False,-0.2657762036549113,-0.029678274881481448,-0.0402256293122496,0.04887670577881606,False,False,True,False
U56,skip,THRESH,0.75,RS2,2,25,1.0,0.8344733242134064,1.1126310989512085,True,False,-0.17658539933813677,0.05533901050368861,0.042353705394270615,0.0493886607723216,False,False,True,False
U56,skip,THRESH,0.75,RS4,4,10,2.0,0.9018467852257184,1.2024623803009578,True,True,-0.2657762036549113,-0.07496128177756689,-0.13097248114339907,0.04253820276675647,False,False,True,False
U56,skip,THRESH,0.75,RS4,4,25,2.0,0.9018467852257184,1.2024623803009578,True,True,-0.17658539933813677,0.015111639025241153,-0.04504793546583771,0.042884592819931795,False,False,True,False
U56,skip,THRESH,0.75,RS8,8,10,3.0,0.9180574555403556,1.2240766073871407,True,True,-0.2657762036549113,-0.017165148350468673,-0.04242075417214941,0.05345050631155843,False,False,True,False
U56,skip,THRESH,0.75,RS8,8,25,3.0,0.9180574555403556,1.2240766073871407,True,True,-0.17658539933813677,0.07170238019900976,0.04780715357305325,0.053789029815229095,False,False,True,False
U56,skip,THRESH,0.75,RS16,16,10,3.0,0.9541039671682625,1.2721386228910168,True,True,-0.2657762036549113,-0.09796775038254024,-0.10420344097633091,0.038900900136386155,False,False,True,False
U56,skip,THRESH,0.75,RS16,16,25,3.0,0.9541039671682625,1.2721386228910168,True,True,-0.17658539933813677,-0.009093770446711114,-0.015727813027771705,0.03920231661017717,False,False,True,False
U56,skip,MIX,0.1,ROT,1,10,,0.10153061224489794,1.0153061224489794,True,,-0.04405526124961856,0.044285493038340284,0.026889065433120796,0.025629609679702802,False,False,False,False
U56,skip,MIX,0.1,ROT,1,25,,0.10153061224489794,1.0153061224489794,True,,-0.029135609044955935,0.05204127626124122,0.035690676165516556,0.02512657390513409,False,False,False,False
U56,skip,MIX,0.1,RS1,1,10,1.0,0.11224489795918369,1.1224489795918369,True,False,-0.04405526124961856,0.04916325115863218,0.035079596273874206,0.02786919118112499,False,False,False,False
U56,skip,MIX,0.1,RS1,1,25,1.0,0.11224489795918369,1.1224489795918369,True,False,-0.029135609044955935,0.05714370061400098,0.0434843045584268,0.027302489205992594,False,False,False,False
U56,skip,MIX,0.1,RS2,2,10,2.0,0.1346938775510204,1.346938775510204,True,True,-0.04405526124961856,0.04393203261720169,0.025060568765464135,0.027763623794076264,False,False,False,False
U56,skip,MIX,0.1,RS2,2,25,2.0,0.1346938775510204,1.346938775510204,True,True,-0.029135609044955935,0.054699167842312546,0.035007532162767224,0.027201589164546593,False,False,False,False
U56,skip,MIX,0.1,RS4,4,10,4.0,0.18214285714285713,1.8214285714285712,True,True,-0.04405526124961856,0.03362291605294132,0.02692800182554042,0.02747150884089245,False,False,False,False
U56,skip,MIX,0.1,RS4,4,25,4.0,0.18214285714285713,1.8214285714285712,True,True,-0.029135609044955935,0.04426550167230503,0.03655770886126564,0.026353260865835507,False,False,False,False
U56,skip,MIX,0.1,RS8,8,10,8.0,0.2688775510204081,2.688775510204081,False,True,-0.04405526124961856,0.020963191059855113,0.01706076749761626,0.02964778440122947,False,False,False,False
U56,skip,MIX,0.1,RS8,8,25,8.0,0.2688775510204081,2.688775510204081,False,True,-0.029135609044955935,0.033079420828440176,0.029233140693697306,0.029430687249067205,False,False,False,False
U56,skip,MIX,0.1,RS16,16,10,15.0,0.47806122448979593,4.780612244897959,False,True,-0.04405526124961856,0.0035836594213840556,0.00137758199483692,0.025676543797338598,False,False,False,False
U56,skip,MIX,0.1,RS16,16,25,15.0,0.47806122448979593,4.780612244897959,False,True,-0.029135609044955935,0.0172663951612273,0.01523352670114916,0.025384650367801787,False,False,False,False
U56,skip,MIX,0.25,ROT,1,10,,0.24200819672131146,0.9680327868852459,True,,-0.08503858770083061,0.03529595782260886,0.03139311171841069,0.03670154205130019,False,False,True,False
U56,skip,MIX,0.25,ROT,1,25,,0.24200819672131146,0.9680327868852459,True,,-0.05145430332895551,0.05564184523251137,0.05502946896858578,0.036094045517017316,False,False,False,False
U56,skip,MIX,0.25,RS1,1,10,1.0,0.24262295081967214,0.9704918032786886,True,False,-0.08503858770083061,0.04124378091186798,0.040035920912916245,0.027263353696741027,False,False,True,False
U56,skip,MIX,0.25,RS1,1,25,1.0,0.24262295081967214,0.9704918032786886,True,False,-0.05145430332895551,0.06277033391539222,0.0619555828976943,0.026939515394249363,False,False,False,False
U56,skip,MIX,0.25,RS2,2,10,2.0,0.30717213114754094,1.2286885245901638,True,True,-0.08503858770083061,0.047798889191171146,0.039659752533159356,0.03507823307732978,False,False,True,False
U56,skip,MIX,0.25,RS2,2,25,2.0,0.30717213114754094,1.2286885245901638,True,True,-0.05145430332895551,0.07451345755253302,0.06558756690121645,0.03492020835554181,False,False,False,False
U56,skip,MIX,0.25,RS4,4,10,4.0,0.392827868852459,1.571311475409836,True,True,-0.08503858770083061,0.06928845992282162,0.03824630442006938,0.04440212789842292,False,False,False,False
U56,skip,MIX,0.25,RS4,4,25,4.0,0.392827868852459,1.571311475409836,True,True,-0.05145430332895551,0.09660781892119363,0.06528845434565161,0.04373227731517608,False,False,False,False
U56,skip,MIX,0.25,RS8,8,10,8.0,0.5631147540983606,2.2524590163934426,False,True,-0.08503858770083061,-0.03809436748670292,-0.04592967828744276,0.02074781929102001,False,False,False,False
U56,skip,MIX,0.25,RS8,8,25,8.0,0.5631147540983606,2.2524590163934426,False,True,-0.05145430332895551,-0.0031542185671636913,-0.012164601022439674,0.02108873609768784,False,False,False,False
U56,skip,MIX,0.25,RS16,16,10,15.0,0.5672131147540982,2.2688524590163928,False,True,-0.08503858770083061,-0.0342578525037216,-0.05233448955074935,0.017959569480540134,False,False,False,False
U56,skip,MIX,0.25,RS16,16,25,15.0,0.5672131147540982,2.2688524590163928,False,True,-0.05145430332895551,0.0005118495319742511,-0.01850105659627605,0.01849393226186649,False,False,False,False
U56,skip,MIX,0.5,ROT,1,10,,0.5001024590163935,1.000204918032787,True,,-0.06815667108422474,0.08572679617395518,0.0524241527105182,0.04315945402559701,False,False,False,False
U56,skip,MIX,0.5,ROT,1,25,,0.5001024590163935,1.000204918032787,True,,-0.012286414348096741,0.12810145844638554,0.09381330060687737,0.04208165514737741,False,False,False,False
U56,skip,MIX,0.5,RS1,1,10,1.0,0.5029713114754097,1.0059426229508195,True,False,-0.06815667108422474,0.07907092629644907,0.06490939404795601,0.03796035714866599,False,False,False,False
U56,skip,MIX,0.5,RS1,1,25,1.0,0.5029713114754097,1.0059426229508195,True,False,-0.012286414348096741,0.12320406426636854,0.10735372917082395,0.03773860247718377,False,False,False,False
U56,skip,MIX,0.5,RS2,2,10,2.0,0.5543032786885246,1.1086065573770492,True,True,-0.06815667108422474,0.11031846209626162,0.06718963178820438,0.05333424057090354,False,False,False,False
U56,skip,MIX,0.5,RS2,2,25,2.0,0.5543032786885246,1.1086065573770492,True,True,-0.012286414348096741,0.16123763732490293,0.1159000922452241,0.05308372259390517,False,False,False,False
U56,skip,MIX,0.5,RS4,4,10,4.0,0.5989754098360657,1.1979508196721314,True,True,-0.06815667108422474,0.0516789791025265,0.04776183644241294,0.052277655847589775,False,False,False,False
U56,skip,MIX,0.5,RS4,4,25,4.0,0.5989754098360657,1.1979508196721314,True,True,-0.012286414348096741,0.10364970779301474,0.10298450409117703,0.05183561495956619,False,False,False,False
U56,skip,MIX,0.5,RS8,8,10,7.0,0.6217213114754099,1.2434426229508198,True,True,-0.06815667108422474,-0.01383925729764135,-0.021858640263410837,0.030339193251006032,False,False,False,False
U56,skip,MIX,0.5,RS8,8,25,7.0,0.6217213114754099,1.2434426229508198,True,True,-0.012286414348096741,0.043061367640716997,0.03443103106213005,0.030597111978184786,False,False,False,False
U56,skip,MIX,0.5,RS16,16,10,13.0,0.6415983606557376,1.2831967213114752,True,True,-0.06815667108422474,-0.04535015420457267,-0.050254155779628926,0.026329295375881683,False,False,False,False
U56,skip,MIX,0.5,RS16,16,25,13.0,0.6415983606557376,1.2831967213114752,True,True,-0.012286414348096741,0.009891045550492028,0.005277746139690008,0.026170436338745225,False,False,False,False
U56,skip,MIX,0.75,ROT,1,10,,0.7487004103967169,0.9982672138622891,True,,-0.10560346292596412,0.09324269363496707,0.08346494896628341,0.08176012885561605,False,False,False,False
U56,skip,MIX,0.75,ROT,1,25,,0.7487004103967169,0.9982672138622891,True,,-0.02552132217791958,0.1673090343292838,0.15500912779786988,0.08228998748607207,False,False,False,False
U56,skip,MIX,0.75,RS1,1,10,1.0,0.7471272229822161,0.9961696306429548,True,False,-0.10560346292596412,0.11885749563918102,0.10373958311158053,0.0669002093389847,False,False,False,False
U56,skip,MIX,0.75,RS1,1,25,1.0,0.7471272229822161,0.9961696306429548,True,False,-0.02552132217791958,0.19536818012760881,0.17513287061973537,0.0671324693232267,False,False,False,False
U56,skip,MIX,0.75,RS2,2,10,2.0,0.776470588235294,1.0352941176470587,True,True,-0.10560346292596412,0.060190665861522996,0.0013422262306138073,0.06170762688296189,False,False,False,False
U56,skip,MIX,0.75,RS2,2,25,2.0,0.776470588235294,1.0352941176470587,True,True,-0.02552132217791958,0.13668813373003785,0.08047289209795871,0.06171990193777769,False,False,False,False
U56,skip,MIX,0.75,RS4,4,10,3.0,0.784815321477428,1.0464204286365708,True,True,-0.10560346292596412,0.04622949198343851,0.025845853728304384,0.05551285602395673,False,False,False,False
U56,skip,MIX,0.75,RS4,4,25,3.0,0.784815321477428,1.0464204286365708,True,True,-0.02552132217791958,0.12942986660087308,0.10593774187540397,0.056252890286357354,False,False,False,False
U56,skip,MIX,0.75,RS8,8,10,6.0,0.7907660738714091,1.0543547651618788,True,True,-0.10560346292596412,0.018807130100237934,0.011489094995773257,0.05914752515304545,False,False,False,False
U56,skip,MIX,0.75,RS8,8,25,6.0,0.7907660738714091,1.0543547651618788,True,True,-0.02552132217791958,0.10061159218675253,0.09355867780118865,0.0598493875513344,False,False,False,False
U56,skip,MIX,0.75,RS16,16,10,11.0,0.7946648426812586,1.0595531235750115,True,True,-0.10560346292596412,-0.015054477355883167,-0.043787628062422534,0.044174043451112054,False,False,False,False
U56,skip,MIX,0.75,RS16,16,25,11.0,0.7946648426812586,1.0595531235750115,True,True,-0.02552132217791958,0.06642696371965262,0.03571566819342788,0.044393305035490584,False,False,False,False
U56,skip,RANDOM,0.1,ROT,1,10,,0.09081632653061225,0.9081632653061225,True,,0.015128656848074185,0.024630323873626958,0.022888802221528573,0.01645158260997409,False,False,False,False
U56,skip,RANDOM,0.1,ROT,1,25,,0.09081632653061225,0.9081632653061225,True,,0.023288218700111107,0.033164023637858975,0.031119794247116996,0.01626146762623533,False,False,False,False
U56,skip,RANDOM,0.1,RS1,1,10,1.0,0.10204081632653059,1.0204081632653057,True,False,0.015128656848074185,0.024254312554125246,0.022894290394640148,0.02145507380641974,False,False,False,False
U56,skip,RANDOM,0.1,RS1,1,25,1.0,0.10204081632653059,1.0204081632653057,True,False,0.023288218700111107,0.03334895540455496,0.03286199399273141,0.02162334723220627,False,False,False,False
U56,skip,RANDOM,0.1,RS2,2,10,2.0,0.09642857142857143,0.9642857142857143,True,True,0.015128656848074185,0.029557865360153368,0.028940845890640155,0.01722872449068184,False,False,False,False
U56,skip,RANDOM,0.1,RS2,2,25,2.0,0.09642857142857143,0.9642857142857143,True,True,0.023288218700111107,0.038406686770259046,0.037398552621665214,0.017119425319935287,False,False,False,False
U56,skip,RANDOM,0.1,RS4,4,10,4.0,0.09744897959183674,0.9744897959183674,True,True,0.015128656848074185,0.04228138148228133,0.019866428220710358,0.01989760450723536,False,False,False,False
U56,skip,RANDOM,0.1,RS4,4,25,4.0,0.09744897959183674,0.9744897959183674,True,True,0.023288218700111107,0.050790559256335355,0.03098008550169576,0.019884778495596275,False,False,False,False
U56,skip,RANDOM,0.1,RS8,8,10,8.0,0.10459183673469385,1.0459183673469385,True,True,0.015128656848074185,0.040322928009315806,0.030746494524898135,0.018401043397165015,False,False,False,False
U56,skip,RANDOM,0.1,RS8,8,25,8.0,0.10459183673469385,1.0459183673469385,True,True,0.023288218700111107,0.04918020300262982,0.038966696349648354,0.018389509113784553,False,False,False,False
U56,skip,RANDOM,0.1,RS16,16,10,16.0,0.1142857142857143,1.1428571428571428,True,True,0.015128656848074185,0.023966023731554875,0.020662632947673402,0.018198871032878795,False,False,False,False
U56,skip,RANDOM,0.1,RS16,16,25,16.0,0.1142857142857143,1.1428571428571428,True,True,0.023288218700111107,0.03176562920637371,0.029187100119721178,0.01822248934300619,False,False,False,False
U56,skip,RANDOM,0.25,ROT,1,10,,0.24467213114754097,0.9786885245901639,True,,0.008377053994016448,0.038068365302209584,0.031996373838219655,0.02682906604890906,False,False,False,False
U56,skip,RANDOM,0.25,ROT,1,25,,0.24467213114754097,0.9786885245901639,True,,0.029781772527487815,0.06104373932795659,0.052795519915796334,0.02652155426941177,False,False,False,False
U56,skip,RANDOM,0.25,RS1,1,10,1.0,0.24795081967213117,0.9918032786885247,True,False,0.008377053994016448,0.049609945382033116,0.030846850150911036,0.024215749030269438,False,False,False,False
U56,skip,RANDOM,0.25,RS1,1,25,1.0,0.24795081967213117,0.9918032786885247,True,False,0.029781772527487815,0.06858498292108184,0.052650005618034734,0.024286385943195838,False,False,False,False
U56,skip,RANDOM,0.25,RS2,2,10,2.0,0.2532786885245902,1.0131147540983607,True,True,0.008377053994016448,0.039731569803231004,0.036480316371370315,0.025054879517981153,False,False,False,False
U56,skip,RANDOM,0.25,RS2,2,25,2.0,0.2532786885245902,1.0131147540983607,True,True,0.029781772527487815,0.06119650385346609,0.05787302256753753,0.02527561699781151,False,False,False,False
U56,skip,RANDOM,0.25,RS4,4,10,4.0,0.24795081967213112,0.9918032786885245,True,True,0.008377053994016448,0.04232350168453891,0.03228275721034932,0.033089290204687774,False,False,False,False
U56,skip,RANDOM,0.25,RS4,4,25,4.0,0.24795081967213112,0.9918032786885245,True,True,0.029781772527487815,0.06441128539501739,0.05349116693538519,0.03257300297292576,False,False,False,False
U56,skip,RANDOM,0.25,RS8,8,10,8.0,0.2512295081967213,1.0049180327868852,True,True,0.008377053994016448,0.0480292226125274,0.04546228235398262,0.025805051186789288,False,False,False,False
U56,skip,RANDOM,0.25,RS8,8,25,8.0,0.2512295081967213,1.0049180327868852,True,True,0.029781772527487815,0.07080893407334443,0.06735466625323352,0.025377904240754267,False,False,False,False
U56,skip,RANDOM,0.25,RS16,16,10,16.0,0.27254098360655743,1.0901639344262297,True,True,0.008377053994016448,0.04579199868223638,0.03749484014251572,0.030353861674580256,False,False,False,False
U56,skip,RANDOM,0.25,RS16,16,25,16.0,0.27254098360655743,1.0901639344262297,True,True,0.029781772527487815,0.067950084014476,0.059094810453414574,0.03037827227431563,False,False,False,False
U56,skip,RANDOM,0.5,ROT,1,10,,0.5045081967213114,1.0090163934426228,True,,0.005571375508828025,0.0770761796564452,0.06913359189182339,0.043062847983064464,False,False,False,False
U56,skip,RANDOM,0.5,ROT,1,25,,0.5045081967213114,1.0090163934426228,True,,0.04951040117879879,0.12108204753786977,0.11599494850034056,0.042650418489632795,False,False,False,False
U56,skip,RANDOM,0.5,RS1,1,10,1.0,0.4995901639344262,0.9991803278688524,True,False,0.005571375508828025,0.104767907912108,0.08556998051325501,0.04708686253924986,False,False,False,False
U56,skip,RANDOM,0.5,RS1,1,25,1.0,0.4995901639344262,0.9991803278688524,True,False,0.04951040117879879,0.14674968811370692,0.12934443285967595,0.04615915186690493,False,False,False,False
U56,skip,RANDOM,0.5,RS2,2,10,2.0,0.4966188524590163,0.9932377049180326,True,True,0.005571375508828025,0.10276993114933597,0.06699161031242916,0.02858473043683234,False,False,False,False
U56,skip,RANDOM,0.5,RS2,2,25,2.0,0.4966188524590163,0.9932377049180326,True,True,0.04951040117879879,0.14472871556255096,0.10936379829314184,0.028085678781953408,False,False,False,False
U56,skip,RANDOM,0.5,RS4,4,10,4.0,0.5032786885245902,1.0065573770491805,True,True,0.005571375508828025,0.10701486965990359,0.08319108136647918,0.043473835761716165,False,False,False,False
U56,skip,RANDOM,0.5,RS4,4,25,4.0,0.5032786885245902,1.0065573770491805,True,True,0.04951040117879879,0.15493297590545496,0.12812554729625886,0.043574403952437356,False,False,False,False
U56,skip,RANDOM,0.5,RS8,8,10,8.0,0.5020491803278689,1.0040983606557379,True,True,0.005571375508828025,0.08271661618832882,0.05896480786335733,0.04269907034459136,False,False,False,True
U56,skip,RANDOM,0.5,RS8,8,25,8.0,0.5020491803278689,1.0040983606557379,True,True,0.04951040117879879,0.12680568217467192,0.10662324683667736,0.04267135193218879,False,False,False,True
U56,skip,RANDOM,0.5,RS16,16,10,16.0,0.5118852459016394,1.0237704918032788,True,True,0.005571375508828025,0.08337559203238776,0.07701029065037124,0.04278163356601497,False,False,False,False
U56,skip,RANDOM,0.5,RS16,16,25,16.0,0.5118852459016394,1.0237704918032788,True,True,0.04951040117879879,0.12889266732707028,0.12169100868452509,0.042821743935354595,False,False,False,False
U56,skip,RANDOM,0.75,ROT,1,10,,0.7497948016415868,0.9997264021887825,True,,-0.04266780921270641,0.07187931266154624,0.05775642847583514,0.05950654889800029,False,False,False,False
U56,skip,RANDOM,0.75,ROT,1,25,,0.7497948016415868,0.9997264021887825,True,,0.027021773903737945,0.1451073015549602,0.12915749944691918,0.05932924397509679,False,False,False,False
U56,skip,RANDOM,0.75,RS1,1,10,1.0,0.7485636114911081,0.9980848153214774,True,False,-0.04266780921270641,0.09863970976878877,0.07720923617163483,0.05872106117659881,False,False,False,False
U56,skip,RANDOM,0.75,RS1,1,25,1.0,0.7485636114911081,0.9980848153214774,True,False,0.027021773903737945,0.17102856481728868,0.14826430593202275,0.05840555532967003,False,False,False,False
U56,skip,RANDOM,0.75,RS2,2,10,2.0,0.7519835841313268,1.0026447788417692,True,True,-0.04266780921270641,0.06652296970050386,0.037410065714137006,0.047707904080668745,False,False,False,False
U56,skip,RANDOM,0.75,RS2,2,25,2.0,0.7519835841313268,1.0026447788417692,True,True,0.027021773903737945,0.13928335599406938,0.10829543483025031,0.04725938487719922,False,False,False,False
U56,skip,RANDOM,0.75,RS4,4,10,4.0,0.7499316005471955,0.9999088007295941,True,True,-0.04266780921270641,0.09704977453459995,0.024886993622097994,0.04883301901881773,False,False,False,False
U56,skip,RANDOM,0.75,RS4,4,25,4.0,0.7499316005471955,0.9999088007295941,True,True,0.027021773903737945,0.1697267237691975,0.09841388926714473,0.04868388262534694,False,False,False,False
U56,skip,RANDOM,0.75,RS8,8,10,8.0,0.7469220246238029,0.9958960328317371,True,True,-0.04266780921270641,0.0727050397219191,0.03993951955832301,0.05574866503523261,False,False,False,False
U56,skip,RANDOM,0.75,RS8,8,25,8.0,0.7469220246238029,0.9958960328317371,True,True,0.027021773903737945,0.1445161500055312,0.10950994899375921,0.055216328973969366,False,False,False,False
U56,skip,RANDOM,0.75,RS16,16,10,16.0,0.7549931600547197,1.0066575467396264,True,True,-0.04266780921270641,0.08605470925997483,0.08154933143478829,0.05030697899894978,False,False,False,False
U56,skip,RANDOM,0.75,RS16,16,25,16.0,0.7549931600547197,1.0066575467396264,True,True,0.027021773903737945,0.15785201147696148,0.15658711412454018,0.05020255892532812,False,False,False,False
U56,skip,ORACLE,0.1,ROT,1,10,,0.10102040816326532,1.0102040816326532,True,,0.28483916087373595,0.04094096982252715,0.029783613483705593,0.023291130321628082,True,True,True,True
U56,skip,ORACLE,0.1,ROT,1,25,,0.10102040816326532,1.0102040816326532,True,,0.30009612468683144,0.04880496312279248,0.038429185844957664,0.02306334777762317,True,True,True,True
U56,skip,ORACLE,0.1,RS1,1,10,1.0,0.10714285714285714,1.0714285714285714,True,False,0.28483916087373595,0.028812982124230002,0.024589192976971732,0.0160898309571397,True,True,True,True
U56,skip,ORACLE,0.1,RS1,1,25,1.0,0.10714285714285714,1.0714285714285714,True,False,0.30009612468683144,0.03841185996842178,0.032028820944091964,0.015851609231794902,True,True,True,True
