panel,family,level,cad,ident_max_err,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp,c_sd
SMALL439,QUANTILE,0.3,M,3.469446951953614e-18,OOS,2432,0.30195874975682446,-6.942525542014777,-6.903371038185924,-0.039154503828853215,0.0077348617274544005
SMALL439,QUANTILE,0.3,Q,6.938893903907228e-18,FULL,3934,0.3039501059271513,-5.64224822503927,-5.664039787196984,0.021791562157713606,0.012057681214936732
SMALL439,QUANTILE,0.3,Q,6.938893903907228e-18,IS,1502,0.30265479850738625,-4.920878432972597,-4.8881502594445125,-0.03272817352808488,0.00939475779254915
SMALL439,QUANTILE,0.3,Q,6.938893903907228e-18,OOS,2432,0.3047500860852464,-6.093306704394763,-6.14737949600439,0.0540727916096273,0.013380683289754513
SMALL439,QUANTILE,0.4,W,6.938893903907228e-18,FULL,3934,0.4012917953076587,-4.767147952276285,-4.752529597553012,-0.014618354723272553,0.003250197485316333
SMALL439,QUANTILE,0.4,W,6.938893903907228e-18,IS,1502,0.4014612295992223,-3.8466848076482707,-3.8179802420030162,-0.028704565645254476,0.0028849557031490444
SMALL439,QUANTILE,0.4,W,6.938893903907228e-18,OOS,2432,0.4011871529121289,-5.34553999611489,-5.3399917850300405,-0.005548211084849264,0.0034529710064779445
SMALL439,QUANTILE,0.4,M,1.0408340855860843e-17,FULL,3934,0.4017538028996868,-5.39531357506422,-5.340232428467573,-0.0550811465966472,0.007823855871688929
SMALL439,QUANTILE,0.4,M,1.0408340855860843e-17,IS,1502,0.4016239605614284,-5.110945178665549,-5.019127846081584,-0.09181733258396552,0.0063023168369433485
SMALL439,QUANTILE,0.4,M,1.0408340855860843e-17,OOS,2432,0.40183399335694997,-5.572180512212976,-5.5398182807958385,-0.0323622314171379,0.00863087723634793
SMALL439,QUANTILE,0.4,Q,6.938893903907228e-18,FULL,3934,0.40404642594087353,-5.147442805633462,-5.159590331571806,0.012147525938344117,0.013182363560123284
SMALL439,QUANTILE,0.4,Q,6.938893903907228e-18,IS,1502,0.4023234911509265,-4.279802534689137,-4.246828979028305,-0.032973555660831266,0.010315053728903383
SMALL439,QUANTILE,0.4,Q,6.938893903907228e-18,OOS,2432,0.4051105082001253,-5.692777580390618,-5.730321704993124,0.03754412460250656,0.014576662310650676
SMALL439,QUANTILE,0.5,W,1.3877787807814457e-17,FULL,3934,0.5008912274088941,-3.7768994262185718,-3.76148734208539,-0.015412084133181736,0.003336918848927564
SMALL439,QUANTILE,0.5,W,1.3877787807814457e-17,IS,1502,0.5009154179871737,-3.0752931678662554,-3.049856718560462,-0.025436449305793474,0.0029642861695478515
SMALL439,QUANTILE,0.5,W,1.3877787807814457e-17,OOS,2432,0.5008762873395785,-4.21771539386,-4.2086080690519,-0.009107324808099726,0.0035480694609707334
SMALL439,QUANTILE,0.5,M,1.3877787807814457e-17,FULL,3934,0.5013961397649029,-4.19683963491988,-4.143075191675538,-0.05376444324434182,0.008074715897998826
SMALL439,QUANTILE,0.5,M,1.3877787807814457e-17,IS,1502,0.5011529751771789,-4.094468513640681,-4.011615779291611,-0.08285273434907037,0.00660238982682881
SMALL439,QUANTILE,0.5,M,1.3877787807814457e-17,OOS,2432,0.5015463178943279,-4.260364654578286,-4.224549875101324,-0.035814779476961434,0.008860663195469494
SMALL439,QUANTILE,0.5,Q,6.938893903907228e-18,FULL,3934,0.5037976364387181,-4.067260870208411,-4.076355504642715,0.009094634434303472,0.013518409011517227
SMALL439,QUANTILE,0.5,Q,6.938893903907228e-18,IS,1502,0.5021531856478825,-3.4555599648232738,-3.4174785086656723,-0.0380814561576015,0.010773333778575379
SMALL439,QUANTILE,0.5,Q,6.938893903907228e-18,OOS,2432,0.5048132470833873,-4.451374623558291,-4.487677267985779,0.03630264442748832,0.014875903085712601
SMALL439,QUANTILE,0.6,W,6.938893903907228e-18,FULL,3934,0.6014276085375477,-3.093047934538262,-3.08616086862592,-0.006887065912342116,0.003312682549652152
SMALL439,QUANTILE,0.6,W,6.938893903907228e-18,IS,1502,0.6015255916873014,-2.8447599662282608,-2.8185175248195637,-0.026242441408697026,0.002947354435661603
SMALL439,QUANTILE,0.6,W,6.938893903907228e-18,OOS,2432,0.601367094273185,-3.2478989142365133,-3.2531361139038095,0.0052371996672961885,0.0035186436149152304
SMALL439,QUANTILE,0.6,M,6.938893903907228e-18,FULL,3934,0.6018377470197005,-3.3449788793800117,-3.3013760128167036,-0.04360286656330814,0.007871327073646583
SMALL439,QUANTILE,0.6,M,6.938893903907228e-18,IS,1502,0.6017016231011798,-3.3682098655944737,-3.2913553953944463,-0.07685447020002734,0.0064790270308782184
SMALL439,QUANTILE,0.6,M,6.938893903907228e-18,OOS,2432,0.6019218169726684,-3.330584928968827,-3.307560314451452,-0.02302461451737514,0.008619816419924403
SMALL439,QUANTILE,0.6,Q,6.938893903907228e-18,FULL,3934,0.60431528404863,-3.3423200973899947,-3.369855332320282,0.02753523493028709,0.013380216384639725
SMALL439,QUANTILE,0.6,Q,6.938893903907228e-18,IS,1502,0.6030426730691361,-3.1204410707406094,-3.101982494878852,-0.018458575861757254,0.010946412990723875
SMALL439,QUANTILE,0.6,Q,6.938893903907228e-18,OOS,2432,0.6051012469150773,-3.4807675505886593,-3.5360092396748533,0.05524168908619398,0.014630160130127206
SMALL439,QUANTILE,0.7,W,2.0816681711721685e-17,FULL,3934,0.7013971914826282,-2.367717505336442,-2.3622208486303142,-0.005496656706127645,0.0029490663728635367
SMALL439,QUANTILE,0.7,W,2.0816681711721685e-17,IS,1502,0.7015247500185013,-2.2876499470195544,-2.26684326743376,-0.020806679585794186,0.0026186942081719436
SMALL439,QUANTILE,0.7,W,2.0816681711721685e-17,OOS,2432,0.7013184114987131,-2.417480293663399,-2.4215433818538523,0.004063088190453534,0.0031336959172665138
SMALL439,QUANTILE,0.7,M,2.0816681711721685e-17,FULL,3934,0.7017871099459583,-2.54165463619882,-2.5096983235065595,-0.031956312692260624,0.006962624206257812
SMALL439,QUANTILE,0.7,M,2.0816681711721685e-17,IS,1502,0.7016897067048585,-2.6251517446173267,-2.5686649133647377,-0.05648683125258902,0.005704859480011874
SMALL439,QUANTILE,0.7,M,2.0816681711721685e-17,OOS,2432,0.7018472660594992,-2.490052521612407,-2.4732739185329145,-0.016778603079492527,0.0076371534272037
SMALL439,QUANTILE,0.7,Q,1.3877787807814457e-17,FULL,3934,0.7039386488905685,-2.6311347355654435,-2.647286250785519,0.016151515220075296,0.011452567077266268
SMALL439,QUANTILE,0.7,Q,1.3877787807814457e-17,IS,1502,0.7029013748050454,-2.601955855364957,-2.584214492343362,-0.017741363021595014,0.009271002872725411
SMALL439,QUANTILE,0.7,Q,1.3877787807814457e-17,OOS,2432,0.7045792680009529,-2.6492470085748066,-2.6861441475579895,0.03689713898318292,0.012571965403108858
SMALL439,QUANTILE,0.8,W,1.734723475976807e-17,FULL,3934,0.8013121491800764,-1.599901576906837,-1.60116644043935,0.0012648635325129831,0.002363887106727286
SMALL439,QUANTILE,0.8,W,1.734723475976807e-17,IS,1502,0.8014638720913299,-1.5376565299415113,-1.5246497931110436,-0.013006736830467602,0.0020963422816644727
SMALL439,QUANTILE,0.8,W,1.734723475976807e-17,OOS,2432,0.8012184453097217,-1.6386431657227973,-1.6488514031453239,0.010208237422526523,0.002510787476886169
SMALL439,QUANTILE,0.8,M,1.3877787807814457e-17,FULL,3934,0.801582172986905,-1.6481291423401379,-1.6260634364729798,-0.02206570586715806,0.005462699173755584
SMALL439,QUANTILE,0.8,M,1.3877787807814457e-17,IS,1502,0.8015081162296503,-1.6615664244527872,-1.6246240553550395,-0.03694236909774773,0.004578677697780793
SMALL439,QUANTILE,0.8,M,1.3877787807814457e-17,OOS,2432,0.8016279103427426,-1.6397963899615675,-1.626947894788744,-0.012848495172823604,0.005943801425818706
SMALL439,QUANTILE,0.8,Q,1.3877787807814457e-17,FULL,3934,0.8031700370661868,-1.678122376548874,-1.7026731764936853,0.024550799944811352,0.009089008792013423
SMALL439,QUANTILE,0.8,Q,1.3877787807814457e-17,IS,1502,0.8025195427572254,-1.766866822891533,-1.771388604856905,0.004521781965372007,0.007773269705083559
SMALL439,QUANTILE,0.8,Q,1.3877787807814457e-17,OOS,2432,0.803571781495488,-1.6233407874146621,-1.6604275234044286,0.03708673598976642,0.009793872264024535
SMALL439,QUANTILE,0.9,W,5.551115123125783e-17,FULL,3934,0.9013930146529535,-0.786505205285315,-0.786212207897341,-0.0002929973879739478,0.00159437207025314
SMALL439,QUANTILE,0.9,W,5.551115123125783e-17,IS,1502,0.9015962875745498,-0.7935750211657489,-0.7875959516651099,-0.005979069500638978,0.0015598039485049534
SMALL439,QUANTILE,0.9,W,5.551115123125783e-17,OOS,2432,0.90126747356404,-0.7821194630960981,-0.7853488621560878,0.003229399059989646,0.0016028391639035114
SMALL439,QUANTILE,0.9,M,2.7755575615628914e-17,FULL,3934,0.9015513090465744,-0.7905651501297406,-0.7788656712662378,-0.011699478863502755,0.0032573833376170758
SMALL439,QUANTILE,0.9,M,2.7755575615628914e-17,IS,1502,0.9016645917279711,-0.8207337567490036,-0.8008456443320044,-0.01988811241699917,0.0028418520544367257
SMALL439,QUANTILE,0.9,M,2.7755575615628914e-17,OOS,2432,0.9014813458116,-0.7719135466949245,-0.765254291283779,-0.006659255411145537,0.003488114511936382
SMALL439,QUANTILE,0.9,Q,2.7755575615628914e-17,FULL,3934,0.9024599652865578,-0.8024006558458696,-0.8228874968252198,0.020486840979350163,0.0053053655479222235
SMALL439,QUANTILE,0.9,Q,2.7755575615628914e-17,IS,1502,0.9022436020788577,-0.849470155456622,-0.8504348153920205,0.0009646599353985152,0.004391562753691001
SMALL439,QUANTILE,0.9,Q,2.7755575615628914e-17,OOS,2432,0.902593590918945,-0.773307955232827,-0.8059140284775168,0.03260607324468978,0.005795074873915822
SMALL439,QUANTILE,0.95,W,2.0816681711721685e-17,FULL,3934,0.9502400314804368,-0.4074064169862446,-0.42357501439649337,0.016168597410248786,0.003876007415165549
SMALL439,QUANTILE,0.95,W,2.0816681711721685e-17,IS,1502,0.9510260905355968,-0.42406144444073757,-0.4193386921473419,-0.004722752293395693,0.0029879519869265556
SMALL439,QUANTILE,0.95,W,2.0816681711721685e-17,OOS,2432,0.9497545624422582,-0.3970743063330229,-0.42615909820411524,0.029084791871092364,0.00426330072826438
SMALL439,QUANTILE,0.95,M,2.7755575615628914e-17,FULL,3934,0.9503389501737468,-0.4011005583336891,-0.4109812927973078,0.009880734463618701,0.004152126817241739
SMALL439,QUANTILE,0.95,M,2.7755575615628914e-17,IS,1502,0.9509612600834813,-0.42561895734745114,-0.4148641544331477,-0.010754802914303419,0.003357294704045595
SMALL439,QUANTILE,0.95,M,2.7755575615628914e-17,OOS,2432,0.9499546123923236,-0.3859238374875673,-0.4084677699038419,0.022543932416274615,0.004532718558320251
SMALL439,QUANTILE,0.95,Q,2.0816681711721685e-17,FULL,3934,0.9509477860977056,-0.42532381057287516,-0.44012466133838135,0.01480085076550619,0.004221708263008619
SMALL439,QUANTILE,0.95,Q,2.0816681711721685e-17,IS,1502,0.9512900656589633,-0.4463020853984867,-0.4379280801439567,-0.008374005254530026,0.0035420021426879906
SMALL439,QUANTILE,0.95,Q,2.0816681711721685e-17,OOS,2432,0.9507363946910405,-0.4123067528430946,-0.4414772029765368,0.029170450133442216,0.0045794460898077
SMALL439,MA-THRESH,0.3,W,6.938893903907228e-18,FULL,3934,0.10141294916173897,-15.38285142248046,-15.361622724849667,-0.021228697630792936,0.08296716710720418
SMALL439,MA-THRESH,0.3,W,6.938893903907228e-18,IS,1502,0.08684856419243539,-5.445193167783202,-5.500596110584821,0.05540294280161895,0.05726684778482671
SMALL439,MA-THRESH,0.3,W,6.938893903907228e-18,OOS,2432,0.11040789415511643,-22.076954022478358,-21.858680783410556,-0.21827323906780194,0.09433809139318491
SMALL439,MA-THRESH,0.3,M,5.204170427930421e-18,FULL,3934,0.10148231215165994,-19.875353855908063,-19.63398868619297,-0.2413651697150918,0.07861876222609364
SMALL439,MA-THRESH,0.3,M,5.204170427930421e-18,IS,1502,0.08862615648278721,-15.771174809983846,-15.35728028974843,-0.41389452023541473,0.057290970843515365
SMALL439,MA-THRESH,0.3,M,5.204170427930421e-18,OOS,2432,0.10942225697676145,-22.511212827997127,-22.31920178626785,-0.19201104172927685,0.0883629656516511
SMALL439,MA-THRESH,0.3,Q,5.204170427930421e-18,FULL,3934,0.10193991042595284,-14.79113162507324,-14.472669249167659,-0.3184623759055807,0.08245247700465501
SMALL439,MA-THRESH,0.3,Q,5.204170427930421e-18,IS,1502,0.09245423549253104,-8.668504066841344,-8.307573660626556,-0.3609304062147878,0.06230361328492143
SMALL439,MA-THRESH,0.3,Q,5.204170427930421e-18,OOS,2432,0.10779825078368292,-18.788005483166216,-18.432750283842015,-0.35525519932420124,0.09226133146113247
SMALL439,MA-THRESH,0.2,W,6.938893903907228e-18,FULL,3934,0.17618160358146942,-10.695617655280397,-10.725721732601002,0.030104077320604716,0.11220888580468183
SMALL439,MA-THRESH,0.2,W,6.938893903907228e-18,IS,1502,0.16951614484127375,-5.1610690864257736,-5.2596691059606515,0.09860001953487796,0.09901310280296538
SMALL439,MA-THRESH,0.2,W,6.938893903907228e-18,OOS,2432,0.18029818212907384,-14.313340276196174,-14.257372812280234,-0.05596746391593932,0.11946784923068665
SMALL439,MA-THRESH,0.2,M,6.938893903907228e-18,FULL,3934,0.1760177487104862,-11.223035830583438,-11.267308355536422,0.044272524952983616,0.10868519873726036
SMALL439,MA-THRESH,0.2,M,6.938893903907228e-18,IS,1502,0.17245726661212768,-8.22439091285807,-8.193747176600619,-0.030643736257450982,0.1003757288569656
SMALL439,MA-THRESH,0.2,M,6.938893903907228e-18,OOS,2432,0.17821669776958754,-13.136337172673485,-13.214240616770901,0.07790344409741579,0.11347806758898678
SMALL439,MA-THRESH,0.2,Q,6.938893903907228e-18,FULL,3934,0.18000165355724432,-11.02661866681598,-10.609211853889477,-0.4174068129265027,0.11606542999291723
SMALL439,MA-THRESH,0.2,Q,6.938893903907228e-18,IS,1502,0.18180236998649002,-6.555263094265218,-6.564281338617528,0.009018244352310134,0.1091119392080753
SMALL439,MA-THRESH,0.2,Q,6.938893903907228e-18,OOS,2432,0.17888953345990596,-13.898018684570989,-13.223289333669008,-0.6747293509019805,0.12016761264130993
SMALL439,MA-THRESH,0.12,W,3.469446951953614e-18,FULL,3934,0.27789146422515776,-8.02884450015009,-7.852818217009361,-0.17602628314072888,0.14290595487058688
SMALL439,MA-THRESH,0.12,W,3.469446951953614e-18,IS,1502,0.28853219985958195,-5.110469568496967,-5.043832352660682,-0.0666372158362849,0.14550830689550034
SMALL439,MA-THRESH,0.12,W,3.469446951953614e-18,OOS,2432,0.2713197598983053,-9.893723992064828,-9.688941702627751,-0.20478228943707677,0.14090396395475546
SMALL439,MA-THRESH,0.12,M,6.938893903907228e-18,FULL,3934,0.27882382354297375,-7.825070855111482,-7.8547983757490725,0.02972752063759021,0.13872044534825664
SMALL439,MA-THRESH,0.12,M,6.938893903907228e-18,IS,1502,0.29149004038153237,-5.29969370317207,-5.574963798369326,0.2752700951972553,0.14218714745414646
SMALL439,MA-THRESH,0.12,M,6.938893903907228e-18,OOS,2432,0.27100118468955475,-9.425801427212699,-9.34067967509069,-0.08512175212200823,0.13597667574186734
SMALL439,MA-THRESH,0.12,Q,6.938893903907228e-18,FULL,3934,0.28184457950753644,-7.566591288356661,-7.090553348414841,-0.4760379399418202,0.14641584901990073
SMALL439,MA-THRESH,0.12,Q,6.938893903907228e-18,IS,1502,0.2981889120149347,-4.164709913293629,-4.321619715150704,0.1569098018570747,0.14956281671037433
SMALL439,MA-THRESH,0.12,Q,6.938893903907228e-18,OOS,2432,0.2717503412566679,-9.73216663864327,-8.922674132849329,-0.8094925057939406,0.14354206896325425
SMALL439,MA-THRESH,0.06,W,6.938893903907228e-18,FULL,3934,0.3812985972862277,-5.9531077108047725,-5.696459850470381,-0.25664786033439135,0.1613880339859247
SMALL439,MA-THRESH,0.06,W,6.938893903907228e-18,IS,1502,0.4081194468573123,-4.229805515115936,-4.3298854568503575,0.10007994173442114,0.17291736448204856
SMALL439,MA-THRESH,0.06,W,6.938893903907228e-18,OOS,2432,0.36473407588171736,-7.034431277333897,-6.608353171531012,-0.4260781058028851,0.15151911779173616
SMALL439,MA-THRESH,0.06,M,6.938893903907228e-18,FULL,3934,0.3826854170647616,-6.522748920868304,-6.328726867932133,-0.19402205293617136,0.15720632818432367
SMALL439,MA-THRESH,0.06,M,6.938893903907228e-18,IS,1502,0.41118938292225454,-4.612172323134112,-4.973465590140025,0.36129326700591324,0.16752296957536505
SMALL439,MA-THRESH,0.06,M,6.938893903907228e-18,OOS,2432,0.3650814052563922,-7.718184270281725,-7.232871918117789,-0.48531235216393576,0.1477953868974719
SMALL439,MA-THRESH,0.06,Q,6.938893903907228e-18,FULL,3934,0.3848533144232908,-6.766778382326311,-6.134397271784953,-0.6323811105413579,0.1665611939219279
SMALL439,MA-THRESH,0.06,Q,6.938893903907228e-18,IS,1502,0.4208508452967806,-4.087241934916963,-4.2171486310533135,0.12990669613635042,0.1737918090026843
SMALL439,MA-THRESH,0.06,Q,6.938893903907228e-18,OOS,2432,0.3626212867209957,-8.455730409781271,-7.447562525598528,-1.0081678841827433,0.15792229152117188
SMALL439,MA-THRESH,0.0,W,6.938893903907228e-18,FULL,3934,0.5039268236696481,-3.64087212784725,-3.5534772434819173,-0.08739488436533271,0.16795525583458212
SMALL439,MA-THRESH,0.0,W,6.938893903907228e-18,IS,1502,0.5464807879434856,-2.3580492480094195,-2.57508706097227,0.2170378129628503,0.17747673119243737
SMALL439,MA-THRESH,0.0,W,6.938893903907228e-18,OOS,2432,0.47764555132618425,-4.443937711587509,-4.23296057994309,-0.21097713164441867,0.15614087120890585
SMALL439,MA-THRESH,0.0,M,6.938893903907228e-18,FULL,3934,0.5086884895049398,-4.5207540219953435,-4.2859627600863925,-0.23479126190895094,0.16480159050862755
SMALL439,MA-THRESH,0.0,M,6.938893903907228e-18,IS,1502,0.5539954892734479,-3.042573667384185,-3.480889409479948,0.43831574209576285,0.1722317486425459
SMALL439,MA-THRESH,0.0,M,6.938893903907228e-18,OOS,2432,0.4807069460623827,-5.437150919981715,-4.833123920549864,-0.6040269994318503,0.15353489107728163
SMALL439,MA-THRESH,0.0,Q,1.3877787807814457e-17,FULL,3934,0.5105880005963086,-5.259785987832699,-4.350097915636297,-0.9096880721964018,0.17852453823871442
SMALL439,MA-THRESH,0.0,Q,1.3877787807814457e-17,IS,1502,0.5638974888396664,-3.464610946776636,-3.27601098234902,-0.18859996442761595,0.1842786048677105
SMALL439,MA-THRESH,0.0,Q,1.3877787807814457e-17,OOS,2432,0.4776641308012743,-6.377531684165616,-5.099588456193493,-1.2779432279721226,0.16659787114457975
SMALL439,MA-THRESH,-0.06,W,8.673617379884035e-18,FULL,3934,0.6246773001897126,-2.6925900243234935,-2.516988348682725,-0.17560167564076856,0.16194886259474206
SMALL439,MA-THRESH,-0.06,W,8.673617379884035e-18,IS,1502,0.6785573506111092,-1.7473787127046947,-1.9495667627499103,0.20218805004521556,0.16239320738154253
SMALL439,MA-THRESH,-0.06,W,8.673617379884035e-18,OOS,2432,0.5914010519442612,-3.2786005607791324,-2.9078633974090495,-0.3707371633700829,0.15247232442375103
SMALL439,MA-THRESH,-0.06,M,1.0408340855860843e-17,FULL,3934,0.627263596689647,-3.286808940286523,-2.9683552820659598,-0.31845365822056326,0.15770334971801453
SMALL439,MA-THRESH,-0.06,M,1.0408340855860843e-17,IS,1502,0.6827467803658896,-2.145855843970468,-2.4719325613115073,0.3260767173410395,0.15738117185549685
SMALL439,MA-THRESH,-0.06,M,1.0408340855860843e-17,OOS,2432,0.5929972554553888,-3.988437274193246,-3.2903053988331044,-0.6981318753601418,0.14787360339670502
SMALL439,MA-THRESH,-0.06,Q,1.3877787807814457e-17,FULL,3934,0.6251920300192487,-4.675257497534457,-3.515453734975371,-1.1598037625590862,0.17163874371806462
SMALL439,MA-THRESH,-0.06,Q,1.3877787807814457e-17,IS,1502,0.6860716181811147,-3.1800248370168482,-2.6302986634547665,-0.5497261735620818,0.17308086806045542
SMALL439,MA-THRESH,-0.06,Q,1.3877787807814457e-17,OOS,2432,0.5875928764752014,-5.603390259475827,-4.131493037674616,-1.4718972218012105,0.15956437123063716
SMALL439,MA-THRESH,-0.12,W,1.0408340855860843e-17,FULL,3934,0.723705173743112,-2.4569846290497965,-2.0187163480071657,-0.4382682810426308,0.1424229091028181
SMALL439,MA-THRESH,-0.12,W,1.0408340855860843e-17,IS,1502,0.7738221647924053,-1.6291130308428547,-1.5525129127926585,-0.07660011805019629,0.1382248744956262
SMALL439,MA-THRESH,-0.12,W,1.0408340855860843e-17,OOS,2432,0.6927529860144778,-2.969385057098184,-2.332746991681778,-0.6366380654164061,0.1360506478186357
SMALL439,MA-THRESH,-0.12,M,1.0408340855860843e-17,FULL,3934,0.7275822225122968,-2.513222501543,-2.0517248089058304,-0.46149769263716944,0.13718157531450292
SMALL439,MA-THRESH,-0.12,M,1.0408340855860843e-17,IS,1502,0.779581785711181,-1.5405745782705038,-1.6487996717528208,0.10822509348231701,0.1305065404297023
SMALL439,MA-THRESH,-0.12,M,1.0408340855860843e-17,OOS,2432,0.6954673607011436,-3.1112712697772604,-2.307315258152065,-0.8039560116251954,0.13125301021313
SMALL439,MA-THRESH,-0.12,Q,1.0408340855860843e-17,FULL,3934,0.7247355920491965,-3.5564996365997414,-2.4257235220722873,-1.1307761145274542,0.15151857305186456
SMALL439,MA-THRESH,-0.12,Q,1.0408340855860843e-17,IS,1502,0.7757943307755988,-2.497237981784828,-1.8976602506506346,-0.5995777311341932,0.14357079044745233
SMALL439,MA-THRESH,-0.12,Q,1.0408340855860843e-17,OOS,2432,0.6932017821943212,-4.210288560206621,-2.7739637624603075,-1.4363247977463134,0.14768169064253142
SMALL439,MA-THRESH,-0.25,W,2.0816681711721685e-17,FULL,3934,0.8602013981959505,-1.5726586275859322,-1.0550799097911456,-0.5175787177947866,0.08941236623521259
SMALL439,MA-THRESH,-0.25,W,2.0816681711721685e-17,IS,1502,0.8880323164352526,-1.0103659900444706,-0.865666838725887,-0.14469915131858357,0.07727657380270325
SMALL439,MA-THRESH,-0.25,W,2.0816681711721685e-17,OOS,2432,0.843013059710987,-1.91854690210016,-1.1681217757869122,-0.7504251263132478,0.09204759061713735
SMALL439,MA-THRESH,-0.25,M,1.3877787807814457e-17,FULL,3934,0.862980341720558,-1.5629311379998567,-1.0363923393388763,-0.5265387986609804,0.08448655951930793
SMALL439,MA-THRESH,-0.25,M,1.3877787807814457e-17,IS,1502,0.890103573578911,-0.8257137508370871,-0.8258209435721753,0.00010719273508819072,0.07421327979914896
SMALL439,MA-THRESH,-0.25,M,1.3877787807814457e-17,OOS,2432,0.8462290694133024,-2.0174240064177784,-1.1689306224278218,-0.8484933839899567,0.08609480502123974
SMALL439,MA-THRESH,-0.25,Q,1.3877787807814457e-17,FULL,3934,0.8563153634459432,-1.926806446980911,-1.1533986371659255,-0.7734078098149855,0.10186397751885258
SMALL439,MA-THRESH,-0.25,Q,1.3877787807814457e-17,IS,1502,0.8839098489727447,-1.3260457051987862,-0.9750463548729105,-0.3509993503258757,0.08605347185017512
SMALL439,MA-THRESH,-0.25,Q,1.3877787807814457e-17,OOS,2432,0.839273045493124,-2.2953175715570096,-1.2546789302547934,-1.0406386413022162,0.10702323212350752
SMALL439,MA-THRESH,-0.4,W,1.3877787807814457e-17,FULL,3934,0.9323446969135092,-0.8161498895956854,-0.5114473884819892,-0.3047025011136961,0.045476668452996374
SMALL439,MA-THRESH,-0.4,W,1.3877787807814457e-17,IS,1502,0.9447484394168679,-0.5469180624311676,-0.4402714521116957,-0.10664661031947187,0.03382191741379328
SMALL439,MA-THRESH,-0.4,W,1.3877787807814457e-17,OOS,2432,0.9246841618641486,-0.9817799041964559,-0.5506835646309494,-0.4310963395655065,0.049858342932938005
SMALL439,MA-THRESH,-0.4,M,1.3877787807814457e-17,FULL,3934,0.9337974299253465,-0.7846739655436918,-0.5133885019154238,-0.271285463628268,0.04212114897184306
SMALL439,MA-THRESH,-0.4,M,1.3877787807814457e-17,IS,1502,0.9454450126695086,-0.4880287976831932,-0.44717275397105904,-0.04085604371213414,0.03356851854767506
SMALL439,MA-THRESH,-0.4,M,1.3877787807814457e-17,OOS,2432,0.9266038981483188,-0.9670482493753241,-0.5494704068816469,-0.41757784249367713,0.04515561048582093
SMALL439,MA-THRESH,-0.4,Q,1.3877787807814457e-17,FULL,3934,0.9301957565853326,-0.9630616414998627,-0.5967194750880589,-0.36634216641180384,0.051933426314950966
SMALL439,MA-THRESH,-0.4,Q,1.3877787807814457e-17,IS,1502,0.9419629604065859,-0.6192712645213039,-0.5282851015126377,-0.09098616300866613,0.03757859964106087
SMALL439,MA-THRESH,-0.4,Q,1.3877787807814457e-17,OOS,2432,0.9229283469884898,-1.1740028594919405,-0.6328731716796376,-0.5411296878123029,0.057906560125123054
U56,QUANTILE,0.2,W,3.469446951953614e-18,FULL,4442,0.20593569274358198,-14.32699157753834,-14.310275892408896,-0.016715685129444324,0.005863096799603929
