panel,chooser,n_distinct_picks,OOS_Sharpe_spread,OOS_CAGR_spread,OOS_MaxDD_spread,n_4b,n_E
B136,IS_CAGR,1,0.17470522083181828,0.023462591202566774,7.771561172376096e-16,16,16
B136,IS_LEGS,1,0.195490815232244,0.0177152325367671,5.551115123125783e-16,8,16
B136,IS_SHARPE,1,0.195490815232244,0.0177152325367671,5.551115123125783e-16,8,16
U56,IS_CAGR,4,0.22845023589784774,0.02377854308702343,0.08160507756586832,15,16
U56,IS_LEGS,2,0.26655350655183496,0.024452934786908465,0.031396138690140685,16,16
U56,IS_SHARPE,2,0.26655350655183496,0.024452934786908465,0.031396138690140685,16,16
