gross,picked_band,isS,oosC,oosS,oosD,spy_oosC,spy_oosS,spy_oosD,beats_spy_oosS,pass4a,pass4b
0.55,0.08,1.1218433831383068,0.06560598929950978,1.163376623603833,-0.10713960381892818,0.15237187725667578,0.872122672456382,-0.33717256775620263,1,0,0
0.75,0.08,1.122238493148958,0.08970841454328005,1.1626595234215016,-0.14466921722484838,0.15237187725667578,0.872122672456382,-0.33717256775620263,1,0,0
0.95,0.08,1.122545871825424,0.11390597134651204,1.161838460564277,-0.1814341804786318,0.15237187725667578,0.872122672456382,-0.33717256775620263,1,0,1
1.0,0.08,1.1226081240349866,0.11996718309904564,1.161615279891426,-0.19050604786112602,0.15237187725667578,0.872122672456382,-0.33717256775620263,1,0,1
1.1,0.08,1.1227124598198348,0.13210078772874412,1.16114604466131,-0.20850661614404964,0.15237187725667578,0.872122672456382,-0.33717256775620263,1,0,0
