panel,gross,cost_bps,theta,L_prem_yr,L_prem_in_yr,L_prem_out_yr,L_day_share,L_prem_share_in,L_conc,L_mean_in_yr,L_mean_out_yr,L_mean_gap_yr,L_episodes,L_days_in,L_days,now_prem_share_in,now_conc,now_day_share,cand_prem_share_in,cand_conc,cand_prem_yr,boot_lo,boot_med,boot_hi,gap_lo,gap_med,gap_hi,IS_prem_yr,IS_prem_share_in,IS_conc,IS_day_share,IS_episodes,OOS_prem_yr,OOS_prem_share_in,OOS_conc,OOS_day_share,OOS_episodes,IS_gap_yr,OOS_gap_yr,IS_mean_in,OOS_mean_in,IS_mean_out,OOS_mean_out
U56,0.75,25.0,0.03,0.00040775628687570587,0.0008253398256823696,-0.00041758353880666315,0.37191011235955057,2.024100798068022,5.442446254623987,0.0022191916763060694,-0.0006648467791376211,0.002884038455443691,126,1655,4450,-3.3063368956484323,-8.890150565338685,0.37191011235955057,1.119276030420783,3.0095337373851865,0.009119637295011756,-2.8535754714326282,0.6479340538286515,3.567102621468399,-0.015466160017020851,0.005447184674541711,0.02666185295759259,-0.0007672765810756225,7.505270771388574,22.927060027666464,0.3273542600896861,74,0.001373082101848413,4.540343985669121,11.11428893485938,0.4085141219811707,52,-0.02501185788125423,0.023479426348936034,-0.017591396232143494,0.015260831211227278,0.007420461649110736,-0.008218595137708756
U56,0.75,25.0,0.05,0.00040775628687570587,-0.00057322149389356,0.0009809777807692677,0.25865168539325845,-1.4057943736089886,-5.43508684844483,-0.0022161908321688462,0.0013232346542659114,-0.0035394254864347576,76,1151,4450,5.318982457699542,20.564267538456093,0.25865168539325845,0.8065462303187714,3.1182716984522436,0.009119637295011756,-2.6036780970852598,0.48177885500323137,4.169659813069215,-0.028822205835998205,-0.0015677321327819812,0.02553918943099995,-0.0007672765810756225,8.134981283707436,40.31335169481685,0.20179372197309417,35,0.001373082101848413,2.974093838033033,9.739559311413807,0.3053622595169873,41,-0.03778999853720248,0.017275382216060862,-0.03093149066009823,0.01337321457039335,0.00685850787710425,-0.003902167645667513
U56,0.75,25.0,0.1,0.00040775628687570587,-0.005455721151654279,0.0058634774385299855,0.11842696629213482,-13.379857839732871,-112.97982426339901,-0.04606823363351336,0.006651153352398275,-0.05271938698591164,39,527,4450,3.988674758165656,33.68046048166446,0.11842696629213482,0.2115710812512481,1.7865110276433664,0.009119637295011756,-7.869593174112515,-0.1447102439107906,7.964799630071906,-0.0994019569330234,-0.051467166984219465,-0.007435101382977295,-0.0007672765810756225,8.22109071433455,119.5632540845612,0.0687593423019432,23,0.001373082101848413,-3.4635005821661236,-21.75149594404072,0.15923045435939417,16,-0.09768775394759299,-0.03715604594982886,-0.09173808481627807,-0.02986658976919067,0.005949669131314928,0.007289456180638189
U56,0.75,25.0,0.15,0.00040775628687570587,-0.004058256607509334,0.004466012894385041,0.05146067415730337,-9.952652449835533,-193.40307162344158,-0.07886131835553073,0.004708305467901785,-0.08356962382343251,30,229,4450,12.596724372849351,244.7835085553695,0.05146067415730337,0.47268174920006745,9.185300366551528,0.009119637295011756,-6.275517993270265,-0.19365997240978317,6.35750305312116,-0.19217737673476776,-0.08593808620904016,-0.02653015822258679,-0.0007672765810756225,6.196698389458526,540.7292898975331,0.0114598903836572,7,0.001373082101848413,-2.5389626297155417,-30.110124778616836,0.08432255423659435,23,-0.41892244961074504,-0.0466504397563013,-0.4148889208400284,-0.04134367341794119,0.004033528770716672,0.005306766338360105
U56,0.75,25.0,0.2,0.00040775628687570587,-0.0019414475094921828,0.0023492037963678903,0.013258426966292135,-4.761293870826285,-359.11453771486384,-0.14643121046169855,0.0023807690489266935,-0.14881197951062525,9,59,4450,0.19901897267958896,15.01075302413849,0.013258426966292135,-0.06778291121286383,-5.112439913512611,0.009119637295011756,-2.53200465168448,-0.0874795279353445,2.47846803311284,-0.421532221052057,-0.14335172849507055,-0.0264644854282495,-0.0007672765810756225,1.233401422515981,825.1455516631913,0.0014947683109118087,1,0.001373082101848413,-2.009306381469372,-87.65599089160136,0.022922636103151862,8,-0.6332942093043684,-0.1245878359410496,-0.633114857769892,-0.12035887221304532,0.0001793515344764992,0.004228963728004275
U56,0.75,50.0,0.03,-0.003273293153789124,-0.0007378624551856921,-0.0025354306986034325,0.37191011235955057,0.22541899564710594,0.6061114988698618,-0.001983980619683583,-0.004036732239279168,0.002052751619595585,126,1655,4450,0.8760417341294072,2.355520070619856,0.37191011235955057,2.048645039785122,5.508441345645796,0.0032181131829731938,-2.9028016019633807,0.42653238860534387,3.826353726323367,-0.016456003342944597,0.003957884949545289,0.02589273967683485,-0.004164767069217413,1.6708652493032854,5.104150008145653,0.3273542600896861,74,-0.002540919781597319,-1.7209519624809526,-4.212711066473915,0.4085141219811707,52,-0.025411338817566048,0.02239289416159685,-0.021257595870270807,0.01070416088295751,0.004153742947295239,-0.01168873327863934
U56,0.75,50.0,0.05,-0.003273293153789124,-0.001666170580879621,-0.0016071225729095025,0.25865168539325845,0.5090196638669171,1.9679735049589757,-0.006441754200620602,-0.002167837359638462,-0.00427391684098214,76,1151,4450,-0.316898979835261,-1.2251958820737718,0.25865168539325845,1.3578933406755798,5.249891716773527,0.0032181131829731938,-2.097153479106743,0.45099067295575135,3.1756814730679643,-0.028208992891299814,-0.0023111632679090883,0.024389754493427264,-0.004164767069217413,1.6891193089670407,8.37052457554778,0.20179372197309417,35,-0.002540919781597319,-1.0800478445998922,-3.5369395232674754,0.3053622595169873,41,-0.038456873718129704,0.01659569975936681,-0.03486128510431646,0.008987079600983718,0.003595588613813247,-0.007608620158383094
U56,0.75,50.0,0.1,-0.003273293153789124,-0.005897356055300322,0.0026240629015111994,0.11842696629213482,1.8016583844540826,15.213244422809616,-0.04979740881610329,0.0029765689298304455,-0.05277397774593374,39,527,4450,-0.3643672032818404,-3.076724961298273,0.11842696629213482,0.02630566020633539,0.22212559377266128,0.0032181131829731938,-5.1636619659565355,0.7857196281321124,6.078328739801536,-0.10042216819858102,-0.05185244067091961,-0.009478047312099435,-0.004164767069217413,1.5725380904370296,22.87017353266028,0.0687593423019432,23,-0.002540919781597319,2.1101811573102447,13.252371638326293,0.15923045435939417,16,-0.09780949507944131,-0.03702833151929245,-0.09524894559611119,-0.03367321324890255,0.002560549483330122,0.003355118270389892
U56,0.75,50.0,0.15,-0.003273293153789124,-0.004173866425352984,0.0009005732715638609,0.05146067415730337,1.275127594520939,24.77868033021039,-0.08110788468480688,0.0009494316651170769,-0.08205731634992396,30,229,4450,-1.5220751363502616,-29.577442605933033,0.05146067415730337,1.0443232354947143,20.2936174583034,0.0032181131829731938,-3.891972525946158,0.5147630577797752,5.15786421924585,-0.19291991281527493,-0.08329899318522284,-0.023769907421108263,-0.004164767069217413,1.1496995766021454,100.32378479306547,0.0114598903836572,7,-0.002540919781597319,1.4440231524119322,17.124993016225,0.08432255423659435,23,-0.41845588668803735,-0.04474535648181863,-0.4178251951654138,-0.04351323351464205,0.0006306915226235734,0.0012321229671765801
U56,0.75,50.0,0.2,-0.003273293153789124,-0.0019689412215034194,-0.0013043519322857046,0.013258426966292135,0.6015169216433296,45.368649174793504,-0.14850488874051213,-0.0013218779546051891,-0.14718301078590693,9,59,4450,-0.01612923772108648,-1.2165272518446582,0.013258426966292135,-0.3105296996510748,-23.42130785503869,0.0032181131829731938,-2.0518911561735385,0.18997616243995383,2.1055756108179255,-0.4205773823520581,-0.14073069683997141,-0.025905041082126826,-0.004164767069217413,0.2285190318066909,152.8792322786762,0.0014947683109118087,1,-0.002540919781597319,1.1037785992288667,48.15234139135931,0.022922636103151862,8,-0.6334885436926905,-0.12262111621550524,-0.6367063921614704,-0.12235123677153224,-0.0032178484687799096,0.00026987944397299866
U56,1.0,0.0,0.03,0.0046519136561050485,0.0027155326742480793,0.0019363809818569709,0.37191011235955057,0.5837452874225828,1.5695870266045278,0.0073015833235069195,0.003082967931757968,0.004218615391748951,126,1655,4450,-0.10397712178611576,-0.2795759467965046,0.37191011235955057,0.7599749214172288,2.043437099883183,0.043156582318935884,-1.740845162801285,0.6238864980999663,2.5731496149343096,-0.01529521233002246,0.007149235372733979,0.02792466555281683,0.0031959143756314467,-1.341386099490069,-4.097658906661444,0.3273542600896861,74,0.005848062062126549,1.4480511176864386,3.544678236981933,0.4085141219811707,52,-0.02422029965437262,0.025159410919256782,-0.013095767006233546,0.020729498320139667,0.011124532648139075,-0.004429912599117114
U56,1.0,0.0,0.05,0.0046519136561050485,0.0007150544561758908,0.003936859199929158,0.25865168539325845,0.15371189343496783,0.5942814298745498,0.002764545899203053,0.005310404195115113,-0.00254585829591206,76,1151,4450,0.6409107585205479,2.4778912905442554,0.25865168539325845,0.5174202403757462,2.0004518415917207,0.043156582318935884,-2.000785137988594,0.37044790632438623,2.4063574668539442,-0.027298128820877333,-0.0013207167125246725,0.02737860280907216,0.0031959143756314467,-1.709992402536279,-8.473962350346449,0.20179372197309417,35,0.005848062062126549,0.9904394538738494,3.2434900614126194,0.3053622595169873,41,-0.037932516071544464,0.018887642220219894,-0.027082058094031854,0.01896813117703165,0.010850457977512612,8.048895681175457e-05
U56,1.0,0.0,0.1,0.0046519136561050485,-0.005020490459717714,0.009672404115822762,0.11842696629213482,-1.0792312220002096,-9.11305301309475,-0.042393135760424715,0.01097175587953385,-0.05336489163995856,39,527,4450,0.4315404635355536,3.6439375004425303,0.11842696629213482,0.23510845495566998,1.9852611471588832,0.043156582318935884,-6.105934014422134,-0.485949646516873,5.776477700015039,-0.10523667530718069,-0.0527794918431526,-0.008120044127411572,0.0031959143756314467,-1.8952247853735773,-27.56316046554181,0.0687593423019432,23,0.005848062062126549,-0.7128832422852113,-4.477053369930004,0.15923045435939417,16,-0.09802559026035462,-0.038096227665483956,-0.08808950076966142,-0.026182085962803473,0.009936089490693197,0.011914141702680481
U56,1.0,0.0,0.15,0.0046519136561050485,-0.003951105369342674,0.008603019025447724,0.05146067415730337,-0.8493505386019683,-16.504846710824275,-0.07677912180600394,0.009069754717659884,-0.08584887652366383,30,229,4450,1.1331921735394843,22.02054660371487,0.05146067415730337,0.26587080373438177,5.16648505073362,0.043156582318935884,-4.262676905837919,-0.4411140094723316,3.4539759937177843,-0.196480920114832,-0.08559315143206916,-0.026450820298304183,0.0031959143756314467,-1.477177301216818,-128.89977580618057,0.0114598903836572,7,0.005848062062126549,-0.567481812647672,-6.7298935354284595,0.08432255423659435,23,-0.419961271021563,-0.049367708397719506,-0.4119526465146431,-0.03935683506668988,0.008008624506919908,0.010010873331029626
U56,1.0,0.0,0.2,0.0046519136561050485,-0.0019139537974809469,0.006565867453585995,0.013258426966292135,-0.41143364623054096,-31.031859758066226,-0.14435753218288497,0.006654090222832539,-0.1510116224057175,9,59,4450,0.023540151284474054,1.7754859867103312,0.013258426966292135,0.02372914010851392,1.7897402285235073,0.043156582318935884,-1.6473049581149346,-0.1927536413274598,1.3819967224896177,-0.41460000216534076,-0.14265152997325378,-0.028177319367251596,0.0031959143756314467,-0.2944357714777229,-196.9775311185966,0.0014947683109118087,1,0.005848062062126549,-0.463960941751659,-20.240296083916125,0.022922636103151862,8,-0.6336664222416004,-0.12712869451942246,-0.6295233233783134,-0.11836650765455843,0.00414309886328705,0.008762186864864026
U56,1.0,10.0,0.03,0.0038613745682488957,0.0023375907025326645,0.0015237838657162352,0.37191011235955057,0.6053778677039209,1.6277531790226272,0.006285364728864264,0.0024260601797628793,0.0038593045491013846,126,1655,4450,-0.22049997877095248,-0.5928851392934976,0.37191011235955057,0.7595311364354113,2.0422438411707433,0.04067888428694354,-1.4952200885813078,0.6398725736586572,3.0435414371669958,-0.015005576520671008,0.006724570959949031,0.028451300364146677,0.0024803196708687914,-1.8519634020486404,-5.657367652833518,0.3273542600896861,74,0.004995953847430999,1.6076337638752802,3.935319924997304,0.4085141219811707,52,-0.02454843458568581,0.024793022822202217,-0.014032080274659776,0.01966067672016215,0.010516354311026033,-0.005132346102040066
U56,1.0,10.0,0.05,0.0038613745682488957,0.00044075809963553493,0.0034206164686133643,0.25865168539325845,0.11414538834428989,0.44130927726506514,0.0017040604199636234,0.004614047676668527,-0.002909987256704904,76,1151,4450,0.7004012478301651,2.7078936167195784,0.25865168539325845,0.5082499530064566,1.9649976462890806,0.04067888428694354,-2.614363984246409,0.3737289553462567,2.8799829993752732,-0.02756859049712253,-0.0006875291917701669,0.028295210753415834,0.0024803196708687914,-2.287498088407043,-11.335823860328235,0.20179372197309417,35,0.004995953847430999,1.0936842764523644,3.581596095674432,0.3053622595169873,41,-0.03833192925114197,0.018567282189028905,-0.028116466906275922,0.017893488794128522,0.010215462344866049,-0.0006737933949003807
U56,1.0,10.0,0.1,0.0038613745682488957,-0.005142589400946619,0.009003963969195516,0.11842696629213482,-1.3318027842294369,-11.245773035713462,-0.043424142000403135,0.01021352017917921,-0.053637662179582345,39,527,4450,0.4845708331150119,4.091727148694123,0.11842696629213482,0.22330381362235927,1.8855824869440205,0.04067888428694354,-6.006138328189377,-0.4533368833651261,6.404644563919745,-0.1021073577637716,-0.051163163415446744,-0.007385766293309369,0.0024803196708687914,-2.4734120138536877,-35.97201385365472,0.0687593423019432,23,0.004995953847430999,-0.8661838669067469,-5.439812819673992,0.15923045435939417,16,-0.09847337793383441,-0.0382661429639108,-0.08922209356198448,-0.027177053785754753,0.009251284371849935,0.011089089178156047
U56,1.0,10.0,0.15,0.0038613745682488957,-0.003994085497423099,0.007855460065671999,0.05146067415730337,-1.0343688307955026,-20.100180336419154,-0.07761432516826547,0.008281638780440748,-0.08589596394870622,30,229,4450,1.3511680110129771,26.25632161138755,0.05146067415730337,0.26780317779126467,5.2040355509656235,0.04067888428694354,-6.145308714404869,-0.48407156648901556,3.462539962132003,-0.2033425956795873,-0.08749591523527145,-0.030159030797895652,0.0024803196708687914,-1.9087829607943492,-166.56206097018517,0.0114598903836572,7,0.004995953847430999,-0.6777286163188452,-8.037334998383198,0.08432255423659435,23,-0.4204255061304142,-0.04930787447544201,-0.41312715624479723,-0.04015415470826436,0.007298349885616937,0.009153719767177644
U56,1.0,10.0,0.2,0.0038613745682488957,-0.001924951282285441,0.005786325850534338,0.013258426966292135,-0.49851451814952824,-37.599823826532216,-0.14518700349441038,0.005864074250712323,-0.15105107774512272,9,59,4450,0.025422176462872873,1.9174353433861744,0.013258426966292135,0.01961391485939688,1.4793545953273917,0.04067888428694354,-2.1824776435550346,-0.18168102179887935,1.9612700475293272,-0.4106684036827155,-0.14190035481888585,-0.028146968299497265,0.0024803196708687914,-0.38024893749032984,-254.38653918103066,0.0014947683109118087,1,0.004995953847430999,-0.5467505433971513,-23.851992455700728,0.022922636103151862,8,-0.6343885206633074,-0.12707223799577444,-0.6309599371349449,-0.1191634534779532,0.0034285835283625254,0.007908784517821243
U56,1.0,25.0,0.03,0.0026755659364646727,0.00177067774495954,0.0009048881915051327,0.37191011235955057,0.6617955927855786,1.7794503854355437,0.0047610368369002745,0.001440698551770247,0.0033203382851300276,126,1655,4450,-0.5243913512102965,-1.4099948718343318,0.37191011235955057,0.7587539029919776,2.0401539989814506,0.03696233723895502,-1.8965424030842448,0.6344281468825104,3.258877548498557,-0.015410703534482258,0.005881340905848832,0.027089638187773893,0.0014069276137248208,-3.5916705396439954,-10.97181548411796,0.3273542600896861,74,0.0037177915253876724,1.984167471821725,4.8570352040686116,0.4085141219811707,52,-0.025040636982655587,0.024243440676620362,-0.015436550177299118,0.01805744432019587,0.00960408680535647,-0.006185996356424494
U56,1.0,25.0,0.05,0.0026755659364646727,2.9313564825002943e-05,0.0026462523716396704,0.25865168539325845,0.010956024079053748,0.04235821646549885,0.00011333220110448574,0.0035695128989986463,-0.0034561806978941605,76,1151,4450,0.8555523221446251,3.307739212461843,0.25865168539325845,0.49218935086504406,1.902904093266243,0.03696233723895502,-2.7613616968129544,0.37904197874821166,2.9762958486371915,-0.028222235720139148,-0.001926567446479782,0.027032967154214108,0.0014069276137248208,-4.25525254728453,-21.08714040098778,0.20179372197309417,35,0.0037177915253876724,1.3372894352849762,4.379354008580693,0.3053622595169873,41,-0.03893104902053822,0.018086742142242422,-0.029668080124642005,0.016281525219773833,0.009262968895896211,-0.0018052169224685897
U56,1.0,25.0,0.1,0.0026755659364646727,-0.0053257378127899765,0.008001303749254651,0.11842696629213482,-1.990508901390439,-16.807902488021735,-0.04497065136037077,0.00907616662864726,-0.05404681798901803,39,527,4450,0.6228739284001221,5.259561634498185,0.11842696629213482,0.2026294726511819,1.7110078810204163,0.03696233723895502,-7.822440544171443,-0.3831376730635715,6.229960495457068,-0.09959779743249159,-0.05077608045507232,-0.006949725448882881,0.0014069276137248208,-4.443488715682662,-64.62378153895003,0.0687593423019432,23,0.0037177915253876724,-1.2278952058135277,-7.7114344159445976,0.15923045435939417,16,-0.09914505944405413,-0.03852101591155106,-0.09092098275046909,-0.02866950552018166,0.008224076693585046,0.009851510391369401
U56,1.0,25.0,0.15,0.0026755659364646727,-0.0040585556895437365,0.006734121626008409,0.05146067415730337,-1.516896158016745,-29.47680307063107,-0.07886713021165775,0.00709946487461204,-0.08596659508626979,30,229,4450,1.9196485488447497,37.30321415877352,0.05146067415730337,0.27118748731900283,5.269800517771015,0.03696233723895502,-5.2854069544193205,-0.4446009791340566,5.323449924331663,-0.1977175441771138,-0.08655543493545495,-0.029392002490052135,0.0014069276137248208,-3.379407375218735,-294.8900261766957,0.0114598903836572,7,0.0037177915253876724,-0.9378548817175788,-11.122230466194393,0.08432255423659435,23,-0.42112185879369085,-0.04921812359202575,-0.4148889208400284,-0.041350134170626086,0.006232937953662482,0.007867989421399666
U56,1.0,25.0,0.2,0.0026755659364646727,-0.0019414475094921828,0.004617013445956856,0.013258426966292135,-0.725621253818731,-54.72906066937886,-0.14643121046169855,0.004679050292531999,-0.15111026075423054,9,59,4450,0.03033049427474584,2.287638974959644,0.013258426966292135,0.012406616681402735,0.9357532920719012,0.03696233723895502,-2.6482949397800515,-0.18436758049667334,2.6446870500313886,-0.42631038698251517,-0.14647832264622312,-0.029388448017251597,0.0014069276137248208,-0.6726430111471028,-449.9981744574117,0.0014947683109118087,1,0.0037177915253876724,-0.7420918065699518,-32.37375506161415,0.022922636103151862,8,-0.6354716682958677,-0.1269875532103024,-0.633114857769892,-0.12035887221304532,0.0023568105259757412,0.006628680997257068
U56,1.0,50.0,0.03,0.0006992182168242964,0.0008258228156710022,-0.00012660459884670597,0.37191011235955057,1.1810659330669582,3.1756757716906123,0.0022204903502936317,-0.00020157082821747462,0.002422061178511106,126,1655,4450,-3.321416154084782,-8.93069600343038,0.37191011235955057,0.7570412526947146,2.035548987608145,0.030768092158974147,-2.2361134464420958,0.5808294028617078,3.793156899056825,-0.016048650472350188,0.004690278099232928,0.027464770514964328,-0.00038205914818180637,15.231897553863492,46.53031718508984,0.3273542600896861,74,0.0015875209886487929,3.95909676971574,9.691456321057668,0.4085141219811707,52,-0.025860974310938555,0.02332747043398394,-0.01777733334836469,0.015385390320252063,0.008083640962573866,-0.007942080113731875
U56,1.0,50.0,0.05,0.0006992182168242964,-0.0006564273265258841,0.0013556455433501801,0.25865168539325845,-0.938801808550184,-3.6295986516492778,-0.0025378814969940788,0.0018286216028821766,-0.004366503099876256,76,1151,4450,2.2835672064328736,8.828735072655332,0.25865168539325845,0.45679947506375923,1.7660796386044557,0.030768092158974147,-3.195829785506992,0.4145355540914227,3.912465923910802,-0.02875772335233855,-0.002642230338546357,0.026191825424736654,-0.00038205914818180637,17.035779286487656,84.42175068637216,0.20179372197309417,35,0.0015875209886487929,2.6150049628548966,8.563615448062349,0.3053622595169873,41,-0.03992958196953198,0.01728584206426495,-0.03225410215525218,0.013594919262516015,0.0076754798142798005,-0.0036909228017489343
