panel,cost_bps,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,keep4b_oos,keep4a
U56,0,C_SHARPE,CAND 0.50,0.07632338911312209,1.4833692443804247,-0.07500902586325953,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,0,C_CAGR,STATIC 1.00,0.18713684288237808,1.131307531880131,-0.29668249623917653,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False
U56,0,C_CALMAR,CAND 0.50,0.07632338911312209,1.4833692443804247,-0.07500902586325953,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,0,C_MEMO_CAND,CAND 1.00,0.1360222689911299,1.3361288430011975,-0.15892105493717357,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False
U56,0,C_MEMO_STATIC,STATIC 0.60,0.11938953588944123,1.1990683328447655,-0.179544061756014,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False
U56,0,C_LIVE,CAND 0.75,0.10611726225890816,1.3900518792832504,-0.11675425359208957,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,10,C_SHARPE,CAND 0.50,0.07429011840877897,1.445784528804263,-0.07685890033128362,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,10,C_CAGR,STATIC 1.00,0.18578807441808243,1.1243428402300109,-0.296839135796653,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False
U56,10,C_CALMAR,CAND 0.50,0.07429011840877897,1.445784528804263,-0.07685890033128362,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,10,C_MEMO_CAND,CAND 0.75,0.10299622524429353,1.3520743513449152,-0.11716181036116535,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,10,C_MEMO_STATIC,STATIC 0.60,0.11838184381044226,1.1898670987515767,-0.17975023460133244,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False
U56,10,C_LIVE,CAND 0.75,0.10299622524429353,1.3520743513449152,-0.11716181036116535,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,True
U56,25,C_SHARPE,STATIC 0.40,0.08346975868898565,1.2491447333531678,-0.12284342313695096,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False
U56,25,C_CAGR,STATIC 1.00,0.18376773211227926,1.1138942828300724,-0.29707404483450306,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False
