panel,book,gross,cadence,chooser,phase,n_phases,blind_4b_OOS,blind_4a,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,pass4b_OOS,pass4b_FULL,pass4a
B136,EWELIG,1.0,Q,C_ISCAGR,52,63,0.0,0.0,0.1583325720091111,1.0068660510198943,-0.31971880591914315,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,EWELIG,1.0,Q,C_ISCALMAR,52,63,0.0,0.0,0.1583325720091111,1.0068660510198943,-0.31971880591914315,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,0.75,M,C_ISSHARPE,0,21,0.047619047619047616,0.0,0.15548074428192038,1.000206566079535,-0.26105256108832886,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,0.75,M,C_ISCAGR,0,21,0.047619047619047616,0.0,0.15548074428192038,1.000206566079535,-0.26105256108832886,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,0.75,M,C_ISCALMAR,1,21,0.047619047619047616,0.0,0.1526799005342221,0.9881490588394772,-0.2661551835550445,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,0.75,Q,C_ISSHARPE,57,63,0.0,0.0,0.13421928376863668,0.8309857646726582,-0.2888424479082824,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,0.75,Q,C_ISCAGR,51,63,0.0,0.0,0.15812760585388275,0.9593650729393743,-0.2581111594710557,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,0.75,Q,C_ISCALMAR,53,63,0.0,0.0,0.15408528624885975,0.9373221009178322,-0.2615550316180526,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,1.0,M,C_ISSHARPE,0,21,0.0,0.0,0.2080859836927318,1.0049127553375177,-0.33675172386421526,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,1.0,M,C_ISCAGR,0,21,0.0,0.0,0.2080859836927318,1.0049127553375177,-0.33675172386421526,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,1.0,M,C_ISCALMAR,0,21,0.0,0.0,0.2080859836927318,1.0049127553375177,-0.33675172386421526,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,1.0,Q,C_ISSHARPE,57,63,0.0,0.0,0.17772669683496267,0.8303642365840993,-0.3780456463099432,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,1.0,Q,C_ISCAGR,51,63,0.0,0.0,0.21166298997444888,0.9620143724326634,-0.3394184565123486,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
B136,TOP20,1.0,Q,C_ISCALMAR,53,63,0.0,0.0,0.2059049766768779,0.9396703604955257,-0.3429840717806133,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,False,False,False
SMALL,BAND03,0.75,M,C_ISSHARPE,0,21,0.0,0.0,0.041248239180772694,0.5932258393079237,-0.16793146817034577,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,0.75,M,C_ISCAGR,0,21,0.0,0.0,0.041248239180772694,0.5932258393079237,-0.16793146817034577,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,0.75,M,C_ISCALMAR,0,21,0.0,0.0,0.041248239180772694,0.5932258393079237,-0.16793146817034577,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,0.75,Q,C_ISSHARPE,43,63,0.0,0.06349206349206349,0.037416343248252826,0.4843934510196991,-0.22380530097008577,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,0.75,Q,C_ISCAGR,43,63,0.0,0.06349206349206349,0.037416343248252826,0.4843934510196991,-0.22380530097008577,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,0.75,Q,C_ISCALMAR,8,63,0.0,0.06349206349206349,0.031987854086970025,0.4428464546176582,-0.2378198222322272,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,1.0,M,C_ISSHARPE,0,21,0.0,0.0,0.05428771778514396,0.5949577666101954,-0.21938477048525995,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,1.0,M,C_ISCAGR,0,21,0.0,0.0,0.05428771778514396,0.5949577666101954,-0.21938477048525995,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,1.0,M,C_ISCALMAR,0,21,0.0,0.0,0.05428771778514396,0.5949577666101954,-0.21938477048525995,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,1.0,Q,C_ISSHARPE,43,63,0.0,0.0,0.04873341506634965,0.481601937873829,-0.29467984357547894,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,1.0,Q,C_ISCAGR,43,63,0.0,0.0,0.04873341506634965,0.481601937873829,-0.29467984357547894,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,BAND03,1.0,Q,C_ISCALMAR,8,63,0.0,0.0,0.040504093504322825,0.43190513986006024,-0.3134976398072292,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,0.75,M,C_ISSHARPE,12,21,0.0,0.0,0.06655181741537075,0.5388671559928495,-0.3515848052167402,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,0.75,M,C_ISCAGR,12,21,0.0,0.0,0.06655181741537075,0.5388671559928495,-0.3515848052167402,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,0.75,M,C_ISCALMAR,0,21,0.0,0.0,0.04764719682183172,0.4082917658275833,-0.38645105413571057,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,0.75,Q,C_ISSHARPE,31,63,0.0,0.0,0.06336702967901897,0.502830901640624,-0.3284325261717215,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,0.75,Q,C_ISCAGR,42,63,0.0,0.0,0.06475203224496373,0.5060285931885766,-0.33392606283963644,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,0.75,Q,C_ISCALMAR,23,63,0.0,0.0,0.07024829729947513,0.5514859632098486,-0.3481597806231491,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,1.0,M,C_ISSHARPE,12,21,0.0,0.0,0.08464589472326134,0.5340181719310642,-0.44987949821867546,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,1.0,M,C_ISCAGR,12,21,0.0,0.0,0.08464589472326134,0.5340181719310642,-0.44987949821867546,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,1.0,M,C_ISCALMAR,0,21,0.0,0.0,0.05954569317523428,0.4057742791254611,-0.4935439484032319,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,1.0,Q,C_ISSHARPE,31,63,0.0,0.0,0.08003054198087534,0.4916966065359596,-0.4367353505727597,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,1.0,Q,C_ISCAGR,42,63,0.0,0.0,0.08261989197126574,0.5005181503042648,-0.44061360766340174,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,EWELIG,1.0,Q,C_ISCALMAR,23,63,0.0,0.0,0.09164975026768563,0.5533620440477255,-0.45176473929565497,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,0.75,M,C_ISSHARPE,5,21,0.0,0.0,0.06519260067712573,0.44255368398600275,-0.36294505664653,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,0.75,M,C_ISCAGR,5,21,0.0,0.0,0.06519260067712573,0.44255368398600275,-0.36294505664653,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,0.75,M,C_ISCALMAR,5,21,0.0,0.0,0.06519260067712573,0.44255368398600275,-0.36294505664653,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,0.75,Q,C_ISSHARPE,47,63,0.0,0.0,0.046554098364682606,0.331133305666,-0.41388432246472573,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,0.75,Q,C_ISCAGR,47,63,0.0,0.0,0.046554098364682606,0.331133305666,-0.41388432246472573,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,0.75,Q,C_ISCALMAR,47,63,0.0,0.0,0.046554098364682606,0.331133305666,-0.41388432246472573,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,1.0,M,C_ISSHARPE,5,21,0.0,0.0,0.07971328977253722,0.4390721826469215,-0.4798913226019843,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,1.0,M,C_ISCAGR,5,21,0.0,0.0,0.07971328977253722,0.4390721826469215,-0.4798913226019843,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,1.0,M,C_ISCALMAR,5,21,0.0,0.0,0.07971328977253722,0.4390721826469215,-0.4798913226019843,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,1.0,Q,C_ISSHARPE,47,63,0.0,0.0,0.05614660951768391,0.34007031120363834,-0.5224037832006103,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,1.0,Q,C_ISCAGR,47,63,0.0,0.0,0.05614660951768391,0.34007031120363834,-0.5224037832006103,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
SMALL,TOP20,1.0,Q,C_ISCALMAR,47,63,0.0,0.0,0.05614660951768391,0.34007031120363834,-0.5224037832006103,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.03752405319533958,0.5600309406263568,False,False,False
U56,BAND03,0.75,M,C_ISSHARPE,6,21,0.0,0.0,0.0920397690415029,1.12800492926592,-0.18281278469247586,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,0.75,M,C_ISCAGR,10,21,0.0,0.0,0.09624075831886625,1.1884577291487495,-0.17197557775856642,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,0.75,M,C_ISCALMAR,19,21,0.0,0.0,0.09794670546586914,1.2427891780894418,-0.13656769335706098,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,0.75,Q,C_ISSHARPE,8,63,0.2222222222222222,0.0,0.0887391057050273,1.0553346207553325,-0.19446237801684896,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,0.75,Q,C_ISCAGR,8,63,0.2222222222222222,0.0,0.0887391057050273,1.0553346207553325,-0.19446237801684896,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,0.75,Q,C_ISCALMAR,59,63,0.2222222222222222,0.0,0.08224181166293065,0.9314364954816211,-0.2064766379189793,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,1.0,M,C_ISSHARPE,10,21,0.47619047619047616,0.0,0.12869079988314436,1.1789834612439976,-0.22858351113500108,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,1.0,M,C_ISCAGR,10,21,0.47619047619047616,0.0,0.12869079988314436,1.1789834612439976,-0.22858351113500108,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,1.0,M,C_ISCALMAR,19,21,0.47619047619047616,0.0,0.13125855238195783,1.2404195849263262,-0.17960003548975745,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,True,True,False
U56,BAND03,1.0,Q,C_ISSHARPE,8,63,0.14285714285714285,0.0,0.11811439127954748,1.0523055661433542,-0.254131692376802,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,1.0,Q,C_ISCAGR,8,63,0.14285714285714285,0.0,0.11811439127954748,1.0523055661433542,-0.254131692376802,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,BAND03,1.0,Q,C_ISCALMAR,59,63,0.14285714285714285,0.0,0.10935364461012353,0.9248045635341264,-0.2711301541942682,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,0.75,M,C_ISSHARPE,11,21,0.8095238095238095,0.0,0.11582099941808055,1.0833943917163809,-0.2051730384247339,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,0.75,M,C_ISCAGR,11,21,0.8095238095238095,0.0,0.11582099941808055,1.0833943917163809,-0.2051730384247339,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,0.75,M,C_ISCALMAR,11,21,0.8095238095238095,0.0,0.11582099941808055,1.0833943917163809,-0.2051730384247339,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,0.75,Q,C_ISSHARPE,55,63,0.4126984126984127,0.0,0.1176541834215028,1.0426066517654349,-0.21619543427871957,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,0.75,Q,C_ISCAGR,55,63,0.4126984126984127,0.0,0.1176541834215028,1.0426066517654349,-0.21619543427871957,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,0.75,Q,C_ISCALMAR,55,63,0.4126984126984127,0.0,0.1176541834215028,1.0426066517654349,-0.21619543427871957,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,1.0,M,C_ISSHARPE,11,21,0.047619047619047616,0.0,0.15418175844972004,1.0751042432811828,-0.27113578510248393,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,1.0,M,C_ISCAGR,11,21,0.047619047619047616,0.0,0.15418175844972004,1.0751042432811828,-0.27113578510248393,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,1.0,M,C_ISCALMAR,11,21,0.047619047619047616,0.0,0.15418175844972004,1.0751042432811828,-0.27113578510248393,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,1.0,Q,C_ISSHARPE,55,63,0.015873015873015872,0.0,0.15739885979964874,1.0392256780718245,-0.28410075264698276,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,1.0,Q,C_ISCAGR,55,63,0.015873015873015872,0.0,0.15739885979964874,1.0392256780718245,-0.28410075264698276,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,EWELIG,1.0,Q,C_ISCALMAR,55,63,0.015873015873015872,0.0,0.15739885979964874,1.0392256780718245,-0.28410075264698276,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,0.75,M,C_ISSHARPE,16,21,0.23809523809523808,0.0,0.15186752977390738,1.2058465129321039,-0.18173962658205933,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,True,True,False
U56,TOP20,0.75,M,C_ISCAGR,16,21,0.23809523809523808,0.0,0.15186752977390738,1.2058465129321039,-0.18173962658205933,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,True,True,False
U56,TOP20,0.75,M,C_ISCALMAR,13,21,0.23809523809523808,0.0,0.14306023919535593,1.119378200162581,-0.20436277052541407,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,0.75,Q,C_ISSHARPE,57,63,0.015873015873015872,0.0,0.1328070799913692,0.940120122442544,-0.2679193041746465,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,0.75,Q,C_ISCAGR,57,63,0.015873015873015872,0.0,0.1328070799913692,0.940120122442544,-0.2679193041746465,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,0.75,Q,C_ISCALMAR,58,63,0.015873015873015872,0.0,0.12589846041669972,0.8918606907860781,-0.2719208862007019,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,1.0,M,C_ISSHARPE,16,21,0.047619047619047616,0.0,0.20379224327943612,1.2067364809447179,-0.2376453999408089,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,1.0,M,C_ISCAGR,16,21,0.047619047619047616,0.0,0.20379224327943612,1.2067364809447179,-0.2376453999408089,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,1.0,M,C_ISCALMAR,13,21,0.047619047619047616,0.0,0.19062770808110674,1.114421606685001,-0.27049284479692504,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,1.0,Q,C_ISSHARPE,57,63,0.0,0.0,0.17672435566811795,0.9385200176528821,-0.3478982459656448,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,1.0,Q,C_ISCAGR,57,63,0.0,0.0,0.17672435566811795,0.9385200176528821,-0.3478982459656448,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
U56,TOP20,1.0,Q,C_ISCALMAR,58,63,0.0,0.0,0.16691170824326584,0.8902715964154654,-0.35290710045683005,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,False,False,False
