panel,family,level,arm,matched_level,on_share,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b
U56,BREADTH,0.05,ABS,,1.0,0.8394535857697876,0.1330229792215465,1.1283845105489976,-0.22456686614528276,1.1945035950075769,1.076322939035591,1.113978091325767,0.1385616626205366,1.1403686457609548,-0.22456686614528276,False,False
U56,BREADTH,0.05,CQTL,,0.9569722910565442,0.8310420139733402,0.11920341927812439,1.077207622694338,-0.22456686614528232,1.1042521887341112,1.076322939035591,0.997220746807353,0.1385616626205366,1.1403686457609548,-0.22456686614528276,False,False
U56,BREADTH,0.05,MATCH,0.08561947136455911,0.9995494480738906,0.8394535857697876,0.1330229792215465,1.1283845105489976,-0.22456686614528276,1.1945035950075769,1.076322939035591,1.113978091325767,0.1385616626205366,1.1403686457609548,-0.22456686614528276,False,False
U56,BREADTH,0.187,ABS,,0.9740932642487047,1.3457503692386528,0.11951000288474312,1.0778698641904594,-0.23622038629685926,1.1685557580461021,1.0026428166085222,1.0797710786707675,0.12238917547169592,1.0769296111120445,-0.23622038629685893,False,False
U56,BREADTH,0.187,CQTL,,0.9486370804235188,1.0737943560605516,0.11553515484886523,1.0560762225635227,-0.22456686614528232,1.1042521887341112,1.0367575486913458,0.997220746807353,0.13175958024932743,1.1043396999062647,-0.22456686614528276,False,False
U56,BREADTH,0.187,MATCH,0.2,0.9731921603964857,1.3446937811806599,0.11864982028727278,1.072684750490468,-0.23622038629685915,1.1685557580461021,0.9924156701253659,1.0797710786707675,0.12081559122129915,1.0675966937603594,-0.23622038629685904,False,False
U56,BREADTH,0.2,ABS,,0.9731921603964857,1.3446937811806599,0.11864982028727278,1.072684750490468,-0.23622038629685915,1.1685557580461021,0.9924156701253659,1.0797710786707675,0.12081559122129915,1.0675966937603594,-0.23622038629685904,False,False
U56,BREADTH,0.2,CQTL,,0.9466095967560262,1.1538672568130923,0.11673290584895502,1.0715592722564273,-0.22456686614528232,1.1042521887341112,1.0629257468288642,0.997220746807353,0.1339785500285191,1.1301223672522915,-0.22456686614528276,False,False
U56,BREADTH,0.2,MATCH,0.20408163265306123,0.9704888488398288,1.3436216656362083,0.11694786650920252,1.0600038549831126,-0.23622038629685915,1.1685557580461021,0.9682165061761157,1.0797710786707675,0.11770504548835858,1.0449041957609757,-0.23622038629685904,False,False
U56,BREADTH,0.3,ABS,,0.9375985582338364,1.7168208509860705,0.11486588141850063,1.1429299693193293,-0.17941503101152456,1.156685783373452,1.1318241784171361,1.0563018682585135,0.12328004918294688,1.2135409105002255,-0.17941503101152456,False,True
U56,BREADTH,0.3,CQTL,,0.9128182022978149,1.6938959267585918,0.10402259199656405,1.0606162334084437,-0.18925880596057665,1.097279683539974,1.0308225542465843,0.9878884591826658,0.11236722002420318,1.1183888258218542,-0.1892588059605771,False,False
U56,BREADTH,0.3,MATCH,0.32727272727272727,0.9229556206352783,1.9462802393144174,0.11173604508614066,1.1393332114756711,-0.17941503101152478,1.1504993710200777,1.1324154468048038,1.0436845558095549,0.12218537979067468,1.215355475165625,-0.17941503101152467,False,True
U56,BREADTH,0.34,ABS,,0.9173237215589096,2.1110562064670315,0.10710064128803909,1.1017793892809342,-0.17941503101152456,1.1148527710752254,1.0933014880878438,1.0045142175316968,0.11769463947858272,1.1788547742693576,-0.17941503101152467,False,True
U56,BREADTH,0.34,CQTL,,0.8936697454381618,1.754946461152828,0.10517039239384851,1.1004213947362314,-0.17941503101152445,1.0748700260970672,1.1264931333205306,0.9589798374327704,0.11950104457576538,1.2120741918215785,-0.17941503101152467,False,False
