panel,basis,pick_target,pick_window,IS_Sharpe,IS_Sharpe_anchor,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,inc_OOS_CAGR,inc_OOS_Sharpe,inc_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,d_OOS_Sharpe_vs_inc,full_keep4a,full_keep4b,oos_sharpe_leg,KEEP4b_all_legs
U56,B_CONST,0.08,21,1.1826672550829613,,0.13584801748553366,1.2112961752669396,-0.1440656725373013,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.01663370610519621,False,True,True,True
U56,B_SELF,0.06,126,1.1751738824495455,,0.12486578374828916,1.1219778835618586,-0.14757004504334492,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.07268458559988478,False,True,True,True
B136,B_CONST,0.06,21,1.1828725238851465,,0.09908113642149763,1.0056434060353325,-0.11331102635143497,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.039800563934750954,False,False,True,False
B136,B_SELF,0.06,21,1.1785069005866078,,0.11036756150903249,1.0074887830381727,-0.12855992610375322,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.0379551869319108,False,True,True,True
SMALL,B_CONST,0.06,63,0.6464350470533576,,0.028285071935572503,0.31606717007776625,-0.2684694855882934,0.06282365332677275,0.4617363616219215,-0.3233092735197757,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.14566919154415525,False,False,False,False
SMALL,B_SELF,0.06,63,0.663280417531764,,0.040002577183638754,0.3768400526785094,-0.2700403377500338,0.06282365332677275,0.4617363616219215,-0.3233092735197757,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.0848963089434121,False,False,False,False
