panel,family,k,split,stat,pick,oos_best,fell_back,pick_oos_Sharpe,arm_mean_oos_Sharpe,arm_med_oos_Sharpe,best_oos_Sharpe,worst_oos_Sharpe,arm_sd_oos_Sharpe,d_vs_mean,z_vs_mean,pctrank_Sharpe,pctrank_CAGR,is_oos_best,pick_oos_4b,n_arms_oos_4b,spearman_is_oos,pick_is_Sharpe,pick_oos_CAGR,arm_mean_oos_CAGR,spy_oos_Sharpe,spy_oos_CAGR
U56,N,7,2014,IS_Sharpe,N40,N40,False,1.1540699547891933,0.9485754822011733,0.99474003767701,1.1540699547891933,0.635315035808522,0.17405148260646683,0.20549447258802,1.180653387783236,1.0,0.5,1,0,3,0.5357142857142858,1.0677771817224673,0.09698675674696133,0.09175692911429215,0.8271866055893772,0.13858777933534983
U56,N,7,2014,IS_CAGR,N15,N40,False,0.8489222659640306,0.9485754822011733,0.99474003767701,1.1540699547891933,0.635315035808522,0.17405148260646683,-0.09965321623714263,-0.5725502290748085,0.16666666666666666,0.16666666666666666,0,0,3,0.5357142857142858,1.019081052950402,0.08630539247758051,0.09175692911429215,0.8271866055893772,0.13858777933534983
U56,N,7,2014,IS_4b,N40,N40,True,1.1540699547891933,0.9485754822011733,0.99474003767701,1.1540699547891933,0.635315035808522,0.17405148260646683,0.20549447258802,1.180653387783236,1.0,0.5,1,0,3,0.5357142857142858,1.0677771817224673,0.09698675674696133,0.09175692911429215,0.8271866055893772,0.13858777933534983
U56,F,6,2014,IS_Sharpe,F0.85,F0.55,False,1.0453900197795505,0.9974865785711349,1.0223480122418795,1.0699579467418465,0.8345296064437308,0.08506417105540873,0.04790344120841561,0.5631447484183731,0.8,0.6,0,1,5,0.6,1.1032459063928892,0.10494346196256688,0.09954689664872644,0.8271866055893772,0.13858777933534983
U56,F,6,2014,IS_CAGR,F0.85,F0.55,False,1.0453900197795505,0.9974865785711349,1.0223480122418795,1.0699579467418465,0.8345296064437308,0.08506417105540873,0.04790344120841561,0.5631447484183731,0.8,0.6,0,1,5,0.6,1.1032459063928892,0.10494346196256688,0.09954689664872644,0.8271866055893772,0.13858777933534983
U56,F,6,2014,IS_4b,F0.85,F0.55,True,1.0453900197795505,0.9974865785711349,1.0223480122418795,1.0699579467418465,0.8345296064437308,0.08506417105540873,0.04790344120841561,0.5631447484183731,0.8,0.6,0,1,5,0.6,1.1032459063928892,0.10494346196256688,0.09954689664872644,0.8271866055893772,0.13858777933534983
U56,B,7,2014,IS_Sharpe,B0.10,B0.02,False,1.1634885643005275,1.1701254623088224,1.1634885643005275,1.216317388301632,1.1348256635423366,0.02977575928686484,-0.0066368980082949225,-0.222896012301614,0.5,0.6666666666666666,0,0,0,-0.14285714285714288,1.2049036053154272,0.08573375555415397,0.08489469390805146,0.8271866055893772,0.13858777933534983
U56,B,7,2014,IS_CAGR,B0.10,B0.02,False,1.1634885643005275,1.1701254623088224,1.1634885643005275,1.216317388301632,1.1348256635423366,0.02977575928686484,-0.0066368980082949225,-0.222896012301614,0.5,0.6666666666666666,0,0,0,-0.14285714285714288,1.2049036053154272,0.08573375555415397,0.08489469390805146,0.8271866055893772,0.13858777933534983
U56,B,7,2014,IS_4b,B0.10,B0.02,True,1.1634885643005275,1.1701254623088224,1.1634885643005275,1.216317388301632,1.1348256635423366,0.02977575928686484,-0.0066368980082949225,-0.222896012301614,0.5,0.6666666666666666,0,0,0,-0.14285714285714288,1.2049036053154272,0.08573375555415397,0.08489469390805146,0.8271866055893772,0.13858777933534983
U56,V,6,2014,IS_Sharpe,V0.25,V9.90,False,0.838718517981776,0.9614043523981751,0.9770885633732669,1.030058362206268,0.838718517981776,0.06685361968391978,-0.12268583441639913,-1.8351412383719978,0.0,0.0,0,0,3,0.028571428571428574,1.0529778185379919,0.06352935933143966,0.0922507997249699,0.8271866055893772,0.13858777933534983
U56,V,6,2014,IS_CAGR,V9.90,V9.90,False,1.030058362206268,0.9614043523981751,0.9770885633732669,1.030058362206268,0.838718517981776,0.06685361968391978,0.06865400980809289,1.0269303312623197,1.0,1.0,1,1,3,0.028571428571428574,1.0180688444522843,0.10850236403496627,0.0922507997249699,0.8271866055893772,0.13858777933534983
U56,V,6,2014,IS_4b,V0.25,V9.90,True,0.838718517981776,0.9614043523981751,0.9770885633732669,1.030058362206268,0.838718517981776,0.06685361968391978,-0.12268583441639913,-1.8351412383719978,0.0,0.0,0,0,3,0.028571428571428574,1.0529778185379919,0.06352935933143966,0.0922507997249699,0.8271866055893772,0.13858777933534983
U56,G,5,2014,IS_Sharpe,G0,G1,False,0.99474003767701,0.7306149161037574,0.8058465079283469,1.073029201471934,-0.021098996857465965,0.4366449453687566,0.26412512157325263,0.6048967802666144,0.75,1.0,0,1,1,0.8999999999999998,0.9985319983683815,0.10043091094949541,0.0605984042540408,0.8271866055893772,0.13858777933534983
U56,G,5,2014,IS_CAGR,G0,G1,False,0.99474003767701,0.7306149161037574,0.8058465079283469,1.073029201471934,-0.021098996857465965,0.4366449453687566,0.26412512157325263,0.6048967802666144,0.75,1.0,0,1,1,0.8999999999999998,0.9985319983683815,0.10043091094949541,0.0605984042540408,0.8271866055893772,0.13858777933534983
U56,G,5,2014,IS_4b,G0,G1,True,0.99474003767701,0.7306149161037574,0.8058465079283469,1.073029201471934,-0.021098996857465965,0.4366449453687566,0.26412512157325263,0.6048967802666144,0.75,1.0,0,1,1,0.8999999999999998,0.9985319983683815,0.10043091094949541,0.0605984042540408,0.8271866055893772,0.13858777933534983
U56,R,4,2014,IS_Sharpe,RQ,RM,False,0.7927039023906108,0.9283388882086732,0.943379415641034,1.0338928191620143,0.7927039023906108,0.10842315810486958,-0.13563498581806233,-1.2509780031206321,0.0,0.3333333333333333,0,0,2,-0.19999999999999998,1.189047263870843,0.09281263054235622,0.09760752852111126,0.8271866055893772,0.13858777933534983
U56,R,4,2014,IS_CAGR,RQ,RM,False,0.7927039023906108,0.9283388882086732,0.943379415641034,1.0338928191620143,0.7927039023906108,0.10842315810486958,-0.13563498581806233,-1.2509780031206321,0.0,0.3333333333333333,0,0,2,-0.19999999999999998,1.189047263870843,0.09281263054235622,0.09760752852111126,0.8271866055893772,0.13858777933534983
U56,R,4,2014,IS_4b,RQ,RM,True,0.7927039023906108,0.9283388882086732,0.943379415641034,1.0338928191620143,0.7927039023906108,0.10842315810486958,-0.13563498581806233,-1.2509780031206321,0.0,0.3333333333333333,0,0,2,-0.19999999999999998,1.189047263870843,0.09281263054235622,0.09760752852111126,0.8271866055893772,0.13858777933534983
U56,N,7,2016,IS_Sharpe,N15,N40,False,0.8504394349752729,1.0012330512644643,1.0296500468443777,1.2497956291476882,0.747063834691694,0.18162828139092463,-0.1507936162891914,-0.8302320273825268,0.16666666666666666,0.16666666666666666,0,0,3,0.1785714285714286,0.9746716502151495,0.0876799323796078,0.09933181603729291,0.8820107671822842,0.15450717694493266
U56,N,7,2016,IS_CAGR,N15,N40,False,0.8504394349752729,1.0012330512644643,1.0296500468443777,1.2497956291476882,0.747063834691694,0.18162828139092463,-0.1507936162891914,-0.8302320273825268,0.16666666666666666,0.16666666666666666,0,0,3,0.1785714285714286,0.9746716502151495,0.0876799323796078,0.09933181603729291,0.8820107671822842,0.15450717694493266
U56,N,7,2016,IS_4b,N15,N40,True,0.8504394349752729,1.0012330512644643,1.0296500468443777,1.2497956291476882,0.747063834691694,0.18162828139092463,-0.1507936162891914,-0.8302320273825268,0.16666666666666666,0.16666666666666666,0,0,3,0.1785714285714286,0.9746716502151495,0.0876799323796078,0.09933181603729291,0.8820107671822842,0.15450717694493266
U56,F,6,2016,IS_Sharpe,F0.85,F1.00,False,1.100142369378629,1.046163893748101,1.0818587647245375,1.1132841948586054,0.8725809676786167,0.09189107932847201,0.05397847563052793,0.5874180173417873,0.6,0.6,0,1,4,0.8285714285714287,1.0184979388063482,0.11209946081067224,0.10651195068788166,0.8820107671822842,0.15450717694493266
U56,F,6,2016,IS_CAGR,F0.85,F1.00,False,1.100142369378629,1.046163893748101,1.0818587647245375,1.1132841948586054,0.8725809676786167,0.09189107932847201,0.05397847563052793,0.5874180173417873,0.6,0.6,0,1,4,0.8285714285714287,1.0184979388063482,0.11209946081067224,0.10651195068788166,0.8820107671822842,0.15450717694493266
U56,F,6,2016,IS_4b,F0.85,F1.00,True,1.100142369378629,1.046163893748101,1.0818587647245375,1.1132841948586054,0.8725809676786167,0.09189107932847201,0.05397847563052793,0.5874180173417873,0.6,0.6,0,1,4,0.8285714285714287,1.0184979388063482,0.11209946081067224,0.10651195068788166,0.8820107671822842,0.15450717694493266
U56,B,7,2016,IS_Sharpe,B0.10,B0.02,False,1.2038330975815084,1.224915357480036,1.2112490664320372,1.287928123489205,1.1725661294839487,0.045309432791485596,-0.021082259898527633,-0.46529516261102577,0.3333333333333333,0.5,0,0,0,-0.642857142857143,1.145250110200159,0.09164002769566149,0.09201004401000727,0.8820107671822842,0.15450717694493266
U56,B,7,2016,IS_CAGR,B0.10,B0.02,False,1.2038330975815084,1.224915357480036,1.2112490664320372,1.287928123489205,1.1725661294839487,0.045309432791485596,-0.021082259898527633,-0.46529516261102577,0.3333333333333333,0.5,0,0,0,-0.642857142857143,1.145250110200159,0.09164002769566149,0.09201004401000727,0.8820107671822842,0.15450717694493266
U56,B,7,2016,IS_4b,B0.10,B0.02,True,1.2038330975815084,1.224915357480036,1.2112490664320372,1.287928123489205,1.1725661294839487,0.045309432791485596,-0.021082259898527633,-0.46529516261102577,0.3333333333333333,0.5,0,0,0,-0.642857142857143,1.145250110200159,0.09164002769566149,0.09201004401000727,0.8820107671822842,0.15450717694493266
U56,V,6,2016,IS_Sharpe,V0.80,V9.90,False,1.0410411952534588,1.0126822762794454,1.0176195398504158,1.0831094468625042,0.9201020249021917,0.054648174856748236,0.028358918974013436,0.5189362508144503,0.8,0.8,0,1,2,0.6,0.9573848879088082,0.10949325659154518,0.09961766781684649,0.8820107671822842,0.15450717694493266
U56,V,6,2016,IS_CAGR,V0.80,V9.90,False,1.0410411952534588,1.0126822762794454,1.0176195398504158,1.0831094468625042,0.9201020249021917,0.054648174856748236,0.028358918974013436,0.5189362508144503,0.8,0.8,0,1,2,0.6,0.9573848879088082,0.10949325659154518,0.09961766781684649,0.8820107671822842,0.15450717694493266
U56,V,6,2016,IS_4b,V0.80,V9.90,True,1.0410411952534588,1.0126822762794454,1.0176195398504158,1.0831094468625042,0.9201020249021917,0.054648174856748236,0.028358918974013436,0.5189362508144503,0.8,0.8,0,1,2,0.6,0.9573848879088082,0.10949325659154518,0.09961766781684649,0.8820107671822842,0.15450717694493266
U56,G,5,2016,IS_Sharpe,G0,G1,False,1.0296500468443777,0.7944280716686936,0.9574121190820095,1.0915689592535933,-0.03571515394861409,0.46837317015573837,0.2352219751756841,0.5022106093256167,0.75,1.0,0,0,0,0.8999999999999998,0.9530363727473081,0.1065684471745425,0.06911396738161275,0.8820107671822842,0.15450717694493266
U56,G,5,2016,IS_CAGR,G0,G1,False,1.0296500468443777,0.7944280716686936,0.9574121190820095,1.0915689592535933,-0.03571515394861409,0.46837317015573837,0.2352219751756841,0.5022106093256167,0.75,1.0,0,0,0,0.8999999999999998,0.9530363727473081,0.1065684471745425,0.06911396738161275,0.8820107671822842,0.15450717694493266
U56,G,5,2016,IS_4b,G0,G1,True,1.0296500468443777,0.7944280716686936,0.9574121190820095,1.0915689592535933,-0.03571515394861409,0.46837317015573837,0.2352219751756841,0.5022106093256167,0.75,1.0,0,0,0,0.8999999999999998,0.9530363727473081,0.1065684471745425,0.06911396738161275,0.8820107671822842,0.15450717694493266
U56,R,4,2016,IS_Sharpe,RQ,RM,False,0.7702811368935921,0.9547438727092559,0.9973408452312231,1.054012663480985,0.7702811368935921,0.1285788563226397,-0.18446273581566375,-1.4346272870307386,0.0,0.0,0,0,1,-0.19999999999999998,1.1244929471265042,0.09213317061496795,0.10255996957314789,0.8820107671822842,0.15450717694493266
U56,R,4,2016,IS_CAGR,RQ,RM,False,0.7702811368935921,0.9547438727092559,0.9973408452312231,1.054012663480985,0.7702811368935921,0.1285788563226397,-0.18446273581566375,-1.4346272870307386,0.0,0.0,0,0,1,-0.19999999999999998,1.1244929471265042,0.09213317061496795,0.10255996957314789,0.8820107671822842,0.15450717694493266
U56,R,4,2016,IS_4b,RQ,RM,False,0.7702811368935921,0.9547438727092559,0.9973408452312231,1.054012663480985,0.7702811368935921,0.1285788563226397,-0.18446273581566375,-1.4346272870307386,0.0,0.0,0,0,1,-0.19999999999999998,1.1244929471265042,0.09213317061496795,0.10255996957314789,0.8820107671822842,0.15450717694493266
U56,N,7,2018,IS_Sharpe,N40,N40,False,1.2879869971086761,1.0114058319436592,1.0795083695274619,1.2879869971086761,0.65942274577819,0.21833430067894546,0.27658116516501696,1.266778350011627,1.0,0.6666666666666666,1,0,0,0.7500000000000002,0.991369644182981,0.11410124861353821,0.1016802434980112,0.9339328418053401,0.17527445193219493
U56,N,7,2018,IS_CAGR,N10,N40,False,0.8653130338933848,1.0114058319436592,1.0795083695274619,1.2879869971086761,0.65942274577819,0.21833430067894546,-0.14609279805027442,-0.6691243546981646,0.16666666666666666,0.16666666666666666,0,0,0,0.7500000000000002,0.9347781070612683,0.08990379981377505,0.1016802434980112,0.9339328418053401,0.17527445193219493
U56,N,7,2018,IS_4b,N40,N40,True,1.2879869971086761,1.0114058319436592,1.0795083695274619,1.2879869971086761,0.65942274577819,0.21833430067894546,0.27658116516501696,1.266778350011627,1.0,0.6666666666666666,1,0,0,0.7500000000000002,0.991369644182981,0.11410124861353821,0.1016802434980112,0.9339328418053401,0.17527445193219493
U56,F,6,2018,IS_Sharpe,F0.85,F1.00,False,1.1433656162579824,1.071331513109515,1.1061810886547745,1.1873652786432631,0.841437573441947,0.122592178616653,0.07203410314846748,0.5875913452335231,0.8,0.8,0,0,1,0.8857142857142858,0.9993045347484989,0.11916014558399302,0.11126869889345765,0.9339328418053401,0.17527445193219493
U56,F,6,2018,IS_CAGR,F0.85,F1.00,False,1.1433656162579824,1.071331513109515,1.1061810886547745,1.1873652786432631,0.841437573441947,0.122592178616653,0.07203410314846748,0.5875913452335231,0.8,0.8,0,0,1,0.8857142857142858,0.9993045347484989,0.11916014558399302,0.11126869889345765,0.9339328418053401,0.17527445193219493
U56,F,6,2018,IS_4b,F0.85,F1.00,False,1.1433656162579824,1.071331513109515,1.1061810886547745,1.1873652786432631,0.841437573441947,0.122592178616653,0.07203410314846748,0.5875913452335231,0.8,0.8,0,0,1,0.8857142857142858,0.9993045347484989,0.11916014558399302,0.11126869889345765,0.9339328418053401,0.17527445193219493
U56,B,7,2018,IS_Sharpe,B0.10,B0.02,False,1.2771687910539375,1.2768363902046487,1.2771687910539375,1.329769030984193,1.224361562013975,0.039782059157519194,0.0003324008492888719,0.008355546603877717,0.5,0.6666666666666666,0,0,0,0.03571428571428572,1.0978768490027229,0.09891271140935354,0.09846072329742518,0.9339328418053401,0.17527445193219493
U56,B,7,2018,IS_CAGR,B0.12,B0.02,False,1.2407384119699947,1.2768363902046487,1.2771687910539375,1.329769030984193,1.224361562013975,0.039782059157519194,-0.03609797823465399,-0.9073934079611645,0.16666666666666666,0.0,0,0,0,0.03571428571428572,1.0805875648004486,0.09622057197858647,0.09846072329742518,0.9339328418053401,0.17527445193219493
U56,B,7,2018,IS_4b,B0.10,B0.02,True,1.2771687910539375,1.2768363902046487,1.2771687910539375,1.329769030984193,1.224361562013975,0.039782059157519194,0.0003324008492888719,0.008355546603877717,0.5,0.6666666666666666,0,0,0,0.03571428571428572,1.0978768490027229,0.09891271140935354,0.09846072329742518,0.9339328418053401,0.17527445193219493
