panel,floor_musd,conv,bps,EWall,trend_only,vol_only,both,published_dCAGR_pp,band3_FULL,band3_TREND
SMALL439,0.0,rw,0,0.10373800712651082,0.0758566133052272,0.061129185665251606,0.05061731543970338,-5.312069168680744,0.05435176282834564,0.08145794186834832
SMALL439,0.0,rw,5,0.10277748334141146,0.07030777794048992,0.05783089959995924,0.043617327012084095,-5.916015632932736,0.04876286583316847,0.07727803148720502
SMALL439,0.0,rw,10,0.1018177783174512,0.06478682046825734,0.05454251904881291,0.03666279912702519,-6.515497919042601,0.04320278216837936,0.07311381628361135
SMALL439,0.0,rw,25,0.09894356898141088,0.04838985449679534,0.04473652287556429,0.016069110282892707,-8.287445869851817,0.026693969766100833,0.0607147700845625
SMALL439,0.0,dg,0,0.10373800712651082,0.03943569136016034,0.045176059423036596,0.020681922580765066,-8.305608454574575,0.021841278668593977,0.040947697671652517
SMALL439,0.0,dg,5,0.10277748334141146,0.037508471170547786,0.04314504446688461,0.018652421013376275,-8.41250623280352,0.02022393284362889,0.03949128210388575
SMALL439,0.0,dg,10,0.1018177783174512,0.035584750244263,0.041117888489200505,0.016626870896850665,-8.519090742060055,0.018609092197291455,0.03803686076484847
SMALL439,0.0,dg,25,0.09894356898141088,0.029834520901837358,0.035059502821073174,0.010573854016971307,-8.836971496443958,0.013779563397835481,0.033685535423260804
SMALL439,1.0,rw,0,0.06199904886315477,0.042757958515714956,0.036325640323948694,0.024957921111787407,-3.7041127751367364,0.02356455298017046,0.0431882049822081
SMALL439,1.0,rw,5,0.060600465278463966,0.03698343673987625,0.032680211065812204,0.017725696571445626,-4.287476870701834,0.017715951081701098,0.03873975674226249
SMALL439,1.0,rw,10,0.05920368593779335,0.03124006709812277,0.02904714442103762,0.01054316522562404,-4.866052071216931,0.011899828807462542,0.03430975531284619
SMALL439,1.0,rw,25,0.055024150601964195,0.014195238239652852,0.01822171546993756,-0.010709583516506305,-6.57337341184705,-0.005355409129322419,0.021129689406766072
SMALL439,1.0,dg,0,0.06199904886315477,0.019552932214073504,0.02492400391398375,0.00934663212656539,-5.265241673658938,0.009526674885575348,0.019704475492754447
SMALL439,1.0,dg,5,0.060600465278463966,0.017439072860132798,0.022624245114335695,0.007144536255490053,-5.345592902297391,0.0077240761608665665,0.01803981267024546
SMALL439,1.0,dg,10,0.05920368593779335,0.015329504950166273,0.020329534390263415,0.004947144030915895,-5.425654190687745,0.005924627015334805,0.01637780927928234
SMALL439,1.0,dg,25,0.055024150601964195,0.009026464689955604,0.013475582419961496,-0.001616908989776622,-5.664105959174082,0.0005451232698501229,0.01140771416436337
U56,0.0,rw,0,0.1336338069075811,0.1240359095612984,0.12415318741101178,0.11314831389325475,-2.048549301432634,0.11798505224371114,0.1273546938345249
U56,0.0,rw,5,0.1331643313696118,0.11976360356169602,0.12310908490897066,0.10858976030034562,-2.4574571069266193,0.1152780985100037,0.12492374556431174
U56,0.0,rw,10,0.13269504597354542,0.11550691660622414,0.12206588359251236,0.1040491811310249,-2.864586484252052,0.11257738955016827,0.12249777558680797
U56,0.0,rw,25,0.13128832988402972,0.1028300216789182,0.11894167925885779,0.09053460892350085,-4.075372096052887,0.10451259394014634,0.11524963851688974
U56,0.0,dg,0,0.1336338069075811,0.08542153334408287,0.11742220037897622,0.07681992484101374,-5.6813882066567345,0.0800720007925586,0.08852950361247114
U56,0.0,dg,5,0.1331643313696118,0.08372168920742884,0.1166465836240358,0.07504866860667203,-5.811566276293978,0.07902512238006909,0.08756438491947849
U56,0.0,dg,10,0.13269504597354542,0.0820244315824139,0.11587148590018459,0.07328024505513198,-5.941480091841345,0.07797922594878637,0.08660009294734339
U56,0.0,dg,25,0.13128832988402972,0.0769481395725482,0.11354930355246351,0.06799192649466024,-6.329640338936948,0.07484741962836705,0.0837121705138213
