panel,se_basis,L,chosen_N,chosen_t,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_Sharpe,SPY_OOS_Sharpe,LIVE_OOS_Sharpe,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b_full,pass_4b_oos,pass_4a
U56,S_IID,21,12,0.5632229092306043,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_IID,63,12,0.5861415315581642,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_IID,126,40,0.585400403221814,0.1342223940025573,1.1297029910673178,-0.23344149273031167,1.2592494684106106,1.0395828413216195,1.1607059631451067,0.14118964997364647,1.1137965481900123,-0.23344149273031145,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,False,True,True,False,True,True,False,False,False,False,False
U56,S_IID,252,12,0.5803841782195591,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_IID,504,12,0.5591008636009714,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_BLOCK,21,12,0.6728866122749952,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_BLOCK,63,12,0.6709753449135678,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_BLOCK,126,12,0.8493391125849516,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_BLOCK,252,12,1.0590854412944126,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,S_BLOCK,504,12,1.0416328751060142,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,1.1661173589520426,0.1878271090266901,1.1700516353786503,-0.2016923126486767,1.161514057107269,0.8684062229066973,1.2714387324337506,True,True,True,True,True,True,True,True,True,False,False,True,True,False
