panel,N,cap,seeds,book_CAGR,book_MaxDD,book_IS_CAGR,null_CAGR_med_rebuilt,null_CAGR_med_cash,null_IS_CAGR_med_rebuilt,EDGE_pp,EDGE_pp_cash,EDGE_IS_pp,null_CAGR_sd,EDGE_se_pp,null_CAGR_p90_rebuilt,null_CAGR_max_rebuilt,book_pct_of_null,lam_median_rebuilt,lam_median_cash,null_already_drier_rebuilt,conv_gap_pp
U56,5,INF,5,0.17827666701103606,-0.25853596305636206,0.1876467906540611,0.11712433445484893,0.11712433445484893,0.12142675355593258,6.115233255618713,6.115233255618713,6.6220037098128515,0.012215254377869392,0.6846562119681868,0.12653494583082953,0.1315678250772916,1.0,1.0,1.0,4,0.0
U56,5,INF,10,0.17827666701103606,-0.25853596305636206,0.1876467906540611,0.11394095511155167,0.11394095511155167,0.11509001082389436,6.43357118994844,6.43357118994844,7.255677983016673,0.01897208471314452,0.7519173306786082,0.13245897598294945,0.14047933413387037,1.0,1.0,1.0,7,0.0
U56,5,INF,20,0.17827666701103606,-0.25853596305636206,0.1876467906540611,0.12151521806296195,0.12151521806296195,0.11551945334535463,5.676144894807411,5.676144894807411,7.212733730870646,0.01907016436799344,0.5344344904292702,0.1341252109011629,0.14751087775318927,1.0,1.0,1.0,12,0.0
U56,5,INF,40,0.17827666701103606,-0.25853596305636206,0.1876467906540611,0.11877278538061486,0.11877278538061486,0.11311018235636117,5.95038816304212,5.95038816304212,7.4536608297699924,0.019320741897459578,0.3828678000842714,0.14185709069646407,0.15175448892234966,1.0,1.0,1.0,23,0.0
U56,8,INF,5,0.16835370055023535,-0.21430270860985456,0.1506137872324902,0.1286093278656928,0.12881158943593451,0.13398875226281892,3.974437268454256,3.9542111114300837,1.662503496967127,0.030319006070879465,1.6993584582844734,0.1437259928293742,0.15278290370905112,1.0,0.9088336038892011,0.9100679536368086,0,-0.02022615702417241
U56,8,INF,10,0.16835370055023535,-0.21430270860985456,0.1506137872324902,0.1293749771877758,0.1295718669367535,0.12928906498134318,3.8978723362459555,3.8781833613481864,2.132472225114701,0.02667455539352141,1.057188010268532,0.15335070562773678,0.15846092289590774,1.0,0.9227033993712099,0.9235604996033507,3,-0.019688974897769107
U56,8,INF,20,0.16835370055023535,-0.21430270860985456,0.1506137872324902,0.11815024821022568,0.11830935780813245,0.12824523056712378,5.020345234000967,5.00443427421029,2.2368556665366413,0.02518550809712017,0.705814796681951,0.15335070562773678,0.16905827262742434,0.95,0.9166087579151468,0.9170933216131293,5,-0.015910959790677026
U56,8,INF,40,0.16835370055023535,-0.21430270860985456,0.1506137872324902,0.11484457157942052,0.115137085171793,0.1240975803744887,5.350912897081484,5.321661537844236,2.651620685800149,0.024164870478030055,0.47886105245581856,0.13808557862748091,0.16905827262742434,0.975,0.8991794943653716,0.90052614508736,6,-0.029251359237247865
U56,10,INF,5,0.17124124583736267,-0.20771056362661844,0.16412630251975568,0.11561791103211538,0.11573476919849779,0.12218480567072354,5.562333480524728,5.550647663886488,4.1941496849032145,0.020040083267765598,1.1232322367754577,0.1484678748891682,0.1492105981154428,1.0,0.9244438977840446,0.9251643436167303,0,-0.011685816638240532
U56,10,INF,10,0.17124124583736267,-0.20771056362661844,0.16412630251975568,0.11336786649625896,0.11349920070996034,0.12104271761645258,5.78733793411037,5.7742045127402335,4.308358490330311,0.02358666314989921,0.9348061145331134,0.1497247594198062,0.15435221115907694,1.0,0.908687522857808,0.909193666663181,1,-0.013133421370137288
