panel,scope,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_CAGR,anchor_OOS_Sharpe,anchor_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,best_OOS,regret,pass4b
U56,b-ladder,0.12,0.9888432672320412,0.1595763020507659,1.238442160847435,-0.1872390902640163,0.14453585654383216,1.1306969416161394,-0.1830834869787813,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2517143511287205,0.013272190281285567,True
U56,ladder+OFF,OFF,1.0487096514789473,0.1475687555509304,1.149206036532693,-0.19411429519062517,0.14453585654383216,1.1306969416161394,-0.1830834869787813,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2517143511287205,0.1025083145960275,True
U56,old grid <=0.12,0.12,0.9888432672320412,0.1595763020507659,1.238442160847435,-0.1872390902640163,0.14453585654383216,1.1306969416161394,-0.1830834869787813,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.238442160847435,0.0,True
B136,b-ladder,0.50,1.0823019903774915,0.17998548023785044,1.1236320381334461,-0.23673930924137154,0.12454335283909401,0.8836022780725372,-0.20052048331108296,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1236320381334461,0.0,False
B136,ladder+OFF,0.50,1.0823019903774915,0.17998548023785044,1.1236320381334461,-0.23673930924137154,0.12454335283909401,0.8836022780725372,-0.20052048331108296,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1236320381334461,0.0,False
B136,old grid <=0.12,0.12,1.0696650405539883,0.1277831135880565,0.8986661866438682,-0.20052048331108308,0.12454335283909401,0.8836022780725372,-0.20052048331108296,1.1185082795688426,0.07983337481604336,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.9087446412032487,0.0100784545593805,False
SMALL439,b-ladder,0.12,0.44418531692596225,0.06397129119400624,0.4330240854135865,-0.34878625227020166,0.06952666704630439,0.46573138739537995,-0.33479416717597366,0.5680478293625534,0.03848481853840191,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.564005758159187,0.13098167274560046,False
SMALL439,ladder+OFF,0.12,0.44418531692596225,0.06397129119400624,0.4330240854135865,-0.34878625227020166,0.06952666704630439,0.46573138739537995,-0.33479416717597366,0.5680478293625534,0.03848481853840191,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.564005758159187,0.13098167274560046,False
SMALL439,old grid <=0.12,0.12,0.44418531692596225,0.06397129119400624,0.4330240854135865,-0.34878625227020166,0.06952666704630439,0.46573138739537995,-0.33479416717597366,0.5680478293625534,0.03848481853840191,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.46573138739537995,0.032707301981793446,False
ETF36,b-ladder,0.12,0.8067588150332784,0.08531659038310946,0.896274732865329,-0.15612876705507572,0.07011843824191222,0.745848584730762,-0.22153357165594523,0.9267499958952138,0.05477576845065224,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.896274732865329,0.0,False
ETF36,ladder+OFF,OFF,0.822391239597281,0.08530289563736937,0.8808252396091345,-0.18911551460957055,0.07011843824191222,0.745848584730762,-0.22153357165594523,0.9267499958952138,0.05477576845065224,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.896274732865329,0.015449493256194491,False
ETF36,old grid <=0.12,0.12,0.8067588150332784,0.08531659038310946,0.896274732865329,-0.15612876705507572,0.07011843824191222,0.745848584730762,-0.22153357165594523,0.9267499958952138,0.05477576845065224,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.896274732865329,0.0,False
