panel,arm,lag,cost,pass4a,pass4b,bind,margin,CAGR,Sharpe,MaxDD,H1,H2,OOS,OOS_CAGR,OOS_MaxDD,Turn
U56,control,1,0.0,False,True,DD,0.014774146765851703,0.1415635742294432,1.1967558712579458,-0.18752958843819112,1.2770130013074543,1.1362023204500358,1.2088000645296328,0.15110399220520665,-0.18752958843819167,4.815062442377078
U56,control,1,10.0,False,True,DD,0.014169709326206148,0.13608730250625256,1.1557043215038336,-0.18813402587783667,1.2328095331819355,1.0975928028785693,1.1695084400658016,0.14553245691405658,-0.18813402587783667,4.815062442377078
U56,control,1,25.0,False,True,DD,0.013263053166738092,0.12791738921654017,1.0937558983223927,-0.18904068203730473,1.1660324005783242,1.0393745285471845,1.1102303517685679,0.1372208376354611,-0.1890406820373045,4.815062442377078
U56,exit0.00,1,0.0,False,True,CAGR,0.017911873828399705,0.12423036421532196,1.1961704417451928,-0.12772302419925385,1.1821307248180168,1.21325616222666,1.2778538683417993,0.13981102036306003,-0.12772302419925408,5.468050853779669
U56,exit0.00,1,10.0,False,True,CAGR,0.011787705814667426,0.11810619620158969,1.1430932261532591,-0.1292489882630542,1.1255579807500222,1.1630458651328444,1.227479661809161,0.13366492673351793,-0.1292489882630541,5.468050853779669
U56,exit0.00,1,25.0,False,True,CAGR,0.0026599510037666474,0.10897844139068891,1.063067447498231,-0.13503975599399376,1.0401801376361612,1.0873992079699695,1.1515457385957286,0.12450388829268433,-0.13503975599399354,5.468050853779669
U56,control,5,0.0,False,True,DD,0.026825317278002025,0.13460986024156885,1.1227421207514985,-0.1754784179260408,1.1930161567531465,1.0723639468825845,1.1379593319703578,0.14492042274825878,-0.17547841792604058,4.833065468548557
U56,control,5,10.0,False,True,CAGR,0.022821861266001442,0.1291403516529237,1.0819526686994996,-0.17611421127132687,1.1489635579657684,1.0339651689332756,1.0992232516945393,0.1393505124261709,-0.17611421127132676,4.833065468548557
U56,control,5,25.0,False,True,CAGR,0.01466226042423574,0.120980750811158,1.020491524064164,-0.1770679012892552,1.0825586823006,0.9761227619475856,1.0408485586348641,0.1310415616070304,-0.17706790128925498,4.833065468548557
U56,exit0.00,5,0.0,False,True,CAGR,0.010539199513478759,0.11685768990040102,1.0943633971546134,-0.14476777932695462,1.0901724647247026,1.1039575388961245,1.1727021639471942,0.13285409313669128,-0.1447677793269545,5.490592964992521
U56,exit0.00,5,10.0,False,True,CAGR,0.004425196714942514,0.11074368710186477,1.0425637021653837,-0.1453998146541714,1.0344913222477816,1.055183854036876,1.1240377409517672,0.1267170691279289,-0.14539981465417162,5.490592964992521
U56,exit0.00,5,25.0,False,False,H1,-0.00803550510654194,0.10163138993734,0.9645892307805548,-0.14634749198605224,0.9506588565523854,0.9817749744209885,1.0507643876402126,0.11756983556030409,-0.14634749198605201,5.490592964992521
U56,control,7,0.0,False,True,DD,0.002784591505996359,0.13388053329003569,1.1060411219329942,-0.19951914369804646,1.1498342916113078,1.0778891124982652,1.1437389954236001,0.14750751189533462,-0.19951914369804635,4.8140261282609496
U56,control,7,10.0,False,True,DD,0.0021824301701212634,0.12843894345959006,1.0660680914157292,-0.20012130503392156,1.1064126450449547,1.0404657296188335,1.10583817294212,0.14197089584347045,-0.20012130503392134,4.8140261282609496
U56,control,7,25.0,False,True,DD,0.0012791881663091753,0.12032077511271333,1.0058149665321678,-0.20102454703773365,1.040938311309355,0.9840694537991278,1.0487134246947314,0.13371119854720037,-0.20102454703773376,4.8140261282609496
U56,exit0.00,7,0.0,False,True,CAGR,0.010721782909172639,0.1170402732960949,1.0793681491714717,-0.17222154190930206,1.095349536599081,1.0728146118066195,1.137970152778407,0.1313410300912885,-0.17222154190930217,5.472851270683405
U56,exit0.00,7,10.0,False,True,CAGR,0.0046279533150220264,0.11094644370194429,1.0287186383566984,-0.17283218214665574,1.0402276141870945,1.0256038982891784,1.090717716893024,0.12525516032912076,-0.17283218214665574,5.472851270683405
U56,exit0.00,7,25.0,False,False,CAGR,-0.004454484182171148,0.10186400620475111,0.9524614320124678,-0.17374778112762723,0.957213920456425,0.9545387168957922,1.0195811714200411,0.11618374942300469,-0.17374778112762734,5.472851270683405
B136,control,1,0.0,False,False,DD,-0.04215205006994635,0.1679682902393378,1.1815172417150699,-0.2444477699143044,1.3197087223829131,1.0808797391856237,1.1475148947302107,0.17391595895690304,-0.2444477699143044,7.261433934217747
B136,control,1,10.0,False,False,DD,-0.04275785520814909,0.1595273020198016,1.1297880446033883,-0.24505357505250713,1.2635911460289977,1.0321762372171006,1.0976392015541536,0.16514502421855637,-0.2450535750525069,7.261433934217747
B136,control,1,25.0,False,False,DD,-0.04366656291545354,0.14696982810442116,1.0516935095112614,-0.24596228275981158,1.1787876000693398,0.9586987168825912,1.022351556344023,0.15210042816131608,-0.24596228275981136,7.261433934217747
B136,exit0.00,1,0.0,False,True,CAGR,0.037354331500794216,0.14395266800281048,1.1526377096546176,-0.13967093989322887,1.251499990338127,1.0674528915516084,1.1385495054271804,0.14664130154806476,-0.13967093989322943,7.512993134395781
B136,exit0.00,1,10.0,False,True,CAGR,0.028801877356697328,0.1354002138587136,1.0920866996287881,-0.1410022147552369,1.18909802756707,1.0083652303801722,1.078516781857936,0.1378475515072788,-0.14100221475523744,7.512993134395781
B136,exit0.00,1,25.0,False,True,CAGR,0.016084092993265256,0.12268242949528152,1.0006910438662384,-0.14645239053622938,1.0948658014229395,0.9192122710423973,0.9878822278151376,0.12477389208984002,-0.14645239053622872,7.512993134395781
B136,control,5,0.0,False,False,DD,-0.031186495100704675,0.1503461868902365,1.0576175826620067,-0.23348221494506272,1.302421050250702,0.8725278067318945,0.9574226204280744,0.1438036517383292,-0.2334822149450626,7.232058326978763
B136,control,5,10.0,False,False,DD,-0.03183754872622699,0.14206074123618517,1.0066870736117937,-0.23413326857058503,1.2470645540696519,0.824537207734212,0.9087383366783824,0.13532830930434914,-0.23413326857058536,7.232058326978763
B136,control,5,25.0,False,False,H2,-0.08177727963024639,0.12973428181263658,0.929901386322919,-0.23510984900886922,1.163484507306058,0.7522554122055888,0.8353686206569756,0.12272237085530824,-0.23510984900886944,7.232058326978763
B136,exit0.00,5,0.0,False,True,CAGR,0.02591339949708478,0.13251173599910104,1.0297495461147788,-0.17456966799908602,1.2196319266625293,0.8720244537166074,0.9646293393907466,0.12882696393044513,-0.17456966799908602,7.493825355758062
B136,exit0.00,5,10.0,False,False,H2,-0.01806510561367447,0.12405939059436899,0.9715966607071875,-0.1753014089162942,1.158668586534356,0.8159675862221607,0.9080539358889116,0.12022956501358362,-0.1753014089162942,7.493825355758062
B136,exit0.00,5,25.0,False,False,H2,-0.10244966783043663,0.11149028685182549,0.8839827947136163,-0.1763986425533225,1.0667190495712213,0.7315830240053985,0.8228344662377873,0.10744699444320283,-0.1763986425533225,7.493825355758062
B136,control,7,0.0,False,False,DD,-0.031303991107989176,0.15268454666852804,1.0631733474323883,-0.23359971095234722,1.2565094560987007,0.9208463742458866,1.0034529381857975,0.1535524801463437,-0.233599710952347,7.244523791415761
B136,control,7,10.0,False,False,DD,-0.031913283805973774,0.14436699352885274,1.0125887458731737,-0.23420900365033182,1.2015781787803155,0.8731608637175272,0.9549753956140361,0.144974873689508,-0.23420900365033215,7.244523791415761
