panel,k,draw,band,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,isS,oosC,oosS,oosD,pass4a,margin4a,pass4b,margin4b,spy_S,spy_oosS,v2_S,v2_H1,v2_H2
U56,20,0,0.0,13.01388888888889,0.6506944444444445,0.09907836927170832,1.2007924069118145,-0.12044217062512441,1.1492898805080896,1.2515747228147456,1.0296809056378096,0.11692353230569164,1.3288937429242147,-0.12044217062512474,0,-0.08556529195507157,0,-0.006700846067432903,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,0,0.03,13.01388888888889,0.6506944444444445,0.10221505018739685,1.2140417396216792,-0.12751723741562704,1.1547769619490895,1.2714839467046828,1.051118906246755,0.11984662927828049,1.3363698825662431,-0.12751723741562737,0,-0.0800782105140716,0,-0.003564165151744375,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,0,0.08,13.01388888888889,0.6506944444444445,0.10266740959433052,1.1739842923114467,-0.15701497168224965,1.1926435672243092,1.1687721860914295,1.1031803362602957,0.11564714811868915,1.229884180614935,-0.15701497168224954,0,-0.042211605238851924,0,-0.0031118057448107084,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,1,0.0,12.31517094017094,0.615758547008547,0.08988666608591145,1.2377869948414897,-0.1184260559096707,1.3307736148152856,1.171745493453165,1.2202351263067848,0.09694238465694482,1.2553970844938633,-0.11842605590967115,0,-9.0649408506005e-05,0,-0.015892549253229776,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,1,0.03,12.31517094017094,0.615758547008547,0.09635363388025397,1.2964749478021351,-0.1089392057121743,1.3940527982961108,1.227465648342533,1.2946779256190961,0.10295795087394621,1.303100785991999,-0.10893920571217397,1,0.01161024605255756,0,-0.00942558145888725,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,1,0.08,12.31517094017094,0.615758547008547,0.1031906392777493,1.339510496425218,-0.11966652577632964,1.4245404868826983,1.2804023210961963,1.3407882466663745,0.10978139544130383,1.3436454060840368,-0.11966652577633008,1,0.0008829259884022278,0,-0.0025885760613919284,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,2,0.0,13.254273504273504,0.6627136752136752,0.07223221343231856,0.9775774036367498,-0.1349007518540538,0.9699246547471096,0.9853523017525156,0.8490756809186877,0.08050888340164186,1.0839915607709234,-0.1349007518540536,0,-0.2649305177160515,0,-0.033547001906822665,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,2,0.03,13.254273504273504,0.6627136752136752,0.07621338344991635,1.0109958735176972,-0.13253965311403804,0.9836331583181772,1.0374270456648702,0.8554162538154755,0.08633807594538534,1.1406146648874727,-0.13253965311403804,0,-0.2512220141449839,0,-0.029565831889224875,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,2,0.08,13.254273504273504,0.6627136752136752,0.06980181607533953,0.9001029511506236,-0.16910895780079016,0.9661266430142227,0.8426694404734331,0.8391720994070091,0.07511999625289945,0.9485725525009024,-0.16910895780079027,0,-0.329166702388238,0,-0.035977399263801696,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,3,0.0,13.074786324786325,0.6537393162393162,0.09468526078167816,1.0894856304802294,-0.14454452977328192,1.1520349427916927,1.035617749131153,0.9875130650501736,0.10473730155929273,1.1697086526741436,-0.14454452977328192,0,-0.13621839373051814,0,-0.011093954557463065,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,3,0.03,13.074786324786325,0.6537393162393162,0.097110636374526,1.10071287612126,-0.14216465140790746,1.1756175287599564,1.0357124029444629,1.018075603488585,0.10580905266441554,1.1658505973431479,-0.14216465140790735,0,-0.13612373991720816,0,-0.008668578964615231,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,3,0.08,13.074786324786325,0.6537393162393162,0.09364889215248429,1.0240890887867704,-0.17649668803215224,1.1872807291409757,0.8898519643529506,1.0352797237523983,0.09708880679177034,1.0177715124045859,-0.1764966880321519,0,-0.2819841785087205,0,-0.012130323186656938,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,4,0.0,13.879273504273504,0.6939636752136752,0.08272862638195844,1.16478915690592,-0.11965984159516296,1.1635322537521742,1.16977770571718,0.9914609081745446,0.0960802446544029,1.2987324683446702,-0.11965984159516285,0,-0.07132291871098695,0,-0.023050588957182788,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
U56,20,4,0.03,13.879273504273504,0.6939636752136752,0.08878498546580293,1.2185351715625252,-0.11745349026311236,1.2006999103744471,1.2389192023209836,1.0419136400221718,0.10314528893947084,1.354321283196121,-0.11745349026311225,0,-0.034155262088714,0,-0.01699422987333829,0.8834737236154954,0.872122672456382,1.199806892667932,1.2348551724631611,1.171836142861671
