panel,family,form,dial,gross,arm,dial_i,level,clshape,tg_clause,tg_ctrl,k,gross_gap,SD,IQR,SDDIFF,MAD,IS_SD,IS_IQR,IS_SDDIFF,IS_MAD,OOS_SD,OOS_IQR,OOS_SDDIFF,OOS_MAD,dU_Sharpe,dM_Sharpe,flip_Sharpe,dU_CAGR,dM_CAGR,flip_CAGR,dU_MaxDD,dM_MaxDD,flip_MaxDD,flip_any,dU_Sharpe_IS,dU_Sharpe_OOS,dM_Sharpe_IS,dM_Sharpe_OOS,sign_holds,sign_holds_M,clause_CAGR,clause_Sharpe,clause_MaxDD,clause_H1,clause_H2,clause_oCAGR,clause_oSharpe,clause_oMaxDD,pass4a,pass4b,pass4a_oos,pass4b_oos,pass4a_is,pass4b_is,sign_holds_is
U56,MA,DG,200.0,1.0,MA-DG,2,name,name-DG,0.709508596204332,1.0000000000000004,0.7095085962043317,0.2904914037956684,0.20246711815797191,0.213474597094233,0.03188855380515817,0.15813731480245463,0.19999605721956384,0.24125137837572175,0.032214428227181485,0.15739865572206257,0.20431587142930685,0.1984311915093453,0.031623467106405255,0.158272986102141,0.04544423195797931,0.04598522565995533,False,-0.06765114147860429,-0.015850820432294466,False,0.13340450376968027,0.055709220694172834,False,False,-0.056385178598449937,0.12485958273776321,-0.05449267645730416,0.12439662007774355,False,False,0.10929396318822193,1.1675660865097988,-0.15838545056930586,1.1866899572257352,1.1529470637369235,0.12125240388322789,1.2559877611633503,-0.15838545056930564,False,True,False,True,False,False,False
U56,MA,DG,250.0,1.0,MA-DG,3,name,name-DG,0.7172112178588295,1.0000000000000004,0.7172112178588291,0.282788782141171,0.1991861859947353,0.20275193995090912,0.029136851750787552,0.15268603904793743,0.1978512523935172,0.20773725308372448,0.030467747954514835,0.15281256113190553,0.19974416453967114,0.1865492636038829,0.02799489359429059,0.15163203283200136,0.059003272543077356,0.05952489885770107,False,-0.06438083615100365,-0.013952308409026948,False,0.13796325624944794,0.06240019224321647,False,False,-0.055404548615249016,0.14686496626164014,-0.05356655426444101,0.1464088421322718,False,False,0.11256426851582257,1.1811251270948968,-0.1538266980895382,1.1923799671457493,1.1752629679215205,0.12690566686923654,1.2779931446872272,-0.1538266980895383,False,True,False,True,False,False,False
U56,VOL,DG,0.35,0.5,VOL-DG,0,name,name-DG,0.4135071591229609,0.5000000000000002,0.8270143182459214,0.08649284087703935,0.15243225130282223,0.13250011372627557,0.02543768493962053,0.10458453707528012,0.15275376669279928,0.10675381263616568,0.024608476740470623,0.10138590504792871,0.1520170984064064,0.15985783042855684,0.02610270233651936,0.1060618795945199,0.03013516427080054,0.030440675289202135,False,-0.031232301992524913,-0.01591368812511962,False,0.08021113998036311,0.054749027204595624,False,False,-0.053652910747622684,0.10434007575289539,-0.05296779794261641,0.10436074757800173,False,False,0.056675154241209835,1.1510954641807676,-0.07434368014301818,1.1856104132887921,1.1165736106762356,0.059482481193510406,1.2360141125624597,-0.07434368014301806,False,False,False,False,False,False,False
U56,VOL,DG,0.45,0.5,VOL-DG,1,name,name-DG,0.4529080502101502,0.5000000000000002,0.9058161004202999,0.04709194978985004,0.11253871831598324,0.07195434385904353,0.021033497166448478,0.06544459830794293,0.10351678953075286,0.056875591206573706,0.018782780861649986,0.060242023049590726,0.1191751951923737,0.08883743888195372,0.02271358773547477,0.06871188698225962,0.008152189762662854,0.008315192821971795,False,-0.020755089177156183,-0.012410049543142065,False,0.05180972261042105,0.038011306577717785,False,False,-0.07988841925262191,0.0819614320725004,-0.07951801434338268,0.08196887471300407,False,False,0.06715236705657857,1.12911248967263,-0.10274509751296024,1.1449006807370468,1.1146280892999496,0.07192040571122904,1.2136354688820647,-0.1027450975129598,False,False,False,False,False,False,True
U56,VOL,DG,0.6,0.5,VOL-DG,2,name,name-DG,0.47976989603657444,0.5000000000000002,0.9595397920731484,0.020230103963425783,0.07397612679313202,0.05354466730802532,0.015731992457740637,0.036167752257048234,0.04771387474358294,0.03853532638767898,0.01037453436999679,0.02973408286805252,0.08965206976876164,0.053903291072165405,0.01905024466283165,0.04127918228089431,0.0097559746405389,0.00982499245413182,False,-0.011127393032343225,-0.007541159205925574,False,0.04024664381144061,0.034337896234383436,False,False,-0.039762351515584715,0.05052437031811707,-0.039604105983543914,0.05052648507452462,False,False,0.07678006320139152,1.130716274550506,-0.11430817631194068,1.1587762394363939,1.1056068452104817,0.08033195509117785,1.1821984071276814,-0.11430817631194068,False,False,False,False,False,False,True
U56,VOL,DG,0.9,0.5,VOL-DG,3,name,name-DG,0.495416829335803,0.5000000000000002,0.9908336586716056,0.0045831706641972225,0.037942496525109635,0.01758336973564545,0.009361356967156897,0.01330591772770217,0.013539399551859625,0.0,0.0036660652660493714,0.00929812219785165,0.04961163876016748,0.017744359106543595,0.01220018511826746,0.016237241807108962,-0.02393051219763387,-0.023915021442195483,False,-0.005988015706672067,-0.005175379370757849,False,0.015205985250650422,0.013869825803417335,False,False,-0.015727128831029447,-0.030954390619041927,-0.01569139275954945,-0.03095407714275833,True,True,0.08191944052706268,1.0970297877123332,-0.13934883487273086,1.179681794521501,1.0253838564507718,0.0832769395544588,1.1007196461905224,-0.13934883487273064,False,False,False,False,False,False,True
U56,VOL,DG,0.35,0.75,VOL-DG,0,name,name-DG,0.6202607386844411,0.7499999999999998,0.8270143182459218,0.12973926131555868,0.15243255731809668,0.13271657283947924,0.02541688723869341,0.10455916133378035,0.15275098388865987,0.1068226700363224,0.024597642910684173,0.10137575113920079,0.152021468308995,0.15994805639075615,0.02607437506428019,0.10602356216512829,0.0292199368452144,0.02956145223039286,False,-0.047117352923006006,-0.02402247267544344,False,0.11499876971673861,0.07883738896434445,False,False,-0.0549862112563444,0.1036590371343733,-0.05405520385863838,0.10356062554394896,False,False,0.08524037547418262,1.1508997872173297,-0.11026009759738054,1.1860845318879225,1.115710951126393,0.08956803038143524,1.2352112743807577,-0.1102600975973802,False,False,False,False,False,False,False
U56,VOL,DG,0.45,0.75,VOL-DG,1,name,name-DG,0.679362075315225,0.7499999999999998,0.9058161004203003,0.07063792468477481,0.11251513525373852,0.07155156380578742,0.020996473188129618,0.0654366013346628,0.10346534535258688,0.0568079451425797,0.018825484391265593,0.06024490891729808,0.1191721196529253,0.08889443387189389,0.022621629922921323,0.0687015752890654,0.007312982546324287,0.007490150788713068,False,-0.03133904233725704,-0.018758728848241812,False,0.0733420320267335,0.05379436048065189,False,False,-0.08097268779975564,0.08115658922718905,-0.08047331790689238,0.08109348838230579,False,False,0.10101868605993158,1.1289928329184395,-0.15191683528738564,1.1455782903281073,1.1137866395333291,0.10839142115442635,1.2127088264735735,-0.15191683528738564,False,False,False,True,False,False,True
U56,VOL,DG,0.6,0.75,VOL-DG,2,name,name-DG,0.7196548440548611,0.7499999999999998,0.9595397920731484,0.030345155945138647,0.07397912392241718,0.05344206305104804,0.01571623907150228,0.03615658006334903,0.04767878284750996,0.038461538461538436,0.010417293307482116,0.029708907912395638,0.08967171605144479,0.05376452780500929,0.019007226254423186,0.04127257681227216,0.009393310372553865,0.00946683837828477,False,-0.016762338745355043,-0.011356415665713104,False,0.0564194009166924,0.04806302970343079,False,False,-0.040291443488512435,0.05015224399903295,-0.04007921605712639,0.05012240003636914,False,False,0.11559538965183358,1.1310731607446691,-0.16883946639742675,1.159989613967988,1.1052354822099082,0.12109413295637306,1.1817044812454174,-0.16883946639742664,False,True,False,True,False,True,True
U56,VOL,DG,0.9,0.75,VOL-DG,3,name,name-DG,0.7431252440037039,0.7499999999999998,0.9908336586716056,0.006874755996295834,0.03786031486788398,0.01768397654744558,0.009365115715715803,0.01329476762405592,0.013522533859612397,0.0,0.0036771049026832407,0.009290054764013683,0.04950097891266244,0.01779016281254997,0.012202709949873606,0.016223841002060386,-0.023987832344321447,-0.02397152045190687,False,-0.009109463431496323,-0.007884549212882064,False,0.02147261327382055,0.01958486369132806,False,False,-0.015882193122349397,-0.030977611360669233,-0.01583441659273488,-0.030984742329529302,True,True,0.1232482649656923,1.0976920180277938,-0.2037862540402986,1.181267613643257,1.0254119321614268,0.12527892603296964,1.1005746258857152,-0.2037862540402987,False,False,False,False,False,True,True
U56,VOL,DG,0.35,1.0,VOL-DG,0,name,name-DG,0.8270143182459218,1.0000000000000004,0.8270143182459214,0.1729856817540787,0.1524389256769402,0.1331550344495246,0.025421534532650898,0.10453656334754208,0.15275381790064216,0.10640265749308742,0.024610281640627844,0.10137081428091735,0.15203226374860673,0.15949131080513257,0.026073041001927994,0.10599969426815278,0.028420969226824022,0.028695144500059167,False,-0.06304598718289167,-0.03218703093259423,False,0.14641471331684597,0.10081601472672219,False,False,-0.05622288462872782,0.10309982084342906,-0.0551373010413021,0.10277222365263339,False,False,0.11389911748393455,1.1505428237786435,-0.14537524102214017,1.1864140662503224,1.1146706088853366,0.11982447078418734,1.2342279992690162,-0.14537524102213872,False,True,False,True,False,False,False
U56,VOL,DG,0.45,1.0,VOL-DG,1,name,name-DG,0.9058161004203004,1.0000000000000004,0.9058161004202999,0.09418389957970008,0.11249781546736849,0.0716918731769729,0.02097779663888931,0.06543474942709859,0.10342098474386541,0.05666257509006212,0.01889095228045049,0.06024944531861816,0.11917474198769791,0.08892691153471788,0.022544769673567142,0.06869277979591965,0.006553617422796476,0.006684758727251383,False,-0.041961052712754965,-0.02515774518761349,False,0.09215573662222032,0.067570493243432,False,False,-0.08199238924623486,0.08042984731038949,-0.08141729192915625,0.08023211054991108,False,False,0.13498405195407126,1.128675471974616,-0.19963421771676582,1.1460806799034264,1.1127309848239921,0.1451076965462499,1.2115580257359766,-0.1996342177167656,False,True,False,True,False,True,True
U56,VOL,DG,0.6,1.0,VOL-DG,2,name,name-DG,0.9595397920731489,1.0000000000000004,0.9595397920731484,0.040460207926851566,0.07398775661205041,0.05332166735527044,0.015712820905684346,0.0361469093467191,0.04765246381618706,0.038461538461538436,0.010481030338763603,0.02968516241259073,0.08969598562315509,0.053617960480981774,0.018973146718761186,0.04126737341506457,0.009073031541052545,0.00912390388798201,False,-0.022382266730125666,-0.015163789978825504,False,0.07015581042710006,0.05966450779902055,False,False,-0.04078463914339414,0.04981554394456578,-0.04054249082980155,0.04972483632174707,False,False,0.15456283793670056,1.131194886092872,-0.22163414391188607,1.1610012391756435,1.104607393654889,0.16211923888157553,1.1809437223701529,-0.22163414391188585,False,False,False,False,False,False,True
U56,VOL,DG,0.9,1.0,VOL-DG,3,name,name-DG,0.990833658671606,1.0000000000000004,0.9908336586716056,0.009166341328394445,0.03778357142206534,0.01769946243921594,0.009376745780769807,0.013284609310427221,0.013511262142025448,0.0,0.0036994527623023478,0.009282688445379453,0.04939662284275212,0.017762120258970504,0.01221343461264093,0.016211644471934347,-0.024023357550007285,-0.02401255279127157,False,-0.012293176741829281,-0.010657862401928453,False,0.026918261216505868,0.02455063811837055,False,False,-0.01602342862193895,-0.030975216138047657,-0.015969204581460783,-0.0309965346101313,True,True,0.16465192792499694,1.0980984970018122,-0.26487169312248027,1.1826296048801892,1.025177543361993,0.16733834498374556,1.1001529622875394,-0.2648716931224794,False,False,False,False,False,False,True
U56,BAND,DG,0.0,0.5,BAND-DG,0,name,name-DG,0.354754298102166,0.5000000000000002,0.7095085962043317,0.1452457018978342,0.20248531680539145,0.21138204710682018,0.03248990405947908,0.1581738717994552,0.20003987036749482,0.24334533472383169,0.03279134327436113,0.15746203352554203,0.20431431034873662,0.19800432825848702,0.03224548319493407,0.15828390362118727,0.04674912396173925,0.04727805460704482,False,-0.033577834206356405,-0.007876164028699062,False,0.07358983893674043,0.030533104020012414,False,False,-0.05392790695450245,0.12539708994968213,-0.05276573408348484,0.12545058221089378,False,False,0.054329622027378344,1.1677094238717063,-0.08096498118664086,1.185565193103842,1.154170156346063,0.060076664324213214,1.2570711267592465,-0.08096498118664053,False,False,False,False,False,False,False
U56,BAND,DG,0.03,0.5,BAND-DG,1,name,name-DG,0.3551079561275963,0.5000000000000002,0.7102159122551923,0.1448920438724039,0.20050505803110344,0.19279126594121687,0.02087263335146991,0.1546783881432463,0.19816001920997722,0.2095110386501604,0.021485094660239994,0.15623144396443922,0.20225698961776079,0.17731635820752256,0.02035430501622163,0.15293869876325206,0.08121536218707459,0.08174291144803103,False,-0.030588767967302033,-0.004949538800135267,False,0.0733791383958542,0.030429041397768364,False,False,-0.004472942769373045,0.14771948553568648,-0.003313668313182472,0.14777273704174365,False,False,0.057318688266432716,1.2021756620970416,-0.0811756817275271,1.2301991849376146,1.1804279092305687,0.06287235086848719,1.2793935223452508,-0.08117568172752743,False,False,False,False,False,False,False
U56,BAND,DG,0.06,0.5,BAND-DG,2,name,name-DG,0.33953858351433597,0.5000000000000002,0.6790771670286716,0.16046141648566425,0.2037572717163049,0.19740531819029583,0.016711780958675558,0.15924096865668821,0.20485872111371917,0.24504162182978106,0.01593366480373476,0.1651917402837962,0.2024579355288559,0.1807402879623098,0.017328599045910668,0.1534594696446751,0.018719872359775902,0.01930862002265865,False,-0.03262823881268129,-0.004240820622500863,False,0.06372371938753885,0.016070626320999426,False,False,-0.053400402057807383,0.07427177859789613,-0.05211321880997466,0.07433606225789968,False,False,0.05527921742105346,1.139680172269743,-0.09083110073584244,1.1872625002792914,1.1016256561212252,0.060566093007295096,1.2059458154074605,-0.09083110073584277,False,False,False,False,False,False,False
U56,BAND,DG,0.1,0.5,BAND-DG,3,name,name-DG,0.3448387631401173,0.5000000000000002,0.6896775262802343,0.15516123685988292,0.1957310629141864,0.26049006251398554,0.013092136058004956,0.1548808703998331,0.19594184295068828,0.20049726513821375,0.012213699518429265,0.1528577324235838,0.19456248330761383,0.26668190944999604,0.013775315635598319,0.15570077721141715,0.05342221295980032,0.05399002866631686,False,-0.029592403177125748,-0.0021403715919132704,False,0.07139443186378802,0.025344277224657374,False,False,0.036530179959162856,0.06647219584116715,0.03777375353534462,0.06653260265422611,True,True,0.058315053056609,1.1743825128697674,-0.08316038825959327,1.250232086434462,1.1071703129917516,0.060484676989331465,1.1981462326507315,-0.08316038825959315,False,False,False,False,False,False,False
U56,BAND,DG,0.0,0.75,BAND-DG,0,name,name-DG,0.5321314471532489,0.7499999999999998,0.709508596204332,0.21786855284675088,0.2024744659920412,0.21225611440538106,0.032183629529978025,0.15815512813004154,0.2000163743721739,0.24248941212243547,0.03249737530357361,0.15742989154297418,0.20431320487694987,0.19840639952266959,0.0319288075928266,0.15827777308247723,0.04602476452334758,0.046637869540580024,False,-0.05060781943993953,-0.011857419069155606,False,0.10514207152790445,0.043764652106886515,False,False,-0.055213200821666586,0.12504857305197015,-0.05361680619153342,0.1249270771964539,False,False,0.0817499089572491,1.1677046148954628,-0.1201167957862147,1.186191400196191,1.1536271963139677,0.09054596250417934,1.2566008102983546,-0.1201167957862147,False,False,False,False,False,False,False
U56,BAND,DG,0.03,0.75,BAND-DG,1,name,name-DG,0.5326619341913944,0.7499999999999998,0.7102159122551928,0.21733806580860537,0.20050066463702618,0.1927243675829735,0.020606150326258604,0.1546802934270728,0.1981446350480868,0.20967472751630722,0.021258225191714015,0.15623920435598035,0.2022607919313923,0.17808040298539052,0.02005274909638929,0.15293014836869323,0.08046024687613085,0.08107162558209846,False,-0.04604047820806856,-0.007384220698903654,False,0.10470940588821187,0.04348536923584734,False,False,-0.005713396246358915,0.14728430035075712,-0.004121087717351202,0.14716284593773676,False,False,0.08631725018912006,1.202140097248246,-0.12054946142590728,1.23086421541627,1.1798211368254472,0.09481988847882783,1.2788365375971416,-0.12054946142590717,False,False,False,False,False,False,False
U56,BAND,DG,0.06,0.75,BAND-DG,2,name,name-DG,0.5093078752715038,0.7499999999999998,0.6790771670286719,0.240692124728496,0.20374662097683324,0.1979316601595974,0.016504285155322488,0.15922295385050422,0.20484246545424017,0.24379141328621323,0.01578612275967572,0.16519491436568073,0.20245122184864553,0.18074832243718453,0.017075181583229897,0.15342409382962202,0.017886757226423633,0.018575078928444677,False,-0.04920426343878992,-0.0064046581168391015,False,0.0905334580138949,0.02253851058577727,False,False,-0.0545114754026208,0.07360475444375125,-0.052738572868272104,0.07348257759413945,False,False,0.0831534649583987,1.139566607598539,-0.13472540930022425,1.1880412707823993,1.1008279180480856,0.09122290170658798,1.2051569916901357,-0.13472540930022447,False,False,False,False,False,False,False
U56,BAND,DG,0.1,0.75,BAND-DG,3,name,name-DG,0.5172581447101758,0.7499999999999998,0.6896775262802347,0.23274185528982394,0.1957062928071932,0.26066742823327826,0.012918279302941765,0.15485545460686023,0.1959107332370344,0.20073596011448025,0.012105827424707142,0.15283247998970756,0.1945443976810807,0.2662549059810657,0.013552495010194577,0.15567222699739308,0.052673720456335005,0.05333562642530709,False,-0.04455870447622434,-0.0031693187890229346,False,0.10177986543289874,0.036094129196528546,False,False,0.035277781279686504,0.06606614916167164,0.03698903556234634,0.06594396055903884,True,True,0.08779902392096428,1.1743535708284503,-0.12347900188122041,1.2508688379587767,1.1066242207342085,0.09110198931089064,1.197618386408056,-0.1234790018812203,False,False,False,False,False,False,False
U56,BAND,DG,0.0,1.0,BAND-DG,0,name,name-DG,0.709508596204332,1.0000000000000004,0.7095085962043317,0.2904914037956684,0.20246711815797191,0.213474597094233,0.03188855380515817,0.15813731480245463,0.19999605721956384,0.24125137837572175,0.032214428227181485,0.15739865572206257,0.20431587142930685,0.1984311915093453,0.031623467106405255,0.158272986102141,0.04544423195797931,0.04598522565995533,False,-0.06765114147860429,-0.015850820432294466,False,0.13340450376968027,0.055709220694172834,False,False,-0.056385178598449937,0.12485958273776321,-0.05449267645730416,0.12439662007774355,False,False,0.10929396318822193,1.1675660865097988,-0.15838545056930586,1.1866899572257352,1.1529470637369235,0.12125240388322789,1.2559877611633503,-0.15838545056930564,False,True,False,True,False,False,False
U56,BAND,DG,0.03,1.0,BAND-DG,1,name,name-DG,0.7102159122551926,1.0000000000000004,0.7102159122551923,0.2897840877448078,0.20049971106172607,0.1926982908019973,0.020358032935687317,0.15468361865185606,0.1981323868667051,0.2098974633404248,0.02104940959419458,0.15624844466369203,0.2022682879664823,0.1778540854819023,0.019769658052784706,0.15292337156765687,0.07984079196587501,0.08037999582655697,False,-0.06145203817532874,-0.009777679706873599,False,0.13268003257727679,0.05518071221026699,False,False,-0.006850124966928606,0.147001891647647,-0.004962637250210289,0.14653954409647274,False,False,0.11549306649149749,1.2019626465176945,-0.15910992176170935,1.2313933323690813,1.1790707777932452,0.12705574482766546,1.278130070073234,-0.15910992176170913,False,True,False,True,False,False,False
U56,BAND,DG,0.06,1.0,BAND-DG,2,name,name-DG,0.6790771670286719,1.0000000000000004,0.6790771670286716,0.3209228329713285,0.20373872381070401,0.19790559935906815,0.016316676145390792,0.15920787703819791,0.20482864906327747,0.2437229240594645,0.015661028498271074,0.16519860267099826,0.2024475435196103,0.1811273966931426,0.01683949099564758,0.15339629498547414,0.017185301161374955,0.017805230573908037,False,-0.06581236309155858,-0.008593959809103158,False,0.11418964558274547,0.02803136392549488,False,False,-0.05551681207869019,0.07308242677862675,-0.05340687129236765,0.07259505879904293,False,False,0.11113274157526765,1.1393071557131944,-0.17760030875624067,1.1886856543859892,1.0998826465749407,0.12207192600991434,1.2042106052042139,-0.17760030875624078,False,True,False,True,False,False,False
