panel,book,gross,convention,fit,cost_bps,x,cand_CAGR,twin_CAGR,d_CAGR,cand_Sharpe,twin_Sharpe,d_Sharpe,cand_MaxDD,twin_MaxDD,d_MaxDD,cand_OOS_CAGR,twin_OOS_CAGR,d_OOS_CAGR,cand_OOS_Sharpe,twin_OOS_Sharpe,d_OOS_Sharpe,cand_4b,twin_4b,cand_4a,twin_4a
U56,CAND,0.75,MEAN_GROSS,FULL,0.0,0.7307389305908641,0.13091115306515166,0.11625708931818557,0.014654063746966095,1.236081945622843,0.9190572530471328,0.3170246925757101,-0.17274816551070726,-0.25148706205418603,0.07873889654347876,0.14353853330986377,0.11926441732470083,0.024274115985162936,1.2803390722324455,0.9191404986440705,0.3611985735883749,True,False,False,False
U56,CAND,0.75,MEAN_GROSS,FULL,10.0,0.7307389305908641,0.12594978357199493,0.11586974435447495,0.010080039217519987,1.1933695908106956,0.9163506549102189,0.27701893590047666,-0.17392304314971851,-0.2516117546044486,0.07768871145473011,0.13852464950781207,0.11887376012648443,0.01965088938132764,1.2397071765466103,0.916494741297661,0.3232124352489494,True,False,False,False
U56,CAND,0.75,MEAN_GROSS,FULL,25.0,0.7307389305908641,0.1185465394594245,0.11528896939528854,0.0032575700641359617,1.1291912901285504,0.9122904610948278,0.21690082903372254,-0.1756836938565104,-0.2517987668535705,0.07611507299706011,0.13104300062203,0.11828801985895265,0.01275498076307735,1.178665567851114,0.9125257162180648,0.2661398516330492,True,False,False,False
U56,CAND,0.75,MEAN_GROSS,FULL,50.0,0.7307389305908641,0.1063106078235736,0.11432165741390721,-0.008011049590333608,1.0220208374642827,0.9055226971111372,0.11649814035314554,-0.17861367175230702,-0.25211038307295186,0.07349671132064484,0.11867736655768168,0.1173124404741348,0.0013649260835468802,1.0767540132346374,0.9059096533489636,0.1708443598856738,False,False,False,False
U56,CAND,0.75,MEAN_GROSS,IS,0.0,0.7262216261244095,0.13091115306515166,0.11564177594015312,0.01526937712499854,1.236081945622843,0.9197358528316253,0.3163460927912176,-0.17274816551070726,-0.24998535230373864,0.07723718679303138,0.14353853330986377,0.11866021928318116,0.024878314026682613,1.2803390722324455,0.9199617154440215,0.360377356788424,True,False,False,False
U56,CAND,0.75,MEAN_GROSS,IS,10.0,0.7262216261244095,0.12594978357199493,0.11525058480167782,0.010699198770317109,1.1933695908106956,0.9169835811299187,0.27638600968077687,-0.17392304314971851,-0.25011151233732365,0.07618846918760513,0.13852464950781207,0.11826568087682698,0.020258968630985086,1.2397071765466103,0.9172714546572108,0.3224357218893995,True,False,False,False
U56,CAND,0.75,MEAN_GROSS,IS,25.0,0.7262216261244095,0.1185465394594245,0.11466404555740484,0.003882493902019668,1.1291912901285504,0.9128548666589719,0.2163364234695785,-0.1756836938565104,-0.25030072523603497,0.07461703137952458,0.13104300062203,0.11767412383725029,0.013368876784779715,1.178665567851114,0.9132356609534671,0.2654299068976469,True,False,False,False
U56,CAND,0.75,MEAN_GROSS,IS,50.0,0.7262216261244095,0.1063106078235736,0.113687139695551,-0.007376531871977399,1.0220208374642827,0.9059728749500022,0.11604796251428051,-0.17861367175230702,-0.25061600767058667,0.07200233591827965,0.11867736655768168,0.11668886326180083,0.00198850329588085,1.0767540132346374,0.9065082819811343,0.17024573125350306,False,False,False,False
U56,CAND,0.75,OLS_BETA,FULL,0.0,0.5060950372443102,0.13091115306515166,0.08528143019881163,0.04562972286634004,1.236081945622843,0.9670052206296251,0.2690767249932178,-0.17274816551070726,-0.1741531200282307,0.0014049545175234268,0.14353853330986377,0.0887762299559558,0.05476230335390797,1.2803390722324455,0.9764163810887616,0.30392269114368387,True,False,False,False
U56,CAND,0.75,OLS_BETA,FULL,10.0,0.5060950372443102,0.12594978357199493,0.08480303555335822,0.041146748018636714,1.1933695908106956,0.9620146278204589,0.23135496299023672,-0.17392304314971851,-0.17432168784546875,0.00039864469575023875,0.13852464950781207,0.08829362380912076,0.05023102569869131,1.2397071765466103,0.9715586692282588,0.2681485073183515,True,False,False,False
U56,CAND,0.75,OLS_BETA,FULL,25.0,0.5060950372443102,0.1185465394594245,0.08408582410835197,0.034460715351072535,1.1291912901285504,0.9545276779737452,0.1746636121548052,-0.1756836938565104,-0.1745744955021803,-0.0011091983543300987,0.13104300062203,0.08757009993322962,0.04347290068880039,1.178665567851114,0.964270727867451,0.21439483998366293,True,False,False,False
U56,CAND,0.75,OLS_BETA,FULL,50.0,0.5060950372443102,0.1063106078235736,0.08289148573766947,0.02341912208590413,1.0220208374642827,0.9420467038648953,0.07997413359938743,-0.17861367175230702,-0.17499572409440944,-0.00361794765789758,0.11867736655768168,0.08636525369030368,0.03231211286737801,1.0767540132346374,0.9521205969336102,0.1246334163010272,False,False,False,False
U56,CAND,0.75,OLS_BETA,IS,0.0,0.47156122783960064,0.13091115306515166,0.08045550414245706,0.05045564892269461,1.236081945622843,0.9782249149607996,0.25785703066204335,-0.17274816551070726,-0.16177604622673947,-0.010972119283967796,0.14353853330986377,0.08401389029443473,0.059524643015429035,1.2803390722324455,0.9896321491414659,0.29070692309097956,True,False,False,False
