panel,book,cadence,conv,bps,gross,lever,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,pass4a,pass4b,fail4a,fail4b
u56,EWall,D,LIT,5,0.75,1.0,0.10420878140785295,1.063777674646588,-0.15943011253472095,1.0637585116785024,1.066020583930598,0.11538615602027646,1.1503337012268418,-0.15943011253472006,18.791214416731883,False,False,DD,CAGR
u56,EWall,D,LIT,10,0.75,1.0,0.09388507944918678,0.9675087674910084,-0.16874315342155644,0.9697501036043478,0.9675113564813549,0.10481078729461935,1.0540966821125397,-0.168743153421557,18.791214416731883,False,False,DD,CAGR
u56,EWall,D,LIT,25,0.75,1.0,0.06348377119749538,0.6785889954509128,-0.202114053319973,0.6874588601466574,0.672006878971586,0.07367647665839905,0.7653685302590242,-0.20211405331997345,18.791214416731883,False,False,DD,"H1,H2,OOS,CAGR"
u56,EWall,D,MATCH,5,0.75,1.0,0.10420878140785295,1.063777674646588,-0.15943011253472095,1.0637585116785024,1.066020583930598,0.11538615602027646,1.1503337012268418,-0.15943011253472006,18.791214416731883,False,False,DD,CAGR
u56,EWall,D,MATCH,10,0.75,1.0,0.09388507944918678,0.9675087674910084,-0.16874315342155644,0.9697501036043478,0.9675113564813549,0.10481078729461935,1.0540966821125397,-0.168743153421557,18.791214416731883,False,False,DD,CAGR
u56,EWall,D,MATCH,25,0.75,1.0,0.06348377119749538,0.6785889954509128,-0.202114053319973,0.6874588601466574,0.672006878971586,0.07367647665839905,0.7653685302590242,-0.20211405331997345,18.791214416731883,False,False,DD,"H1,H2,OOS,CAGR"
u56,EWall,W,LIT,5,0.750208588560075,1.0,0.10858976030034562,1.0906092364214441,-0.1582213011640995,1.1094042865078424,1.0767718409775635,0.11795838416005067,1.1533494464847185,-0.15822130116409916,8.208759352934159,False,True,DD,-
u56,EWall,W,LIT,10,0.750208588560075,1.0,0.1040491811310249,1.0490288480160836,-0.15874704847794507,1.06846717048947,1.0344959688835331,0.11329149227062874,1.111874408264675,-0.1587470484779454,8.208759352934159,False,False,DD,CAGR
u56,EWall,W,LIT,25,0.750208588560075,1.0,0.09053460892350085,0.9240392019815247,-0.16113530298864642,0.9454322816460432,0.9074005873143067,0.09940302871023943,0.9871576088117031,-0.16113530298864687,8.208759352934159,False,False,DD,"H1,CAGR"
u56,EWall,W,MATCH,5,0.750208588560075,0.9997219592480602,0.10855951011478915,1.0906092364214437,-0.1581799718657042,1.1094042865078426,1.0767718409775635,0.11792533159022778,1.1533494464847185,-0.15817997186570387,8.208759352934159,False,True,DD,-
u56,EWall,W,MATCH,10,0.750208588560075,0.9997219592480602,0.10402031471230666,1.0490288480160836,-0.1587055990045272,1.0684671704894697,1.0344959688835331,0.11325987239033153,1.1118744082646748,-0.15870559900452685,8.208759352934159,False,False,DD,CAGR
u56,EWall,W,MATCH,25,0.750208588560075,0.9997219592480602,0.09050983149120984,0.9240392019815248,-0.16109317207492346,0.9454322816460433,0.9074005873143067,0.09937564140444888,0.987157608811703,-0.16109317207492346,8.208759352934159,False,False,DD,"H1,CAGR"
u56,EWall,M,LIT,5,0.7512499228778438,1.0,0.12047633938047886,1.160816324405304,-0.16978264429116707,1.1581135101340259,1.166980089018326,0.13309198750470985,1.2421510650978738,-0.16978264429116652,3.643388654995578,False,True,DD,-
u56,EWall,M,LIT,10,0.7512499228778438,1.0,0.11843873003545102,1.1431353342602222,-0.17012382586042107,1.1412982396782192,1.148463196152947,0.13091615574016702,1.2240244323860883,-0.17012382586042163,3.643388654995578,False,True,DD,-
u56,EWall,M,LIT,25,0.7512499228778438,1.0,0.11234511006834635,1.089805953068765,-0.17114737056818563,1.0906080035950243,1.0925910595903023,0.12441036634058666,1.1693052263415067,-0.1711473705681854,3.643388654995578,False,True,DD,-
u56,EWall,M,MATCH,5,0.7512499228778438,0.9983362089768267,0.1202741690382454,1.160816324405304,-0.1695160315570795,1.1581135101340263,1.166980089018326,0.1328669547297674,1.2421510650978738,-0.1695160315570795,3.643388654995578,False,True,DD,-
