panel,share,rep,offset,dS,dS_IS,dS_OOS,dDD
U56,0.15,0,78,-0.003046454893208317,0.005059349197451102,-0.009045327585909257,0.0
U56,0.15,0,128,-0.06411909553173878,-0.030052776557379035,-0.08937938517281618,0.0
U56,0.15,0,97,0.0173174135053773,0.04174287064061355,-0.0005990144486709426,2.220446049250313e-16
U56,0.15,0,866,-0.10403272535850094,-0.1481300955436713,-0.07298666791278641,1.1102230246251565e-16
U56,0.15,0,529,-0.01291059673824635,-0.03956612453309172,0.00647466272092867,2.220446049250313e-16
U56,0.15,0,44,-0.058678776088213924,-0.05415039490824736,-0.06176930913599943,2.220446049250313e-16
U56,0.15,0,198,-0.03460414228966524,0.05964756038569319,-0.1035919820466118,0.0
U56,0.15,0,894,0.053714292851216205,-0.08944547488392052,0.1606152441127413,0.06183730901100315
U56,0.15,0,928,-0.04418926536380985,-0.0435039864725324,-0.044178261004440555,0.040806103286338824
U56,0.15,0,568,-0.027960161747859313,0.023203024582880927,-0.0646821578574166,0.0
U56,0.15,0,612,-0.10890652821780489,-0.05958326592248808,-0.14494882459839453,2.220446049250313e-16
U56,0.15,0,465,0.03326853491569581,0.12655197529268247,-0.03371282873945214,1.1102230246251565e-16
U56,0.15,0,254,-0.042095373145395465,-0.0949269766465175,-0.0021017156897034095,1.1102230246251565e-16
U56,0.15,0,416,0.03751307770620094,-0.05011807510356425,0.103299589717192,0.053479038617381014
U56,0.15,0,627,0.005254666396011354,0.026640693217135913,-0.010424519869564497,0.0586002379523235
U56,0.15,0,943,-0.06738640307460164,-0.003141715159984182,-0.11523354820002396,1.1102230246251565e-16
U56,0.15,0,730,-0.09781642349600661,-0.14583928565538462,-0.06334082627331372,2.220446049250313e-16
U56,0.15,0,211,0.02168451466503729,0.04764795301487257,0.0026423501941388317,0.008093280729322916
U56,0.15,0,376,-0.03376726746520253,-0.07660744233380734,-0.0031097618784881043,2.220446049250313e-16
U56,0.15,0,206,-0.06968825290703085,-0.0819265441809851,-0.059636941191667514,1.1102230246251565e-16
U56,0.15,0,886,-0.04377842884290306,-0.03948447061986671,-0.04720495225010923,0.0
U56,0.15,0,908,-0.02365850610668474,-0.045876833628607616,-0.007723508814613034,0.0
U56,0.15,0,304,-0.039435933024150494,-0.07999676341663309,-0.00866778905422616,3.3306690738754696e-16
U56,0.15,0,583,-0.029166549904360517,-0.057362732346443734,-0.009244696652868534,-1.1102230246251565e-16
U56,0.15,0,877,0.021191347276498407,0.09739847032581594,-0.0315158941427609,1.1102230246251565e-16
U56,0.15,0,769,-0.010248865938697671,0.008464914097857434,-0.023989106379001868,0.008093280729322805
U56,0.15,0,464,0.026264843305676244,0.11529620358622483,-0.03735351871148396,1.1102230246251565e-16
U56,0.15,0,798,-0.08731459293439947,-0.10190598546363394,-0.07668853472999393,2.220446049250313e-16
U56,0.15,0,25,-0.006016107609477572,0.07281842565486119,-0.06478761817468826,1.1102230246251565e-16
U56,0.15,0,949,0.002832487723610999,0.12326982866969449,-0.0858796044783241,0.0
U56,0.15,0,670,0.006477685510498654,-0.03495285796019043,0.03617055774302891,1.1102230246251565e-16
U56,0.15,0,887,-0.03298674158491721,-0.04239415198930552,-0.026504310044652035,1.1102230246251565e-16
U56,0.15,0,559,-0.039669500211444,-0.04601418645718447,-0.03550486646525863,1.1102230246251565e-16
U56,0.15,0,430,0.013320673147773077,-0.04225181432044722,0.05617206099848371,0.056068340347644074
U56,0.15,0,236,-0.07192714268459732,-0.03325532492197114,-0.10059874302066629,0.008093280729322916
U56,0.15,0,651,-0.06706423894093527,-0.15269808369044602,-0.003895766886595098,0.0
U56,0.15,0,776,0.024002706835783538,-0.08106763249971971,0.1050536825186994,0.053041485285023726
U56,0.15,0,500,-0.11818855276761131,-0.18118445707619402,-0.07167471254104951,0.0
U56,0.15,0,539,0.048337002895016745,0.06054982972292211,0.0396557080437554,0.0
U56,0.15,0,874,-0.026906177537106668,-0.05370569903821176,-0.008249298175043496,-1.1102230246251565e-16
U56,0.15,0,274,-0.012947329859959611,0.0014749166144940595,-0.023081956929206005,1.1102230246251565e-16
U56,0.15,0,13,-0.03618532479444725,-0.022120465731307215,-0.04646875991767074,2.220446049250313e-16
U56,0.15,0,733,-0.08742322293255556,-0.1045171247606499,-0.07545029823388694,-1.1102230246251565e-16
U56,0.15,0,752,-0.014263875408506932,0.0012151691070962922,-0.02544743797328075,1.1102230246251565e-16
U56,0.15,0,867,-0.08629016875017825,-0.12832107907617707,-0.05638241572906222,2.220446049250313e-16
U56,0.15,0,605,-0.04552304272391394,-0.05008376336155995,-0.042671734753702006,1.1102230246251565e-16
U56,0.15,0,803,-0.05622116139959088,-0.01604538581753512,-0.08580547707053388,2.220446049250313e-16
U56,0.15,0,547,-0.027328157112126883,-0.10236465771548486,0.026667000430945276,-1.1102230246251565e-16
U56,0.15,0,350,-0.062324752584422605,-0.0987089626040989,-0.0349256198259007,1.1102230246251565e-16
U56,0.15,0,545,-0.07025500002892815,-0.13165050377333698,-0.026922661727405872,-1.1102230246251565e-16
U56,0.15,0,737,-0.06867173268646987,-0.11471324492977908,-0.03613505060189226,0.008093280729322916
U56,0.15,0,609,-0.09513151557345623,-0.05575177526565811,-0.12394833410311201,-2.220446049250313e-16
U56,0.15,0,330,-0.050714584972313625,0.05555988778250209,-0.12952584850734206,-2.220446049250313e-16
U56,0.15,0,736,-0.06538005209887165,-0.06462958820620268,-0.06633069449583417,0.0
U56,0.15,0,748,-0.011827049005874501,0.048880540272638884,-0.055248696621068794,2.220446049250313e-16
U56,0.15,0,123,-0.08805226215132311,-0.06366747873630751,-0.1061975851540704,1.1102230246251565e-16
U56,0.15,0,220,-0.007195408399732317,-0.028030409756180097,0.008122843598444174,3.3306690738754696e-16
U56,0.15,0,499,-0.07613534618674622,-0.11043181689639892,-0.05055030421790163,-1.1102230246251565e-16
U56,0.15,0,113,-0.019741797793450866,-0.01569603050586843,-0.022659275229201636,3.3306690738754696e-16
U56,0.15,0,781,0.04559389956855098,0.08552712706288812,0.01672859280418071,0.046477395033440505
U56,0.15,0,217,-0.018573250111572737,-0.0997670834429385,0.04223258516903661,-2.220446049250313e-16
U56,0.15,0,17,-0.002796245547583398,-0.08777247673854349,0.06217869502878548,1.1102230246251565e-16
U56,0.15,0,187,-0.06516894685442054,-0.12036489892532942,-0.02436101982837502,-1.1102230246251565e-16
U56,0.15,0,364,-0.012098120683244673,-0.037326467413397735,0.00591423582225703,0.036154574419028696
U56,0.15,0,774,-0.009413951726799263,-0.07531240467430789,0.041539178491850626,0.05545175231546051
U56,0.15,0,216,0.03851156720654192,-0.050484385542580945,0.10737052598830465,0.046477395033440505
U56,0.15,0,641,-0.05772539409428412,-0.06934575877008275,-0.04965153498160535,1.1102230246251565e-16
U56,0.15,0,225,-0.10249382166326537,-0.13206082289417698,-0.0815095772726111,1.1102230246251565e-16
U56,0.15,0,790,-0.07620349384867864,-0.08018772119757545,-0.07304228100684629,0.0
U56,0.15,0,838,0.0018722798085633041,-0.010228651144076562,0.01028957860400248,-1.1102230246251565e-16
U56,0.15,0,953,0.002634837710046467,0.016200560761400196,-0.007172853862610573,1.1102230246251565e-16
U56,0.15,0,292,-0.033627383512474074,-0.0003012408784019982,-0.05829481895012867,-0.005846280755999356
U56,0.15,0,941,-0.07011272108553257,-0.008538072607404024,-0.11554898669572267,2.220446049250313e-16
U56,0.15,0,388,0.054515032607509895,0.08486865401087562,0.03277275356961118,1.1102230246251565e-16
U56,0.15,0,185,0.029241163356592104,0.008923010989349223,0.04441833142457985,2.220446049250313e-16
U56,0.15,0,2,0.029005287221556264,0.023139319284150472,0.0340210238788512,0.05606834034764396
U56,0.15,0,814,-0.052183349154550474,-0.09801067422447762,-0.018474071523930435,-1.1102230246251565e-16
U56,0.15,0,210,0.001906625754706015,-0.04939831129504613,0.042059486954981073,0.0
U56,0.15,0,577,-0.10297138077062518,-0.12224665551073444,-0.08961339928889656,1.1102230246251565e-16
U56,0.15,0,100,0.022891826367548163,0.11367377112561683,-0.043606043103668224,3.3306690738754696e-16
U56,0.15,0,189,0.025247084541137443,0.0031042138916128614,0.04197848190438913,1.1102230246251565e-16
U56,0.15,0,311,0.0028157557990231563,-0.012616983133492798,0.015019756827370001,3.3306690738754696e-16
U56,0.15,0,570,-0.04957668418173422,-0.12353011572221362,0.0032812293105852763,2.220446049250313e-16
U56,0.15,0,608,-0.03361695633392059,-0.0703032644027699,-0.007802901763016568,1.1102230246251565e-16
U56,0.15,0,249,0.015543803474677098,-0.009692860971946882,0.03526830254051516,1.1102230246251565e-16
U56,0.15,0,153,0.0022773484809270883,-0.06111458707448447,0.054229950768130086,0.05545175231546118
U56,0.15,0,642,-0.04039991334715465,-0.019371576434129456,-0.05582613196294717,1.1102230246251565e-16
U56,0.15,0,307,-0.05315319454003786,-0.029955478325109808,-0.07016027413663162,3.3306690738754696e-16
U56,0.15,0,563,-0.014922275906981142,-0.02737851951935355,-0.006250850045653955,1.1102230246251565e-16
U56,0.15,0,778,0.01808225098754046,-0.08458789808471834,0.09583167417980532,0.05541437320777176
U56,0.15,0,968,-0.09284674323380515,-0.060219115833874515,-0.11710988251978494,2.220446049250313e-16
U56,0.15,0,607,-0.03443889327294025,-0.13760199691394714,0.03920515648025713,3.3306690738754696e-16
U56,0.15,0,693,-0.05106170294676615,-0.07563569311544194,-0.033921464462673745,2.220446049250313e-16
U56,0.15,0,194,-0.053286893867615204,0.032281486795777026,-0.11566051038713332,3.3306690738754696e-16
U56,0.15,0,725,0.002082497142700701,-0.08245102255810255,0.06644174660786395,0.055451752315460734
U56,0.15,0,345,-0.005914317624323706,-0.02918798170935244,0.011552766784641566,1.1102230246251565e-16
U56,0.15,0,503,-0.021890628722485594,-0.020932206881846827,-0.022710553728199967,-2.220446049250313e-16
U56,0.15,0,780,0.026667286488940567,0.009815295161828441,0.038993220391492445,0.04080610328633871
U56,0.15,0,33,-0.04961278733577967,-0.03774565803084229,-0.057842806768506394,1.1102230246251565e-16
U56,0.15,0,773,-0.007931665079981665,-0.02983194602364858,0.009459861001402725,0.055210049775909376
U56,0.15,0,451,-0.055856807617330695,-0.019290886000580154,-0.08282187795237639,0.0
U56,0.15,0,375,-0.09330900483899751,-0.06834759776602772,-0.11179229563591742,1.1102230246251565e-16
U56,0.15,0,913,-0.029327647869217044,-0.007906750072807611,-0.04497869794183229,1.1102230246251565e-16
U56,0.15,0,473,-0.005724472677636205,-0.016081802982727877,0.002232999019395665,1.1102230246251565e-16
U56,0.15,0,767,-0.0606049867945484,-0.014619074065863158,-0.09422091801933741,1.1102230246251565e-16
U56,0.15,0,377,-0.06967923320223646,-0.10288425820466451,-0.0461700404016554,2.220446049250313e-16
U56,0.15,0,489,-0.043573843968892856,0.02212905366905793,-0.09113630998925348,1.1102230246251565e-16
U56,0.15,0,417,0.0629269099140235,-0.012380632655312418,0.12099241361000845,0.06079535564393179
U56,0.15,0,266,0.005266372771609573,0.08119558686107164,-0.05138764913837912,1.1102230246251565e-16
U56,0.15,0,267,0.02554020036126703,0.10055907125886532,-0.030432853157885686,-1.1102230246251565e-16
U56,0.15,0,156,-0.02602468347779019,-0.0957228137295636,0.0287355975003194,0.054064929968948294
U56,0.15,0,140,0.013427462823826897,-0.014817054790482453,0.035390161770970874,0.046477395033440505
U56,0.15,0,81,-0.0061256699186917896,-0.009295263953733812,-0.0037861753004624354,2.220446049250313e-16
U56,0.15,0,516,-0.06004919581599433,0.0115146721103776,-0.11217129592775676,0.0
U56,0.15,0,34,-0.04846999419658249,-0.028813724265621676,-0.06267784880024974,0.0
U56,0.15,0,579,-0.10985693095204874,-0.171519750016788,-0.06583207369316368,-1.1102230246251565e-16
U56,0.15,0,944,-0.07351229741730303,0.0002914728849474635,-0.12857240842527706,0.0
U56,0.15,0,313,0.0036582329472008013,-0.03439897244960066,0.03333253853860518,3.3306690738754696e-16
U56,0.15,0,699,-0.016194759721592122,-0.0003636820152601583,-0.027624626880688563,0.0
U56,0.15,0,142,-0.06069965300279945,-0.08498990422717911,-0.04228918218185318,1.1102230246251565e-16
U56,0.15,0,830,-0.04335235838302287,-0.05586116176885514,-0.034781913096460615,1.1102230246251565e-16
U56,0.15,0,319,0.07179228848316699,0.0732220602840663,0.07216116027846842,0.055451752315460956
U56,0.15,0,791,0.008224023016968562,0.005823129842336128,0.010559112306765872,2.220446049250313e-16
U56,0.15,0,335,0.014204848093784639,0.027217853446107165,0.005034727173654163,1.1102230246251565e-16
U56,0.15,0,302,-0.041874833699596214,-0.048236049237934786,-0.036593496538898984,1.1102230246251565e-16
U56,0.15,0,21,-0.0805510787807453,7.433419955593656e-05,-0.1407005717278378,1.1102230246251565e-16
U56,0.15,0,294,-0.03762363549729386,-0.00959922741825281,-0.05832642255080134,-1.1102230246251565e-16
U56,0.15,0,564,-0.0006254301643442428,-0.04167753815837516,0.028644251970640244,-1.1102230246251565e-16
U56,0.15,0,357,0.0028404952563423347,-0.04005303569734975,0.03458998845789707,2.220446049250313e-16
U56,0.15,0,77,-0.007194557129514001,-0.021702808679889385,0.0033321205065204307,-1.1102230246251565e-16
U56,0.15,0,797,-0.08871356243262385,-0.09317174257087801,-0.08569197374538096,0.0
U56,0.15,0,148,-0.07933784909690633,-0.05825342197387828,-0.09497689280384924,1.1102230246251565e-16
U56,0.15,0,284,-0.06969469029273956,-0.012958532088420904,-0.11189944972791177,0.0
U56,0.15,0,810,-0.030246295343865137,-0.033971198902172484,-0.02752065023468675,3.3306690738754696e-16
U56,0.15,0,73,-0.07258741420649462,-0.12426928623417777,-0.035213933226481364,3.3306690738754696e-16
U56,0.15,0,749,-0.013236238911601417,0.018256895017273234,-0.036087691224330865,0.0
U56,0.15,0,253,-0.05412899635711388,-0.06641608069265714,-0.04441966679690301,0.0
U56,0.15,0,347,-0.0023365880150136853,-0.013484683709464429,0.006550149397004379,0.0
U56,0.15,0,336,0.008637785759727956,0.04120264436610688,-0.015375969845390136,2.220446049250313e-16
U56,0.15,0,164,-0.10612692607589813,-0.08263387817060741,-0.12367408647373046,1.1102230246251565e-16
U56,0.15,0,618,-0.005379843079091451,0.05917369267860684,-0.05070453146105369,2.220446049250313e-16
U56,0.15,0,956,0.018696424531504885,0.03101945693002328,0.009813019259589773,-1.1102230246251565e-16
U56,0.15,0,281,-0.07423341340999046,-0.042590594452979524,-0.0977020209343884,0.0
U56,0.15,0,163,-0.10879442496396574,-0.10945201059855725,-0.10853476382611715,2.220446049250313e-16
U56,0.15,0,919,-0.0111122352605999,-0.050518656263923156,0.01858282943858569,0.055451752315460845
U56,0.15,0,620,-0.10551663155329427,-0.08927692379536734,-0.11770077861684713,4.440892098500626e-16
U56,0.15,0,339,0.004610700055935446,0.01703996787236961,-0.004388202476189429,1.1102230246251565e-16
U56,0.15,0,820,-0.045462988807550175,-0.06682704135597728,-0.029755758289749412,0.0
U56,0.15,0,62,0.03930705351988717,-0.045423528812216896,0.10212637459613672,3.3306690738754696e-16
U56,0.15,0,344,0.03730015953923549,0.007902014687045655,0.059508985309475015,2.220446049250313e-16
U56,0.15,0,849,-0.06175261093140527,-0.006912774819658463,-0.09945405715009148,3.3306690738754696e-16
U56,0.15,0,435,-0.07916003224249146,-0.11372229876866513,-0.05366528397373016,1.1102230246251565e-16
U56,0.15,0,234,-0.015105002952191082,-0.02161665513578037,-0.01001257775414377,1.1102230246251565e-16
U56,0.15,0,382,-0.04092444039546628,-0.010021247398627642,-0.06339663276447305,2.220446049250313e-16
U56,0.15,0,610,-0.09088636948044981,-0.0661410128836607,-0.10915392548782821,1.1102230246251565e-16
U56,0.15,0,486,-0.027422613504157978,-0.008822518648447408,-0.04108035272830968,0.04647739503344084
U56,0.15,0,99,0.025249079629400484,0.07484984331909117,-0.011211302312821303,1.1102230246251565e-16
U56,0.15,0,278,-0.00892758351526024,-0.0058808105003063105,-0.010583231268200599,1.1102230246251565e-16
U56,0.15,0,115,-0.03087559735478207,0.014608589941426997,-0.06439589997874529,3.3306690738754696e-16
U56,0.15,0,484,-0.018450964114214097,-0.034594232641514844,-0.0064388129243801995,0.030405335527589394
U56,0.15,0,899,-0.02686998122021622,-0.10857543169424633,0.03313423573190111,0.055451752315460734
U56,0.15,0,361,-0.08156623833698173,-0.06375915410596122,-0.09479441866632299,4.440892098500626e-16
U56,0.15,0,843,-0.09263381319244535,-0.1982036288168172,-0.019068888748341895,1.1102230246251565e-16
U56,0.15,1,586,-0.05807288896325047,-0.11500252796540067,-0.01562242612398057,1.1102230246251565e-16
U56,0.15,1,804,-0.0803166643434452,-0.07504040295607894,-0.08409076200427812,2.220446049250313e-16
U56,0.15,1,616,-0.02130029266086053,0.0661324858160417,-0.08523174280761991,2.220446049250313e-16
U56,0.15,1,319,0.02141504990346399,0.08319791039735946,-0.021164840737791568,1.1102230246251565e-16
U56,0.15,1,826,-0.04166500872630996,-0.06746829811718213,-0.020712924112668896,0.0
U56,0.15,1,200,-0.11142962959477731,-0.19715953826869326,-0.051192132485472275,1.1102230246251565e-16
U56,0.15,1,99,-0.06487356560414947,-0.005412616374562251,-0.10862385510775985,1.1102230246251565e-16
U56,0.15,1,20,0.012011359117388487,-0.10412632158077062,0.10357779361137842,0.061837309011003816
U56,0.15,1,666,0.015655421706521455,-0.03405299836161102,0.05419308982907056,2.220446049250313e-16
U56,0.15,1,239,0.014731611193083971,-0.0016126817503712143,0.026235905968234885,1.1102230246251565e-16
U56,0.15,1,199,-0.10162001164714551,-0.13877495276515106,-0.07612703597303905,-1.1102230246251565e-16
U56,0.15,1,802,-0.05836690749002216,0.003542613939792716,-0.10458870525878838,0.0
U56,0.15,1,705,-0.08076360261475113,-0.09188691984744146,-0.07158678553894715,0.0
U56,0.15,1,920,-0.03665662808328052,-0.014814025720433888,-0.052719973131120756,2.220446049250313e-16
U56,0.15,1,305,-0.07893567468160856,-0.09074455814423765,-0.07121907636941716,0.0
U56,0.15,1,690,0.0491272397636644,0.08798622175230753,0.020586295438117075,0.0
U56,0.15,1,350,-0.0014612583401449886,0.09613637380707218,-0.06740812648381134,2.220446049250313e-16
U56,0.15,1,503,-0.08702520789504753,-0.1543680222979692,-0.03989940845022133,-0.005846280755999356
U56,0.15,1,316,-0.022271785754214513,-0.013383793737497873,-0.028646182238755813,2.220446049250313e-16
U56,0.15,1,670,-0.03721309193194755,-0.054972174166373344,-0.022773840333763617,2.220446049250313e-16
U56,0.15,1,174,-0.05339520249930607,-0.0724630642416696,-0.03959484836319449,0.0
U56,0.15,1,845,-0.07437975086410509,0.01725134134851891,-0.1430454235488372,0.04098248832811591
U56,0.15,1,430,-0.06458553776520604,-0.011175232545494795,-0.10267973258936824,1.1102230246251565e-16
U56,0.15,1,678,-0.01257982107407174,-0.08943596144474553,0.046083677461679295,0.036154574419028696
U56,0.15,1,893,-0.02316681721871605,-0.14182000643338544,0.072766927639768,-1.1102230246251565e-16
U56,0.15,1,192,-0.10875201947141844,-0.021444915987013036,-0.17134757042596194,1.1102230246251565e-16
U56,0.15,1,166,-0.08138334234729094,-0.057513722833750336,-0.09910546474690429,-1.1102230246251565e-16
U56,0.15,1,754,0.021915369797483653,0.07597655453604113,-0.01851975085037072,0.05367205211701542
U56,0.15,1,45,-0.03389677806232294,0.025149087956406246,-0.07758200500035195,-3.3306690738754696e-16
U56,0.15,1,603,-0.07009385451859673,-0.1446114276116548,-0.012933000408669404,0.030405335527589172
U56,0.15,1,869,0.040578126896696265,0.11624253545598551,-0.016037189731332724,0.046477395033440616
U56,0.15,1,359,-0.07745971097585347,-0.13883515033347038,-0.03424612183459996,-1.1102230246251565e-16
U56,0.15,1,32,0.026895853286214244,-0.02732988238030576,0.06957433531084645,0.0
U56,0.15,1,699,0.03127736120438862,0.03356311007380208,0.030925432974538314,0.04647739503344028
U56,0.15,1,538,0.0198846098456813,-0.03151952438789052,0.056642046253951195,0.046477395033440394
U56,0.15,1,91,-0.09615273898398669,-0.01764145095873315,-0.15348320625529643,0.0
U56,0.15,1,785,-0.015300013257618206,-0.11319874195133872,0.06183388240231835,2.220446049250313e-16
U56,0.15,1,953,-0.03489224820498338,-0.013639267460285431,-0.050288029833871484,1.1102230246251565e-16
U56,0.15,1,249,-0.0041656458557697285,0.015221252915734729,-0.017674105412934793,1.1102230246251565e-16
U56,0.15,1,744,0.026003568361007368,0.014520989087003944,0.036429187316414646,0.05545175231546062
U56,0.15,1,547,0.00784625678726969,0.0782892438557301,-0.04065982448069572,2.220446049250313e-16
U56,0.15,1,7,0.03591197461294615,0.06303157660619418,0.016077813306146327,0.036154574419028696
U56,0.15,1,74,-0.03656813242603252,0.029358253813475343,-0.08537416577424328,-1.1102230246251565e-16
U56,0.15,1,667,0.014050069805254362,-0.08456889758601449,0.09127253755579523,1.1102230246251565e-16
U56,0.15,1,95,-0.10406472583038484,-0.054364889778087844,-0.14088368256327932,1.1102230246251565e-16
U56,0.15,1,829,-0.015574232147015588,-0.07927653085772568,0.03537371005812906,1.1102230246251565e-16
U56,0.15,1,697,-0.002757082041219938,0.011602708842855414,-0.012305788004146168,0.05131611661363089
U56,0.15,1,532,-0.038738233178869264,-0.056079120344269096,-0.026837594878165616,0.03937844771497445
U56,0.15,1,561,0.04062744860387091,-0.05560692961620095,0.11083983736982828,0.059698729489211066
U56,0.15,1,251,0.061320897124918394,0.11114380207434404,0.02847706969472763,2.220446049250313e-16
U56,0.15,1,475,-0.09567218813766831,-0.1599283890818468,-0.05075152425024476,0.0
U56,0.15,1,971,-0.0810449758806755,-0.05284639076789088,-0.10178703491072061,1.1102230246251565e-16
U56,0.15,1,121,-0.049926627166878124,0.047873928185588444,-0.12191400168691024,0.008093280729323027
U56,0.15,1,278,-0.033111034221603886,-0.07511598238502426,-0.0037302678376649467,-1.1102230246251565e-16
U56,0.15,1,836,-0.03925977288968552,0.024596431479089853,-0.08683634039901467,1.1102230246251565e-16
U56,0.15,1,620,-0.07110585896001065,-0.05558672709310575,-0.08271114187359974,-1.1102230246251565e-16
U56,0.15,1,77,-0.07623553017351803,-0.013998382668584775,-0.12286318760167769,2.220446049250313e-16
U56,0.15,1,62,-0.05549895485399503,-0.05952595302473007,-0.051910784354400885,0.0
U56,0.15,1,120,-0.015194110938412164,0.0548671472647857,-0.0672571566995317,2.220446049250313e-16
U56,0.15,1,89,-0.09721124197622144,-0.04637796022137164,-0.134841197324872,3.3306690738754696e-16
U56,0.15,1,873,-0.0603223724401718,-0.020561600125658663,-0.08988315833241689,1.1102230246251565e-16
U56,0.15,1,370,-0.05385624269791789,-0.19019717837075212,0.04406066754366389,2.220446049250313e-16
U56,0.15,1,824,0.04462624071026866,0.07113822101212541,0.025402378696149697,2.220446049250313e-16
U56,0.15,1,933,-0.035884665143145256,0.06317457982957286,-0.10953078557200202,1.1102230246251565e-16
U56,0.15,1,478,-0.11553980137437714,-0.16646337594890825,-0.0804088859715022,0.0
U56,0.15,1,208,-0.04948551388216549,-0.09697372741171684,-0.016218394224551957,2.220446049250313e-16
U56,0.15,1,206,-0.010980640894360238,-0.012875318046034812,-0.009733111793708504,3.3306690738754696e-16
U56,0.15,1,615,-0.06792524272739353,0.012877186689092657,-0.12712823538539442,0.0
U56,0.15,1,470,0.01823669854132004,0.05137744128081345,-0.005311232399742627,0.0
U56,0.15,1,280,-0.0687865999251811,-0.10248202681173446,-0.0455952844179599,0.008093280729322805
U56,0.15,1,369,-0.05311805509202494,-0.12687976157180947,-0.0009128230858541642,0.0
U56,0.15,1,552,0.011450426156486726,0.018472981085383644,0.0063622728240972926,3.3306690738754696e-16
U56,0.15,1,627,-0.056515708850758184,-0.06987704944673834,-0.04677940341243825,1.1102230246251565e-16
U56,0.15,1,215,-0.10640026055644891,-0.07229646338258877,-0.1308815938968444,0.0
U56,0.15,1,846,-0.06262430977126576,0.049991148482022796,-0.14755910922873805,0.039378447714974674
U56,0.15,1,943,-0.0830070869535986,-0.01580385329442957,-0.13361634536565425,1.1102230246251565e-16
U56,0.15,1,762,-0.03256635248585771,0.03344970810557535,-0.08242393654126934,0.039378447714974674
