panel,cost,mc_mean,exact_pool_mean,diff,mc_se,verdict
U56,0.0,1.3075299377960101,1.3064169845361535,0.0011129532598566083,0.0005743791555721146,PASS
U56,10.0,1.244060830620324,1.2432649148373578,0.0007959157829662278,0.0004744204791762651,PASS
U56,25.0,1.148123644893298,1.148126855116343,-3.2102230449471136e-06,0.0004071356747494976,PASS
B136,0.0,1.154091540267691,1.1540499382341847,4.160203350633829e-05,0.0004345804771799592,PASS
B136,10.0,1.0876268086391192,1.0879619108626946,-0.00033510222357535646,0.00031683082499065623,PASS
B136,25.0,0.9882748472034343,0.9884322406674274,-0.00015739346399312737,0.0002886755575740612,PASS
