p1,constant,split,outcome,support,n_forms,rho_R2,rho_absT,med_ratio,inverts
BASE8,PANEL,S2016,CSD,SEMI,19,-0.8240457133791498,-0.8245614035087719,0.985538785308326,False
BASE8,PANEL,S2016,TURN,SEMI,19,-0.9662133444413673,-0.9666666666666667,0.855906202176077,False
BASE8,PANEL,S2016,SHARPE,UNBOUNDED,19,0.031578947368421054,0.02982456140350877,1.507740990432657,True
BASE8,PANEL,S2016,CAGR,UNBOUNDED,20,-0.5846501128668171,-0.5844302782612387,1.2924744809549147,False
BASE8,PANEL,S2016,MAXDD,BOUNDED,20,-0.154918145905216,-0.15485989504927242,0.9999999999999998,False
BASE8,PANEL,S2018,RESID,UNBOUNDED,19,-0.04651163238455265,-0.04651163238455265,0.9580879034668396,False
BASE8,PANEL,S2018,GAP,UNBOUNDED,19,-0.8012286861716335,-0.8,0.9378932771385945,False
BASE8,PANEL,S2018,PRED,UNBOUNDED,19,-0.848990342405619,-0.848617896525706,0.9508777381229921,False
BASE8,PANEL,S2018,CSD,SEMI,19,-0.7959632183545142,-0.7964912280701755,0.9868898079342506,False
BASE8,PANEL,S2018,TURN,SEMI,19,-0.9697236563194468,-0.9701754385964912,0.8560137025364654,False
BASE8,PANEL,S2018,SHARPE,UNBOUNDED,19,-0.19921019908100854,-0.2,2.372408266786582,False
BASE8,PANEL,S2018,CAGR,UNBOUNDED,20,-0.7769838834541308,-0.7774436090225564,1.4117548308635213,False
BASE8,PANEL,S2018,MAXDD,BOUNDED,20,0.8019580586913275,0.8009037848862147,1.000570138553801,True
WIDE20,ZERO,S2016,RESID,UNBOUNDED,19,-0.03773585268935404,-0.03773585268935404,0.9266829189934784,False
WIDE20,ZERO,S2016,GAP,UNBOUNDED,19,-0.8366988586479368,-0.8363318049524279,0.7189765234267109,False
WIDE20,ZERO,S2016,PRED,UNBOUNDED,19,-0.8122807017543859,-0.8122807017543859,0.7606226823801728,False
WIDE20,ZERO,S2016,CSD,SEMI,19,-0.8240457133791498,-0.8245614035087719,1.0355134767216287,False
WIDE20,ZERO,S2016,TURN,SEMI,19,-0.9662133444413673,-0.9666666666666667,0.615024222032694,False
WIDE20,ZERO,S2016,SHARPE,UNBOUNDED,19,0.031578947368421054,0.02982456140350877,0.21147431794506905,True
WIDE20,ZERO,S2016,CAGR,UNBOUNDED,20,-0.5846501128668171,-0.5844302782612387,0.22907936406086515,False
WIDE20,ZERO,S2016,MAXDD,BOUNDED,20,-0.15092730442663166,-0.1508705541691538,0.4419837019439643,False
WIDE20,ZERO,S2016,MAXDD_DG,BOUNDED,20,-0.9364423377544946,-0.9368421052631579,0.5539940924204138,False
WIDE20,ZERO,S2016,WINRATE,BOUNDED,20,-0.3879699248120301,-0.3879699248120301,0.033699575052919574,False
WIDE20,ZERO,S2016,DDSHARE,BOUNDED,20,-0.8947368421052632,-0.8947368421052632,0.05186741727179576,False
WIDE20,ZERO,S2016,GSHARE,BOUNDED,19,-0.987275215709844,-0.9859649122807017,0.3879098906394694,False
WIDE20,ZERO,S2016,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.3877282689970301,False
WIDE20,ZERO,S2016,CTAC1,BOUNDED,19,-0.5175438596491229,-0.5157894736842106,0.06547288878988143,False
WIDE20,ZERO,S2016,HITSPY,BOUNDED,20,-0.9593984962406015,-0.9578947368421052,0.04054216237484945,False
WIDE20,ZERO,S2016,VOL,SEMI,20,-0.7062806065473658,-0.706766917293233,0.1751719060499885,False
WIDE20,ZERO,S2016,TO,SEMI,19,-0.9907855275879235,-0.9907855275879235,0.5183107309368902,False
WIDE20,ZERO,S2016,KURT,SEMI,20,0.8946576373212942,0.8943212366185495,0.6215606887677104,True
WIDE20,ZERO,S2016,SKEW,UNBOUNDED,20,-0.5353383458646617,-0.5353383458646617,0.615541907434485,False
WIDE20,ZERO,S2016,CALMAR,UNBOUNDED,20,0.5317789018413074,0.5323308270676692,0.7899369704949204,True
WIDE20,ZERO,S2018,RESID,UNBOUNDED,19,-0.04651163238455265,-0.04651163238455265,0.9116877486618886,False
WIDE20,ZERO,S2018,GAP,UNBOUNDED,19,-0.8012286861716335,-0.8,0.6716051709424955,False
WIDE20,ZERO,S2018,PRED,UNBOUNDED,19,-0.848990342405619,-0.848617896525706,0.7055584923577819,False
WIDE20,ZERO,S2018,CSD,SEMI,19,-0.7959632183545142,-0.7964912280701755,1.010083205950029,False
WIDE20,ZERO,S2018,TURN,SEMI,19,-0.9697236563194468,-0.9701754385964912,0.5951057168859837,False
WIDE20,ZERO,S2018,SHARPE,UNBOUNDED,19,-0.19921019908100854,-0.2,0.209066980502492,False
WIDE20,ZERO,S2018,CAGR,UNBOUNDED,20,-0.7769838834541308,-0.7774436090225564,0.2513062628709941,False
WIDE20,ZERO,S2018,MAXDD,BOUNDED,20,0.8019580586913275,0.8009037848862147,0.35387158135729735,True
WIDE20,ZERO,S2018,MAXDD_DG,BOUNDED,20,-0.9409553128762029,-0.9413533834586466,0.5347864725609475,False
WIDE20,ZERO,S2018,WINRATE,BOUNDED,20,-0.4616541353383459,-0.4616541353383459,0.03349276362999162,False
WIDE20,ZERO,S2018,DDSHARE,BOUNDED,20,-0.9138774621459526,-0.9142857142857143,0.05260669229086408,False
WIDE20,ZERO,S2018,GSHARE,BOUNDED,19,-0.9942958394660029,-0.9929824561403509,0.4067458000541889,False
WIDE20,ZERO,S2018,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.4070839841780229,False
WIDE20,ZERO,S2018,CTAC1,BOUNDED,19,-0.3508771929824561,-0.3508771929824561,0.076050480103537,False
WIDE20,ZERO,S2018,HITSPY,BOUNDED,20,-0.8917293233082707,-0.8902255639097745,0.041572025364627396,False
WIDE20,ZERO,S2018,VOL,SEMI,20,-0.39849624060150374,-0.4,0.21152143358749953,False
WIDE20,ZERO,S2018,TO,SEMI,19,-0.9894644424934153,-0.9890303716488837,0.5073341203978003,False
WIDE20,ZERO,S2018,KURT,SEMI,20,0.9503759398496241,0.9488721804511279,0.6160742485605697,True
WIDE20,ZERO,S2018,SKEW,UNBOUNDED,20,-0.5789473684210527,-0.5804511278195489,0.5351555268150536,False
WIDE20,ZERO,S2018,CALMAR,UNBOUNDED,20,0.3308270676691729,0.3323308270676692,0.3985361743941562,True
WIDE20,GLOBAL,S2016,RESID,UNBOUNDED,19,-0.03773585268935404,-0.03773585268935404,1.0069766947960896,False
WIDE20,GLOBAL,S2016,GAP,UNBOUNDED,19,-0.8366988586479368,-0.8363318049524279,0.9419712012297983,False
WIDE20,GLOBAL,S2016,PRED,UNBOUNDED,19,-0.8122807017543859,-0.8122807017543859,0.9511994197030827,False
WIDE20,GLOBAL,S2016,CSD,SEMI,19,-0.8240457133791498,-0.8245614035087719,0.9953364882650749,False
WIDE20,GLOBAL,S2016,TURN,SEMI,19,-0.9662133444413673,-0.9666666666666667,0.8548701398718367,False
WIDE20,GLOBAL,S2016,SHARPE,UNBOUNDED,19,0.031578947368421054,0.02982456140350877,0.9901281333459178,True
WIDE20,GLOBAL,S2016,CAGR,UNBOUNDED,20,-0.5846501128668171,-0.5844302782612387,0.9766308088309347,False
WIDE20,GLOBAL,S2016,MAXDD,BOUNDED,20,-0.1517481648801326,-0.15169110597047103,0.9999999999999996,False
WIDE20,GLOBAL,S2016,MAXDD_DG,BOUNDED,20,-0.9364423377544946,-0.9368421052631579,0.9557770874364131,False
WIDE20,GLOBAL,S2016,WINRATE,BOUNDED,20,-0.3879699248120301,-0.3879699248120301,0.9608313488751895,False
WIDE20,GLOBAL,S2016,DDSHARE,BOUNDED,20,-0.8947368421052632,-0.8947368421052632,0.9556489597887511,False
WIDE20,GLOBAL,S2016,GSHARE,BOUNDED,19,-0.987275215709844,-0.9859649122807017,0.8539294387208386,False
WIDE20,GLOBAL,S2016,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.8537434325982801,False
WIDE20,GLOBAL,S2016,CTAC1,BOUNDED,19,-0.5175438596491229,-0.5157894736842106,0.993971622641121,False
WIDE20,GLOBAL,S2016,HITSPY,BOUNDED,20,-0.9593984962406015,-0.9578947368421052,0.9544526576829542,False
WIDE20,GLOBAL,S2016,VOL,SEMI,20,-0.7062806065473658,-0.706766917293233,0.9365231115362281,False
WIDE20,GLOBAL,S2016,TO,SEMI,19,-0.9907855275879235,-0.9907855275879235,0.9804546342271471,False
WIDE20,GLOBAL,S2016,KURT,SEMI,20,0.8946576373212942,0.8943212366185495,1.0292947547981557,True
WIDE20,GLOBAL,S2016,SKEW,UNBOUNDED,20,-0.5353383458646617,-0.5353383458646617,0.9758540850414543,False
WIDE20,GLOBAL,S2016,CALMAR,UNBOUNDED,20,0.5317789018413074,0.5323308270676692,1.0011583116836746,True
WIDE20,GLOBAL,S2018,RESID,UNBOUNDED,19,-0.04651163238455265,-0.04651163238455265,0.9985365315177268,False
WIDE20,GLOBAL,S2018,GAP,UNBOUNDED,19,-0.8012286861716335,-0.8,0.9506696477631947,False
WIDE20,GLOBAL,S2018,PRED,UNBOUNDED,19,-0.848990342405619,-0.848617896525706,0.9479428916013879,False
WIDE20,GLOBAL,S2018,CSD,SEMI,19,-0.7959632183545142,-0.7964912280701755,0.9968997214850434,False
WIDE20,GLOBAL,S2018,TURN,SEMI,19,-0.9697236563194468,-0.9701754385964912,0.8547635112543153,False
WIDE20,GLOBAL,S2018,SHARPE,UNBOUNDED,19,-0.19921019908100854,-0.2,0.9966405503114213,False
WIDE20,GLOBAL,S2018,CAGR,UNBOUNDED,20,-0.7769838834541308,-0.7774436090225564,0.9505382419211383,False
WIDE20,GLOBAL,S2018,MAXDD,BOUNDED,20,0.8019580586913275,0.8009037848862147,1.0005701385538006,True
WIDE20,GLOBAL,S2018,MAXDD_DG,BOUNDED,20,-0.9409553128762029,-0.9413533834586466,0.9593929976388125,False
WIDE20,GLOBAL,S2018,WINRATE,BOUNDED,20,-0.4616541353383459,-0.4616541353383459,0.9784562810540953,False
WIDE20,GLOBAL,S2018,DDSHARE,BOUNDED,20,-0.9138774621459526,-0.9142857142857143,0.9648005027978894,False
WIDE20,GLOBAL,S2018,GSHARE,BOUNDED,19,-0.9942958394660029,-0.9929824561403509,0.9001556198128283,False
WIDE20,GLOBAL,S2018,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.9003072372921463,False
WIDE20,GLOBAL,S2018,CTAC1,BOUNDED,19,-0.3508771929824561,-0.3508771929824561,0.9982769179965407,False
WIDE20,GLOBAL,S2018,HITSPY,BOUNDED,20,-0.8917293233082707,-0.8902255639097745,0.9337192097613132,False
WIDE20,GLOBAL,S2018,VOL,SEMI,20,-0.39849624060150374,-0.4,1.0038743052903754,False
WIDE20,GLOBAL,S2018,TO,SEMI,19,-0.9894644424934153,-0.9890303716488837,0.9832506615396882,False
WIDE20,GLOBAL,S2018,KURT,SEMI,20,0.9503759398496241,0.9488721804511279,1.01218127837816,True
WIDE20,GLOBAL,S2018,SKEW,UNBOUNDED,20,-0.5789473684210527,-0.5804511278195489,0.9755571151675178,False
WIDE20,GLOBAL,S2018,CALMAR,UNBOUNDED,20,0.3308270676691729,0.3323308270676692,1.0288145949262075,True
WIDE20,FAMILY,S2016,RESID,UNBOUNDED,19,-0.03773585268935404,-0.03773585268935404,1.2340209752788045,False
WIDE20,FAMILY,S2016,GAP,UNBOUNDED,19,-0.8366988586479368,-0.8363318049524279,0.9560587893311024,False
WIDE20,FAMILY,S2016,PRED,UNBOUNDED,19,-0.8122807017543859,-0.8122807017543859,0.9575290996132054,False
WIDE20,FAMILY,S2016,CSD,SEMI,19,-0.8240457133791498,-0.8245614035087719,2.153483605095304,False
WIDE20,FAMILY,S2016,TURN,SEMI,19,-0.9662133444413673,-0.9666666666666667,0.8663497204267032,False
WIDE20,FAMILY,S2016,SHARPE,UNBOUNDED,19,0.031578947368421054,0.02982456140350877,0.9939815390096995,True
WIDE20,FAMILY,S2016,CAGR,UNBOUNDED,20,-0.5846501128668171,-0.5844302782612387,0.9012151446852468,False
WIDE20,FAMILY,S2016,MAXDD,BOUNDED,20,-0.154918145905216,-0.15485989504927242,0.9999999999999998,False
WIDE20,FAMILY,S2016,MAXDD_DG,BOUNDED,20,-0.9364423377544946,-0.9368421052631579,0.9617009657175283,False
WIDE20,FAMILY,S2016,WINRATE,BOUNDED,20,-0.3879699248120301,-0.3879699248120301,0.9980491580807499,False
WIDE20,FAMILY,S2016,DDSHARE,BOUNDED,20,-0.8947368421052632,-0.8947368421052632,0.957453440045086,False
WIDE20,FAMILY,S2016,GSHARE,BOUNDED,19,-0.987275215709844,-0.9859649122807017,0.8556155243507555,False
WIDE20,FAMILY,S2016,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.8555574003003392,False
WIDE20,FAMILY,S2016,CTAC1,BOUNDED,19,-0.5175438596491229,-0.5157894736842106,1.3544435319986743,False
WIDE20,FAMILY,S2016,HITSPY,BOUNDED,20,-0.9593984962406015,-0.9578947368421052,0.9534198851281512,False
WIDE20,FAMILY,S2016,VOL,SEMI,20,-0.7062806065473658,-0.706766917293233,0.8963756748960157,False
WIDE20,FAMILY,S2016,TO,SEMI,19,-0.9907855275879235,-0.9907855275879235,1.0008341499448112,False
WIDE20,FAMILY,S2016,KURT,SEMI,20,0.8946576373212942,0.8943212366185495,1.0267338538500212,True
WIDE20,FAMILY,S2016,SKEW,UNBOUNDED,20,-0.5353383458646617,-0.5353383458646617,0.9919137723416942,False
WIDE20,FAMILY,S2016,CALMAR,UNBOUNDED,20,0.5317789018413074,0.5323308270676692,1.0026753977488787,True
WIDE20,FAMILY,S2018,RESID,UNBOUNDED,19,-0.04651163238455265,-0.04651163238455265,1.0991669456373532,False
WIDE20,FAMILY,S2018,GAP,UNBOUNDED,19,-0.8012286861716335,-0.8,0.9514868578710685,False
WIDE20,FAMILY,S2018,PRED,UNBOUNDED,19,-0.848990342405619,-0.848617896525706,0.9449307863628609,False
WIDE20,FAMILY,S2018,CSD,SEMI,19,-0.7959632183545142,-0.7964912280701755,2.0709037710289193,False
WIDE20,FAMILY,S2018,TURN,SEMI,19,-0.9697236563194468,-0.9701754385964912,0.8678802384765422,False
WIDE20,FAMILY,S2018,SHARPE,UNBOUNDED,19,-0.19921019908100854,-0.2,0.9987567302036268,False
WIDE20,FAMILY,S2018,CAGR,UNBOUNDED,20,-0.7769838834541308,-0.7774436090225564,0.9666055389413467,False
WIDE20,FAMILY,S2018,MAXDD,BOUNDED,20,0.8019580586913275,0.8009037848862147,0.9969484312062975,True
WIDE20,FAMILY,S2018,MAXDD_DG,BOUNDED,20,-0.9409553128762029,-0.9413533834586466,0.9670300072175255,False
WIDE20,FAMILY,S2018,WINRATE,BOUNDED,20,-0.4616541353383459,-0.4616541353383459,0.9819820699805514,False
WIDE20,FAMILY,S2018,DDSHARE,BOUNDED,20,-0.9138774621459526,-0.9142857142857143,0.9657224453384281,False
WIDE20,FAMILY,S2018,GSHARE,BOUNDED,19,-0.9942958394660029,-0.9929824561403509,0.9017939359450925,False
WIDE20,FAMILY,S2018,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.9019735148741147,False
WIDE20,FAMILY,S2018,CTAC1,BOUNDED,19,-0.3508771929824561,-0.3508771929824561,1.3681889759085373,False
WIDE20,FAMILY,S2018,HITSPY,BOUNDED,20,-0.8917293233082707,-0.8902255639097745,0.9254885161532651,False
WIDE20,FAMILY,S2018,VOL,SEMI,20,-0.39849624060150374,-0.4,0.9223166939038989,False
WIDE20,FAMILY,S2018,TO,SEMI,19,-0.9894644424934153,-0.9890303716488837,1.0052529808613049,False
WIDE20,FAMILY,S2018,KURT,SEMI,20,0.9503759398496241,0.9488721804511279,1.0104730254753265,True
WIDE20,FAMILY,S2018,SKEW,UNBOUNDED,20,-0.5789473684210527,-0.5804511278195489,0.9976962384840449,False
WIDE20,FAMILY,S2018,CALMAR,UNBOUNDED,20,0.3308270676691729,0.3323308270676692,1.0303822893411791,True
WIDE20,PANEL,S2016,RESID,UNBOUNDED,19,-0.03773585268935404,-0.03773585268935404,0.953717655670842,False
WIDE20,PANEL,S2016,GAP,UNBOUNDED,19,-0.8366988586479368,-0.8363318049524279,0.9688056542010414,False
WIDE20,PANEL,S2016,PRED,UNBOUNDED,19,-0.8122807017543859,-0.8122807017543859,0.9869799045706199,False
WIDE20,PANEL,S2016,CSD,SEMI,19,-0.8240457133791498,-0.8245614035087719,0.985538785308326,False
WIDE20,PANEL,S2016,TURN,SEMI,19,-0.9662133444413673,-0.9666666666666667,0.855906202176077,False
WIDE20,PANEL,S2016,SHARPE,UNBOUNDED,19,0.031578947368421054,0.02982456140350877,1.507740990432657,True
WIDE20,PANEL,S2016,CAGR,UNBOUNDED,20,-0.5846501128668171,-0.5844302782612387,1.2924744809549147,False
WIDE20,PANEL,S2016,MAXDD,BOUNDED,20,-0.154918145905216,-0.15485989504927242,0.9999999999999998,False
WIDE20,PANEL,S2016,MAXDD_DG,BOUNDED,20,-0.9364423377544946,-0.9368421052631579,0.9617398667117585,False
WIDE20,PANEL,S2016,WINRATE,BOUNDED,20,-0.3879699248120301,-0.3879699248120301,1.093872716043971,False
WIDE20,PANEL,S2016,DDSHARE,BOUNDED,20,-0.8947368421052632,-0.8947368421052632,1.3674333251680688,False
WIDE20,PANEL,S2016,GSHARE,BOUNDED,19,-0.987275215709844,-0.9859649122807017,0.8555235852294026,False
WIDE20,PANEL,S2016,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.8551011008345687,False
WIDE20,PANEL,S2016,CTAC1,BOUNDED,19,-0.5175438596491229,-0.5157894736842106,0.9790804352341255,False
WIDE20,PANEL,S2016,HITSPY,BOUNDED,20,-0.9593984962406015,-0.9578947368421052,0.9721701462136826,False
WIDE20,PANEL,S2016,VOL,SEMI,20,-0.7062806065473658,-0.706766917293233,0.8450066219639059,False
WIDE20,PANEL,S2016,TO,SEMI,19,-0.9907855275879235,-0.9907855275879235,0.9877947002280637,False
WIDE20,PANEL,S2016,KURT,SEMI,20,0.8946576373212942,0.8943212366185495,1.020694202181521,True
WIDE20,PANEL,S2016,SKEW,UNBOUNDED,20,-0.5353383458646617,-0.5353383458646617,0.9735068470588788,False
WIDE20,PANEL,S2016,CALMAR,UNBOUNDED,20,0.5317789018413074,0.5323308270676692,0.9899382601478284,True
WIDE20,PANEL,S2018,RESID,UNBOUNDED,19,-0.04651163238455265,-0.04651163238455265,0.9580879034668396,False
WIDE20,PANEL,S2018,GAP,UNBOUNDED,19,-0.8012286861716335,-0.8,0.9378932771385945,False
WIDE20,PANEL,S2018,PRED,UNBOUNDED,19,-0.848990342405619,-0.848617896525706,0.9508777381229921,False
WIDE20,PANEL,S2018,CSD,SEMI,19,-0.7959632183545142,-0.7964912280701755,0.9868898079342506,False
WIDE20,PANEL,S2018,TURN,SEMI,19,-0.9697236563194468,-0.9701754385964912,0.8560137025364654,False
WIDE20,PANEL,S2018,SHARPE,UNBOUNDED,19,-0.19921019908100854,-0.2,2.372408266786582,False
WIDE20,PANEL,S2018,CAGR,UNBOUNDED,20,-0.7769838834541308,-0.7774436090225564,1.4117548308635213,False
WIDE20,PANEL,S2018,MAXDD,BOUNDED,20,0.8019580586913275,0.8009037848862147,1.000570138553801,True
WIDE20,PANEL,S2018,MAXDD_DG,BOUNDED,20,-0.9409553128762029,-0.9413533834586466,0.9628662708619034,False
WIDE20,PANEL,S2018,WINRATE,BOUNDED,20,-0.4616541353383459,-0.4616541353383459,1.205874335787652,False
WIDE20,PANEL,S2018,DDSHARE,BOUNDED,20,-0.9138774621459526,-0.9142857142857143,1.5010456726176262,False
WIDE20,PANEL,S2018,GSHARE,BOUNDED,19,-0.9942958394660029,-0.9929824561403509,0.902115922671716,False
WIDE20,PANEL,S2018,CBAR,BOUNDED,19,-0.9912280701754386,-0.9912280701754386,0.9019580236361345,False
WIDE20,PANEL,S2018,CTAC1,BOUNDED,19,-0.3508771929824561,-0.3508771929824561,0.9775871974190271,False
WIDE20,PANEL,S2018,HITSPY,BOUNDED,20,-0.8917293233082707,-0.8902255639097745,0.9951884790642499,False
WIDE20,PANEL,S2018,VOL,SEMI,20,-0.39849624060150374,-0.4,0.9364838197593509,False
WIDE20,PANEL,S2018,TO,SEMI,19,-0.9894644424934153,-0.9890303716488837,0.9923318172707541,False
WIDE20,PANEL,S2018,KURT,SEMI,20,0.9499812631196198,0.9499812631196198,1.0069704788688099,True
WIDE20,PANEL,S2018,SKEW,UNBOUNDED,20,-0.5789473684210527,-0.5804511278195489,0.9777844487579929,False
WIDE20,PANEL,S2018,CALMAR,UNBOUNDED,20,0.3308270676691729,0.3323308270676692,1.0611105943216372,True
WIDE20_RANK,ZERO,S2016,RESID,UNBOUNDED,19,0.4368421052631579,0.4368421052631579,0.5043390363987335,True
WIDE20_RANK,ZERO,S2016,GAP,UNBOUNDED,19,-0.9767442800756057,-0.9754385964912281,0.4826063064837447,False
WIDE20_RANK,ZERO,S2016,PRED,UNBOUNDED,19,-0.9631255487269534,-0.9627030325632879,0.48379700571899353,False
WIDE20_RANK,ZERO,S2016,CSD,SEMI,19,-0.8100044658668321,-0.8100044658668321,0.4910695433862565,False
WIDE20_RANK,ZERO,S2016,TURN,SEMI,19,-0.9824407374890255,-0.9820097478927249,0.4201048757955029,False
WIDE20_RANK,ZERO,S2016,SHARPE,UNBOUNDED,19,0.014035087719298246,0.012280701754385965,0.4976963988583794,True
WIDE20_RANK,ZERO,S2016,CAGR,UNBOUNDED,20,-0.8842105263157894,-0.8827067669172932,0.47323427671944485,False
