panel,cadence,phase,m,cost_bps,turn_yr,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v4a,v4b,pass4a,pass4b
BROAD136,D,0,0,10,32.156195138383225,0.7395645561063542,0.09895996438923493,0.7629185569566508,-0.19681079471085072,0.946069931748264,0.5981348758838311,0.8617004641616072,0.08967308973774935,0.6863547919893497,-0.19681079471085083,"KILL 4a(H1,H2,DD)","KILL 4b(H1,H2,OOS,CAGR)",False,False
BROAD136,D,0,0,25,32.156195138383225,0.7395645561063542,0.04721738924154484,0.4077222054638525,-0.24070797274962075,0.5817431487053456,0.25061518111542525,0.5010043212661706,0.037688666309694696,0.3353226059479087,-0.24070797274962308,"KILL 4a(H1,H2,DD)","KILL 4b(H1,H2,OOS,DD,CAGR)",False,False
BROAD136,D,0,2,10,21.201702584272404,0.7402405362776026,0.11409384483669771,0.8611720820945375,-0.19804774133441694,1.0290462777874019,0.7116702216459773,0.943747024938183,0.10733214667712665,0.7978180215419614,-0.19804774133441694,"KILL 4a(H1,H2,DD)","KILL 4b(H2,OOS)",False,False
BROAD136,D,0,2,25,21.201702584272404,0.7402405362776026,0.07922338597837197,0.6275946642746568,-0.2029641820950383,0.7895028492622109,0.48298970656771645,0.705662743350734,0.07221863881505897,0.567603908864622,-0.20296418209503853,"KILL 4a(H1,H2,DD)","KILL 4b(H1,H2,OOS,DD,CAGR)",False,False
BROAD136,D,0,5,10,14.59756105935999,0.7408066696710229,0.12257050844676676,0.9189795942134698,-0.19156795080675537,1.094171471975814,0.7631258213479242,0.9914692516364637,0.11732686244060209,0.8635764714190076,-0.19156795080675515,"KILL 4a(H1,H2,DD)","KILL 4b(H2,OOS)",False,False
BROAD136,D,0,5,25,14.59756105935999,0.7408066696710229,0.0982584262784536,0.7575880247600402,-0.1954483581300639,0.9287550128575907,0.6050463338322687,0.8261467008776495,0.09289420591431852,0.7051316624331418,-0.19544835813006434,"KILL 4a(H1,H2,DD)","KILL 4b(H1,H2,OOS,CAGR)",False,False
BROAD136,D,0,10,10,10.74859966824842,0.7412798557908968,0.1292567678246821,0.9594766401049557,-0.1880452499079377,1.1646553168284992,0.7780307942988715,1.0704115585421143,0.12018112067481668,0.8756138990196678,-0.1880452499079378,"KILL 4a(H1,H2,DD)","KILL 4b(H2,OOS)",False,False
BROAD136,D,0,10,25,10.74859966824842,0.7412798557908968,0.1112001107027154,0.8411981263267442,-0.19156773506524682,1.0452929689177248,0.6604239136687055,0.9505070848736135,0.10184381209416427,0.758453963718336,-0.19156773506524682,"KILL 4a(H1,H2,DD)","KILL 4b(H2,OOS)",False,False
BROAD136,D,0,15,10,8.922259389046411,0.7415671473636773,0.1358133487504085,0.9990767518481867,-0.18393952534130986,1.2075926645720427,0.8155124610898408,1.1146945838594118,0.12637345384415588,0.9118083561825862,-0.18393952534130997,"KILL 4a(H1,H2,DD)",KILL 4b(H2),False,False
BROAD136,D,0,15,25,8.922259389046411,0.7415671473636773,0.12071992415364363,0.9013156814060639,-0.18713303258763903,1.1089892423689636,0.7182950377452889,1.0162638101124988,0.11098027555773737,0.8144866705548236,-0.18713303258763903,"KILL 4a(H1,H2,DD)","KILL 4b(H2,OOS)",False,False
BROAD136,D,0,20,10,7.993227807040566,0.7418459891843172,0.14202470472929396,1.038173712671449,-0.18468476256798205,1.2364635812356597,0.8647218252822669,1.124433469945783,0.13664240550896944,0.9737992700423412,-0.18468476256798239,"KILL 4a(H2,DD)",KEEP 4b,False,True
BROAD136,D,0,20,25,7.993227807040566,0.7418459891843172,0.12842244266986724,0.9507877767809215,-0.18778222780793852,1.1471759791047313,0.7788111338068955,1.034270421588051,0.12295052045751698,0.8884317365258195,-0.1877822278079384,"KILL 4a(H1,H2,DD)",KILL 4b(H2),False,False
BROAD136,D,0,30,10,7.049580445224489,0.742150180261379,0.1471398672195774,1.0717377449926073,-0.18794694813098067,1.2483457567061809,0.9182628056282547,1.1298074204429487,0.14575345862361622,1.029242728633241,-0.18794694813098056,"KILL 4a(H2,DD)",KEEP 4b,False,True
BROAD136,D,0,30,25,7.049580445224489,0.742150180261379,0.1350808620266264,0.9945708170724072,-0.1910119370443516,1.170329221011674,0.8415817926339983,1.0507151437537499,0.13346571647936667,0.9534175006864566,-0.19101193704435182,"KILL 4a(H1,H2,DD)",KEEP 4b,False,True
BROAD136,D,0,50,10,6.075450354202144,0.7424881703470032,0.13716549148999602,1.0219328597319182,-0.19522321362560724,1.2038757034239485,0.8597417507634691,1.085808560206953,0.13405586194911212,0.9740176893283319,-0.19522321362560713,"KILL 4a(H1,H2,DD)",KEEP 4b,False,True
BROAD136,D,0,50,25,6.075450354202144,0.7424881703470032,0.12685538090051063,0.9543591640649548,-0.19826396428569326,1.1366988767579393,0.7916501591826302,1.01707692239324,0.12356298852511172,0.9072608388450422,-0.19826396428569304,"KILL 4a(H1,H2,DD)",KILL 4b(H2),False,False
BROAD136,D,0,999,10,5.269653101784733,0.7436626858945471,0.12463453095049215,1.0080380060913883,-0.15152147330395216,1.1837890942900846,0.855915659481832,1.0246301388894625,0.1274170299666495,0.9966640555339722,-0.15152147330395194,"KILL 4a(H1,H2,DD)",KEEP 4b,False,True
BROAD136,D,0,999,25,5.269653101784733,0.7436626858945471,0.11578606441777173,0.9445559294755497,-0.15508807545972503,1.1219594062884248,0.7907469482885643,0.9612221880608505,0.11820776018795964,0.933044463662506,-0.15508807545972503,"KILL 4a(H1,H2,DD)",KILL 4b(H2),False,False
