rung_bps,mom_win,mean_dSharpe,median
0,0.4012345679012346,0.0008718698832721759,-0.0054723119424402444
10,0.4027777777777778,0.0016640971140257225,-0.0059456324580206
25,0.4182098765432099,0.002843558872728377,-0.005155241132368871
