panel,theta,x,con,qfam,Sharpe_ma,Sharpe_q,dSharpe,dSharpe_oos,dCAGR_pp,dMaxDD_pp
U56,0.3,0.04258870572676662,RESPREAD,QUANTILE-M,0.9835931857769409,1.2615377748378975,-0.27794458906095665,-0.22914734081498211,-5.5311708944524085,-29.221502324801772
U56,0.3,0.04258870572676662,DEGROSS,QUANTILE-M,0.7412353684502564,1.2569914999551286,-0.5157561315048722,-0.4879777788079288,-0.7239531027085855,-0.11418267234575286
U56,0.3,0.04258870572676662,RESPREAD,QUANTILE-F,0.9835931857769409,1.251529828812716,-0.267936643035775,-0.25032688759494437,-8.854303855877909,-24.958683675878802
U56,0.3,0.04258870572676662,DEGROSS,QUANTILE-F,0.7412353684502564,1.240649481325384,-0.4994141128751277,-0.503642066877214,-0.4172970995583336,-0.3448515779199912
U56,0.2,0.10223652894330977,RESPREAD,QUANTILE-M,0.8860804079704144,1.1445986984222145,-0.2585182904518001,-0.3533686989321727,-2.4289918298521895,-23.513503383184407
U56,0.2,0.10223652894330977,DEGROSS,QUANTILE-M,0.7761227934358069,1.140242693728258,-0.364119900292451,-0.30606749787528487,-0.6075348562382343,-0.4143144469462956
U56,0.2,0.10223652894330977,RESPREAD,QUANTILE-F,0.8860804079704144,1.1495568838358188,-0.26347647586540435,-0.3432136265629053,-3.392149955150514,-22.39055276006767
U56,0.2,0.10223652894330977,DEGROSS,QUANTILE-F,0.7761227934358069,1.1432846085981858,-0.3671618151623789,-0.2929202822830814,-0.4774284172226473,-0.5127220366968666
U56,0.12,0.2320147742060299,RESPREAD,QUANTILE-M,1.0811919707435262,1.1110099373134028,-0.029817966569876564,0.011701581903397873,2.421798076245052,-3.242561594635851
U56,0.12,0.2320147742060299,DEGROSS,QUANTILE-M,0.8527017650679819,1.1122929893336895,-0.2595912242657076,-0.19783628943744158,-0.6810022154778661,-0.4999517049711022
U56,0.12,0.2320147742060299,RESPREAD,QUANTILE-F,1.0811919707435262,1.1105299282609795,-0.029337957517453273,0.01610426145572519,2.2466723517180487,-2.9455926627514617
U56,0.12,0.2320147742060299,DEGROSS,QUANTILE-F,0.8527017650679819,1.108137880712507,-0.2554361156445252,-0.19197256113434713,-0.572620609125285,-0.6109813945025744
U56,0.06,0.4407995099690702,RESPREAD,QUANTILE-M,1.0546645552467766,1.1664239627558086,-0.11175940750903202,-0.07422132261319536,-0.6791202237993454,-0.9477789047920404
U56,0.06,0.4407995099690702,DEGROSS,QUANTILE-M,1.0434525477444918,1.1654979320242385,-0.12204538427974665,-0.027165519059058285,-0.8744372426965796,0.7071009790053817
U56,0.06,0.4407995099690702,RESPREAD,QUANTILE-F,1.0546645552467766,1.1669249750312478,-0.11226041978447121,-0.09163397416932684,-0.7618779825467437,-0.9287948892016784
U56,0.06,0.4407995099690702,DEGROSS,QUANTILE-F,1.0434525477444918,1.1659486192621515,-0.12249607151765973,-0.04090445910348839,-0.7705656843628672,0.638713969363025
U56,0.0,0.7082024406166496,RESPREAD,QUANTILE-M,1.094826438332281,1.1438288640291525,-0.04900242569687152,-0.03460798558445766,-1.6059139943412681,1.9355795040968293
U56,0.0,0.7082024406166496,DEGROSS,QUANTILE-M,1.1746306354491145,1.141281027227106,0.03334960822200861,0.11700843703621455,-1.1942685834613442,3.0909471100721175
U56,0.0,0.7082024406166496,RESPREAD,QUANTILE-F,1.094826438332281,1.148930118810251,-0.054103680477969984,-0.03586193618821554,-1.6750589234025615,1.8211143572150479
U56,0.0,0.7082024406166496,DEGROSS,QUANTILE-F,1.1746306354491145,1.1484462570946734,0.026184378354441096,0.1134607490962487,-1.1563323850330764,2.726411698114317
U56,-0.06,0.8576633052825114,RESPREAD,QUANTILE-M,1.1340913539815376,1.1515938732906477,-0.017502519309110065,-0.030709887049857443,-1.510279421404337,2.4161058551361303
U56,-0.06,0.8576633052825114,DEGROSS,QUANTILE-M,1.1708519842897802,1.1512523767319498,0.019599607557830412,0.0617277570040311,-1.7271264674425302,4.784074904108859
U56,-0.06,0.8576633052825114,RESPREAD,QUANTILE-F,1.1340913539815376,1.1450084866044272,-0.010917132622889625,-0.023241890617492933,-1.3994224726725069,2.3746951216228163
U56,-0.06,0.8576633052825114,DEGROSS,QUANTILE-F,1.1708519842897802,1.1448023130340907,0.026049671255689466,0.0691725680129236,-1.4781746997312606,4.493286144647934
U56,-0.12,0.9220595407578257,RESPREAD,QUANTILE-M,1.1367702270768454,1.157642955327838,-0.020872728250992623,-0.031891215973463005,-1.244019975664723,1.3851882877200183
U56,-0.12,0.9220595407578257,DEGROSS,QUANTILE-M,1.1512014376599407,1.1560312586740358,-0.004829821014095126,0.010496190285634643,-1.6285079393465907,3.464091087894372
U56,-0.12,0.9220595407578257,RESPREAD,QUANTILE-F,1.1367702270768454,1.1562143226319352,-0.019444095555089858,-0.03258209534700951,-1.1847833366978255,1.3269028072323885
U56,-0.12,0.9220595407578257,DEGROSS,QUANTILE-F,1.1512014376599407,1.1561192278929693,-0.004917790233028629,0.009792666520497706,-1.4864085008913008,3.3320200595076566
U56,-0.25,0.9715831586358515,RESPREAD,QUANTILE-M,1.1317612136759623,1.1286214543670652,0.0031397593088970943,-0.00017628083277809736,-0.4215946581585639,0.6177477455558078
U56,-0.25,0.9715831586358515,DEGROSS,QUANTILE-M,1.1452977267097433,1.1286466046503763,0.01665112205936703,0.006837889969851574,-0.68017783928358,1.2809109573296507
U56,-0.25,0.9715831586358515,RESPREAD,QUANTILE-F,1.1317612136759623,1.1369068775297921,-0.005145663853829863,-6.582565268131724e-05,-0.47489999688887785,0.5857992122920819
U56,-0.25,0.9715831586358515,DEGROSS,QUANTILE-F,1.1452977267097433,1.1368610677978463,0.008436658911896933,0.006936858688791903,-0.6039642701544778,1.0470278431736757
U56,-0.4,0.9893380113539196,RESPREAD,QUANTILE-M,1.1223052871983321,1.1229466546052187,-0.0006413674068865838,0.00410381279555061,-0.14332477406784339,0.3502689745774834
U56,-0.4,0.9893380113539196,DEGROSS,QUANTILE-M,1.1212826558335687,1.1199060971954913,0.0013765586380773964,0.001327883733586166,-0.3209560963359559,0.6659798436813635
U56,-0.4,0.9893380113539196,RESPREAD,QUANTILE-F,1.1223052871983321,1.12667926653441,-0.004373979336077971,-0.0002466291548435251,-0.14796983290037424,0.24511868342236287
U56,-0.4,0.9893380113539196,DEGROSS,QUANTILE-F,1.1212826558335687,1.1253227927640297,-0.0040401369304610135,-0.003921373555652918,-0.23334190917001507,0.3427139997095874
B136,0.3,0.040101454916018145,RESPREAD,QUANTILE-M,0.9738847785990128,1.156012023578328,-0.1821272449793152,-0.11586160226588416,-1.2770205632803622,-24.43006930600492
B136,0.3,0.040101454916018145,DEGROSS,QUANTILE-M,0.6797283440027657,1.146205853077058,-0.4664775090742923,-0.36183000646288166,-0.29908377382334983,-0.13930597075215712
B136,0.3,0.040101454916018145,RESPREAD,QUANTILE-F,0.9738847785990128,1.1920658455050854,-0.21818106690607264,-0.14402797500885678,-3.039099022105507,-24.586488909849592
B136,0.3,0.040101454916018145,DEGROSS,QUANTILE-F,0.6797283440027657,1.1786391132434704,-0.49891076924070465,-0.38916799046472694,-0.2531308806440258,-0.2974575145337943
B136,0.2,0.10978500679546047,RESPREAD,QUANTILE-M,0.8501412729928773,1.0882626144469187,-0.2381213414540414,-0.1731514470932337,-2.2965510494127983,-13.034088615383322
B136,0.2,0.10978500679546047,DEGROSS,QUANTILE-M,0.6828992351080119,1.083264654901809,-0.40036541979379714,-0.2650727814681092,-0.5625890327408012,-0.033303440319354394
B136,0.2,0.10978500679546047,RESPREAD,QUANTILE-F,0.8501412729928773,1.0915158049096274,-0.24137453191675007,-0.15093259132237757,-2.480289525546797,-12.845339193571693
B136,0.2,0.10978500679546047,DEGROSS,QUANTILE-F,0.6828992351080119,1.0834175255840301,-0.4005182904760183,-0.2409909279151482,-0.5172395103835159,-0.08024460459926663
B136,0.12,0.2633705578143511,RESPREAD,QUANTILE-M,0.9731734267742771,1.0279454522683182,-0.05477202549404114,-0.06503161053862294,0.018743358634631946,-1.0985108252258846
B136,0.12,0.2633705578143511,DEGROSS,QUANTILE-M,0.7993663344452012,1.0227841789289709,-0.22341784448376967,-0.20233277044060038,-0.7915462911820548,1.49290598124181
B136,0.12,0.2633705578143511,RESPREAD,QUANTILE-F,0.9731734267742771,1.0260464258327209,-0.05287299905844378,-0.055413020556302484,0.010403150241056203,-1.3947169049815633
B136,0.12,0.2633705578143511,DEGROSS,QUANTILE-F,0.7993663344452012,1.022967500618118,-0.2236011661729168,-0.1932389503352605,-0.7360717041786868,1.2347417257583815
B136,0.06,0.4765978692543492,RESPREAD,QUANTILE-M,1.0132925482374968,1.0342600490919736,-0.02096750085447674,0.0023840430799888512,-0.5332455603193287,1.8109147003169013
B136,0.06,0.4765978692543492,DEGROSS,QUANTILE-M,0.9698309836595655,1.0326553246084427,-0.06282434094887712,-0.0039034208756634214,-0.9372174515688059,2.648424676912764
B136,0.06,0.4765978692543492,RESPREAD,QUANTILE-F,1.0132925482374968,1.0312233613501147,-0.017930813112617905,0.0007776909492498429,-0.4998863247176022,1.833708954626223
B136,0.06,0.4765978692543492,DEGROSS,QUANTILE-F,0.9698309836595655,1.0296401838840372,-0.05980920022447167,-0.0061788148318413505,-0.8785616858713263,2.5540254579560773
B136,0.0,0.7086307681916201,RESPREAD,QUANTILE-M,1.0585329145142401,1.0823036036825613,-0.023770689168321146,0.0033991492466316497,-1.41014873046168,3.8822316829888237
B136,0.0,0.7086307681916201,DEGROSS,QUANTILE-M,1.0952360481500867,1.0804303779632662,0.014805670186820441,0.06448904682568557,-1.4880372686391086,4.950885270996519
B136,0.0,0.7086307681916201,RESPREAD,QUANTILE-F,1.0585329145142401,1.0804916439636154,-0.02195872944937527,0.0035527873893976825,-1.3860791219105106,3.8384062178705047
B136,0.0,0.7086307681916201,DEGROSS,QUANTILE-F,1.0952360481500867,1.079932380376244,0.015303667773842733,0.06292468489720227,-1.442112193283096,4.787121717226039
B136,-0.06,0.8520949403311823,RESPREAD,QUANTILE-M,1.0574885323599612,1.0992046499251837,-0.04171611756522253,-0.04514481553212191,-1.6678454831836165,2.726706261926959
B136,-0.06,0.8520949403311823,DEGROSS,QUANTILE-M,1.1294340048672484,1.0990740536351742,0.030359951232074245,0.04373060266284834,-1.6404335075579368,6.426776212239449
