panel,book,H,s,cost,n,slope,intercept,rho,cagr_sd,spy_cagr_sd,cagr_med,spy_cagr_med,pass_4b,leg_sharpe,leg_halves,leg_dd,leg_cagr
U56,EW g0.50,756,21,10.0,176,0.4136780514925636,0.02214275347259429,0.869165173670491,0.019483305081941363,0.04093572328558779,0.0776672229184805,0.13740649561420726,0.06818181818181818,0.9375,0.7272727272727273,1.0,0.06818181818181818
U56,EW g0.75,756,21,10.0,176,0.6462505345251345,0.029854722238410552,0.8754780150390362,0.030217472740654193,0.04093572328558779,0.11742036582698612,0.13740649561420726,0.005681818181818182,0.9375,0.7272727272727273,0.005681818181818182,0.8863636363636364
U56,EW g1.00,756,21,10.0,176,0.896158690804561,0.035122624472928576,0.8809241408742996,0.04164365861326163,0.04093572328558779,0.15672592161290344,0.13740649561420726,0.0,0.9375,0.7386363636363636,0.0,1.0
U56,EWALL-DG g0.50,756,21,10.0,176,0.17640051995705394,0.02171362265605485,0.5991207633943632,0.012052800225924714,0.04093572328558779,0.04551700290203098,0.13740649561420726,0.005681818181818182,0.75,0.32954545454545453,1.0,0.005681818181818182
U56,EWALL-DG g0.75,756,21,10.0,176,0.2701042020502,0.031931424469041854,0.5998559141628154,0.018432611252708894,0.04093572328558779,0.06855266114684166,0.13740649561420726,0.10227272727272728,0.75,0.3352272727272727,1.0,0.13636363636363635
U56,EWALL-DG g1.00,756,21,10.0,176,0.3674532447089625,0.04168941445485944,0.6005316815681361,0.025047744869211894,0.04093572328558779,0.09175001113447323,0.13740649561420726,0.1875,0.75,0.3352272727272727,0.7102272727272727,0.3693181818181818
U56,EWALL-RS g0.50,756,21,10.0,176,0.28019256552933025,0.027101130882310365,0.7235733206145898,0.015851725046254168,0.04093572328558779,0.06417524665014718,0.13740649561420726,0.028409090909090908,0.7727272727272727,0.39204545454545453,1.0,0.028409090909090908
U56,EWALL-RS g0.75,756,21,10.0,176,0.43722634041301445,0.03831554346787715,0.7283566678310963,0.024573368069265626,0.04093572328558779,0.0959431839437721,0.13740649561420726,0.11931818181818182,0.7727272727272727,0.39204545454545453,0.3125,0.5
U56,EWALL-RS g1.00,756,21,10.0,176,0.6058890606943179,0.047826429850398124,0.7329228625177875,0.03384054202531495,0.04093572328558779,0.12712616236326424,0.13740649561420726,0.0,0.7727272727272727,0.39204545454545453,0.0,0.9090909090909091
U56,LOWVOL20 g0.50,756,21,10.0,176,0.23274901794529168,0.009041671069822173,0.7343152457325244,0.01297501236556277,0.04093572328558779,0.04046654868961108,0.13740649561420726,0.0,0.4318181818181818,0.17613636363636365,1.0,0.0
U56,LOWVOL20 g0.75,756,21,10.0,176,0.35792817518928677,0.012029242479349125,0.7340468325801277,0.019960645677283326,0.04093572328558779,0.06026468133995877,0.13740649561420726,0.005681818181818182,0.4318181818181818,0.17045454545454544,0.9943181818181818,0.005681818181818182
U56,LOWVOL20 g1.00,756,21,10.0,176,0.4890109698644939,0.013929257443397252,0.7336720472720445,0.02728469459947569,0.04093572328558779,0.07990737563663142,0.13740649561420726,0.09090909090909091,0.42613636363636365,0.17045454545454544,0.5056818181818182,0.2784090909090909
U56,MA-DG g0.50,756,21,10.0,176,0.20756361215485555,0.025516915205218083,0.6492661943153077,0.01308672261966236,0.04093572328558779,0.05302688805136202,0.13740649561420726,0.022727272727272728,0.9147727272727273,0.5056818181818182,1.0,0.022727272727272728
U56,MA-DG g0.75,756,21,10.0,176,0.31880618080330253,0.037545160262889316,0.6502963314995666,0.020068637891597532,0.04093572328558779,0.07981660706238913,0.13740649561420726,0.1875,0.9147727272727273,0.5170454545454546,0.9545454545454546,0.24431818181818182
U56,MA-DG g1.00,756,21,10.0,176,0.43501182997817295,0.04904277905559661,0.6512313588439698,0.02734438944948012,0.04093572328558779,0.10646926893273512,0.13740649561420726,0.3977272727272727,0.9147727272727273,0.5170454545454546,0.8636363636363636,0.7272727272727273
U56,MA-RS g0.50,756,21,10.0,176,0.3072822420177378,0.03538951806372595,0.6570309259328907,0.019144944831863107,0.04093572328558779,0.07568475811445252,0.13740649561420726,0.17613636363636365,0.9147727272727273,0.6363636363636364,1.0,0.19318181818181818
U56,MA-RS g0.75,756,21,10.0,176,0.48082552740507134,0.050768009483992474,0.6649623487668721,0.0296000830347786,0.04093572328558779,0.11414303628252132,0.13740649561420726,0.3181818181818182,0.9147727272727273,0.6363636363636364,0.6022727272727273,0.75
U56,MA-RS g1.00,756,21,10.0,176,0.6680902864102147,0.06441205828328848,0.6727240046487818,0.040653758309926805,0.04093572328558779,0.15271839922165031,0.13740649561420726,0.005681818181818182,0.9147727272727273,0.6363636363636364,0.005681818181818182,0.9886363636363636
U56,RULES v1,756,21,10.0,176,0.14750633538862817,0.04792523210860642,0.2435536079157986,0.024792400244087343,0.04093572328558779,0.06787270951563806,0.13740649561420726,0.011363636363636364,0.19886363636363635,0.011363636363636364,0.7045454545454546,0.17045454545454544
U56,RULES v2 live,756,21,10.0,176,0.31880618080330253,0.037545160262889316,0.6502963314995666,0.020068637891597532,0.04093572328558779,0.07981660706238913,0.13740649561420726,0.1875,0.9147727272727273,0.5170454545454546,0.9545454545454546,0.24431818181818182
U56,TOP20 g0.50,756,21,10.0,176,0.25738980548388724,0.045383990735429904,0.5503747620443367,0.019144115211029426,0.04093572328558779,0.08095913494074758,0.13740649561420726,0.13636363636363635,0.8295454545454546,0.3409090909090909,0.9772727272727273,0.24431818181818182
U56,TOP20 g0.75,756,21,10.0,176,0.401172001549773,0.06622913507805148,0.5509419987311271,0.02980761329357532,0.04093572328558779,0.12129580898932102,0.13740649561420726,0.1534090909090909,0.8295454545454546,0.3409090909090909,0.36363636363636365,0.7784090909090909
U56,TOP20 g1.00,756,21,10.0,176,0.5550102699160212,0.08565347994518127,0.5512585184849648,0.041214323349383894,0.04093572328558779,0.161532287241701,0.13740649561420726,0.0,0.8352272727272727,0.3409090909090909,0.0,0.9431818181818182
U56,EW g0.50,756,21,25.0,176,0.4130735583219092,0.02132437705814207,0.8700800184796641,0.019434379046660066,0.04093572328558779,0.07689227333894522,0.13740649561420726,0.03977272727272727,0.9261363636363636,0.7159090909090909,1.0,0.03977272727272727
U56,EW g0.75,756,21,25.0,176,0.6450194028512585,0.028682750636319938,0.8762231491462596,0.030134259537289137,0.04093572328558779,0.1161199291130599,0.13740649561420726,0.005681818181818182,0.9261363636363636,0.7159090909090909,0.005681818181818182,0.8806818181818182
U56,EW g1.00,756,21,25.0,176,0.8940583230282784,0.0335841390011698,0.8815607679853963,0.04151605361965083,0.04093572328558779,0.15507611972582314,0.13740649561420726,0.0,0.9261363636363636,0.7159090909090909,0.0,1.0
U56,EWALL-DG g0.50,756,21,25.0,176,0.17535135765943252,0.01841005778407047,0.5953710049117137,0.01205657412887128,0.04093572328558779,0.042052724172681466,0.13740649561420726,0.005681818181818182,0.6477272727272727,0.19318181818181818,1.0,0.005681818181818182
U56,EWALL-DG g0.75,756,21,25.0,176,0.268075499245099,0.02695316724922476,0.596105873362533,0.018409254038785853,0.04093572328558779,0.063269561793174,0.13740649561420726,0.05113636363636364,0.6477272727272727,0.19318181818181818,1.0,0.056818181818181816
U56,EWALL-DG g1.00,756,21,25.0,176,0.3640900594289777,0.035013838546834146,0.5967560486234634,0.024975515469340542,0.04093572328558779,0.08457622501923245,0.13740649561420726,0.125,0.6477272727272727,0.19318181818181818,0.7045454545454546,0.23863636363636365
U56,EWALL-RS g0.50,756,21,25.0,176,0.2904312750234801,0.016810088001631352,0.7387310654835698,0.01609383287551219,0.04093572328558779,0.05452786131139775,0.13740649561420726,0.005681818181818182,0.4659090909090909,0.13636363636363635,1.0,0.011363636363636364
U56,EWALL-RS g0.75,756,21,25.0,176,0.45130841470605154,0.02278901766816756,0.7425491232107673,0.024880019117092603,0.04093572328558779,0.08124296181073631,0.13740649561420726,0.06818181818181818,0.4659090909090909,0.13636363636363635,0.29545454545454547,0.32954545454545453
U56,EWALL-RS g1.00,756,21,25.0,176,0.6228216053939023,0.02702661679276531,0.7461627833062969,0.03416902245072771,0.04093572328558779,0.10754801435471384,0.13740649561420726,0.0,0.4772727272727273,0.14204545454545456,0.0,0.7386363636363636
U56,LOWVOL20 g0.50,756,21,25.0,176,0.23490708975748467,-0.001774305814735268,0.727809842193429,0.013212368213041392,0.04093572328558779,0.029565850337936572,0.13740649561420726,0.0,0.0625,0.0,1.0,0.0
U56,LOWVOL20 g0.75,756,21,25.0,176,0.35944179906035,-0.00419687621888749,0.7274080918422264,0.020227998820227293,0.04093572328558779,0.04365726844362017,0.13740649561420726,0.0,0.056818181818181816,0.0,0.6931818181818182,0.0
U56,LOWVOL20 g1.00,756,21,25.0,176,0.4886428362234446,-0.007717160180527629,0.7269132259422811,0.027517655774110247,0.04093572328558779,0.05737398261323656,0.13740649561420726,0.0,0.056818181818181816,0.0,0.30113636363636365,0.005681818181818182
U56,MA-DG g0.50,756,21,25.0,176,0.20608579931880008,0.02386480468355709,0.6460656269069487,0.013057916878185253,0.04093572328558779,0.051046188540814,0.13740649561420726,0.017045454545454544,0.8693181818181818,0.4431818181818182,1.0,0.017045454545454544
U56,MA-DG g0.75,756,21,25.0,176,0.3162851003999693,0.03506790048297184,0.6470264555972245,0.020010556349472155,0.04093572328558779,0.07680979849611769,0.13740649561420726,0.13636363636363635,0.8693181818181818,0.4431818181818182,0.9545454545454546,0.19318181818181818
U56,MA-DG g1.00,756,21,25.0,176,0.43118791591610295,0.04573107700406768,0.6478560080896768,0.0272452350362206,0.04093572328558779,0.10256289803852259,0.13740649561420726,0.3409090909090909,0.8693181818181818,0.4431818181818182,0.8636363636363636,0.6420454545454546
