scope,metric,n,cells,level_shift,frac_worse,level_ratio,slope,R2,t_slope,p_slope,rank_cells,mean_rho,t_rho,frac_pos,hit_n,hit,hit_z
ALL,MaxDD,19401,2241,-0.0764249041706249,0.9621153548786145,1.4932726539854453,0.9180187611715238,0.4121579084135283,8.193619657528707,2.220446049250313e-16,1616,0.42892967942075394,40.195150039473084,0.8366336633663366,2831,0.5796538325679972,40.50675263831672
ALL,CAGR,20697,2330,0.010608333165515054,0.3555587766342948,1.090451177533015,0.9017691354035569,0.706962559499244,31.727714065189414,0.0,1701,0.6676349275526451,79.42781975689509,0.9394473838918284,3123,0.5878962536023055,43.608257420742866
ALL,Sharpe,28316,3036,0.014650864036721521,0.4637108161536289,1.0056375025823867,0.5076470433490912,0.3652161477973729,8.515452279316602,0.0,2104,0.3960736357797899,40.260848673752136,0.7994296577946768,4359,0.3335627437485662,12.741057917439509
panel=B136,MaxDD,242,9,-0.09736673291709068,0.9710743801652892,1.518450641110897,0.3992351182865504,0.048816424225869404,1.683699957906049,0.09223966949411677,9,0.39602309872306735,2.537648433755587,0.6666666666666666,57,0.49122807017543857,4.205955120960298
panel=B136,CAGR,483,28,-0.021844440081352556,0.8571428571428571,0.8007535625481659,0.9414504702970822,0.8028059607152358,94.38140009350347,0.0,27,0.8895132902122805,59.74693916433396,1.0,111,0.6936936936936937,10.795533499718463
panel=B136,Sharpe,2229,170,-0.047260337227406884,0.5706594885598923,0.9503748124847634,0.46862627777845706,0.24596648905698537,4.437275620151354,9.110460872818749e-06,105,0.3645321819205934,9.045403042577037,0.7523809523809524,431,0.33874709976798145,4.254927537886894
panel=SMALL439,MaxDD,249,9,-0.014963718718203626,0.7429718875502008,1.0455888119123702,0.35444614942025676,0.04699274550524657,1.068572095148088,0.28526252808938635,9,0.381079507833267,1.9272016492553405,0.6666666666666666,60,0.65,7.155417527999328
panel=SMALL439,CAGR,429,30,0.026153891636937817,0.38694638694638694,0.6762045680239483,0.5473687148563452,0.20569888407431058,2.8790173789372697,0.003989163506270543,30,0.49326258106733806,6.928001036956343,0.9,96,0.6041666666666666,8.013876853447536
panel=SMALL439,Sharpe,797,93,0.08154680692169365,0.370138017565872,0.8403563921497654,0.22526765514951974,0.07977585775481166,2.972343391341885,0.0029553593918585364,40,0.07855319034472846,0.9958497097651,0.425,129,0.4263565891472868,4.625789966755675
panel=SMALL484,MaxDD,0,0,,,,,,,,0,,,,0,,
panel=SMALL484,CAGR,0,0,,,,,,,,0,,,,0,,
panel=SMALL484,Sharpe,1395,64,0.0008407684836987396,0.6243727598566309,0.9135032575777129,0.3254134605919017,0.22330200040419468,6.782127696399113,1.1841860825256845e-11,60,0.3515626577540281,7.987103836239904,0.8666666666666667,304,0.13815789473684212,-4.503410014021148
panel=U56,MaxDD,242,9,-0.05103089461329072,0.9090909090909091,1.3221241945758657,0.05061974637713292,0.007308389250236691,0.45168269768624947,0.6514975846308575,9,0.18145963929183526,1.10446306641184,0.5555555555555556,57,0.3157894736842105,1.1470786693528086
panel=U56,CAGR,482,28,0.026982680378485592,0.05394190871369295,1.2992801721153215,0.9319426999301501,0.7311331728085046,8.672161715684675,0.0,26,0.873897442083326,54.579836478562925,1.0,111,0.5765765765765766,7.945951053092268
panel=U56,Sharpe,2275,176,0.16793315227664757,0.09758241758241758,1.1759136748095393,0.4363517052091347,0.22576748852856898,5.631680907937058,1.7846164324097913e-08,120,0.23798359402450514,5.275863104229054,0.6333333333333333,440,0.20227272727272727,-2.3120239067653574
panel=broad,MaxDD,6563,807,-0.0778995237891964,0.9728782568947127,1.5911012402913285,1.084475889126865,0.5503201424088114,7.230785588096681,4.800604358479177e-13,534,0.3917134972111666,18.850499593143574,0.8014981273408239,918,0.5261437908496732,19.322173926055996
panel=broad,CAGR,6774,818,-0.005830357364755501,0.6637142013581341,0.9491844020491719,0.8752492050451313,0.8768442884338662,34.08834093031862,0.0,544,0.7345826534924056,55.264715002612974,0.9558823529411765,966,0.5838509316770186,23.96296314074017
panel=broad,Sharpe,6976,866,-0.09779533681350669,0.8069094036697247,0.8978505042620223,0.7334121744733435,0.6483007311640414,8.215529856863048,2.220446049250313e-16,569,0.5125053729336964,27.963761939487686,0.8664323374340949,942,0.42356687898089174,12.302451726031588
panel=broad136,MaxDD,62,2,-0.061268593184677644,1.0,1.7139012367883082,1.6906310306305397,0.9166894337636617,,,2,,,,14,0.8571428571428571,5.246313898711125
panel=broad136,CAGR,62,2,-0.0007026395467039933,0.6290322580645161,0.9917203138361638,0.9646948303384887,0.9975618711019975,,,2,,,,14,1.0,6.48074069840786
panel=broad136,Sharpe,177,14,-0.06585447091438291,0.6384180790960452,0.9387166606495473,0.10175804651886915,0.0098973600979132,0.40878956020596635,0.6826941019362041,11,-0.10095301680370826,-0.5297372511591172,0.36363636363636365,31,0.3870967741935484,1.7628178810417228
panel=bstk100,MaxDD,510,30,-0.08724461597073462,0.9882352941176471,1.6014759722593257,0.934948460213444,0.3237061064844894,7.803116270263976,5.995204332975845e-15,30,0.4947245155127556,9.422901244226232,0.9333333333333333,120,0.5833333333333334,8.432740427115679
panel=bstk100,CAGR,510,30,-0.006300419579330109,0.6274509803921569,0.9565282764253508,1.0443121767154124,0.8074714657160998,14.932916589513624,0.0,30,0.8255968863262496,34.86330050664544,1.0,120,0.6583333333333333,10.330107023216705
panel=bstk100,Sharpe,510,30,-0.1183564600627059,0.8431372549019608,0.8892386303023664,0.6021726591905885,0.5391032676614776,10.492534053215518,0.0,30,0.5900443044981558,15.541521374564688,1.0,120,0.39166666666666666,3.583914681524163
panel=n/a,MaxDD,768,113,-0.07949209540078074,0.9609375,1.5734495398589678,-0.1777493054458195,0.018823938496126735,-2.2167148642720833,0.026642582388905378,67,0.3665047590218257,6.352028939180839,0.7611940298507462,87,0.45977011494252873,4.518586562308262
panel=n/a,CAGR,768,113,0.0006104001780541067,0.4401041666666667,1.0114978369511136,0.6801530625020374,0.46986205343348453,44.19371789788852,0.0,67,0.5049259523311662,7.513942380408891,0.8208955223880597,87,0.39080459770114945,3.0330238568918477
panel=n/a,Sharpe,2421,268,0.016904432467987063,0.43238799835593916,1.0117963756528772,0.39104332587112095,0.20433122121756275,12.22621634277675,0.0,151,0.19024005708498687,4.34459957577111,0.6556291390728477,367,0.33787465940054495,3.8877295966789833
panel=small,MaxDD,4123,436,-0.10578736447104332,0.9638612660683968,1.4456194035036776,1.0440323595090502,0.5250849153183661,15.81545136886834,0.0,394,0.4788789365021975,25.779413739748964,0.8705583756345178,617,0.7649918962722853,29.54216647803778
panel=small,CAGR,4337,444,0.026838024146614972,0.2596264699100761,1.3596092656439993,0.9890876556891843,0.5922512449762072,11.944275355562366,0.0,402,0.5660070730112651,31.70311490407942,0.9079601990049752,669,0.5949177877428998,20.602883878612612
panel=small,Sharpe,4159,430,0.05427121006644643,0.34960327001683095,1.074302392967458,0.5682960313682105,0.46752679257854834,11.668632907950471,0.0,390,0.4811022337929498,26.095360343531862,0.8923076923076924,629,0.4785373608903021,13.236766096088763
panel=u56,MaxDD,6580,824,-0.05813626789648003,0.9575987841945289,1.475643657794208,0.8637305166072334,0.4305354634240226,3.1502826601671154,0.0016311256776129213,560,0.4356485084380048,25.165489744457837,0.8589285714285714,887,0.5310033821871477,19.32736823058902
panel=u56,CAGR,6790,835,0.019431093464855206,0.059204712812960233,1.1937007124419516,0.8799870021838888,0.7703090096880915,14.282513514474923,0.0,571,0.6732872935157056,48.516678845659335,0.9527145359019265,935,0.5721925133689839,22.752054225486997
panel=u56,Sharpe,7148,896,0.077899541113932,0.23419138220481253,1.081661374056705,0.48338317640625,0.3368838220816166,8.78406964732159,0.0,606,0.3410943805824005,18.937903633183954,0.768976897689769,942,0.23354564755838642,-1.1662874724984071
panel=universe.json(56),MaxDD,0,0,,,,,,,,0,,,,0,,
panel=universe.json(56),CAGR,0,0,,,,,,,,0,,,,0,,
panel=universe.json(56),Sharpe,80,13,0.1438192528059921,0.05,1.1439871450689796,-0.09801789213997535,0.0067571291916995735,-0.3580962129973785,0.7202713129895908,8,0.7495670995670995,10.361160697718562,1.0,6,0.6666666666666666,2.357022603955158
rung=0,MaxDD,297,23,-0.053377567614914447,0.8585858585858586,1.255443034434704,-0.017906741573955453,0.00015263529416520427,-0.06882796844888844,0.9451265552695851,9,0.2585681643424672,1.3585158302183995,0.6666666666666666,57,0.47368421052631576,3.9000674757995495
rung=0,CAGR,495,38,0.006770747925800447,0.46464646464646464,0.9652434150603126,0.7921647910182278,0.5540127469392104,12.517770606903014,0.0,24,0.7292080393994483,11.084897191885393,0.9583333333333334,105,0.638095238095238,9.18400956804988
rung=0,Sharpe,2034,156,0.06514460593251706,0.36037364798426746,1.0491400671639255,0.2766937605654662,0.11635012371145037,5.660795876233492,1.5067256331491308e-08,85,0.11269491115212311,2.271461359083407,0.5411764705882353,377,0.22281167108753316,-1.2191371185726074
rung=0.0,MaxDD,1232,136,-0.0790047069930265,0.9642857142857143,1.5408408547224264,1.2281512900405918,0.5745964564323447,20.808310945253208,0.0,80,0.5268078275465038,15.745541821146752,0.9375,192,0.59375,11.0
rung=0.0,CAGR,1232,136,0.009433462099630509,0.4172077922077922,1.0646568418031803,0.9667521213262092,0.7818558834278291,24.30419042572304,0.0,80,0.777213682311231,34.83375403052803,0.9875,192,0.6458333333333334,12.666666666666668
rung=0.0,Sharpe,1628,180,-0.0362858173620068,0.6062653562653563,0.9597197775034088,0.367367158346524,0.22832358960467203,6.516750861167696,7.184652872638253e-11,120,0.3720395643699564,10.258318556608986,0.8583333333333333,259,0.3204633204633205,2.6188604121697407
rung=1.0,MaxDD,192,32,-0.06024519714968148,0.9322916666666666,1.3337209249283117,0.8387226821487588,0.5655547465672338,17.8747168275345,0.0,32,0.6732142857142858,15.873201965267828,0.96875,0,,
rung=1.0,CAGR,192,32,0.016950252308479796,0.3854166666666667,1.1222410302619559,0.8463473987940874,0.6605524315438065,12.887329726228028,0.0,32,0.7464285714285714,17.706614453802437,1.0,0,,
rung=1.0,Sharpe,192,32,-0.014222038448686478,0.5260416666666666,0.9779721707300189,0.31847303400773436,0.17978911341753856,5.48948811057795,4.031002487359103e-08,32,0.3017857142857143,3.4316874457391573,0.75,0,,
rung=10,MaxDD,301,23,-0.05744120185211331,0.8770764119601329,1.262653859285382,0.09863813156344826,0.004701839702639821,0.37572991472680295,0.7071176959706951,9,0.3272485143529873,1.9285880063698662,0.6666666666666666,58,0.5,4.39696865275764
rung=10,CAGR,499,38,0.006488249163206613,0.46292585170340683,0.9449519670584711,0.772412383817771,0.5349008397052779,12.910040000785244,0.0,24,0.716037381283693,11.805508233985046,0.9583333333333334,106,0.6415094339622641,9.308817757927935
rung=10,Sharpe,3053,258,0.05501304098191715,0.3842880523731588,1.0483766623101016,0.3389208378220221,0.15998776384306446,7.519110127415927,5.5067062021407764e-14,147,0.14010992115542087,3.6319907475078015,0.6190476190476191,539,0.2653061224489796,0.8206518066482907
rung=10.0,MaxDD,8176,932,-0.07581703493748368,0.9740704500978473,1.535505227343094,1.0637368884874159,0.4067789450362722,9.565046689547474,0.0,683,0.3834886959818334,23.026936260173724,0.8140556368960469,1253,0.5841979249800479,27.319871262302343
rung=10.0,CAGR,8495,949,0.011597844696220386,0.33419658622719245,1.1067944576046946,0.9173232453877198,0.6907411207824572,21.5704905054853,0.0,699,0.6523198877744404,49.03199906997925,0.9298998569384835,1326,0.5769230769230769,27.49265636212975
rung=10.0,Sharpe,8532,956,-0.004206214970141993,0.5001172058134083,0.9913880624271902,0.4548369473364472,0.3111166538954404,10.554378299437284,0.0,704,0.4252766782855782,26.588650283827963,0.8125,1324,0.34441087613293053,7.933510199692212
rung=15.0,MaxDD,192,32,-0.06703015758142196,0.9114583333333334,1.3169285999937546,0.8839072898188644,0.5992367260755462,9.708760481729502,0.0,32,0.6232142857142857,14.026763389626916,1.0,0,,
rung=15.0,CAGR,192,32,0.014476142324329866,0.390625,1.075357389808009,0.901785310530447,0.7549992162974725,13.479606683449553,0.0,32,0.7910714285714286,22.63052514650139,1.0,0,,
rung=15.0,Sharpe,192,32,0.010409654763655634,0.4739583333333333,0.9621734431913148,0.7444344999435819,0.7433874664998453,18.251879326424756,0.0,32,0.75,17.17229845827134,0.96875,0,,
rung=2.0,MaxDD,192,32,-0.0607754721711603,0.9322916666666666,1.3344050912191612,0.8426206696465353,0.562066745613597,19.724215634861572,0.0,32,0.7017857142857142,17.591959001888956,0.96875,0,,
rung=2.0,CAGR,192,32,0.01676797391539218,0.3854166666666667,1.12232138374105,0.8503272271559876,0.6666797788600654,12.822710414042186,0.0,32,0.7446428571428572,18.734212052219522,1.0,0,,
rung=2.0,Sharpe,192,32,-0.012452545425266004,0.5260416666666666,0.979344048162289,0.36442435148498886,0.22941501257964192,6.387822194251244,1.6826495752297888e-10,32,0.3035714285714286,3.4598022219016884,0.78125,0,,
