panel,d,exposed_share,PXL_0.5M_gated_is_exposed,PXL_0.5M_exposed_is_gated,PXL_1M_gated_is_exposed,PXL_1M_exposed_is_gated,PXL_2M_gated_is_exposed,PXL_2M_exposed_is_gated,PXL_5M_gated_is_exposed,PXL_5M_exposed_is_gated
SMALL439,1,0.09867080646142057,0.5199394674058232,1.0,0.360865872316254,1.0,0.2548604041222131,1.0,0.16658070596616736,1.0
SMALL439,2,0.19880026051988223,0.9389385177235421,0.8963055775644451,0.7241003271537623,0.9959204731808885,0.5134884020179619,1.0,0.33562396955383306,1.0
SMALL439,3,0.29873703536286333,0.9983940332157168,0.6342329528036982,0.9601735174254258,0.8788272657045112,0.7668822641138112,0.9938616605152477,0.504341943008674,1.0
U56,1,0.09244141975360061,0.38449054783104525,0.7899076368551475,0.3162729059086962,0.9354809641811219,0.23413227763673136,0.9805812119846813,0.15606432423690558,1.0
U56,2,0.19340435988637972,0.6469801307074872,0.6353045051253338,0.5558652835534433,0.7858558015332932,0.4631115796721029,0.9270609010250668,0.32619166485019374,0.999009389266948
U56,3,0.2886696265691509,0.8339400850914513,0.5486444761863538,0.7446267269874637,0.7053052273153558,0.6415723568139765,0.8604654518172243,0.4757307494884578,0.9761647116536092
