panel,book,pick_h,stat,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,v2_OOS_Sharpe,beats_SPY_OOS,beats_v2_OOS
U56,RANKED,4,point,1.0645513336171795,0.1513783647142164,1.168211829741218,-0.2014122472309139,0.15237187725667578,0.872122672456382,-0.33717256775620263,1.2746660728287855,True,False
U56,RMATCH,4,median,,0.11119659096980616,1.0285777223369428,-0.20818515565595086,0.15237187725667578,0.872122672456382,-0.33717256775620263,1.2746660728287855,0.8666666666666667,0.016666666666666666
U56,RFREE,8,median,,0.10876132020051321,0.9894379155328428,-0.2135271020911343,0.15237187725667578,0.872122672456382,-0.33717256775620263,1.2746660728287855,0.9,0.0
B136,RANKED,8,point,1.2674553711009646,0.1375203324037988,0.8580301727085682,-0.26151592686296277,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.1185082795688426,False,False
B136,RMATCH,26,median,,0.11031398593531272,0.9391726502802151,-0.2470597779367587,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.1185082795688426,0.6833333333333333,0.03333333333333333
B136,RFREE,13,median,,0.10453643297161908,0.8744553487579829,-0.24788512700366544,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.1185082795688426,0.4166666666666667,0.016666666666666666
SMALL439,RANKED,8,point,0.7312590433872496,0.05868197319411239,0.4007332104865707,-0.4086300264056244,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.5680478274897117,False,False
SMALL439,RMATCH,26,median,,0.05509761797032675,0.41026090810981486,-0.3862360143585058,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.5680478274897117,0.0,0.08333333333333333
SMALL439,RFREE,52,median,,0.05275602498531784,0.3791324898203354,-0.4188360361540952,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.5680478274897117,0.0,0.06666666666666667
