panel,k,family,draw,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,IS_p4b,OOS_p4b_leg
U56,12,BAND,4,0.08802343741175789,1.0992557601863482,-0.15252386777386207,0.9286689604684457,1.2494461535333286,0.8298331815828413,0.0603516688299337,0.11137341743950557,1.298475073062449,-0.10035302115306122,False,False,False,True
U56,12,TOP10,4,0.08560364802481413,1.0339607891518279,-0.15509761488531126,0.8993822582114339,1.1549209070082975,0.8126142766753085,0.06254134993544835,0.10498812998815632,1.2020287235510125,-0.10805831138293476,False,False,False,False
U56,12,EWALL,4,0.12857374368816488,1.0047860767963832,-0.2631784500108153,0.9019445798249708,1.097973951055913,0.8358969309654477,0.09804888893811547,0.15437015886186134,1.1318574965257693,-0.2631784500108152,False,False,False,False
U56,12,BAND,5,0.08674970798206538,1.0847507451601297,-0.1336669147698133,1.511976792955852,0.6853495910430524,1.384099853897588,0.11221330087084835,0.06620072084088391,0.8409821275189885,-0.1336669147698133,False,False,True,False
U56,12,TOP10,5,0.09471978092531974,1.0749001520663104,-0.14309494085684227,1.3872652379802999,0.7663648222641983,1.2430787627016011,0.1130222472005793,0.07986082149631102,0.931820680546639,-0.14309494085684238,False,False,True,False
U56,12,EWALL,5,0.12073094213554025,1.0213254980760962,-0.18315578712663716,1.3235260294364823,0.7585610752110459,1.2218478731944846,0.14350135754746307,0.10230416449703972,0.8646358822566887,-0.18315578712663716,False,False,False,False
U56,12,BAND,6,0.08833622229092275,1.0336216225312338,-0.16353377960586002,1.0870076475152362,0.9971320140134373,0.8944900384166218,0.07028055959760526,0.10344701120130173,1.1381318544363965,-0.1635337796058598,False,False,False,False
U56,12,TOP10,6,0.07704058874042996,0.9097663633820207,-0.1824604880103734,1.0563635500311084,0.8153104971639206,0.8509452583607253,0.0623460669696978,0.08930493765635306,0.9578921530047345,-0.1824604880103734,False,False,False,False
U56,12,EWALL,6,0.14847804068537584,1.1271842383497,-0.2545780583380651,1.251312305821966,1.0446789526924216,1.1152478990469015,0.13285117707593463,0.16152009707802972,1.14186046725118,-0.2545780583380647,False,False,False,False
U56,12,BAND,7,0.07816485335954337,0.9273851773499447,-0.14363229919700682,1.026441934211575,0.8358360057573275,0.9052740300797312,0.07553225507407757,0.0803395635379327,0.9451991600584562,-0.14363229919700704,False,False,False,False
U56,12,TOP10,7,0.07279887138051966,0.8346309210428338,-0.13354965652408046,0.8262202364659618,0.8428140031241642,0.674343262189671,0.0578549551154004,0.08527467305616421,0.9676678447027105,-0.1269502808985018,False,False,False,False
U56,12,EWALL,7,0.13978835928862265,1.0156187143174231,-0.2673630273759061,1.1397402149885532,0.9112040232214142,1.0517683150676966,0.14101133680680844,0.13878133008941163,0.9879712253142995,-0.2673630273759061,False,False,False,False
U56,12,BAND,8,0.08090217549231449,1.1224221958800304,-0.1176841502766327,1.018834027317719,1.2172472477824008,0.887400809979726,0.05963055236036263,0.09875553899956291,1.3009514732387162,-0.11768415027663215,False,False,False,False
U56,12,TOP10,8,0.08735921920069001,1.0856646975818858,-0.14914816148390952,1.073263008157168,1.1032789807894479,0.9564028366779787,0.07135193884243729,0.10073254750652572,1.183609149125983,-0.1491481614839093,False,False,False,False
U56,12,EWALL,8,0.12470490969794756,1.1506186245489491,-0.18218477524027887,1.148763755431577,1.159170180801954,1.0456946854194793,0.10674092578918004,0.13973036478377376,1.2316235940952,-0.1821847752402782,False,True,True,True
U56,12,BAND,9,0.09397763628901235,1.0670094001213786,-0.13723323920492536,1.0393766277067116,1.1005143181356407,0.9495908150621758,0.07408010905217721,0.11065459028761704,1.1548038999490422,-0.13470743423126896,False,False,False,True
U56,12,TOP10,9,0.08371943810805904,0.9550182859131426,-0.18506406164531686,0.712068218113759,1.1721584056476004,0.6252176049786379,0.04972077589344748,0.11256844135442634,1.2023361478139318,-0.10391751492481027,False,False,False,True
U56,12,EWALL,9,0.152397879116964,1.1386964040273795,-0.2659182835070266,1.1577969386931248,1.1328888924638514,1.1026702155264463,0.13616573996534642,0.16595109383738382,1.1686780965784873,-0.2659182835070263,False,False,False,False
U56,12,BAND,10,0.06247465886844372,0.9272523362470635,-0.1141131647759902,0.8081197221843799,1.035280928942904,0.6503461655863463,0.040914125448536565,0.08058083113695158,1.1396320576611139,-0.10875273264176388,False,False,False,False
U56,12,TOP10,10,0.06647785027247899,0.8815878149107463,-0.12091129178642679,0.7506445746646873,0.9978417832693198,0.5622114151694333,0.03816879624184022,0.09039043910982492,1.1175849243939329,-0.12064032955782367,False,False,False,False
U56,12,EWALL,10,0.10054646032173187,0.9178745734371405,-0.2109150021622591,0.9327841005160102,0.9073273350432233,0.8491901443343053,0.09037934341598808,0.10899773556938697,0.9725510858088939,-0.2109150021622591,False,False,False,False
U56,12,BAND,11,0.10368906428997571,1.0898961731069674,-0.15364106041452663,1.1353009077853755,1.054327260288062,0.9533574176070179,0.08472213618004054,0.11957125032808391,1.194096390555998,-0.15364106041452663,False,False,False,True
U56,12,TOP10,11,0.09259529508168307,0.977212309559094,-0.1701480003486886,0.9589297880792279,0.9964873055962404,0.7549114152930411,0.06630495312504237,0.11475119835536773,1.146272616890962,-0.15820626857929132,False,False,False,True
U56,12,EWALL,11,0.16770252580589262,1.110209095769142,-0.2752460890839926,1.2420299576802263,1.0021597348254752,1.1348139249771927,0.16455531572722792,0.17030294393880774,1.0927038829104467,-0.27524608908399284,False,False,False,False
U56,12,BAND,12,0.05166703416325258,0.8040895021237797,-0.12055597920422412,0.6918147460754108,0.9027451132578873,0.6236552017417657,0.036073387608755336,0.06469607259415922,0.9355145151944049,-0.1124993982319209,False,False,False,False
U56,12,TOP10,12,0.05969831878338705,0.8896626664094677,-0.11784757550347225,0.7514644198108308,1.0091500916720335,0.6916718651241526,0.04016876093694899,0.07607052760367039,1.029447751484808,-0.1073553714395683,False,False,False,False
U56,12,EWALL,12,0.07231541427059551,0.7070264551855306,-0.2296207667082607,0.5947033914733373,0.8061701200373723,0.5506909234108991,0.05190893413423425,0.08943232646334387,0.8254970016872917,-0.2296207667082606,False,False,False,False
U56,12,BAND,13,0.07613399002062393,1.1076494715746905,-0.10349913317462234,1.203593534717727,1.015370031770227,1.041293710554547,0.07165080293649284,0.07984326374501993,1.162681633343892,-0.10349913317462278,False,False,False,False
U56,12,TOP10,13,0.07847486970249573,1.0067725655808455,-0.12666364595345925,1.0509956288360707,0.9637533423590828,0.8526076563921721,0.06603242485479233,0.08883941033735954,1.1353808604997693,-0.1266636459534577,False,False,False,False
U56,12,EWALL,13,0.12669429884848915,1.1018659163017837,-0.23424257490847122,1.2404751373601965,0.9750593354542596,1.152335226608012,0.1332014157086514,0.12135903857783181,1.0600674702974002,-0.23424257490847167,False,False,False,False
U56,12,BAND,14,0.10447681262087949,1.1064233046405687,-0.15686778118601752,1.1451023207465463,1.0870942304531268,0.9861865055397735,0.08310567292328552,0.1224081992601489,1.196488336592849,-0.15686778118601774,False,False,False,True
U56,12,TOP10,14,0.10896837987312802,1.0743735608772078,-0.17119133420045496,1.0659807975284308,1.0951259396096527,0.890626877671962,0.07859499096167855,0.1346450077444059,1.2069232653107043,-0.17119133420045496,False,True,False,True
U56,12,EWALL,14,0.1451472311383104,1.0193499730589812,-0.252044997888616,1.08250827064098,0.9741641906839911,0.980938143892828,0.13069694497608486,0.157196323461275,1.0501259543450205,-0.252044997888616,False,False,False,False
U56,12,BAND,15,0.05334281783083461,0.9115079125217098,-0.10005403295041204,1.0803220283230854,0.7474033510966936,0.935134204154575,0.05590516278845814,0.0512355316053108,0.89140271089352,-0.10005403295041182,False,False,False,False
U56,12,TOP10,15,0.05674603421854263,0.8560976972775786,-0.10901445944544608,1.0180967750286756,0.6922754411228688,0.8786830432126185,0.060616083203562265,0.05356684238374143,0.8369641436124452,-0.10901445944544574,False,False,False,False
U56,12,EWALL,15,0.09534692295118319,1.0882945422354984,-0.16498342354743234,1.2042389885452056,0.9811094460895304,1.0999937429687863,0.09684472717707604,0.09411392559723386,1.078372938995099,-0.16498342354743245,False,False,False,False
U56,12,BAND,16,0.05970286443543604,1.1276427920427528,-0.06516556317134103,1.1933501963330575,1.087411252829547,1.0744762310512481,0.051212425529669314,0.06675246902595888,1.171301859454993,-0.06516556317134081,False,False,False,False
U56,12,TOP10,16,0.06855539613199535,1.1805635269695065,-0.07609265168466484,1.1906174809652559,1.18284825244669,1.060800908871659,0.05581697407287578,0.07917024629590497,1.2708767122146578,-0.07609265168466572,False,False,False,False
U56,12,EWALL,16,0.07704687995662707,0.9374118021622532,-0.12354567760319646,0.9155538917498595,0.9665407463289379,0.8103905246336603,0.05973996587892061,0.09152404477830034,1.0313056599004256,-0.12354567760319657,False,False,False,False
U56,12,BAND,17,0.07758354045691407,0.9834817910739247,-0.10607509086058997,0.9477932272571795,1.0177475591756944,0.8011428334848696,0.061467587305673144,0.09105058074919015,1.1307415093300617,-0.10607509086059053,False,False,False,False
U56,12,TOP10,17,0.08183093299484479,0.918232786297548,-0.12586568635103845,0.7683613023579262,1.0596851049348086,0.6275936323960967,0.053698301169737395,0.10558249512612483,1.1563135426472988,-0.12586568635103823,False,False,False,False
U56,12,EWALL,17,0.1280514681042788,0.9978551889827896,-0.24078206809639147,1.018402432990643,0.9805414242500315,0.9242272768052913,0.1171474609762857,0.137118844901023,1.0581050525838933,-0.24078206809639147,False,False,False,False
U56,12,BAND,18,0.05969824022726833,1.0013258253599568,-0.10820491197653681,0.9776626296844435,1.0242631475283686,0.8937146311041023,0.0530047643650815,0.0652471786290918,1.0901124045868726,-0.10820491197653415,False,False,False,False
U56,12,TOP10,18,0.06493814939843645,0.9514481416439161,-0.12366916042983322,0.9349467576919995,0.967493536694178,0.8496336434970443,0.05859158257295083,0.070197775363112,1.0383721035146936,-0.123669160429833,False,False,False,False
U56,12,EWALL,18,0.09862573283251086,1.0537810388322495,-0.17357505822500685,1.0829462591419825,1.0257014729747786,1.0239687463140503,0.09793980700748706,0.09919141561099898,1.0797740092726833,-0.17357505822500696,False,False,False,False
U56,12,BAND,19,0.058125793724513874,0.909635858804996,-0.1034871938101608,0.895574906275386,0.9339223519841334,0.7731969774947582,0.04348127394180601,0.07035063193112534,1.0090093507643403,-0.10348719381016092,False,False,False,False
U56,12,TOP10,19,0.057216847929853376,0.9000300308244984,-0.09193781791166589,0.870832199425654,0.9374604908171922,0.762088465757609,0.04209705504881134,0.06984381801143158,0.9999324852214246,-0.09193781791166578,False,False,False,False
U56,12,EWALL,19,0.08193514086013343,0.8071284907213946,-0.19547216268696144,0.7741961684601901,0.8459252220105227,0.7018935859122164,0.062423072963152526,0.09828668974302124,0.8845463214990199,-0.19547216268696121,False,False,False,False
U56,12,BAND,20,0.07231911603066332,0.9837707498422515,-0.12276702710878784,1.2261127020776201,0.7602472905136295,1.062704246111335,0.07740401794593366,0.06814603442083289,0.9204432584435107,-0.12276702710878751,False,False,False,False
U56,12,TOP10,20,0.07698788365029263,0.9255855473706145,-0.1332649462744181,1.1090428023606498,0.7548462613729962,0.9251281878601283,0.07604059360175786,0.07776929542866284,0.9258665916003704,-0.13326494627441843,False,False,False,False
U56,12,EWALL,20,0.11300299044122486,0.9961611010388268,-0.2111346977763222,1.2182651300172003,0.8073677587257138,1.1092672793155873,0.12298195861077588,0.10484472529796518,0.9093473842012181,-0.211134697776322,False,False,True,False
U56,12,BAND,21,0.14386777761265135,1.2546180559038187,-0.17600367348620638,1.46250217694275,1.062246408946085,1.3328753611505462,0.15182603481095147,0.13734969798426122,1.1916220975836478,-0.17600367348620616,False,True,True,True
U56,12,TOP10,21,0.12140900474329963,1.093188677762693,-0.1559912308921747,1.276493463667898,0.921438669412655,1.1206121369085424,0.1231917421918789,0.11994174654224743,1.0710331321953677,-0.15599123089217481,False,True,False,True
U56,12,EWALL,21,0.2246875459461195,1.2789550615429628,-0.2758306127091905,1.505912931867979,1.0979482174503645,1.4112877139088418,0.2370223178677322,0.2146133774546135,1.1836489890543753,-0.27583061270919074,False,False,False,False
U56,12,BAND,22,0.06736915080642625,1.0023249825513003,-0.10083533839806624,1.250973840780238,0.7668563224404454,1.124994169660359,0.0766691327705109,0.05976424957933313,0.9000100985391257,-0.10083533839806647,False,False,False,False
U56,12,TOP10,22,0.06980955880341755,0.940262918455964,-0.11773471418525028,1.1362670635749135,0.7544827162216133,0.9784664763737722,0.07305218593948593,0.06714425628051113,0.9084514426367168,-0.11773471418525017,False,False,False,False
U56,12,EWALL,22,0.11320524463900128,1.1088662909466316,-0.18360052040037667,1.3682919477721849,0.8961443111985973,1.270093978919429,0.12508250666540488,0.10350997178424537,0.9886733958818565,-0.1836005204003769,False,True,True,False
U56,12,BAND,23,0.07743944824973048,1.0106428665525875,-0.11303792955432856,0.8877913982913901,1.1215024827534237,0.7720984645934138,0.055018399908610904,0.0962773251614446,1.191866113083869,-0.11303792955432901,False,False,False,False
U56,12,TOP10,23,0.08463085801992443,0.9927528630985809,-0.14147136432636176,0.9067080747442079,1.0725728852117178,0.7877827156777419,0.06391875558365334,0.10200518625791233,1.1535667741142759,-0.14147136432636198,False,False,False,False
U56,12,EWALL,23,0.11279366426865667,0.9010548091652708,-0.25763404741244555,0.8406007296872545,0.9575976599382584,0.7729507762348062,0.0930190450924866,0.12936117391129476,1.0031145075159926,-0.25763404741244567,False,False,False,False
U56,12,BAND,24,0.1504232844043374,1.3856017106922012,-0.1375930962834343,1.479484448664068,1.3212817604238605,1.3005838162275154,0.12699923263130608,0.17009566170417134,1.4526746125090764,-0.1375930962834343,False,True,True,True
U56,12,TOP10,24,0.1393649280718321,1.2631657927511035,-0.14210731495122586,1.4029970663395337,1.1604719111073996,1.2150679018400554,0.12065908775641021,0.1550173495866798,1.3039140878941284,-0.14210731495122608,False,True,True,True
U56,12,EWALL,24,0.2091422983589235,1.2820135508590516,-0.30037833148512727,1.5227637642341367,1.1092125761873473,1.411064654566392,0.21064839269448044,0.20790233894745103,1.1999118173779824,-0.3003783314851268,False,False,False,False
U56,12,BAND,25,0.09385943412779119,1.336149418323647,-0.11167719070908422,1.4938691490987042,1.1993725796346877,1.391377152510936,0.09369420324658173,0.09399564114000536,1.2955753347173529,-0.11167719070908377,True,False,False,False
U56,12,TOP10,25,0.10016902070723721,1.3257422063827509,-0.10941340368610042,1.411722996006638,1.2442056967771185,1.3269602577975828,0.09928634654014168,0.1008970800219744,1.3245807833641403,-0.10941340368610031,True,False,False,False
U56,12,EWALL,25,0.11305930704201672,1.0468426424078492,-0.1930890387062858,1.1889774070225414,0.9226402317062464,1.1218789450962614,0.11935260146988269,0.10789879422186122,0.9876611906371671,-0.19308903870628646,False,True,False,True
U56,12,BAND,26,0.07497728728136699,0.970733366704437,-0.11242244163383153,0.9800273596820795,0.9627280509582734,0.8568839864721309,0.06547829793553528,0.08287027199810737,1.0642631659133828,-0.1124224416338313,False,False,False,False
U56,12,TOP10,26,0.07659464818755435,0.8934080303100318,-0.14113849447820148,0.9264961400498322,0.8608928641108945,0.8087404374672362,0.06999308243949098,0.08206646594512423,0.965749788833157,-0.14113849447820126,False,False,False,False
U56,12,EWALL,26,0.13002020398237124,1.080489135078678,-0.23244008083625156,1.0924084006136487,1.070089691183394,1.0075999041101475,0.12098684037604968,0.13752047365263942,1.1410967595729344,-0.2324400808362519,False,False,False,False
U56,12,BAND,27,0.1015928221228557,1.1464615947395593,-0.1205802795067542,1.1541273679582298,1.1401915660910227,1.0547313932388436,0.09059022602944045,0.11074489257026321,1.2191888301078797,-0.12058027950675454,False,False,False,True
U56,12,TOP10,27,0.10139841216146595,1.0684298759598538,-0.13899684904911858,0.9904252008839758,1.143836650130387,0.9035770884957395,0.08380326284229733,0.11611540856567992,1.202542782127942,-0.13899684904911858,False,False,False,True
U56,12,EWALL,27,0.15402661852589072,1.082848435040637,-0.251705413155379,1.1021362169413134,1.0639269056244325,1.0444663661714038,0.151315335930712,0.15626613839492665,1.1161597879180793,-0.25170541315537887,False,False,False,False
U56,12,BAND,28,0.0791020216779792,0.9226906699768391,-0.14474165282940687,0.8876742407635444,0.9562628670436457,0.7437773083907895,0.06182257558985094,0.09355545890699468,1.0670801534405472,-0.12983927399887119,False,False,False,False
U56,12,TOP10,28,0.08052803565723399,0.8606593883955179,-0.16935295600871847,0.7977995747944305,0.9190961833140051,0.6468469179956572,0.05617144920054162,0.10102517370255137,1.0240885581711707,-0.16935295600871858,False,False,False,False
U56,12,EWALL,28,0.13351373089722274,0.9819938817175075,-0.23766184960850856,1.02964790775842,0.9429323343728809,0.9399020347674353,0.12422195981245232,0.14122999479794562,1.0154783835213579,-0.23766184960850856,False,False,False,False
U56,12,BAND,29,0.10216153161834884,1.2101886240934812,-0.10824350127366889,1.3313312143205422,1.1013250917076036,1.199772332309579,0.09864533313016244,0.1050681465700758,1.218709511444776,-0.09596978631357556,False,False,False,False
U56,12,TOP10,29,0.09320033028408292,1.1112211034916615,-0.11031681935301219,1.2916275695555661,0.9724350141435532,1.1478281458495383,0.08809838248362611,0.09742348832540815,1.0907363516754276,-0.10219261935952928,False,False,False,False
U56,12,EWALL,29,0.14822974163407343,1.1372994455512655,-0.2563503622200324,1.3391042037888625,0.9755779546097458,1.2613501934848093,0.15724700322987983,0.14085029124722093,1.0470653028857446,-0.25635036222003094,False,False,False,False
U56,12,BAND,30,0.09576794114262954,1.06957953412919,-0.12418202254375277,1.0663161952169018,1.0748400546723424,0.9641912717570654,0.084111349234683,0.10546981972797509,1.1539037988049066,-0.11995429265690827,False,False,False,False
U56,12,TOP10,30,0.09647416531206665,0.9977136717429748,-0.13930578157979823,1.008141243776912,0.9899025727079972,0.9056859039543546,0.08548613233272317,0.10561440272879907,1.071558166418562,-0.1393057815797979,False,False,False,False
U56,12,EWALL,30,0.15580357087474028,1.1541630249331851,-0.21044015399957827,1.2089076999698745,1.114933954669528,1.1148075682086835,0.14256953890847446,0.166826617893431,1.1855756815998275,-0.21044015399957827,False,False,False,False
U56,12,BAND,31,0.07836352743687658,1.1309006039035334,-0.12934743228321,1.2925940187787888,0.973180699588911,1.1898748741360037,0.08417346332741849,0.07359821825049861,1.0807943744443804,-0.12934743228321022,False,False,False,False
U56,12,TOP10,31,0.08125420287332008,1.0366127521889203,-0.16206363313578753,1.2705479001082183,0.8150993221424799,1.153419527680249,0.09116760263740309,0.07315102756601433,0.9402398712120688,-0.16206363313578753,False,False,False,False
U56,12,EWALL,31,0.11843339725204816,1.155443414237857,-0.18466672207678714,1.3441013302790423,0.9897890605480044,1.2678014145962813,0.12853886058368746,0.11017223618028549,1.066322558285857,-0.18466672207678758,False,True,True,True
U56,12,BAND,32,0.0760729105686564,1.052510560113926,-0.12574022881390567,1.089979855692801,1.022743704315207,1.0004530863978878,0.06969563314221627,0.08135782688300774,1.0935707855314323,-0.12574022881390567,False,False,False,False
U56,12,TOP10,32,0.07730184660922523,1.00214712832455,-0.12340352911845498,0.9725863638173801,1.032050439356101,0.8770063380826558,0.06419586649335862,0.08822544428948476,1.0989378450653975,-0.12340352911845442,False,False,False,False
U56,12,EWALL,32,0.10663233245929815,0.965771129589517,-0.19056622613353214,1.0160639850946576,0.924890408167554,0.9482076353467852,0.10183945137316952,0.11059843850166984,0.9798626268904846,-0.19056622613353202,False,True,False,True
U56,12,BAND,33,0.05911960149401607,0.9233910722597781,-0.0901904264718002,1.0996207811037162,0.762211890529311,0.9904620303691067,0.06262398235845734,0.05623987583010548,0.8698287585433654,-0.09019042647180064,False,False,False,False
U56,12,TOP10,33,0.06453235903239007,0.9064907077207601,-0.09791451440511778,1.0432522877934574,0.7807756274136787,0.9048167671136211,0.06329013160018349,0.06555733110820472,0.9078515731891691,-0.09791451440511778,False,False,False,False
U56,12,EWALL,33,0.08380690310158401,0.8250344657951489,-0.17226286904060717,0.9661059687391064,0.7121344742238631,0.8917513345380823,0.08651917983348256,0.0815764541783428,0.7766623663963618,-0.17226286904060695,False,False,False,False
U56,12,BAND,34,0.05967863578331811,0.9152682304771318,-0.10066637609250617,0.9278179702745277,0.9117422713286801,0.7993419752304245,0.04781606071158895,0.06955702405258313,1.002154554325145,-0.10066637609250628,False,False,False,False
U56,12,TOP10,34,0.06382424808332998,0.932902920699345,-0.13013845450280326,0.8727165728656298,0.99166666574713,0.7153529032774512,0.04311112933259742,0.08120547733562677,1.0883773401625232,-0.1301384545028038,False,False,False,False
U56,12,EWALL,34,0.08813270088368941,0.8383044107354447,-0.19518412345104041,0.8830360617333575,0.8077263993928415,0.7925395852513482,0.07794561080385543,0.0966015431108529,0.874105976904607,-0.19518412345104008,False,False,False,False
U56,12,BAND,35,0.05583185767203691,0.8009660914353722,-0.11434891864984675,0.7996982388939758,0.8033673058273386,0.695425876615206,0.04731363506838293,0.0629048931369447,0.8857730830875875,-0.1044181473573782,False,False,False,False
U56,12,TOP10,35,0.05869837970742786,0.7481679759345863,-0.13914443230564022,0.7247684295107949,0.7707658947844853,0.6135740709226875,0.04672157981754954,0.06867297476961354,0.8565881076632338,-0.13914443230564078,False,False,False,False
U56,12,EWALL,35,0.08882208198246877,0.7913416849751277,-0.19113337221809013,0.804149882131414,0.7811023284950965,0.736836276893254,0.08139874503444844,0.0949789133187291,0.8355495121576977,-0.1911333722180899,False,False,False,False
U56,12,BAND,36,0.13909493826576202,1.3325596254381893,-0.1429385943641468,1.4109869311436751,1.2672234955706247,1.2852947885148067,0.1251743046274163,0.15069812639329583,1.3707342905577573,-0.13902845002610953,False,True,False,True
U56,12,TOP10,36,0.11741246527332105,1.177243307239227,-0.13188071763323983,1.1427824225845378,1.2107343577003267,1.0269951452766837,0.09681965869649645,0.13467602157106429,1.293442234486586,-0.12418430694832272,False,True,False,True
U56,12,EWALL,36,0.18599630143650248,1.184315636501625,-0.3118494131078965,1.3066995216183401,1.0833500582867135,1.2155286100669367,0.1827033150863835,0.1887173712858068,1.1622060750921668,-0.3118494131078968,False,False,False,False
U56,12,BAND,37,0.12138332795513973,1.2532555798364144,-0.14511490263925764,1.3212450866155259,1.1912718249622578,1.2153866641284947,0.11500819267417883,0.1266652994528692,1.2834860090791305,-0.14511490263925797,False,True,True,True
U56,12,TOP10,37,0.11493145110103553,1.1383622840624819,-0.14584752197083806,1.0487199178060038,1.223108034597627,0.9475300635706186,0.09214817747727144,0.1340669870747495,1.2906255246699736,-0.1458475219708376,False,True,False,True
U56,12,EWALL,37,0.17601987067862357,1.1496647220946214,-0.2820461544816514,1.2011298003457052,1.1064653010874055,1.1213553088620676,0.16757564820740134,0.18302574522309656,1.1722780533637362,-0.28204615448165127,False,False,False,False
U56,12,BAND,38,0.09399147338720248,1.1774559973767942,-0.11372838902557758,1.2543592188438517,1.1152006569163562,1.1560483704230675,0.08623149653158912,0.10042913854459723,1.1962659219039862,-0.11372838902557647,False,False,False,False
U56,12,TOP10,38,0.09666194477048973,1.130411821375877,-0.11673175024110416,1.0799884897682595,1.179570812307757,0.9901084407953916,0.07783206146555233,0.11242915752375571,1.2360587551879716,-0.11673175024110427,False,False,False,True
U56,12,EWALL,38,0.1337121699085897,1.0945036093441407,-0.2522946213039947,1.2443635186312156,0.9797318943772102,1.1690417411660876,0.13373358843654226,0.13369451641994012,1.043888351005755,-0.2522946213039956,False,False,True,False
U56,12,BAND,39,0.06564913522326576,0.8052480531173387,-0.15913990595429373,0.7531783417420815,0.8542520439390782,0.6318462781283111,0.04978101055563999,0.07890828303746278,0.9449827430755806,-0.14542839734527802,False,False,False,False
U56,12,TOP10,39,0.05292605866934719,0.6480259454459416,-0.17618873885829045,0.6097366953335505,0.6840686028568665,0.4584254075902661,0.03515931296283936,0.06779896228112414,0.797068503112923,-0.1377040806535813,False,False,False,False
U56,12,EWALL,39,0.1265726312838198,0.9762881539096869,-0.23554175673387157,0.9819227778654663,0.9729610136627778,0.9012958501210664,0.11477644819085442,0.13638918216199558,1.0371404814720837,-0.2355417567338719,False,False,False,False
U56,24,BAND,0,0.09092079133104214,1.2357620226574482,-0.11794566067824541,1.3963955799711136,1.0934459844484097,1.2923983596903779,0.09242851244253414,0.08967964691394159,1.1922207717458833,-0.1179456606782453,False,False,False,False
U56,24,TOP10,0,0.12408768668972825,1.095894931875681,-0.17062035446976342,1.1546120972262048,1.0497299600198984,1.0809687077383108,0.11557804687516815,0.13115036524272305,1.1090939845911347,-0.17062035446976354,False,True,False,True
U56,24,EWALL,0,0.12662025874609095,1.0865757655859278,-0.20011595865685228,1.1800830654776144,1.0124544511312321,1.0981175122721476,0.12244435053834146,0.1300738447302081,1.0790896263193788,-0.2001159586568524,False,True,True,True
U56,24,BAND,1,0.08919098979422158,1.2079537317563427,-0.12196709225600466,1.2670522689724069,1.1550538344913859,1.1752745277666616,0.08503440125270512,0.09262894294715096,1.2340757369998565,-0.12196709225600477,False,False,False,False
