panel,n,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,pass4a,pass4b,fail4b
U56,3,0.218531179006751,1.0360853249411557,-0.2581034625219104,1.0144577492222204,1.0612718596873816,1.0553980365043352,0.23805236009934383,False,False,DD
U56,5,0.1652061649746528,0.9503303963383655,-0.21579779850239666,0.8991069960523864,0.9996213026177087,0.9938232266964573,0.18450685681430068,False,False,"H1,DD"
U56,10,0.12826192382512347,0.9266784542225948,-0.17538190355779526,0.9175665176313622,0.9400369438453601,0.9713041910854872,0.14305502309526497,False,False,H1
U56,15,0.13158389349952837,1.043786175973171,-0.19171827080007342,1.0732757988360884,1.025242315822546,1.0847869193623592,0.14518633057162988,False,True,
U56,20,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,0.14360571273280298,False,True,
U56,30,0.11024914071253233,1.0984227583851425,-0.16562311744972658,1.0256487750647225,1.1664936568474402,1.2382460376991062,0.1302167719154561,False,True,
U56,40,0.0969326954268177,1.1237387333300386,-0.13972400558977827,1.072947146864071,1.172166090768097,1.2662442817436643,0.11325660646213853,False,False,CAGR
U56,60,0.06637100183850464,1.1233031954182815,-0.1000377313872336,1.083932679557286,1.1616154807382346,1.2549831331338466,0.0768181311175109,False,False,CAGR
U56,ALL,0.10394944276323281,1.0491473622777687,-0.15874704847794496,1.0672217419115992,1.0359541486650077,1.1132841948586054,0.11341323151490479,False,False,CAGR
B136,3,0.14588729720838578,0.7201504346020606,-0.3468534102938188,0.8925338639414597,0.5763545692164213,0.5760999130793343,0.11420757715234342,False,False,"H1,H2,OOS,DD"
B136,5,0.16620179825584946,0.8802203106986538,-0.23360448342666995,1.0159890409874397,0.7743946833658332,0.8138426077132945,0.16050924299153935,False,False,"H2,OOS,DD"
B136,10,0.14159905088318614,0.8930046332577032,-0.21444792932259593,1.1101949280486807,0.713306266783196,0.7830912652526079,0.1274626435621795,False,False,"H2,OOS,DD"
B136,15,0.13392600956899692,0.9230098159972502,-0.21466881684614603,1.0952812005858243,0.7764875447276802,0.8610111955627369,0.12879728717677663,False,False,"H2,OOS,DD"
B136,20,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,0.8919165372280256,0.12486792010130943,False,False,H2
B136,30,0.12226944391020855,0.971962667135704,-0.20296607416739587,1.1462648734017518,0.8172456828430722,0.9031992549593698,0.11536715176486134,False,False,"H2,DD"
B136,40,0.11926530663091106,1.0034352502002495,-0.19113372902660142,1.1329668318578388,0.885993014037893,0.9790278415998385,0.11784547596327943,False,True,
B136,60,0.10878136440386288,1.013999085450138,-0.19014144827419022,1.1108474017486865,0.9263977765056621,1.0264095330336584,0.11175642933138774,False,True,
B136,ALL,0.10702640667075802,1.0252614722702598,-0.17687931105226484,1.1433299623842004,0.9149464031023784,1.0190519497098376,0.10588426010291863,False,True,
SMALL439,3,0.0003886993975337205,0.15189299054423597,-0.5876607992868103,0.30703932190231054,0.015655726531227904,0.26754363101110873,0.03519421389352506,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,5,0.048954978436444696,0.3171886802446594,-0.40198651084075554,0.4427192885557556,0.211848589509103,0.41812453465509947,0.07807794858812822,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,10,0.07732086350812106,0.4778265580904352,-0.29144299644033245,0.5334970511331099,0.43344758747701273,0.5518955496684371,0.09660578466054903,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,15,0.0751540153023571,0.4971959944772183,-0.27695594636865417,0.6151003620567277,0.4004495875778733,0.5283485755026582,0.08372067846077091,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,20,0.06558312651493092,0.4628646711511531,-0.2743260458646094,0.6033916370675825,0.3477129033976653,0.487330838507868,0.07232854473169592,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,30,0.053543027511034014,0.413077889756848,-0.24704498832655408,0.47268752524581437,0.36601836994137266,0.45844985130403126,0.06299444732900716,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,40,0.05193672258859583,0.4166569416915196,-0.23978773587373714,0.42610125499409846,0.4116451368069014,0.47182126307944516,0.06246844021169928,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,60,0.04644752678890818,0.39947123868689377,-0.2561891994858213,0.4360522744782193,0.3716127359427245,0.42578335719826005,0.051745540058357964,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,ALL,0.036612383151951144,0.33574587928884503,-0.40137459004312137,0.43486702112788395,0.26176779155074437,0.29047782032246466,0.03132898940504636,False,False,"H1,H2,OOS,DD,CAGR"
