panel,carrier,cadence,rung,m,cost_bps,gross,gross_anc,turnover,d_Sharpe,d_CAGR,d_MaxDD,d_OOS_Sharpe,keep4a,keep4b,keep4b_oos,anc_keep4a,anc_keep4b,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,anc_CAGR,anc_Sharpe,anc_MaxDD,anc_H1,anc_H2,anc_IS_Sharpe,anc_IS_CAGR,anc_OOS_CAGR,anc_OOS_Sharpe,anc_OOS_MaxDD,anc_OOS_H1,anc_OOS_H2,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_IS_Sharpe,spy_IS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,spy_OOS_H1,spy_OOS_H2,v2_CAGR,v2_Sharpe,v2_MaxDD,v2_H1,v2_H2,v2_IS_Sharpe,v2_IS_CAGR,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,v2_OOS_H1,v2_OOS_H2
B136,BASE20,M,0.45,0.45,0,0.739940850841369,0.7399411784968666,7.334643069900816,-0.04306912935212859,-0.02775280796352142,0.012093069817527557,0.007578965602751397,False,False,False,False,False,0.16152087676990634,1.146850570326051,-0.23395703048138383,1.278574859105283,1.0401491518654016,1.1899081666496527,0.15732279313721942,0.16498396313658348,1.118518610619896,-0.2339570304813834,1.2082457107237585,1.0208223895567905,0.18927368473342776,1.1899196996781796,-0.2460501002989114,1.3960601644052317,1.0415275890100177,1.3194200319876652,0.18969478194419387,0.18892756857286086,1.1109396450171447,-0.2460501002989116,1.2462710001713933,0.9683286011203276,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,1.1179358815955824,0.08300444758365222,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886
B136,BASE20,M,0.60,0.6,0,0.741293832882804,0.7412940825329051,6.663445198961167,0.011723835679098293,-0.008372948542755054,-0.0015871088043662995,0.04498493331683795,False,False,False,False,False,0.18126105253111358,1.20166567626504,-0.2480478426113989,1.3508514745643654,1.0877532442799294,1.2736116793203698,0.1774334230282213,0.18441746424255756,1.155950190093086,-0.2480478426113989,1.1961522861223668,1.1149612238785767,0.18963400107386863,1.1899418405859417,-0.2464607338070326,1.3960844734192832,1.0415537468517948,1.3194413554569673,0.19005911801994246,0.18928458197786968,1.110965256776248,-0.24646073380703248,1.2462953434380946,0.9683526120341542,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,1.1179358815955824,0.08300444758365222,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886
B136,BASE20,M,0.80,0.8,0,0.7431811057884377,0.7431812458252842,6.237162776511963,-0.003927218155907353,-0.0049484861602095975,0.0042086015846145575,0.02763766550748481,False,False,False,False,False,0.18518819847928691,1.186045498854078,-0.2428246983299428,1.3451206732540049,1.0672991638673606,1.2629197156749499,0.18063542270926036,0.18894465773625035,1.1386386405779263,-0.24282469832994258,1.1919380020347932,1.082338536734488,0.1901366846394965,1.1899727170099854,-0.24703329991455736,1.3961183792213596,1.041590231621465,1.3194710989258205,0.1905674320164712,0.1897826391641999,1.1110009750704415,-0.2470332999145577,1.2463292864702291,0.9683861005003324,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,1.1179358815955824,0.08300444758365222,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886
B136,BASE20,M,1.00,1.0,0,0.7440108017635628,0.74401089331488,6.144491966867876,0.0019858712545757218,-0.0019748669653523176,0.004460233758513343,0.014047774260449675,False,False,False,False,False,0.18838283991971272,1.1919721594598323,-0.24282469832994258,1.3779154366066837,1.0544579116954522,1.2993725939648346,0.187367192336374,0.18921856020744854,1.1250644492856035,-0.2428246983299427,1.2226089654586092,1.0213395331200763,0.19035770688506504,1.1899862882052565,-0.24728493208845592,1.3961332840893512,1.0416062702900237,1.3194841747310682,0.1907909381502717,0.1900016204750592,1.1110166750251538,-0.2472849320884558,1.2463442038163506,0.9684008213390148,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,1.1179358815955824,0.08300444758365222,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886
B136,BASE20,M,1.50,1.5,0,0.7455639958603351,0.7455639961590004,6.0334844355803465,-0.0034259689391287207,-0.0006925073623793576,-1.5356338122218816e-06,9.58335040213143e-08,False,False,False,False,False,0.19007900163820013,1.1865857198158203,-0.2477573874113732,1.3885934840611325,1.0416363909899162,1.311186172106834,0.18967299274911653,0.19041292757298978,1.1110461566914631,-0.2477573874113731,1.2463722120972751,0.9684284660614867,0.1907715090005795,1.190011688754949,-0.247755851777561,1.3961611843614525,1.0416362930728342,1.319508652322552,0.19120940424554655,0.19041159036132704,1.111046060857959,-0.2477558517775612,1.246372121061192,0.9684283761956682,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,1.1179358815955824,0.08300444758365222,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886
B136,BASE20,M,NONE,inf,0,0.7455690616714749,0.7455690616714749,6.017483016196836,0.0,0.0,0.0,0.0,False,False,False,False,False,0.1907728587359636,1.1900117715897673,-0.2477573874113732,1.3961612753558,1.0416363909899162,1.3195087321565175,0.1912107692228613,0.19041292757298978,1.1110461566914631,-0.2477573874113731,1.2463722120972751,0.9684284660614867,0.1907728587359636,1.1900117715897673,-0.2477573874113732,1.3961612753558,1.0416363909899162,1.3195087321565175,0.1912107692228613,0.19041292757298978,1.1110461566914631,-0.2477573874113731,1.2463722120972751,0.9684284660614867,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.08176271031199778,1.1250683892442652,-0.12211674782076942,1.2551623368937423,0.9969910470798321,1.1179358815955824,0.08300444758365222,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886
B136,BASE20,M,0.45,0.45,10,0.739940850841369,0.7399411784968666,7.334643069900816,-0.057313629182473624,-0.029155018822033973,0.011863234947076862,-0.006822956320641449,False,False,False,False,False,0.15304210350674663,1.0943394030170437,-0.23451996206865955,1.2232955622939872,0.9897315665915091,1.1349733197300171,0.14907810698122548,0.15631155913089256,1.0676216892524186,-0.23451996206865988,1.1632949269976876,0.9622778954548241,0.1821971223287806,1.1516530321995173,-0.2463831970157364,1.3542955735427136,1.0056065217619685,1.278148591617377,0.18287622837717032,0.18163905068629393,1.07444464557306,-0.24638319701573608,1.2109634110399126,0.9306244845093095,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,1.092172960863223,0.08095012587409567,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164
B136,BASE20,M,0.60,0.6,10,0.741293832882804,0.7412940825329051,6.663445198961167,0.005097170213765878,-0.009117414760880571,-0.0017523761309004016,0.03751935038228327,False,False,False,False,False,0.17342504948996273,1.1567738630497262,-0.2485466281805132,1.303673438322004,1.0444381629308828,1.2271398572595393,0.1700073730801268,0.17624255405433997,1.1119913142397906,-0.2485466281805132,1.1550605255354198,1.0675369145599447,0.1825424642508433,1.1516766928359603,-0.2467942520496128,1.3543209998047243,1.0056344101590877,1.2781710652895388,0.1832261012576335,0.18198067105915605,1.0744719638575073,-0.2467942520496128,1.2109899431863638,0.9306496128035409,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,1.092172960863223,0.08095012587409567,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164
B136,BASE20,M,0.80,0.8,10,0.7431811057884377,0.7431812458252842,6.237162776511963,-0.006278458901317174,-0.005198521086315466,0.004149788108807062,0.02466399165622546,False,False,False,False,False,0.17782572531947127,1.145431226893023,-0.24321761700224287,1.3020395171548056,1.028350713016789,1.220360136213018,0.17364535738547193,0.18127399247349163,1.0991740482632468,-0.2432176170022431,1.1542707685630722,1.0408426387884235,0.18302424640578674,1.15170968579434,-0.24736740511104993,1.354356464245909,1.0056733023713438,1.278202413361594,0.18371422788721525,0.18245724215504366,1.0745100566070214,-0.24736740511105004,1.211026927361505,0.9306846603443978,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,1.092172960863223,0.08095012587409567,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164
B136,BASE20,M,1.00,1.0,10,0.7440108017635628,0.74401089331488,6.144491966867876,0.0006515131528008755,-0.002126860496439953,0.0044016779432979325,0.01233201551649854,False,False,False,False,False,0.18110921450550377,1.152375700379849,-0.24321761700224298,1.335534202558488,1.0167319485738364,1.2574285129903175,0.18041462586244394,0.18168061423908966,1.0868588154208738,-0.2432176170022433,1.1859629368007758,0.9814591715847298,0.18323607500194372,1.151724187227048,-0.2476192949455409,1.354372054404187,1.005690398814688,1.2782161946624666,0.18392885443790896,0.18266677265523867,1.0745267999043753,-0.24761929494554102,1.2110431804394435,0.9307000667573616,0.15122886437149563,0.8843572985123862,-0.3371595330739302,0.9570737071317844,0.8249143544295503,0.8986624857599308,0.1495976200199005,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.9911118903685726,0.7467786376373601,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,1.092172960863223,0.08095012587409567,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164
