panel,rung,window,matching,tie_share,LOSS_ABS,LOSS_QEXP,LOSS_QROLL,WIN_ABS,WIN_QEXP,WIN_QROLL,EXCLUDED_ABS,EXCLUDED_QEXP,EXCLUDED_QROLL,order_LOSS,order_WIN,order_EXCLUDED,survives_all_three
U56,0.0,FULL,FULLMATCH,0.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,0.0,FULL,WINMATCH,0.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,0.0,IS,FULLMATCH,0.0,0.3888888888888889,0.05555555555555555,0.5694444444444444,0.3888888888888889,0.05555555555555555,0.5694444444444444,0.3888888888888889,0.05555555555555555,0.5694444444444444,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,0.0,IS,WINMATCH,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.5694444444444444,0.3888888888888889,0.7222222222222222,0.7361111111111112,0.3888888888888889,0.16666666666666666,0.6833333333333333,QROLL>ABS>QEXP,QROLL>QEXP>ABS,QROLL>ABS>QEXP,False
U56,0.0,OOS,FULLMATCH,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
U56,0.0,OOS,WINMATCH,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
U56,10.0,FULL,FULLMATCH,0.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,10.0,FULL,WINMATCH,0.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,1.0,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,10.0,IS,FULLMATCH,0.0,0.2777777777777778,0.6666666666666666,0.7083333333333334,0.2777777777777778,0.6666666666666666,0.7083333333333334,0.2777777777777778,0.6666666666666666,0.7083333333333334,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
U56,10.0,IS,WINMATCH,0.2222222222222222,0.2777777777777778,0.0,0.5416666666666666,0.2777777777777778,0.6666666666666666,0.7083333333333334,0.2777777777777778,0.0,0.65,QROLL>ABS>QEXP,QROLL>QEXP>ABS,QROLL>ABS>QEXP,False
U56,10.0,OOS,FULLMATCH,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
U56,10.0,OOS,WINMATCH,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
U56,25.0,FULL,FULLMATCH,0.0,0.6666666666666666,0.6666666666666666,0.9583333333333334,0.6666666666666666,0.6666666666666666,0.9583333333333334,0.6666666666666666,0.6666666666666666,0.9583333333333334,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,25.0,FULL,WINMATCH,0.0,0.6666666666666666,0.6666666666666666,0.9583333333333334,0.6666666666666666,0.6666666666666666,0.9583333333333334,0.6666666666666666,0.6666666666666666,0.9583333333333334,QROLL>ABS>QEXP,QROLL>ABS>QEXP,QROLL>ABS>QEXP,True
U56,25.0,IS,FULLMATCH,0.0,0.16666666666666666,0.6666666666666666,0.6319444444444444,0.16666666666666666,0.6666666666666666,0.6319444444444444,0.16666666666666666,0.6666666666666666,0.6319444444444444,QEXP>QROLL>ABS,QEXP>QROLL>ABS,QEXP>QROLL>ABS,True
U56,25.0,IS,WINMATCH,0.2222222222222222,0.16666666666666666,0.0,0.4652777777777778,0.16666666666666666,0.6666666666666666,0.6319444444444444,0.16666666666666666,0.0,0.5583333333333333,QROLL>ABS>QEXP,QEXP>QROLL>ABS,QROLL>ABS>QEXP,False
U56,25.0,OOS,FULLMATCH,0.0,1.0,0.6666666666666666,0.9861111111111112,1.0,0.6666666666666666,0.9861111111111112,1.0,0.6666666666666666,0.9861111111111112,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
U56,25.0,OOS,WINMATCH,0.0,1.0,0.6666666666666666,0.9861111111111112,1.0,0.6666666666666666,0.9861111111111112,1.0,0.6666666666666666,0.9861111111111112,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
B136,0.0,FULL,FULLMATCH,0.05555555555555555,0.4444444444444444,0.6111111111111112,0.9861111111111112,0.4444444444444444,0.9444444444444444,0.9861111111111112,0.4444444444444444,0.9166666666666666,0.9861111111111112,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
B136,0.0,FULL,WINMATCH,0.05555555555555555,0.4444444444444444,0.6111111111111112,0.9861111111111112,0.4444444444444444,0.9444444444444444,0.9861111111111112,0.4444444444444444,0.9166666666666666,0.9861111111111112,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
B136,0.0,IS,FULLMATCH,0.05555555555555555,0.0,0.5,0.5138888888888888,0.0,0.8333333333333334,0.5138888888888888,0.0,0.75,0.5138888888888888,QROLL>QEXP>ABS,QEXP>QROLL>ABS,QEXP>QROLL>ABS,False
B136,0.0,IS,WINMATCH,0.25,0.0,0.0,0.3472222222222222,0.0,0.8333333333333334,0.5138888888888888,0.0,0.0,0.4166666666666667,QROLL>ABS>QEXP,QEXP>QROLL>ABS,QROLL>ABS>QEXP,False
B136,0.0,OOS,FULLMATCH,0.05555555555555555,1.0,0.6111111111111112,1.0,1.0,0.9444444444444444,1.0,1.0,0.9166666666666666,1.0,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
B136,0.0,OOS,WINMATCH,0.05555555555555555,1.0,0.6111111111111112,1.0,1.0,0.9444444444444444,1.0,1.0,0.9166666666666666,1.0,ABS>QROLL>QEXP,ABS>QROLL>QEXP,ABS>QROLL>QEXP,True
B136,10.0,FULL,FULLMATCH,0.05555555555555555,0.3888888888888889,0.5555555555555556,0.9583333333333334,0.3888888888888889,0.8888888888888888,0.9583333333333334,0.3888888888888889,0.8333333333333334,0.9583333333333334,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
B136,10.0,FULL,WINMATCH,0.05555555555555555,0.3888888888888889,0.5555555555555556,0.9583333333333334,0.3888888888888889,0.8888888888888888,0.9583333333333334,0.3888888888888889,0.8333333333333334,0.9583333333333334,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
B136,10.0,IS,FULLMATCH,0.05555555555555555,0.0,0.5,0.4305555555555556,0.0,0.8333333333333334,0.4305555555555556,0.0,0.75,0.4305555555555556,QEXP>QROLL>ABS,QEXP>QROLL>ABS,QEXP>QROLL>ABS,True
B136,10.0,IS,WINMATCH,0.25,0.0,0.0,0.2638888888888889,0.0,0.8333333333333334,0.4305555555555556,0.0,0.0,0.31666666666666665,QROLL>ABS>QEXP,QEXP>QROLL>ABS,QROLL>ABS>QEXP,False
B136,10.0,OOS,FULLMATCH,0.05555555555555555,0.8888888888888888,0.6111111111111112,1.0,0.8888888888888888,0.9444444444444444,1.0,0.8888888888888888,0.9166666666666666,1.0,QROLL>ABS>QEXP,QROLL>QEXP>ABS,QROLL>QEXP>ABS,False
B136,10.0,OOS,WINMATCH,0.05555555555555555,0.8888888888888888,0.6111111111111112,1.0,0.8888888888888888,0.9444444444444444,1.0,0.8888888888888888,0.9166666666666666,1.0,QROLL>ABS>QEXP,QROLL>QEXP>ABS,QROLL>QEXP>ABS,False
B136,25.0,FULL,FULLMATCH,0.05555555555555555,0.1111111111111111,0.5555555555555556,0.7986111111111112,0.1111111111111111,0.8888888888888888,0.7986111111111112,0.1111111111111111,0.8333333333333334,0.7986111111111112,QROLL>QEXP>ABS,QEXP>QROLL>ABS,QEXP>QROLL>ABS,False
B136,25.0,FULL,WINMATCH,0.05555555555555555,0.1111111111111111,0.5555555555555556,0.7986111111111112,0.1111111111111111,0.8888888888888888,0.7986111111111112,0.1111111111111111,0.8333333333333334,0.7986111111111112,QROLL>QEXP>ABS,QEXP>QROLL>ABS,QEXP>QROLL>ABS,False
B136,25.0,IS,FULLMATCH,0.05555555555555555,0.0,0.5,0.2916666666666667,0.0,0.8333333333333334,0.2916666666666667,0.0,0.75,0.2916666666666667,QEXP>QROLL>ABS,QEXP>QROLL>ABS,QEXP>QROLL>ABS,True
B136,25.0,IS,WINMATCH,0.25,0.0,0.0,0.125,0.0,0.8333333333333334,0.2916666666666667,0.0,0.0,0.15,QROLL>ABS>QEXP,QEXP>QROLL>ABS,QROLL>ABS>QEXP,False
B136,25.0,OOS,FULLMATCH,0.05555555555555555,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.7777777777777778,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.8333333333333334,0.9444444444444444,QROLL>ABS>QEXP,QROLL>QEXP>ABS,QROLL>QEXP>ABS,False
B136,25.0,OOS,WINMATCH,0.05555555555555555,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.7777777777777778,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.8333333333333334,0.9444444444444444,QROLL>ABS>QEXP,QROLL>QEXP>ABS,QROLL>QEXP>ABS,False
SMALL,0.0,FULL,FULLMATCH,0.027777777777777776,0.6111111111111112,0.6666666666666666,0.9444444444444444,0.6111111111111112,0.8333333333333334,0.9444444444444444,0.6111111111111112,0.8,0.9444444444444444,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,0.0,FULL,WINMATCH,0.027777777777777776,0.6111111111111112,0.6666666666666666,0.9444444444444444,0.6111111111111112,0.8333333333333334,0.9444444444444444,0.6111111111111112,0.8,0.9444444444444444,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,0.0,IS,FULLMATCH,0.027777777777777776,0.8888888888888888,0.6666666666666666,0.6527777777777778,0.8888888888888888,0.8333333333333334,0.6527777777777778,0.8888888888888888,0.8,0.6527777777777778,ABS>QEXP>QROLL,ABS>QEXP>QROLL,ABS>QEXP>QROLL,True
SMALL,0.0,IS,WINMATCH,0.2777777777777778,0.8888888888888888,0.16666666666666666,0.3958333333333333,0.8888888888888888,0.8333333333333334,0.6458333333333334,0.8888888888888888,0.5,0.5277777777777778,ABS>QROLL>QEXP,ABS>QEXP>QROLL,ABS>QROLL>QEXP,False
SMALL,0.0,OOS,FULLMATCH,0.027777777777777776,0.5555555555555556,0.6666666666666666,0.9583333333333334,0.5555555555555556,0.8333333333333334,0.9583333333333334,0.5555555555555556,0.8,0.9583333333333334,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,0.0,OOS,WINMATCH,0.027777777777777776,0.5555555555555556,0.6666666666666666,0.9583333333333334,0.5555555555555556,0.8333333333333334,0.9583333333333334,0.5555555555555556,0.8,0.9583333333333334,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,10.0,FULL,FULLMATCH,0.027777777777777776,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.8333333333333334,0.8888888888888888,0.5555555555555556,0.8,0.8888888888888888,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,10.0,FULL,WINMATCH,0.027777777777777776,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.8333333333333334,0.8888888888888888,0.5555555555555556,0.8,0.8888888888888888,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,10.0,IS,FULLMATCH,0.027777777777777776,0.7222222222222222,0.5833333333333334,0.4305555555555556,0.7222222222222222,0.75,0.4305555555555556,0.7222222222222222,0.7,0.4305555555555556,ABS>QEXP>QROLL,QEXP>ABS>QROLL,ABS>QEXP>QROLL,False
SMALL,10.0,IS,WINMATCH,0.2777777777777778,0.7222222222222222,0.05555555555555555,0.18055555555555555,0.7222222222222222,0.7222222222222222,0.4305555555555556,0.7222222222222222,0.16666666666666666,0.24074074074074073,ABS>QROLL>QEXP,ABS>QEXP>QROLL,ABS>QROLL>QEXP,False
SMALL,10.0,OOS,FULLMATCH,0.027777777777777776,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.3333333333333333,0.8333333333333334,0.9166666666666666,0.3333333333333333,0.8,0.9166666666666666,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,10.0,OOS,WINMATCH,0.027777777777777776,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.3333333333333333,0.8333333333333334,0.9166666666666666,0.3333333333333333,0.8,0.9166666666666666,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,25.0,FULL,FULLMATCH,0.027777777777777776,0.3888888888888889,0.6666666666666666,0.8611111111111112,0.3888888888888889,0.8333333333333334,0.8611111111111112,0.3888888888888889,0.8,0.8611111111111112,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
SMALL,25.0,FULL,WINMATCH,0.027777777777777776,0.3888888888888889,0.6666666666666666,0.8611111111111112,0.3888888888888889,0.8333333333333334,0.8611111111111112,0.3888888888888889,0.8,0.8611111111111112,QROLL>QEXP>ABS,QROLL>QEXP>ABS,QROLL>QEXP>ABS,True
