panel,n,rung,key,IS_pick,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,OOS_Sharpe_at_060,OOS_Sharpe_at_OFF,OOS_Sharpe_best,oracle_regret,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,BASE_OOS_Sharpe,beats_SPY,beats_BASE
B136,5,10,COMP,1.00,0.8567834196337684,0.19459992302913798,-0.2846222603667592,0.8138426077132946,0.9163184194467094,0.9163184194467094,0.05953499981294108,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688428,False,False
B136,5,10,V1KEY,0.20,0.4409181388820068,0.039895342021224245,-0.1918009058299689,0.5762505378038234,0.5902319040623648,0.5902319040623648,0.149313765180358,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688428,False,False
B136,5,25,COMP,1.00,0.7385625007136297,0.16096093069909556,-0.2876643811748565,0.657368798895024,0.8054159132483022,0.8054159132483022,0.06685341253467247,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215926,False,False
B136,5,25,V1KEY,0.40,0.1507857905791993,0.010626253000649788,-0.2672108494702857,0.15539928865606334,0.1694117493158626,0.1694117493158626,0.018625958736663284,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215926,False,False
B136,20,10,COMP,OFF,0.9159129654787671,0.1430205620245817,-0.24003217139106847,0.8919165372280256,0.9159129654787671,0.9660749676997912,0.05016200222102407,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688428,True,False
B136,20,10,V1KEY,0.20,0.6561459400524099,0.05028191435735385,-0.14367405298933145,0.7476459076318238,0.7645623248143338,0.7645623248143338,0.10841638476192395,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688428,False,False
B136,20,25,COMP,OFF,0.7888497116196522,0.12006954898016953,-0.2415272961150422,0.7433679864583755,0.7888497116196522,0.8292633595794354,0.040413647959783194,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215926,False,False
B136,20,25,V1KEY,0.60,0.4907452774998716,0.048103289393164106,-0.17564277068789058,0.4907452774998716,0.5178673067294444,0.5178673067294444,0.02712202922957274,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0740236940215926,False,False
SMALL439,5,10,COMP,0.40,0.3816096139023632,0.05920854550881427,-0.32403437942883084,0.41812453465509947,0.7537854033359583,0.8553758065991267,0.4737661926967635,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5680478275902299,False,False
SMALL439,5,10,V1KEY,0.30,0.3345795297581853,0.0357499525703604,-0.34432228035801327,0.49230636721546245,0.5446664180869696,0.5446664180869696,0.2100868883287843,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5680478275902299,False,False
SMALL439,5,25,COMP,0.40,0.12915991268896287,0.005307428961311089,-0.42838384358026527,0.23542847058636338,0.6617698085899533,0.6617698085899533,0.5326098959009904,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5072384596571066,False,False
SMALL439,5,25,V1KEY,0.30,-0.027486026612650552,-0.012066195079707298,-0.43854113377184556,0.16733492468516986,0.22353436421931863,0.22353436421931863,0.2510203908319692,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5072384596571066,False,False
SMALL439,20,10,COMP,OFF,0.784849366248052,0.16416327233625272,-0.307927657233222,0.487330838507868,0.784849366248052,0.784849366248052,0.0,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5680478275902299,False,True
SMALL439,20,10,V1KEY,0.80,0.32417666385241406,0.03448603897414926,-0.28968794734693304,0.3633186251742558,0.36115837931996897,0.36410373281728287,0.039927068964868806,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5680478275902299,False,False
SMALL439,20,25,COMP,OFF,0.6709185870515811,0.1345088603096285,-0.30945295449365295,0.30160015433639353,0.6709185870515811,0.6709185870515811,0.0,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5072384596571066,False,True
SMALL439,20,25,V1KEY,0.80,0.038430550445061024,-0.0036046507704975417,-0.3717765543759469,0.07425620994953377,0.08364195071699994,0.08364195071699994,0.045211400271938915,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5072384596571066,False,False
U56,5,10,COMP,OFF,1.0479202850428013,0.23219355280752807,-0.2845418618920753,0.9938219468088981,1.0479202850428013,1.067428427586835,0.01950814254403377,0.8820109845896832,0.15450717694493354,-0.33717289200673795,1.2850846619485738,True,False
U56,5,10,V1KEY,0.30,0.5891451842601019,0.05651124895871651,-0.18477430397949013,0.7470621251510194,0.7741155531126964,0.7741155531126964,0.18497036885259455,0.8820109845896832,0.15450717694493354,-0.33717289200673795,1.2850846619485738,False,False
U56,5,25,COMP,OFF,0.9444427573879915,0.2040494862974367,-0.28471317351518055,0.8530602868988445,0.9444427573879915,0.9444427573879915,0.0,0.8820109845896832,0.15450717694493354,-0.33717289200673795,1.2482558034007076,True,False
U56,5,25,V1KEY,0.30,0.2254295342662872,0.017981384432380842,-0.21902199121030264,0.3991985325090755,0.42647883545676607,0.42647883545676607,0.20104930119047887,0.8820109845896832,0.15450717694493354,-0.33717289200673795,1.2482558034007076,False,False
