panel,book,gross,band,cost,arm_gross,ctrl_gross,twin_gross,dCAGR_vs_CTRL,dCAGR_vs_TWIN,dCAGR_vs_PLACEBO,dCAGR_vs_EWALL,dSharpe_vs_CTRL,dSharpe_vs_TWIN,dSharpe_vs_PLACEBO,dSharpe_vs_EWALL,dMaxDD_vs_CTRL,dMaxDD_vs_TWIN,dMaxDD_vs_PLACEBO,dMaxDD_vs_EWALL,win_CAGR_CTRL,win_CAGR_TWIN,win_CAGR_PLACEBO,win_CAGR_EWALL,win_Sharpe_CTRL,win_Sharpe_TWIN,win_Sharpe_PLACEBO,win_Sharpe_EWALL,win_MaxDD_CTRL,win_MaxDD_TWIN,win_MaxDD_PLACEBO,win_MaxDD_EWALL
broad,EWALL,0.5,0.04,5.0,0.35107175492094195,0.5000000000000003,0.35107175492094167,-0.04020517111777866,-0.011918577338821734,-0.004181232513771782,0.0,-0.015830605209754545,-0.015611595758923125,0.15912005023827192,0.0,0.08951389748654248,0.03988418702734775,0.05940882934097691,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.04,10.0,0.35107175492094195,0.5000000000000003,0.35107175492094167,-0.04049823688186094,-0.012307031415373482,-0.002934388736231641,0.0,-0.02436940649198216,-0.02399799366447053,0.1756957545194584,0.0,0.08948315663377071,0.03984362686530685,0.059478661632758834,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.04,25.0,0.35107175492094195,0.5000000000000003,0.35107175492094167,-0.0413758722950508,-0.013470549690792089,0.0007895889752125296,0.0,-0.05000879368159539,-0.04918008221256476,0.22558654912283715,0.0,0.08939093369216522,0.03972195282792923,0.059688062870222214,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.04,50.0,0.35107175492094195,0.5000000000000003,0.35107175492094167,-0.042833401987158126,-0.015403611623542757,0.006941321319248184,0.0,-0.0928092788074365,-0.09121813275189983,0.30906474696968644,0.0,0.08923722751764451,0.03951918426347334,0.06003674622768651,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.06,0.0,0.3502846225492973,0.5000000000000003,0.35028462254929743,-0.0394168296170212,-0.010885133773849587,-0.005266896076389749,0.0,-0.017440068811985787,-0.01737301490610288,0.12693516178357667,0.0,0.08255097166916758,0.032663468247658756,0.05570977979703284,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.06,5.0,0.3502846225492973,0.5000000000000003,0.35028462254929743,-0.03960105198451935,-0.011165299097808612,-0.004002485143557388,0.0,-0.023672301919499317,-0.02345196901508495,0.14433004328556942,0.0,0.08253575299966154,0.03263836290861355,0.05577941240001294,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.06,10.0,0.3502846225492973,0.5000000000000003,0.35028462254929743,-0.039785128895128086,-0.011445271710828875,-0.0027406329632961857,0.0,-0.029907113147994213,-0.02953348570684744,0.16176049428775585,0.0,0.08252053407353754,0.03261325845816154,0.05584903326502666,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.06,25.0,0.3502846225492973,0.5000000000000003,0.35028462254929743,-0.040336487715451286,-0.01228403429059588,0.0010296112670389324,0.0,-0.048626202554104436,-0.047792602441814935,0.21423057383222333,0.0,0.08247487575642853,0.03253795043870977,0.05605782544136184,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.06,50.0,0.3502846225492973,0.5000000000000003,0.35028462254929743,-0.04125251768380411,-0.013678127090226866,0.007262550998343054,0.0,-0.07986865180024183,-0.07826815870873749,0.3020671729873484,0.0,0.08239877343795154,0.03241245484801247,0.05640557772746535,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.08,0.0,0.35264045628908935,0.5000000000000003,0.3526404562890888,-0.036827137758688844,-0.008743395719092106,-0.0026758975333678325,0.0,0.01193871757218834,0.01200447989352238,0.16735673251187955,0.0,0.07481300721452078,0.02572628325799431,0.056307098935404754,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.5,0.08,5.0,0.35264045628908935,0.5000000000000003,0.3526404562890888,-0.03693729944330104,-0.008947981329771038,-0.0014181245163593648,0.0,0.007282495487812124,0.007498872104875209,0.1847779890057616,0.0,0.07481337293009582,0.025716959928553385,0.056369353119333776,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.5,0.08,10.0,0.35264045628908935,0.5000000000000003,0.3526404562890888,-0.03704738143651931,-0.009152440631296166,-0.00016271887678542818,0.0,0.002624560941584253,0.002991567106015669,0.2022331243005191,0.0,0.07481373745222375,0.025707636531632216,0.05643159827612543,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.5,0.08,25.0,0.35264045628908935,0.5000000000000003,0.3526404562890888,-0.0373771496767179,-0.00976506126436738,0.0035893286565902294,0.0,-0.011359010583443574,-0.010540028358190234,0.25477086230021273,0.0,0.07481482385898841,0.02567966593642823,0.05661827958988763,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.5,0.08,50.0,0.35264045628908935,0.5000000000000003,0.3526404562890888,-0.03792517339625867,-0.010783574911412463,0.009795718512154217,0.0,-0.03469447839298456,-0.033121935883587916,0.3427214999457122,0.0,0.07481661067796352,0.02563304693232027,0.05692923462804844,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.0,0.0,0.5321509959347372,0.7499999999999997,0.5321509959347375,-0.06118407863551312,-0.019454664467765115,-0.008150155166585904,0.0,0.011658675285931341,0.011692574932449018,0.17667913052428563,0.0,0.12791905141241577,0.05951180772322995,0.09520020605089907,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.0,5.0,0.5321509959347372,0.7499999999999997,0.5321509959347375,-0.062483994836260326,-0.020897320276644038,-0.006454158101924623,0.0,-0.008306876182883283,-0.008127076231578378,0.1876022015348603,0.0,0.1277327343569058,0.05931920761978604,0.09517441871670562,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.0,10.0,0.5321509959347372,0.7499999999999997,0.5321509959347375,-0.06378121933845526,-0.022337184923159725,-0.0047659761888110275,0.0,-0.028286132294342403,-0.027960418187012337,0.19854740525863657,0.0,0.12754644596067788,0.059126637370552015,0.09514861421993626,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.0,25.0,0.5321509959347372,0.7499999999999997,0.5321509959347375,-0.06765678743947401,-0.026640077205495327,0.00025194782441206875,0.0,-0.08829769849094515,-0.08753416218194987,0.23147802704606069,0.0,0.12698775272243168,0.058549105741931395,0.09507109782679246,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.0,50.0,0.5321509959347372,0.7499999999999997,0.5321509959347375,-0.07406265059378314,-0.033756163006739115,0.008461351632450542,0.0,-0.188512217045823,-0.18701873153194748,0.28645193216926246,0.0,0.12605717046195475,0.05758715005411552,0.09494156126435394,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.01,0.0,0.5322374426617529,0.7499999999999997,0.5322374426617535,-0.060539844540326904,-0.018826952577806644,-0.007445196842562174,0.0,0.014230014961621906,0.014263888441640615,0.17954501593101646,0.0,0.12979926490765314,0.06141999458314018,0.09593644336285745,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.01,5.0,0.5322374426617529,0.7499999999999997,0.5322374426617535,-0.06158793283418018,-0.020017725068207426,-0.005679472172936295,0.0,-0.0023193737721152186,-0.0021396741787300666,0.19209034454988316,0.0,0.12964561225119964,0.06126006262772288,0.09595661684645607,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.01,10.0,0.5322374426617529,0.7499999999999997,0.5322374426617535,-0.06263408937452053,-0.021206466374297017,-0.003921198862525843,0.0,-0.0188792079108977,-0.01855366835962835,0.20466179940067142,0.0,0.1294919780885333,0.0611001503604548,0.09597675802558547,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.01,25.0,0.5322374426617529,0.7499999999999997,0.5322374426617535,-0.06576099651919387,-0.024760531762493487,0.0013091491953134415,0.0,-0.06861596892356725,-0.0678528298035348,0.24249530259306096,0.0,0.12903118656195633,0.06062053168532788,0.09603698782227821,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.01,50.0,0.5322374426617529,0.7499999999999997,0.5322374426617535,-0.07093413454321085,-0.03064361652929981,0.009879564157630139,0.0,-0.15166884437048778,-0.1501761272176506,0.3057218425879892,0.0,0.12826357054791448,0.05982156096902558,0.09613672553102703,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.02,0.0,0.5321135463291333,0.7499999999999997,0.5321135463291338,-0.05942099451309968,-0.017684422767864527,-0.007926968131262369,0.0,0.020884723905763458,0.020918634890973786,0.16664180127438455,0.0,0.13132150905518836,0.06290214681204442,0.0895647380440423,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.02,5.0,0.5321135463291333,0.7499999999999997,0.5321135463291338,-0.06020830217018158,-0.018614494037876517,-0.006088631860388105,0.0,0.007856792326392803,0.008036635759923527,0.18093958920787656,0.0,0.13120563736106328,0.06277999044533589,0.08962058605604206,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.02,10.0,0.5321135463291333,0.7499999999999997,0.5321135463291338,-0.060994343958941544,-0.019543199961456814,-0.0042572989139886275,0.0,-0.005178462687511098,-0.004852672951510817,0.19526791848487912,0.0,0.13108977674183742,0.06265784634869875,0.08967639696082563,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.02,25.0,0.5321135463291333,0.7499999999999997,0.5321135463291338,-0.0633448897514679,-0.02232114182106537,0.0011948820721767728,0.0,-0.044325005412828355,-0.043561297019154344,0.238398824383664,0.0,0.13074226133347233,0.06229148767821324,0.08984360711178074,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.02,50.0,0.5321135463291333,0.7499999999999997,0.5321135463291338,-0.06723729437969594,-0.026923888620446812,0.010143662352197325,0.0,-0.10968613734984123,-0.1081923189404701,0.3105451448616805,0.0,0.13016329048345898,0.061681135286176914,0.09012154929801852,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.04,0.0,0.5266076323814128,0.7499999999999997,0.5266076323814128,-0.06020994590024986,-0.01742112359427317,-0.007905347043946076,0.0,-0.0076147189607258525,-0.007579120299552766,0.14246704032427082,0.0,0.1271195599576037,0.05691714551526361,0.08480059657859862,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.04,5.0,0.5266076323814128,0.7499999999999997,0.5266076323814128,-0.06066462296645603,-0.01802209262919452,-0.005981356207479971,0.0,-0.01616711781741831,-0.015980835387424897,0.15894415917931304,0.0,0.12705890142091836,0.056849959772272696,0.084885197025244,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.04,10.0,0.5266076323814128,0.7499999999999997,0.5266076323814128,-0.061118702421312454,-0.01862236248198479,-0.004063698711937347,0.0,-0.02472348612623887,-0.02438650564282896,0.17545462888607544,0.0,0.12699824498596335,0.056782777362452186,0.08496976941165313,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.04,25.0,0.5266076323814128,0.7499999999999997,0.5266076323814128,-0.06247736090321321,-0.020418983273674973,0.0016514341214302064,0.0,-0.0504150399530825,-0.04962588309443139,0.22515038019289957,0.0,0.12681628829286695,0.0565812501324533,0.08522331824534424,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.04,50.0,0.5266076323814128,0.7499999999999997,0.5266076323814128,-0.06472989340213853,-0.023399426582463745,0.0110514802515993,0.0,-0.09330090192077556,-0.09175786467577685,0.30830884881946774,0.0,0.1265130691852564,0.05624543808330895,0.08564533876500202,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.06,0.0,0.5254269338239461,0.7499999999999997,0.5254269338239465,-0.05947474313646195,-0.01646029253576775,-0.007660402900193208,0.0,-0.017784995436950002,-0.01774902952920776,0.126937818210199,0.0,0.11689268293403299,0.0463075558158722,0.0793434975204862,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.06,5.0,0.5254269338239461,0.7499999999999997,0.5254269338239465,-0.05976109797817064,-0.016893695873266168,-0.005713166550068038,0.0,-0.024030447261562893,-0.023842773233064385,0.14427637211481126,0.0,0.11685634696220493,0.04626464004857356,0.07942935629710723,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.06,10.0,0.5254269338239461,0.7499999999999997,0.5254269338239465,-0.06004711804173657,-0.01732666241551195,-0.0037717842049407313,0.0,-0.03027839665118881,-0.029939000125412063,0.16165050160646188,0.0,0.11682001249108853,0.04622172702123306,0.07951519553957986,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.06,25.0,0.5254269338239461,0.7499999999999997,0.5254269338239465,-0.06090317236635756,-0.018622944616176973,0.0020173755380292757,0.0,-0.04903644132282192,-0.048241794564158225,0.21395215710161508,0.0,0.11671101808344309,0.04609300437944219,0.0797725960825072,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.06,50.0,0.5254269338239461,0.7499999999999997,0.5254269338239465,-0.06232326013976475,-0.020774710235210048,0.011550166942765117,0.0,-0.08034243059757906,-0.0787887787558863,0.3015128625833703,0.0,0.11652939076499713,0.04587852144680693,0.08020120649480633,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.08,0.0,0.528960684433634,0.7499999999999997,0.5289606844336349,-0.055512542976352997,-0.013173401852736744,-0.003660255611624308,0.0,0.011419138561964859,0.011454010948137805,0.16730142846128004,0.0,0.10559615275106504,0.036156088302755296,0.07972803009279394,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.08,5.0,0.528960684433634,0.7499999999999997,0.5289606844336349,-0.05568524902263228,-0.013490892133573906,-0.0017240579693429403,0.0,0.006752569984844747,0.006936089793682099,0.18466809240683324,0.0,0.10558343105108281,0.0361369439414605,0.0798040672579311,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.08,10.0,0.528960684433634,0.7499999999999997,0.5289606844336349,-0.05585776959436228,-0.013808096261092029,0.00020672816874300892,0.0,0.0020843577859277485,0.0024165391173558426,0.20206860429200224,0.0,0.10557070876138419,0.03611780020632105,0.07988008979780703,0.0,False,False,True,False,True,True,True,False,True,True,True,False
broad,EWALL,0.75,0.08,25.0,0.528960684433634,0.7499999999999997,0.5289606844336349,-0.05637421985601776,-0.014757993654180623,0.00596673601862574,0.0,-0.011929649783812835,-0.01115140272703452,0.2544427663240628,0.0,0.10553253835575438,0.036060372758669135,0.0801080696793054,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,0.75,0.08,50.0,0.528960684433634,0.7499999999999997,0.5289606844336349,-0.0572312737960603,-0.01633545090981703,0.015459621165474946,0.0,-0.03531461843548045,-0.03379267862990365,0.3421246272299656,0.0,0.10546890923518526,0.03596467287677896,0.08048774376865164,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.0,0.0,0.7095346612463161,1.0000000000000007,0.7095346612463159,-0.08185358696495282,-0.026062245660205097,-0.01040156808021897,0.0,0.011304575218049395,0.01126555447572719,0.17671970065271092,0.0,0.1614149151976152,0.075533125069428,0.1208400187531834,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,1.0,0.0,5.0,0.7095346612463161,1.0000000000000007,0.7095346612463159,-0.083621534190496,-0.028040675871274123,-0.008084219347745503,0.0,-0.008635494085794893,-0.00860189894919694,0.1875338084858057,0.0,0.16116271650888914,0.07527193694140222,0.12078645974741276,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.0,10.0,0.7095346612463161,1.0000000000000007,0.7095346612463159,-0.08538460304184703,-0.030014038452271796,-0.005781040577126362,0.0,-0.028589212072556602,-0.028482989747285137,0.19836986393356504,0.0,0.16091056928422287,0.07501080232113821,0.12073287970524815,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.0,25.0,0.7095346612463161,1.0000000000000007,0.7095346612463159,-0.09064464720137488,-0.03590382957994742,0.0010441237861700259,0.0,-0.088523884247941,-0.08819971397776305,0.23097247804569454,0.0,0.16015443638093207,0.07422771949138618,0.12057201350470836,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.0,50.0,0.7095346612463161,1.0000000000000007,0.7095346612463159,-0.09931482325233842,-0.045619811049903314,0.012142005792755928,0.0,-0.18860965209022829,-0.18792202286301274,0.28540111184394357,0.0,0.15889524402925914,0.07292365145216972,0.12030348378936884,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.01,0.0,0.7096499235490037,1.0000000000000007,0.7096499235490036,-0.08098929965605395,-0.02522006486562911,-0.009454486364016468,0.0,0.013866779821665176,0.01382775180942919,0.17953278969474384,0.0,0.16382315743672338,0.07797687102329787,0.1218134803015074,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,1.0,0.01,5.0,0.7096499235490037,1.0000000000000007,0.7096499235490036,-0.08241288717843154,-0.02685405842205424,-0.0070418803547427355,0.0,-0.002653876186857307,-0.002620351049064551,0.19197982088179433,0.0,0.16361346497520612,0.0777581918303526,0.12181873773148166,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.01,10.0,0.7096499235490037,1.0000000000000007,0.7096499235490036,-0.08383297809343038,-0.028484366173582742,-0.004642784136446698,0.0,-0.019184925341803716,-0.01907883575082181,0.20445280293438917,0.0,0.16340380617964578,0.07753954834646892,0.12182394856781531,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.01,25.0,0.7096499235490037,1.0000000000000007,0.7096499235490036,-0.08807233860117458,-0.03335324331996259,0.0024740142869488224,0.0,-0.06883506014041041,-0.06851121084915435,0.24199034521935336,0.0,0.16277503178431962,0.07688383214293115,0.12183930168707291,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.01,50.0,0.7096499235490037,1.0000000000000007,0.7096499235490036,-0.09506863463208148,-0.04139496205144355,0.014070423662868148,0.0,-0.15174290924289635,-0.15105591485468506,0.3047248671579683,0.0,0.1617277477369352,0.0757916859264991,0.12186395995230748,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.02,0.0,0.7094847284388444,1.0000000000000007,0.7094847284388449,-0.07946998387909776,-0.023669065818427093,-0.010154330693737057,0.0,0.020588626583416536,0.02054960899608682,0.1666525631238971,0.0,0.1657413694361105,0.07984419837918466,0.11384529662509524,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,1.0,0.02,5.0,0.7094847284388444,1.0000000000000007,0.7094847284388449,-0.08053698534828202,-0.024946583608719486,-0.00764030872903021,0.0,0.007593851082328129,0.007627476553019541,0.18086232847644823,0.0,0.16558159741460587,0.07967543574460634,0.11389916442901171,0.0,False,False,False,False,True,True,True,False,True,True,True,False
broad,EWALL,1.0,0.02,10.0,0.7094847284388444,1.0000000000000007,0.7094847284388449,-0.08160170012977752,-0.02622162543016393,-0.0051389906454761825,0.0,-0.005408196733990733,-0.005301916892669789,0.1951024591750018,0.0,0.16542184596521503,0.0795066957261018,0.1139529763611542,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.02,25.0,0.7094847284388444,1.0000000000000007,0.7094847284388449,-0.08478216182209342,-0.030031933869997696,0.0022892266626783897,0.0,-0.04445484302805092,-0.044130533679412,0.23796819610291697,0.0,0.16494271504823432,0.07900061136366299,0.1141140770877932,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.02,50.0,0.7094847284388444,1.0000000000000007,0.7094847284388449,-0.09003754647415607,-0.036333289735761776,0.014420025701288308,0.0,-0.10964875690150477,-0.1089608526069119,0.3096735569908673,0.0,0.16414457494829027,0.07815758971634446,0.11438146236440516,0.0,False,False,True,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.04,0.0,0.7021435098418839,1.0000000000000007,0.7021435098418833,-0.08058243440483603,-0.0233736026807283,-0.010182767668744486,0.0,-0.0078670567786423,-0.007905573838754343,0.14244775565162526,0.0,0.16020330916462822,0.07204245687493693,0.10760830699645618,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.04,5.0,0.7021435098418839,1.0000000000000007,0.7021435098418833,-0.08119302985855592,-0.02419960945529609,-0.007551381686579317,0.0,-0.01637781733725241,-0.01633964838407409,0.15884871472795725,0.0,0.1601164831723224,0.07194647360367679,0.1077021924296766,0.0,False,False,False,False,False,False,True,False,True,True,True,False
broad,EWALL,1.0,0.04,10.0,0.7021435098418839,1.0000000000000007,0.7021435098418833,-0.08180255339990428,-0.0250243513406061,-0.004931477838889364,0.0,-0.02489249921628245,-0.02477763252418752,0.17528286893549305,0.0,0.16002966210765734,0.07185049734120486,0.10779603619959588,0.0,False,False,False,False,False,False,True,False,True,True,True,False
