panel,theta,x,cad,con,qfam,Sharpe_ma,Sharpe_q,dSharpe,dSharpe_oos,dCAGR_pp,dMaxDD_pp
U56,-0.25,0.9715831586358515,W,RESPREAD,QUANTILE-D,1.1317612136759623,1.1317612136759623,0.0,0.0,0.0,0.0
U56,-0.25,0.9715831586358515,W,DEGROSS,QUANTILE-D,1.1452977267097433,1.1452977267097433,0.0,0.0,0.0,0.0
U56,-0.25,0.9715831586358515,W,RESPREAD,MOM-M,1.1317612136759623,1.1395308992791624,-0.007769685603200127,-0.011930612723874301,-0.5940377113623496,0.9903213300882618
U56,-0.25,0.9715831586358515,W,DEGROSS,MOM-M,1.1452977267097433,1.1391623793672536,0.006135347342489661,-0.004916418962620517,-0.8423338107851341,1.647896150905137
U56,-0.25,0.9715831586358515,W,RESPREAD,MOM-D,1.1317612136759623,1.1309433601610994,0.0008178535148628541,-0.018621813815763888,-0.21052480421424047,0.29021359798525603
U56,-0.25,0.9715831586358515,W,DEGROSS,MOM-D,1.1452977267097433,1.1492952800858727,-0.003997553376129392,-0.01914039887527963,-0.17642018656092162,0.12707057703739144
U56,-0.25,0.9715831586358515,D,RESPREAD,QUANTILE-D,1.1103762516297535,1.1103762516297535,0.0,0.0,0.0,0.0
U56,-0.25,0.9715831586358515,D,RESPREAD,MOM-D,1.1103762516297535,1.1139057488855721,-0.0035294972558186366,0.004704727745385773,-0.2963866797079939,0.11165406953603796
U56,-0.4,0.9893380113539196,W,RESPREAD,QUANTILE-M,1.1223052871983321,1.1229466546052187,-0.0006413674068865838,0.00410381279555061,-0.14332477406784339,0.3502689745774834
U56,-0.4,0.9893380113539196,W,DEGROSS,QUANTILE-M,1.1212826558335687,1.1199060971954913,0.0013765586380773964,0.001327883733586166,-0.3209560963359559,0.6659798436813635
U56,-0.4,0.9893380113539196,W,RESPREAD,QUANTILE-D,1.1223052871983321,1.1223052871983321,0.0,0.0,0.0,0.0
U56,-0.4,0.9893380113539196,W,DEGROSS,QUANTILE-D,1.1212826558335687,1.1212826558335687,0.0,0.0,0.0,0.0
U56,-0.4,0.9893380113539196,W,RESPREAD,MOM-M,1.1223052871983321,1.1229269443807768,-0.0006216571824446682,0.005630416645034941,-0.1333688704344027,0.3502689745774723
U56,-0.4,0.9893380113539196,W,DEGROSS,MOM-M,1.1212826558335687,1.1209966711295154,0.00028598470405327703,0.002907986666645934,-0.3000516452299262,0.6659798436813524
U56,-0.4,0.9893380113539196,W,RESPREAD,MOM-D,1.1223052871983321,1.110864327053672,0.011440960144660117,0.005302987982756635,0.13474157493518213,0.23612029796450384
U56,-0.4,0.9893380113539196,W,DEGROSS,MOM-D,1.1212826558335687,1.1097465291764248,0.011536126657143875,0.005187885531193315,0.14962640653162218,0.21802337615793865
U56,-0.4,0.9893380113539196,D,RESPREAD,QUANTILE-D,1.1192453726749192,1.1192453726749192,0.0,0.0,0.0,0.0
U56,-0.4,0.9893380113539196,D,RESPREAD,MOM-D,1.1192453726749192,1.1035121732425055,0.01573319943241369,0.016504752633305086,0.1853693128935463,0.20967653910897166
B136,0.3,0.040101454916018145,W,RESPREAD,QUANTILE-M,0.9738847785990128,1.156012023578328,-0.1821272449793152,-0.11586160226588416,-1.2770205632803622,-24.43006930600492
B136,0.3,0.040101454916018145,W,DEGROSS,QUANTILE-M,0.6797283440027657,1.146205853077058,-0.4664775090742923,-0.36183000646288166,-0.29908377382334983,-0.13930597075215712
B136,0.3,0.040101454916018145,W,RESPREAD,QUANTILE-D,0.9738847785990128,0.9738847785990128,0.0,0.0,0.0,0.0
B136,0.3,0.040101454916018145,W,DEGROSS,QUANTILE-D,0.6797283440027657,0.6797283440027657,0.0,0.0,0.0,0.0
B136,0.3,0.040101454916018145,W,RESPREAD,MOM-M,0.9738847785990128,1.096856465822824,-0.12297168722381113,-0.02938450094619227,-1.8930507469641755,-20.249751793321646
B136,0.3,0.040101454916018145,W,DEGROSS,MOM-M,0.6797283440027657,1.0819690377841868,-0.40224069378142113,-0.2778098116125023,-0.3335312632873455,0.08838379388181883
B136,0.3,0.040101454916018145,W,RESPREAD,MOM-D,0.9738847785990128,0.9316980632158685,0.042186715383144335,0.12113535134631959,1.4463194256484346,-11.41144031883089
B136,0.3,0.040101454916018145,W,DEGROSS,MOM-D,0.6797283440027657,0.5805009189397001,0.09922742506306559,0.1282646769317617,0.12691230714783064,0.13248308813942344
B136,0.3,0.040101454916018145,D,RESPREAD,QUANTILE-D,0.6578456908641421,0.6578456908641421,0.0,0.0,0.0,0.0
B136,0.3,0.040101454916018145,D,RESPREAD,MOM-D,0.6578456908641421,0.8000049269211746,-0.1421592360570325,0.04018225263263642,-4.232416794396454,3.590564876735436
B136,0.2,0.10978500679546047,W,RESPREAD,QUANTILE-M,0.8501412729928773,1.0882626144469187,-0.2381213414540414,-0.1731514470932337,-2.2965510494127983,-13.034088615383322
B136,0.2,0.10978500679546047,W,DEGROSS,QUANTILE-M,0.6828992351080119,1.083264654901809,-0.40036541979379714,-0.2650727814681092,-0.5625890327408012,-0.033303440319354394
B136,0.2,0.10978500679546047,W,RESPREAD,QUANTILE-D,0.8501412729928773,0.8501412729928773,0.0,0.0,0.0,0.0
B136,0.2,0.10978500679546047,W,DEGROSS,QUANTILE-D,0.6828992351080119,0.6828992351080119,0.0,0.0,0.0,0.0
B136,0.2,0.10978500679546047,W,RESPREAD,MOM-M,0.8501412729928773,1.0995334976142537,-0.24939222462137633,-0.2005900436398339,-4.696639079584952,-6.7810122005420475
B136,0.2,0.10978500679546047,W,DEGROSS,MOM-M,0.6828992351080119,1.0943248068532452,-0.4114255717452333,-0.29368052943011314,-0.8240818893006541,0.8066347221297177
B136,0.2,0.10978500679546047,W,RESPREAD,MOM-D,0.8501412729928773,1.0032329397534487,-0.1530916667605714,-0.07277575753347587,-4.592438369220164,-0.7598107316972635
B136,0.2,0.10978500679546047,W,DEGROSS,MOM-D,0.6828992351080119,0.7813189569077663,-0.09841972179975444,0.051127985961412326,-0.18423543827108535,0.08823379663254194
B136,0.2,0.10978500679546047,D,RESPREAD,QUANTILE-D,0.5999587415609131,0.5999587415609131,0.0,0.0,0.0,0.0
B136,0.2,0.10978500679546047,D,RESPREAD,MOM-D,0.5999587415609131,0.8878706251360247,-0.28791188357511155,-0.3011260409741727,-7.743914041489908,-12.891899302748765
B136,0.12,0.2633705578143511,W,RESPREAD,QUANTILE-M,0.9731734267742771,1.0279454522683182,-0.05477202549404114,-0.06503161053862294,0.018743358634631946,-1.0985108252258846
B136,0.12,0.2633705578143511,W,DEGROSS,QUANTILE-M,0.7993663344452012,1.0227841789289709,-0.22341784448376967,-0.20233277044060038,-0.7915462911820548,1.49290598124181
B136,0.12,0.2633705578143511,W,RESPREAD,QUANTILE-D,0.9731734267742771,0.9731734267742771,0.0,0.0,0.0,0.0
B136,0.12,0.2633705578143511,W,DEGROSS,QUANTILE-D,0.7993663344452012,0.7993663344452012,0.0,0.0,0.0,0.0
B136,0.12,0.2633705578143511,W,RESPREAD,MOM-M,0.9731734267742771,1.1013264744477262,-0.12815304767344915,-0.11445967487751163,-2.843531614069361,4.1260477732210195
B136,0.12,0.2633705578143511,W,DEGROSS,MOM-M,0.7993663344452012,1.0951818486018663,-0.29581551415666507,-0.25028682163135896,-1.520343380174638,3.127798271345672
B136,0.12,0.2633705578143511,W,RESPREAD,MOM-D,0.9731734267742771,0.9112344858885528,0.06193894088572427,-0.008346709751238746,-0.8783718710823951,4.8348432340092895
B136,0.12,0.2633705578143511,W,DEGROSS,MOM-D,0.7993663344452012,0.8896409980506955,-0.0902746636054943,-0.059468728644947344,-0.33342252100712066,0.573548716920036
B136,0.12,0.2633705578143511,D,RESPREAD,QUANTILE-D,0.6088615326424012,0.6088615326424012,0.0,0.0,0.0,0.0
B136,0.12,0.2633705578143511,D,RESPREAD,MOM-D,0.6088615326424012,0.8743419445911639,-0.2654804119487627,-0.287884237008708,-6.070583456701817,-5.4352118943646115
B136,0.06,0.4765978692543492,W,RESPREAD,QUANTILE-M,1.0132925482374968,1.0342600490919736,-0.02096750085447674,0.0023840430799888512,-0.5332455603193287,1.8109147003169013
B136,0.06,0.4765978692543492,W,DEGROSS,QUANTILE-M,0.9698309836595655,1.0326553246084427,-0.06282434094887712,-0.0039034208756634214,-0.9372174515688059,2.648424676912764
B136,0.06,0.4765978692543492,W,RESPREAD,QUANTILE-D,1.0132925482374968,1.0132925482374968,0.0,0.0,0.0,0.0
B136,0.06,0.4765978692543492,W,DEGROSS,QUANTILE-D,0.9698309836595655,0.9698309836595655,0.0,0.0,0.0,0.0
B136,0.06,0.4765978692543492,W,RESPREAD,MOM-M,1.0132925482374968,1.0683691653767848,-0.05507661713928802,-0.01671890139517651,-2.1465530848905345,5.081720248233912
B136,0.06,0.4765978692543492,W,DEGROSS,MOM-M,0.9698309836595655,1.066821932471094,-0.09699094881152837,-0.022902129603860732,-1.6929741744338145,4.414267415225915
B136,0.06,0.4765978692543492,W,RESPREAD,MOM-D,1.0132925482374968,1.010332529793551,0.0029600184439457777,-0.05611097585236813,-1.9817855334090417,4.585282434988258
B136,0.06,0.4765978692543492,W,DEGROSS,MOM-D,0.9698309836595655,1.012644177033807,-0.0428131933742415,-0.02517738615778975,-0.3014191333874594,0.44513731765495335
B136,0.06,0.4765978692543492,D,RESPREAD,QUANTILE-D,0.839776495412671,0.839776495412671,0.0,0.0,0.0,0.0
B136,0.06,0.4765978692543492,D,RESPREAD,MOM-D,0.839776495412671,0.8839753046226815,-0.044198809210010515,-0.07868999372834873,-2.4100522756403064,1.3202853604949105
B136,0.0,0.7086307681916201,W,RESPREAD,QUANTILE-M,1.0585329145142401,1.0823036036825613,-0.023770689168321146,0.0033991492466316497,-1.41014873046168,3.8822316829888237
B136,0.0,0.7086307681916201,W,DEGROSS,QUANTILE-M,1.0952360481500867,1.0804303779632662,0.014805670186820441,0.06448904682568557,-1.4880372686391086,4.950885270996519
B136,0.0,0.7086307681916201,W,RESPREAD,QUANTILE-D,1.0585329145142401,1.0585329145142401,0.0,0.0,0.0,0.0
B136,0.0,0.7086307681916201,W,DEGROSS,QUANTILE-D,1.0952360481500867,1.0952360481500867,0.0,0.0,0.0,0.0
B136,0.0,0.7086307681916201,W,RESPREAD,MOM-M,1.0585329145142401,1.1000930151402082,-0.041560100625968044,-0.003402110998245833,-2.247911062650809,5.676145614264971
B136,0.0,0.7086307681916201,W,DEGROSS,MOM-M,1.0952360481500867,1.0984673408010985,-0.0032312926510118523,0.057645285906536614,-2.0773075870144098,6.313514944894905
B136,0.0,0.7086307681916201,W,RESPREAD,MOM-D,1.0585329145142401,1.0228832586077337,0.03564965590650648,0.020917967536449034,-1.3727070307168132,5.66685490042339
B136,0.0,0.7086307681916201,W,DEGROSS,MOM-D,1.0952360481500867,1.1042518008878763,-0.00901575273778965,0.013545445923052624,-0.3982712791051668,1.122493513129963
B136,0.0,0.7086307681916201,D,RESPREAD,QUANTILE-D,0.9571016814614156,0.9571016814614156,0.0,0.0,0.0,0.0
B136,0.0,0.7086307681916201,D,RESPREAD,MOM-D,0.9571016814614156,0.9400822056619579,0.01701947579945773,0.001115030521489091,-1.6159700519152276,2.755912442994979
B136,-0.06,0.8520949403311823,W,RESPREAD,QUANTILE-M,1.0574885323599612,1.0992046499251837,-0.04171611756522253,-0.04514481553212191,-1.6678454831836165,2.726706261926959
B136,-0.06,0.8520949403311823,W,DEGROSS,QUANTILE-M,1.1294340048672484,1.0990740536351742,0.030359951232074245,0.04373060266284834,-1.6404335075579368,6.426776212239449
B136,-0.06,0.8520949403311823,W,RESPREAD,QUANTILE-D,1.0574885323599612,1.0574885323599612,0.0,0.0,0.0,0.0
B136,-0.06,0.8520949403311823,W,DEGROSS,QUANTILE-D,1.1294340048672484,1.1294340048672484,0.0,0.0,0.0,0.0
B136,-0.06,0.8520949403311823,W,RESPREAD,MOM-M,1.0574885323599612,1.1103478267772768,-0.05285929441731563,-0.035706033981201646,-2.0977888481390705,3.416856421768044
B136,-0.06,0.8520949403311823,W,DEGROSS,MOM-M,1.1294340048672484,1.110204192459234,0.019229812408014357,0.05318890223747075,-2.005790549167452,7.037762737657727
B136,-0.06,0.8520949403311823,W,RESPREAD,MOM-D,1.0574885323599612,1.0724118104109572,-0.014923278050996025,-0.03039304902533102,-1.4102698328757324,3.400486958751081
B136,-0.06,0.8520949403311823,W,DEGROSS,MOM-D,1.1294340048672484,1.145067891416578,-0.015633886549329512,-0.01519631503053609,-0.5289471144548585,1.413916360120615
B136,-0.06,0.8520949403311823,D,RESPREAD,QUANTILE-D,0.9858987778194466,0.9858987778194466,0.0,0.0,0.0,0.0
B136,-0.06,0.8520949403311823,D,RESPREAD,MOM-D,0.9858987778194466,1.0280922333880746,-0.04219345556862808,-0.05601439897196803,-1.8345484619632035,1.3886242976583585
B136,-0.12,0.9222797596218516,W,RESPREAD,QUANTILE-M,1.068286434896108,1.116920679864271,-0.04863424496816293,-0.0578405761206533,-1.5131039904627386,1.6406919007898368
B136,-0.12,0.9222797596218516,W,DEGROSS,QUANTILE-M,1.1300040423069713,1.11671199902448,0.013292043282491228,-0.004433144797048483,-1.530554134298634,4.672792098356126
B136,-0.12,0.9222797596218516,W,RESPREAD,QUANTILE-D,1.068286434896108,1.068286434896108,0.0,0.0,0.0,0.0
B136,-0.12,0.9222797596218516,W,DEGROSS,QUANTILE-D,1.1300040423069713,1.1300040423069713,0.0,0.0,0.0,0.0
B136,-0.12,0.9222797596218516,W,RESPREAD,MOM-M,1.068286434896108,1.1266761856583822,-0.05838975076227415,-0.0699976210919857,-1.7853006249550107,1.8213400529338286
B136,-0.12,0.9222797596218516,W,DEGROSS,MOM-M,1.1300040423069713,1.1264384600507318,0.0035655822562394857,-0.01656680843049796,-1.7807248145864207,4.843149408693237
B136,-0.12,0.9222797596218516,W,RESPREAD,MOM-D,1.068286434896108,1.098045721302153,-0.02975928640604497,-0.050722535434829075,-1.1155191773461803,1.8962715835496025
B136,-0.12,0.9222797596218516,W,DEGROSS,MOM-D,1.1300040423069713,1.146970220525835,-0.016966178218863703,-0.037213969065707175,-0.45808378306608777,0.8311404483573259
B136,-0.12,0.9222797596218516,D,RESPREAD,QUANTILE-D,1.0276563949027104,1.0276563949027104,0.0,0.0,0.0,0.0
B136,-0.12,0.9222797596218516,D,RESPREAD,MOM-D,1.0276563949027104,1.0655289421867342,-0.03787254728402378,-0.07285232224537397,-1.3122993072417488,-0.10315854338716068
B136,-0.25,0.9764663967909389,W,RESPREAD,QUANTILE-M,1.112297017899087,1.1257239020944352,-0.01342688419534821,-0.019261048971408012,-0.6493394300082,0.3226964658091469
B136,-0.25,0.9764663967909389,W,DEGROSS,QUANTILE-M,1.1262017223389882,1.124909217223526,0.0012925051154621947,-0.0209307373853731,-0.8948684306915977,1.3247680367733605
B136,-0.25,0.9764663967909389,W,RESPREAD,QUANTILE-D,1.112297017899087,1.112297017899087,0.0,0.0,0.0,0.0
B136,-0.25,0.9764663967909389,W,DEGROSS,QUANTILE-D,1.1262017223389882,1.1262017223389882,0.0,0.0,0.0,0.0
B136,-0.25,0.9764663967909389,W,RESPREAD,MOM-M,1.112297017899087,1.128060849208903,-0.015763831309816068,-0.01845000607608549,-0.753611597412629,0.41071343886871503
B136,-0.25,0.9764663967909389,W,DEGROSS,MOM-M,1.1262017223389882,1.1269119057243164,-0.0007101833853282447,-0.020115892845413264,-0.9912479803755092,1.411101359768896
B136,-0.25,0.9764663967909389,W,RESPREAD,MOM-D,1.112297017899087,1.1178214601862095,-0.005524442287122566,-0.018661899511532853,-0.27666682588822766,0.1992578919978394
B136,-0.25,0.9764663967909389,W,DEGROSS,MOM-D,1.1262017223389882,1.132019336774544,-0.005817614435555729,-0.018759376058481436,-0.16857811658081978,0.07404392426196837
B136,-0.25,0.9764663967909389,D,RESPREAD,QUANTILE-D,1.0907823070088976,1.0907823070088976,0.0,0.0,0.0,0.0
