panel,freq,cost_bps,arm,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,ann_turn,spy_Sharpe,L1_H1,L2_H2,L3_OOS,L4_DDcap,L5_CAGRfloor,pass4b
U56,D,0.0,BOOK,0.14117350707332843,1.1808303916542064,-0.17922660147087643,1.1770408449544074,1.1899567110254483,0.15886946573413652,1.2587142321567686,-0.17922660147087643,25.6748279530657,0.8845060132920908,True,True,True,True,True,True
U56,D,10.0,BOOK,0.11069756507225637,0.9505882246292917,-0.18379630689691084,0.9309860938571699,0.9722171521545594,0.12810765820446868,1.0398124743833264,-0.18379630689691095,25.6748279530657,0.8845060132920908,False,True,True,True,True,False
U56,D,25.0,BOOK,0.0664932641232927,0.6053272628452003,-0.19768240088598077,0.5617540982702269,0.6458733249932698,0.0834793159347138,0.7116928211945384,-0.19768240088598021,25.6748279530657,0.8845060132920908,False,False,False,True,False,False
U56,D,50.0,BOOK,-0.0033297262450266985,0.030945939912434973,-0.3198542450281041,-0.053147574272615426,0.10337877581641364,0.012962826135491046,0.16615660932526946,-0.27056275080906333,25.6748279530657,0.8845060132920908,False,False,False,False,False,False
U56,W,0.0,BOOK,0.13976382964353928,1.1512760588609559,-0.18220027327122856,1.1699057942752582,1.1428621002079822,0.15616147038181505,1.2114074022869266,-0.18220027327122867,10.457816079665402,0.8845060132920908,True,True,True,True,True,True
U56,W,10.0,BOOK,0.1272947407822531,1.0595867666452303,-0.1830833978748886,1.073435234533892,1.0546401116865103,0.1433509071003305,1.1232848839586205,-0.18308339787488837,10.457816079665402,0.8845060132920908,True,True,True,True,True,True
U56,W,25.0,BOOK,0.1088398432384754,0.9217003319373287,-0.1844070322536251,0.9283139416812233,0.9219964085288401,0.12439374762822286,0.9907580613862477,-0.1844070322536252,10.457816079665402,0.8845060132920908,False,True,True,True,True,False
U56,W,50.0,BOOK,0.0787335533812108,0.6913793753395103,-0.18661028410947034,0.6858243084829535,0.7004855369236355,0.09347628956822618,0.769355478234267,-0.18661028410947023,10.457816079665402,0.8845060132920908,False,False,False,True,False,False
U56,M,0.0,BOOK,0.15833707910152528,1.2506508307226851,-0.19447151366170623,1.2453714581892008,1.2628479859353656,0.18093993341427828,1.3420316175286895,-0.19447151366170634,4.584882227710394,0.8845060132920908,True,True,True,True,True,True
U56,M,10.0,BOOK,0.15278532442491444,1.2120443328460044,-0.19506862228731336,1.2044769496001275,1.2259277467266367,0.17525318428727288,1.3053482016442008,-0.1950686222873136,4.584882227710394,0.8845060132920908,True,True,True,True,True,True
U56,M,25.0,BOOK,0.1445026733718744,1.1537918658044903,-0.19596428522572495,1.14277877387125,1.1702137655321552,0.1667692595753263,1.2499678315113554,-0.1959642852257245,4.584882227710394,0.8845060132920908,True,True,True,True,True,True
U56,M,50.0,BOOK,0.13081743095035603,1.0559290735411964,-0.19745705678974335,1.0391587467069388,1.0765909652441836,0.152751787066983,1.156841302501543,-0.19745705678974346,4.584882227710394,0.8845060132920908,True,True,True,True,True,True
U56,Q,0.0,BOOK,0.14634322084717888,1.0756610479800026,-0.27122348230225446,1.1621528471145623,1.023415297441254,0.16497784663404946,1.1115430544875464,-0.27122348230225457,2.595123165253461,0.8845060132920908,True,True,True,False,True,False
U56,Q,10.0,BOOK,0.14325277182488927,1.055912614135472,-0.27122348230225457,1.1403725945050556,1.0049387367082052,0.16173087526047558,1.0927946398531656,-0.2712234823022547,2.595123165253461,0.8845060132920908,True,True,True,False,True,False
U56,Q,25.0,BOOK,0.1386281929795654,1.0260567376333816,-0.27122348230225457,1.1074192583415496,0.9770187424746727,0.15687244957942692,1.0644479913342946,-0.2712234823022547,2.595123165253461,0.8845060132920908,True,True,True,False,True,False
U56,Q,50.0,BOOK,0.13095008690585286,0.9757318005243076,-0.27122348230225435,1.0518168167826654,0.9299855818789131,0.1488070890087967,1.0166550070015874,-0.27122348230225457,2.595123165253461,0.8845060132920908,True,True,True,False,True,False
B136,D,0.0,BOOK,0.13552461221340906,0.993128740643695,-0.21861957772254137,1.1714949232208425,0.8340622686088616,0.1285826978958331,0.9275483195492561,-0.21861957772254126,32.086889380568834,0.8860757549112315,True,True,True,False,True,False
B136,D,10.0,BOOK,0.09778122218898933,0.7472194190196095,-0.2232315138487212,0.9197705254122684,0.5929436467847754,0.0904385960133296,0.6838129793264466,-0.22323151384872153,32.086889380568834,0.8860757549112315,False,False,False,False,False,False
B136,D,25.0,BOOK,0.04349337890701643,0.3784032505874777,-0.2509424348035588,0.5419976347569349,0.23149296316455403,0.0356137630350275,0.31848183640363664,-0.2509424348035606,32.086889380568834,0.8860757549112315,False,False,False,False,False,False
B136,D,50.0,BOOK,-0.04111556126632987,-0.2356558723165749,-0.5836102839812887,-0.08758209437776934,-0.3698404074872494,-0.04973422378803971,-0.28918937592667227,-0.5297089410458332,32.086889380568834,0.8860757549112315,False,False,False,False,False,False
B136,W,0.0,BOOK,0.14617222187065537,1.0454260955081687,-0.19983505212223196,1.2264036949996404,0.8877675197259872,0.13996977787197906,0.9782584854197914,-0.1998350521222323,13.586159800432252,0.8860757549112315,True,True,True,True,True,True
B136,W,10.0,BOOK,0.12990524382855062,0.9431869804604214,-0.20052393396044887,1.1234535025187806,0.785860098214548,0.12315018108531217,0.875429498106294,-0.20052393396044932,13.586159800432252,0.8860757549112315,True,False,False,True,True,False
B136,W,25.0,BOOK,0.10592693518268725,0.7895518917643998,-0.20155652969168403,0.9686778061920025,0.6327858925665883,0.09837447296600343,0.7209361299222918,-0.20155652969168425,13.586159800432252,0.8860757549112315,True,False,False,True,False,False
B136,W,50.0,BOOK,0.06706356306026673,0.5332625006904443,-0.21777718060159545,0.7102907609507039,0.3776001336691251,0.058263227350652924,0.46329884158029794,-0.21777718060159446,13.586159800432252,0.8860757549112315,False,False,False,False,False,False
B136,M,0.0,BOOK,0.17270634274702124,1.1472072527400103,-0.26066677445919995,1.3533604291088148,0.98613631025745,0.17074829846203254,1.0772980956795593,-0.26066677445920017,6.204255547899827,0.8860757549112315,True,True,True,False,True,False
B136,M,10.0,BOOK,0.16508825465433818,1.1034702279364665,-0.2610525610883291,1.3069806764338874,0.9442236949348762,0.16283141296469616,1.0345160788708132,-0.2610525610883294,6.204255547899827,0.8860757549112315,True,True,True,False,True,False
B136,M,25.0,BOOK,0.15374532062894963,1.0375057500832823,-0.26163124103202284,1.236947436236752,0.8810655376456734,0.15104718753369095,0.9700120325914717,-0.2616312410320225,6.204255547899827,0.8860757549112315,True,True,True,False,True,False
B136,M,50.0,BOOK,0.13506297305830128,0.9267961660280872,-0.2625957076048454,1.1192112662704419,0.775197435467427,0.13164751452030243,0.8617983075038922,-0.2625957076048454,6.204255547899827,0.8860757549112315,True,False,False,False,True,False
B136,Q,0.0,BOOK,0.14467863545433635,0.9503826897231193,-0.27066003473974,1.2937743830895523,0.6943451420497811,0.12793003465466657,0.8009033603880552,-0.27066003473973954,3.4693340373291544,0.8860757549112315,True,False,False,False,True,False
B136,Q,10.0,BOOK,0.14053439868333717,0.926983124272449,-0.2706600347397393,1.2687626428695151,0.6718830670712851,0.12356345808597968,0.7778272940822293,-0.27066003473973965,3.4693340373291544,0.8860757549112315,True,False,False,False,True,False
B136,Q,25.0,BOOK,0.13433871015071763,0.8916395594659443,-0.27066003473973943,1.230870768949334,0.6380256443804893,0.11703700246308069,0.7430185670504801,-0.27066003473973976,3.4693340373291544,0.8860757549112315,True,False,False,False,True,False
B136,Q,50.0,BOOK,0.12406751416135009,0.8321683930758595,-0.27066003473973954,1.1668242583313795,0.5812341717831148,0.106221805037082,0.6845658718522685,-0.27066003473973965,3.4693340373291544,0.8860757549112315,True,False,False,False,True,False
