sclass,repair,construction,partition,panel,stat,frac_ladder,fracs,within,between,ratio,scale,zrel,signflip,degenerate,blowup,R_SPREAD_ratio,R_SD_ratio,R_MATCHED_ratio
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,CAGR,L4,1/1+1/2+1/3+1/4,1.7039731580743407,0.4179342306111756,4.077132317165065,14.605269937507531,0.028615303407565663,False,True,False,6.435285856027007,3.28774434310696,4.077132317165065
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,CAGR,L4,1/1+1/2+1/3+1/4,1.5320105767728798,0.31873681599896503,4.806506496500406,14.797116021328016,0.021540468800781826,False,True,False,6.052178000349577,3.6683364346169087,4.806506496500406
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,CAGR,L6,1/1+1/2+1/3+1/4+1/6,1.9240231769061666,2.037105128586024,0.9444888974589403,14.413423853687046,0.14133388078120795,False,False,False,1.6653822499262627,0.776172636534244,0.9444888974589403
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,CAGR,L6,1/1+1/2+1/3+1/4+1/6,1.5320105767728798,0.47810522399844757,3.2043376643336035,14.797116021328016,0.03231070320117274,False,True,False,4.034785333566385,2.445557623077939,3.2043376643336035
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,CAGR,L6,1/1+1/2+1/3+1/4+1/6,1.9240231769061666,0.9375536545646529,2.0521739396339664,14.413423853687046,0.06504725484256266,False,False,False,3.6185222102901777,1.6864584238501412,2.0521739396339664
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,CAGR,L6,1/1+1/2+1/3+1/4+1/6,1.5320105767728798,0.31873681599896503,4.806506496500406,14.797116021328016,0.021540468800781826,False,True,False,6.052178000349577,3.6683364346169087,4.806506496500406
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,CAGR,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,3.6654185873363536,1.3203569830099617,2.7760814950063386,14.1835580056768,0.09309067460234623,False,False,False,5.611942414171025,2.2761666626202617,2.7760814950063386
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,CAGR,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.5320105767728798,0.47810522399844757,3.2043376643336035,14.797116021328016,0.03231070320117274,False,True,False,4.034785333566385,2.445557623077939,3.2043376643336035
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,CAGR,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,3.6654185873363536,1.1538842011447374,3.176591363067447,14.1835580056768,0.08135364911138017,False,False,False,6.421586626673165,2.6045529911091707,3.176591363067447
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,CAGR,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.5320105767728798,0.31873681599896503,4.806506496500406,14.797116021328016,0.021540468800781826,False,True,False,6.052178000349577,3.6683364346169087,4.806506496500406
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,VOL,L2,1/1+1/2,3.063098067547376,1.2456682671117694,2.458999838415676,12.739863587175844,0.09777720605781678,False,False,False,2.458999838415676,1.738775460680349,2.458999838415676
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,VOL,L2,1/1+1/2,1.7884069337427873,0.5454450850588337,3.2788029129456415,12.817252635672894,0.04255553827040551,False,True,False,4.477119458019928,2.399553854531635,3.2788029129456415
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,VOL,L2,1/1+1/2,3.063098067547376,1.2456682671117694,2.458999838415676,12.739863587175844,0.09777720605781678,False,False,False,2.458999838415676,1.738775460680349,2.458999838415676
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,VOL,L2,1/1+1/2,1.7884069337427873,0.8304455114078463,2.153551207364488,12.817252635672894,0.06479122593687166,False,False,False,2.940617740781453,1.5760514546817426,2.153551207364488
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,VOL,L3,1/1+1/2+1/3,1.7884069337427873,0.5454450850588337,3.2788029129456415,12.817252635672894,0.04255553827040551,False,True,False,4.477119458019928,2.399553854531635,3.2788029129456415
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,VOL,L3,1/1+1/2+1/3,1.7884069337427873,0.5454450850588337,3.2788029129456415,12.817252635672894,0.04255553827040551,False,True,False,4.477119458019928,2.399553854531635,3.2788029129456415
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,VOL,L3,1/1+1/2+1/3,1.7884069337427873,0.8304455114078463,2.153551207364488,12.817252635672894,0.06479122593687166,False,False,False,2.940617740781453,1.5760514546817426,2.153551207364488
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,VOL,L3,1/1+1/2+1/3,1.7884069337427873,0.8304455114078463,2.153551207364488,12.817252635672894,0.06479122593687166,False,False,False,2.940617740781453,1.5760514546817426,2.153551207364488
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,VOL,L4,1/1+1/2+1/3+1/4,2.0488673820854713,0.8498336081827489,2.410904160952977,12.665058374110936,0.06710064676211219,False,False,False,3.3802446139221614,1.820031792183726,2.410904160952977
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,VOL,L4,1/1+1/2+1/3+1/4,1.7884069337427873,0.5454450850588337,3.2788029129456415,12.817252635672894,0.04255553827040551,False,True,False,4.477119458019928,2.399553854531635,3.2788029129456415
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,VOL,L4,1/1+1/2+1/3+1/4,2.0488673820854713,0.6735655540765372,3.041823278648033,12.665058374110936,0.053182980621186454,False,False,False,4.264834297722052,2.2963231649804,3.041823278648033
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,VOL,L4,1/1+1/2+1/3+1/4,1.7884069337427873,0.8304455114078463,2.153551207364488,12.817252635672894,0.06479122593687166,False,False,False,2.940617740781453,1.5760514546817426,2.153551207364488
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,VOL,L6,1/1+1/2+1/3+1/4+1/6,2.363437621371564,0.8122497438822549,2.909742525833498,12.550447976849473,0.06471878496931177,False,False,False,4.1020632117445714,2.292139137932716,2.909742525833498
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,VOL,L6,1/1+1/2+1/3+1/4+1/6,1.7884069337427873,0.5454450850588337,3.2788029129456415,12.817252635672894,0.04255553827040551,False,True,False,4.477119458019928,2.399553854531635,3.2788029129456415
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,VOL,L6,1/1+1/2+1/3+1/4+1/6,2.363437621371564,0.5591450114694908,4.226877773907356,12.550447976849473,0.04455179707536244,False,True,False,5.9589189294057565,3.3297076599778053,4.226877773907356
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,VOL,L6,1/1+1/2+1/3+1/4+1/6,1.7884069337427873,0.8304455114078463,2.153551207364488,12.817252635672894,0.06479122593687166,False,False,False,2.940617740781453,1.5760514546817426,2.153551207364488
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,VOL,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,2.363437621371564,1.1069999213269064,2.1349934863036193,12.512864112548979,0.08846894774608088,False,False,False,3.4298372239287023,1.7112893894435957,2.1349934863036193
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,VOL,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.7884069337427873,0.5454450850588337,3.2788029129456415,12.817252635672894,0.04255553827040551,False,True,False,4.477119458019928,2.399553854531635,3.2788029129456415
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,VOL,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,2.363437621371564,0.4895076178288063,4.828193750803119,12.512864112548979,0.03912034953994952,False,True,False,7.756425842551483,3.870005594364725,4.828193750803119
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,VOL,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.7884069337427873,0.8304455114078463,2.153551207364488,12.817252635672894,0.06479122593687166,False,False,False,2.940617740781453,1.5760514546817426,2.153551207364488
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,SHARPE,L2,1/1+1/2,0.13448094566008162,0.0018610782811809834,72.25969322190151,1.1377096893001115,0.001635811225556028,False,True,True,72.25969322190151,51.09531908366616,72.25969322190151
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,SHARPE,L2,1/1+1/2,0.11461577146098183,0.0023333622348722383,49.12043648776099,1.136779150159521,0.002052608226096339,False,True,True,57.633977121192686,38.90775958111378,49.12043648776099
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,SHARPE,L2,1/1+1/2,0.13448094566008162,0.0018610782811809834,72.25969322190151,1.1377096893001115,0.001635811225556028,False,True,True,72.25969322190151,51.09531908366616,72.25969322190151
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,SHARPE,L2,1/1+1/2,0.11461577146098183,0.0015555748232481588,73.6806547316415,1.136779150159521,0.001368405484064226,False,True,True,86.45096568178903,58.36163937167067,73.6806547316415
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,SHARPE,L3,1/1+1/2+1/3,0.11461577146098183,0.0023333622348722383,49.12043648776099,1.136779150159521,0.002052608226096339,False,True,True,57.633977121192686,38.90775958111378,49.12043648776099
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,SHARPE,L3,1/1+1/2+1/3,0.11461577146098183,0.0023333622348722383,49.12043648776099,1.136779150159521,0.002052608226096339,False,True,True,57.633977121192686,38.90775958111378,49.12043648776099
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,SHARPE,L3,1/1+1/2+1/3,0.11461577146098183,0.0015555748232481588,73.6806547316415,1.136779150159521,0.001368405484064226,False,True,True,86.45096568178903,58.36163937167067,73.6806547316415
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,SHARPE,L3,1/1+1/2+1/3,0.11461577146098183,0.0015555748232481588,73.6806547316415,1.136779150159521,0.001368405484064226,False,True,True,86.45096568178903,58.36163937167067,73.6806547316415
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,SHARPE,L4,1/1+1/2+1/3+1/4,0.13448094566008162,0.030682920572951078,4.382925195805351,1.1365430081826755,0.02699670874929129,False,True,False,5.226908543129337,3.104087300725729,4.382925195805351
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,SHARPE,L4,1/1+1/2+1/3+1/4,0.11461577146098183,0.0023333622348722383,49.12043648776099,1.136779150159521,0.002052608226096339,False,True,True,57.633977121192686,38.90775958111378,49.12043648776099
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,SHARPE,L4,1/1+1/2+1/3+1/4,0.13448094566008162,0.015420174278757415,8.721104134688051,1.1365430081826755,0.013567611755769954,False,True,False,10.400454415865417,6.176484284673627,8.721104134688051
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,SHARPE,L4,1/1+1/2+1/3+1/4,0.11461577146098183,0.0015555748232481588,73.6806547316415,1.136779150159521,0.001368405484064226,False,True,True,86.45096568178903,58.36163937167067,73.6806547316415
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,SHARPE,L6,1/1+1/2+1/3+1/4+1/6,0.18352403199056738,0.0929828734236009,1.9737401656161913,1.1363068662058298,0.08182901660541234,False,False,False,3.017489670071165,1.5182780045535285,1.9737401656161913
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,SHARPE,L6,1/1+1/2+1/3+1/4+1/6,0.11461577146098183,0.0023333622348722383,49.12043648776099,1.136779150159521,0.002052608226096339,False,True,True,57.633977121192686,38.90775958111378,49.12043648776099
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,SHARPE,L6,1/1+1/2+1/3+1/4+1/6,0.18352403199056738,0.042957517827794375,4.272221517227042,1.1363068662058298,0.03780450431601377,False,True,False,6.531449539845452,3.286359609630326,4.272221517227042
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,SHARPE,L6,1/1+1/2+1/3+1/4+1/6,0.11461577146098183,0.0015555748232481588,73.6806547316415,1.136779150159521,0.001368405484064226,False,True,True,86.45096568178903,58.36163937167067,73.6806547316415
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,SHARPE,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,0.2974381364672302,0.043799573249919455,6.790891198187124,1.1363068662058298,0.038545550108456034,False,True,False,15.17033311981901,5.747629744059837,6.790891198187124
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,SHARPE,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,0.11461577146098183,0.0023333622348722383,49.12043648776099,1.136779150159521,0.002052608226096339,False,True,True,57.633977121192686,38.90775958111378,49.12043648776099
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,SHARPE,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,0.2974381364672302,0.051167314119891436,5.813049631065163,1.1363068662058298,0.04502948599680733,False,True,False,12.985909620940674,4.9200106419206895,5.813049631065163
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,SHARPE,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,0.11461577146098183,0.0015555748232481588,73.6806547316415,1.136779150159521,0.001368405484064226,False,True,True,86.45096568178903,58.36163937167067,73.6806547316415
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,MAXDD,L2,1/1+1/2,6.72563107944122,4.525469382005472,1.4861731483996343,17.681905382537444,0.25593788022838315,False,False,False,1.4861731483996343,1.0508831112507426,1.4861731483996343
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,MAXDD,L2,1/1+1/2,5.093714738829076,4.4311656800002055,1.1495202632163464,15.513474393539973,0.28563335121405203,False,False,False,1.5485610318463894,0.8776283386258883,1.1495202632163464
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,MAXDD,L2,1/1+1/2,6.72563107944122,4.525469382005472,1.4861731483996343,17.681905382537444,0.25593788022838315,False,False,False,1.4861731483996343,1.0508831112507426,1.4861731483996343
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,MAXDD,L2,1/1+1/2,5.093714738829076,3.016979588003648,1.6883490889640442,15.513474393539973,0.19447478440161414,False,False,False,2.2744371639067014,1.2890099055950035,1.6883490889640442
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,MAXDD,L3,1/1+1/2+1/3,5.093714738829076,4.4311656800002055,1.1495202632163464,15.513474393539973,0.28563335121405203,False,False,False,1.5485610318463894,0.8776283386258883,1.1495202632163464
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,MAXDD,L3,1/1+1/2+1/3,5.093714738829076,4.4311656800002055,1.1495202632163464,15.513474393539973,0.28563335121405203,False,False,False,1.5485610318463894,0.8776283386258883,1.1495202632163464
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,MAXDD,L3,1/1+1/2+1/3,5.093714738829076,3.016979588003648,1.6883490889640442,15.513474393539973,0.19447478440161414,False,False,False,2.2744371639067014,1.2890099055950035,1.6883490889640442
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,MAXDD,L3,1/1+1/2+1/3,5.093714738829076,3.016979588003648,1.6883490889640442,15.513474393539973,0.19447478440161414,False,False,False,2.2744371639067014,1.2890099055950035,1.6883490889640442
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,MAXDD,L4,1/1+1/2+1/3+1/4,4.781331369202064,5.992366740633294,0.7979036624678877,15.46632254253734,0.3874461252280474,False,False,False,1.2568089640593794,0.639040214656647,0.7979036624678877
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,MAXDD,L4,1/1+1/2+1/3+1/4,5.093714738829076,4.4311656800002055,1.1495202632163464,15.513474393539973,0.28563335121405203,False,False,False,1.5485610318463894,0.8776283386258883,1.1495202632163464
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,MAXDD,L4,1/1+1/2+1/3+1/4,4.781331369202064,3.0119006539841915,1.5874797739019848,15.46632254253734,0.19473928890985562,False,False,False,2.500500879933319,1.271410902338398,1.5874797739019848
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,MAXDD,L4,1/1+1/2+1/3+1/4,5.093714738829076,3.016979588003648,1.6883490889640442,15.513474393539973,0.19447478440161414,False,False,False,2.2744371639067014,1.2890099055950035,1.6883490889640442
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,MAXDD,L6,1/1+1/2+1/3+1/4+1/6,5.021430571783779,6.9177355442387025,0.7258777875609566,15.419170691534706,0.4486451108577853,False,False,False,1.1044903436077305,0.5621661234438835,0.7258777875609566
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,MAXDD,L6,1/1+1/2+1/3+1/4+1/6,5.093714738829076,4.4311656800002055,1.1495202632163464,15.513474393539973,0.28563335121405203,False,False,False,1.5485610318463894,0.8776283386258883,1.1495202632163464
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,MAXDD,L6,1/1+1/2+1/3+1/4+1/6,5.021430571783779,3.0793344298220986,1.63068698324978,15.419170691534706,0.19970817441645464,False,False,False,2.4812414118608843,1.2629081584163329,1.63068698324978
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,MAXDD,L6,1/1+1/2+1/3+1/4+1/6,5.093714738829076,3.016979588003648,1.6883490889640442,15.513474393539973,0.19447478440161414,False,False,False,2.2744371639067014,1.2890099055950035,1.6883490889640442
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,MAXDD,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,4.55519122331332,7.057421512370489,0.6454469547169353,14.291450567416708,0.49382121703312676,False,False,False,1.1191865294315755,0.5446945501754807,0.6454469547169353
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,MAXDD,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,5.093714738829076,4.4311656800002055,1.1495202632163464,15.513474393539973,0.28563335121405203,False,False,False,1.5485610318463894,0.8776283386258883,1.1495202632163464
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,MAXDD,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,4.55519122331332,2.6297430118301226,1.73218113055968,14.291450567416708,0.18400812425756927,False,False,False,3.003552458789043,1.46179266140692,1.73218113055968
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,MAXDD,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,5.093714738829076,3.016979588003648,1.6883490889640442,15.513474393539973,0.19447478440161414,False,False,False,2.2744371639067014,1.2890099055950035,1.6883490889640442
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,ULCER,L2,1/1+1/2,1.624450208771476,0.6926732467555103,2.3451897649871998,4.373346199942809,0.15838518495621695,False,False,False,2.3451897649871998,1.6582995859917349,2.3451897649871998
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,ULCER,L2,1/1+1/2,1.0164531373005072,0.3393676334002862,2.995138714662263,4.380315189920277,0.07747561960409127,False,False,False,3.6658558343276013,2.21123518878597,2.995138714662263
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,ULCER,L2,1/1+1/2,1.624450208771476,0.6926732467555103,2.3451897649871998,4.373346199942809,0.15838518495621695,False,False,False,2.3451897649871998,1.6582995859917349,2.3451897649871998
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,ULCER,L2,1/1+1/2,1.0164531373005072,0.46178216450367354,2.201152871274268,4.380315189920277,0.10542213162338167,False,False,False,2.6940685771602446,1.6250555144681424,2.201152871274268
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,ULCER,L3,1/1+1/2+1/3,1.0164531373005072,0.3393676334002862,2.995138714662263,4.380315189920277,0.07747561960409127,False,False,False,3.6658558343276013,2.21123518878597,2.995138714662263
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,ULCER,L3,1/1+1/2+1/3,1.0164531373005072,0.3393676334002862,2.995138714662263,4.380315189920277,0.07747561960409127,False,False,False,3.6658558343276013,2.21123518878597,2.995138714662263
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,ULCER,L3,1/1+1/2+1/3,1.0164531373005072,0.46178216450367354,2.201152871274268,4.380315189920277,0.10542213162338167,False,False,False,2.6940685771602446,1.6250555144681424,2.201152871274268
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,ULCER,L3,1/1+1/2+1/3,1.0164531373005072,0.46178216450367354,2.201152871274268,4.380315189920277,0.10542213162338167,False,False,False,2.6940685771602446,1.6250555144681424,2.201152871274268
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,ULCER,L4,1/1+1/2+1/3+1/4,1.134648695170186,0.37552421788532886,3.0215060470924553,4.3622368976777555,0.08608524174494966,False,False,False,4.325820097353942,2.4674903779785606,3.0215060470924553
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,ULCER,L4,1/1+1/2+1/3+1/4,1.0164531373005072,0.3393676334002862,2.995138714662263,4.380315189920277,0.07747561960409127,False,False,False,3.6658558343276013,2.21123518878597,2.995138714662263
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,ULCER,L4,1/1+1/2+1/3+1/4,1.134648695170186,0.35236272079192893,3.2201156030924136,4.3622368976777555,0.08077569583153768,False,False,False,4.610164790192768,2.6296833905909547,3.2201156030924136
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,ULCER,L4,1/1+1/2+1/3+1/4,1.0164531373005072,0.46178216450367354,2.201152871274268,4.380315189920277,0.10542213162338167,False,False,False,2.6940685771602446,1.6250555144681424,2.201152871274268
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,ULCER,L6,1/1+1/2+1/3+1/4+1/6,1.3364405200161844,1.1945546513548408,1.1187772099840048,4.344158605435235,0.27497952074315674,False,False,False,1.6787907257124244,0.8903046638057239,1.1187772099840048
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,ULCER,L6,1/1+1/2+1/3+1/4+1/6,1.0164531373005072,0.3393676334002862,2.995138714662263,4.380315189920277,0.07747561960409127,False,False,False,3.6658558343276013,2.21123518878597,2.995138714662263
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,ULCER,L6,1/1+1/2+1/3+1/4+1/6,1.3364405200161844,0.5484829832129812,2.436612549376453,4.344158605435235,0.12625758703348022,False,False,False,3.65627983260955,1.9390165416655438,2.436612549376453
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,ULCER,L6,1/1+1/2+1/3+1/4+1/6,1.0164531373005072,0.46178216450367354,2.201152871274268,4.380315189920277,0.10542213162338167,False,False,False,2.6940685771602446,1.6250555144681424,2.201152871274268
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,ULCER,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.4452410026544573,0.7406255007465243,1.9513789373950876,4.027009576565053,0.18391451191389044,False,False,False,3.6157124834752934,1.5942419132938275,1.9513789373950876
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,ULCER,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.0164531373005072,0.3393676334002862,2.995138714662263,4.380315189920277,0.07747561960409127,False,False,False,3.6658558343276013,2.21123518878597,2.995138714662263
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,ULCER,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.4452410026544573,0.48186270563352956,2.999279640773039,4.027009576565053,0.11965770045288728,False,False,False,5.557369012629003,2.450358165386474,2.999279640773039
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,ULCER,L8,1/1+1/2+1/3+1/4+1/5+1/6+1/8,1.0164531373005072,0.46178216450367354,2.201152871274268,4.380315189920277,0.10542213162338167,False,False,False,2.6940685771602446,1.6250555144681424,2.201152871274268
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,CALMAR,L2,1/1+1/2,0.25520012554779264,0.06811819652512108,3.7464310355556503,0.8196467730304398,0.08310677082674409,False,False,False,3.7464310355556503,2.64912679048914,3.7464310355556503
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,CALMAR,L2,1/1+1/2,0.23222735072955197,0.20044699063373983,1.1585474543435863,0.8537058712930004,0.2347963126107451,False,False,False,1.6407967324209791,0.9473401126381217,1.1585474543435863
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,CALMAR,L2,1/1+1/2,0.25520012554779264,0.06811819652512108,3.7464310355556503,0.8196467730304398,0.08310677082674409,False,False,False,3.7464310355556503,2.64912679048914,3.7464310355556503
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,CALMAR,L2,1/1+1/2,0.23222735072955197,0.1336313270891599,1.7378211815153795,0.8537058712930004,0.15653087507383007,False,False,False,2.4611950986314683,1.4210101689571824,1.7378211815153795
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,CALMAR,L3,1/1+1/2+1/3,0.23222735072955197,0.20044699063373983,1.1585474543435863,0.8537058712930004,0.2347963126107451,False,False,False,1.6407967324209791,0.9473401126381217,1.1585474543435863
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,CALMAR,L3,1/1+1/2+1/3,0.23222735072955197,0.20044699063373983,1.1585474543435863,0.8537058712930004,0.2347963126107451,False,False,False,1.6407967324209791,0.9473401126381217,1.1585474543435863
